row_id,dataset,molecule_index,component_split,parent_atoms,maskable_atom_fraction,mask_id,mask_atoms,mask_size,valid_unique_mutants,local_supported_mutants,absolute_in_domain_mutants,covered,failure
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,3,[5],1,7,7,7,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,4,[9],1,8,8,7,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,5,[16],1,6,6,1,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,6,[17],1,8,8,8,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,7,[24],1,7,7,3,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,8,"[3, 4]",2,7,7,7,True,
CHEMBL237_Ki:2346,CHEMBL237_Ki,2346,calibration,31,0.4193548387096774,9,"[25, 26, 27]",3,8,8,2,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,0,[2],1,8,8,8,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,1,[3],1,8,8,7,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,2,[7],1,8,8,2,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,3,[14],1,8,8,8,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,4,[21],1,8,8,2,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,5,"[0, 1]",2,8,8,7,True,
CHEMBL237_Ki:2348,CHEMBL237_Ki,2348,calibration,28,0.3571428571428571,6,"[22, 23, 24]",3,8,8,1,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,0,[12],1,8,8,0,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,1,[19],1,8,8,1,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,2,[26],1,7,7,7,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,3,[27],1,8,8,8,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,4,[28],1,8,8,8,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,5,"[4, 5, 6, 7, 8, 9]",6,8,8,2,True,
CHEMBL237_Ki:2367,CHEMBL237_Ki,2367,calibration,37,0.4594594594594595,6,"[29, 30, 31, 32, 33, 34]",6,8,8,8,True,
CHEMBL237_Ki:244,CHEMBL237_Ki,244,calibration,30,0.2333333333333333,0,[11],1,8,8,6,True,
CHEMBL237_Ki:244,CHEMBL237_Ki,244,calibration,30,0.2333333333333333,1,"[5, 6, 7, 8, 9, 10]",6,8,6,5,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,0,[0],1,7,7,7,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,2,[11],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,3,[12],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,4,[18],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,5,[19],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,6,[22],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,7,[23],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,8,[24],1,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,9,[28],1,8,8,5,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,10,"[20, 21]",2,8,8,8,True,
CHEMBL237_Ki:2458,CHEMBL237_Ki,2458,test,35,0.4285714285714285,11,"[29, 30, 31]",3,8,8,6,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,0,[0],1,7,7,7,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,2,[11],1,7,7,7,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,3,[12],1,8,8,8,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,4,[18],1,8,8,8,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,5,[19],1,7,7,7,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,6,[31],1,6,6,4,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,7,"[20, 21]",2,8,8,8,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,8,"[32, 33, 34]",3,8,8,7,True,
CHEMBL237_Ki:2459,CHEMBL237_Ki,2459,test,38,0.4736842105263157,9,"[22, 23, 24, 25, 26, 27]",6,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,0,[0],1,7,7,7,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,2,[11],1,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,3,[12],1,7,7,7,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,4,[18],1,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,5,[19],1,0,0,0,False,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,6,[20],1,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,7,[36],1,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,8,"[37, 38, 39]",3,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,9,"[21, 22, 23, 24, 31, 32]",6,8,8,8,True,
CHEMBL237_Ki:2465,CHEMBL237_Ki,2465,test,43,0.5348837209302325,10,"[25, 26, 27, 28, 29, 30]",6,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,0,[0],1,7,7,7,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,2,[11],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,3,[12],1,7,7,7,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,4,[18],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,5,[19],1,0,0,0,False,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,6,[20],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,7,[25],1,5,5,5,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,8,[26],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,9,[27],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,10,[28],1,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,11,[34],1,6,6,2,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,12,"[35, 36, 37]",3,8,8,8,True,
CHEMBL237_Ki:2466,CHEMBL237_Ki,2466,test,41,0.5121951219512195,13,"[21, 22, 23, 24, 29, 30]",6,8,8,8,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,0,[0],1,8,8,7,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,1,[1],1,7,7,1,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,2,[2],1,8,8,6,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,3,[14],1,8,8,4,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,4,[19],1,8,8,8,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,5,"[3, 4, 5, 6, 30, 31]",6,8,6,0,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,6,"[7, 8, 9, 10, 28, 29]",6,8,2,1,True,
CHEMBL237_Ki:2518,CHEMBL237_Ki,2518,test,32,0.71875,7,"[15, 16, 17, 18, 20, 21]",6,8,7,8,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,0,[0],1,8,8,0,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,1,[1],1,7,7,0,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,2,[2],1,8,8,0,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,3,[14],1,7,7,0,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,4,[15],1,8,8,6,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,5,[16],1,8,8,8,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,6,[18],1,8,8,3,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,7,"[17, 19]",2,8,8,8,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,8,"[3, 4, 5, 6, 28, 29]",6,8,8,0,True,
CHEMBL237_Ki:2522,CHEMBL237_Ki,2522,test,30,0.7,9,"[7, 8, 9, 10, 26, 27]",6,8,4,0,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,0,[0],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,1,[4],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,2,[7],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,3,[9],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,4,[10],1,5,5,4,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,5,[11],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,6,[21],1,8,8,3,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,7,[22],1,8,8,6,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,8,[23],1,8,8,7,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,9,[32],1,7,7,1,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,10,[33],1,8,8,6,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,11,[34],1,8,8,7,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,12,[42],1,8,8,8,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,13,"[12, 13]",2,8,8,1,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,14,"[19, 20]",2,8,8,0,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,15,"[30, 31]",2,7,7,1,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,16,"[41, 43]",2,7,7,2,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,17,"[14, 15, 16, 17, 18]",5,8,1,0,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,18,"[1, 2, 3, 5, 6, 8]",6,7,7,6,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,19,"[24, 25, 26, 27, 28, 29]",6,8,8,6,True,
CHEMBL237_Ki:2546,CHEMBL237_Ki,2546,test,44,1.0,20,"[35, 36, 37, 38, 39, 40]",6,8,8,7,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,0,[0],1,8,8,7,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,1,[4],1,7,7,7,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,2,[6],1,8,8,8,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,3,[8],1,8,8,8,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,4,[10],1,8,8,3,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,5,[11],1,5,5,4,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,6,[12],1,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,7,[22],1,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,8,[23],1,8,8,3,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,9,[24],1,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,10,[33],1,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,11,[34],1,8,8,4,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,12,[35],1,8,8,1,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,13,[43],1,8,8,3,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,14,"[13, 14]",2,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,15,"[20, 21]",2,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,16,"[31, 32]",2,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,17,"[42, 44]",2,8,8,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,18,"[15, 16, 17, 18, 19]",5,8,3,0,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,19,"[25, 26, 27, 28, 29, 30]",6,8,8,1,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,20,"[36, 37, 38, 39, 40, 41]",6,8,8,2,True,
CHEMBL237_Ki:2547,CHEMBL237_Ki,2547,test,45,1.0,21,"[0, 1, 2, 3, 5, 7, 9]",7,8,8,8,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,0,[0],1,7,7,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,1,[1],1,8,8,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,2,[11],1,8,8,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,3,[16],1,8,8,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,4,[23],1,7,7,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,5,[24],1,8,8,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,6,"[21, 22]",2,7,7,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,7,"[6, 7, 8, 9, 10]",5,8,0,0,False,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,8,"[2, 3, 4, 5, 29, 30]",6,8,8,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,9,"[12, 13, 14, 15, 27, 28]",6,8,4,0,True,
CHEMBL237_Ki:2553,CHEMBL237_Ki,2553,calibration,31,1.0,10,"[17, 18, 19, 20, 25, 26]",6,8,7,1,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,0,[0],1,7,7,7,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,2,[12],1,8,8,3,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,3,[17],1,8,8,2,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,4,[24],1,7,7,4,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,5,[25],1,8,8,8,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,6,[28],1,8,8,6,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,7,"[22, 23]",2,8,8,0,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,8,"[7, 8, 9, 10, 11]",5,8,1,0,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,9,"[2, 3, 4, 5, 6, 31]",6,8,7,2,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,10,"[13, 14, 15, 16, 29, 30]",6,8,8,1,True,
CHEMBL237_Ki:2555,CHEMBL237_Ki,2555,calibration,32,1.0,11,"[18, 19, 20, 21, 26, 27]",6,8,7,1,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,0,[0],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,2,[2],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,3,[15],1,7,7,1,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,4,[16],1,7,7,7,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,5,[17],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,6,[18],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,7,[31],1,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,8,[38],1,7,7,7,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,9,"[39, 40, 41]",3,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,10,"[3, 4, 5, 6, 44, 45]",6,8,8,8,True,
CHEMBL237_Ki:2576,CHEMBL237_Ki,2576,calibration,46,0.5217391304347826,11,"[19, 20, 21, 22, 23, 24]",6,8,8,7,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,0,[0],1,8,8,8,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,1,[3],1,8,8,8,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,2,[17],1,8,8,1,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,3,[18],1,8,8,3,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,4,[19],1,8,8,5,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,5,[20],1,8,8,6,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,6,[33],1,8,8,8,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,7,[40],1,7,7,3,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,8,"[1, 2]",2,8,8,8,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,9,"[41, 42, 43]",3,8,8,7,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,10,"[4, 5, 6, 7, 8, 46]",6,8,8,8,True,
CHEMBL237_Ki:2579,CHEMBL237_Ki,2579,calibration,47,0.5319148936170213,11,"[21, 22, 23, 24, 25, 26]",6,8,8,6,True,
CHEMBL237_Ki:260,CHEMBL237_Ki,260,calibration,30,0.2333333333333333,0,[10],1,8,8,8,True,
CHEMBL237_Ki:260,CHEMBL237_Ki,260,calibration,30,0.2333333333333333,1,"[5, 6, 7, 8, 9, 11]",6,8,5,5,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,0,[0],1,8,8,8,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,1,[1],1,8,8,8,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,2,[2],1,7,7,5,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,3,[21],1,8,8,5,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,4,[30],1,7,7,2,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,5,"[31, 32, 33]",3,8,8,2,True,
CHEMBL237_Ki:2602,CHEMBL237_Ki,2602,test,36,0.3888888888888889,6,"[8, 9, 10, 11, 12, 13]",6,8,8,1,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,0,[0],1,8,8,8,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,1,[16],1,8,8,8,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,2,[20],1,6,6,6,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,3,[29],1,8,8,8,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,4,[36],1,8,8,8,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,5,[43],1,7,7,7,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,6,"[21, 22, 23]",3,8,8,8,True,
CHEMBL237_Ki:29,CHEMBL237_Ki,29,calibration,49,0.2448979591836734,7,"[44, 45, 46]",3,8,8,8,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,0,[0],1,8,8,8,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,1,[1],1,8,8,8,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,2,[15],1,7,7,3,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,3,[16],1,8,8,8,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,4,[17],1,8,8,4,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,5,[18],1,8,8,6,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,6,[28],1,6,6,4,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,7,"[29, 30, 31, 32, 33]",5,8,8,4,True,
CHEMBL237_Ki:312,CHEMBL237_Ki,312,test,37,0.4864864864864865,8,"[19, 20, 21, 22, 23, 24]",6,8,8,2,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,0,[0],1,8,8,8,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,1,[1],1,8,8,8,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,2,[15],1,8,8,1,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,3,[16],1,7,7,4,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,4,[17],1,8,8,3,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,5,[18],1,8,8,7,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,6,[28],1,8,8,4,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,7,[29],1,8,8,7,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,8,"[19, 20, 21, 22, 23, 24]",6,8,8,7,True,
CHEMBL237_Ki:313,CHEMBL237_Ki,313,test,39,0.5128205128205128,9,"[30, 31, 32, 33, 34, 35]",6,8,8,7,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,0,[0],1,8,8,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,1,[1],1,8,4,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,2,[4],1,6,6,1,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,3,[5],1,6,6,2,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,4,[14],1,8,8,1,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,5,[15],1,7,7,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,6,"[2, 3]",2,8,4,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,7,"[6, 7]",2,8,8,8,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,8,"[16, 17, 18, 19, 20]",5,8,5,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,9,"[8, 9, 10, 11, 12, 13]",6,8,8,0,True,
CHEMBL237_Ki:321,CHEMBL237_Ki,321,calibration,27,1.0,10,"[21, 22, 23, 24, 25, 26]",6,8,8,0,True,
CHEMBL237_Ki:327,CHEMBL237_Ki,327,calibration,27,1.0,0,[0],1,8,8,0,True,
CHEMBL237_Ki:327,CHEMBL237_Ki,327,calibration,27,1.0,1,[1],1,8,4,0,True,
