dataset,representation,predictor,explainer,components,trained_ap,permuted_ap,trained_nap,permuted_nap,prevalence,median_delta_ap,median_delta_nap,ci90_low,ci90_high,ci95_low,ci95_high
CHEMBL237_EC50,molformer,mlp,crem_mean,18,0.34796622170914493,0.38907681446214304,0.25768707978529404,0.23916902877658008,0.18620689655172418,-0.015904148328625328,-0.01805290836631724,-0.06782880826263651,0.053667178042964093,-0.07668225623582758,0.06568716710114933
CHEMBL237_EC50,molformer,xgboost,crem_lime,18,0.24215639636047354,0.33440917111984036,0.11167790505699896,0.12187546419463698,0.18620689655172418,0.009980074696232757,0.013591154535744332,-0.08807662427571726,0.13765102308571867,-0.10208378418990643,0.17009954087494417
CHEMBL237_EC50,molformer,xgboost,crem_mean,18,0.3209271666934348,0.3347870291517832,0.18929024679024675,0.2597287873482726,0.18620689655172418,-0.027763916238776873,-0.036629279311219634,-0.08040539661863196,0.02115202598691147,-0.08867854763602698,0.04383799943549696
CHEMBL237_EC50,morgan,mlp,crem_lime,18,0.2900408691897239,0.3611976834165572,0.12994306248494178,0.18316244286481886,0.18620689655172418,-0.028447703140092415,-0.03214366756333072,-0.12370191046163466,0.08489525161753769,-0.16630586364364242,0.09198871774021705
CHEMBL237_EC50,morgan,mlp,crem_mean,18,0.48112029866922656,0.3519945332871959,0.34387966702107037,0.2054466180411558,0.18620689655172418,0.005315659622663782,0.007460708291124857,-0.03406248081864051,0.14185672202917404,-0.04166619101945314,0.1608545165555726
CHEMBL237_EC50,morgan,xgboost,crem_lime,18,0.31504083477655476,0.2843648938089086,0.09397369194347405,0.08903352312527389,0.18620689655172418,-0.07613150920324896,-0.0878985572958157,-0.11400172378138115,0.06891688420434341,-0.11766169683181163,0.09574094208887797
CHEMBL237_EC50,morgan,xgboost,crem_mean,18,0.3786087561985392,0.36086965337550814,0.2052821245049441,0.288280101855402,0.18620689655172418,-0.01415131935965272,-0.01689401455026453,-0.05332231505013926,0.16866279539479123,-0.060737032059198344,0.19685328741575747
CHEMBL237_EC50,unimol,mlp,crem_lime,18,0.40355781299186855,0.33429265279903697,0.17774461923709545,0.16071273114552176,0.18620689655172418,-0.016349059367951786,-0.019869040122811696,-0.05609221595932275,0.16346035270210305,-0.06706347114596584,0.1704032667505442
CHEMBL237_EC50,unimol,mlp,crem_mean,18,0.543086666556941,0.483772626887381,0.41239872666791466,0.4009813942718449,0.18620689655172418,0.03629384387043903,0.04661141431217101,-0.016065119439980347,0.07506159774366106,-0.022403406089619028,0.09470389033063628
CHEMBL237_EC50,unimol,xgboost,crem_lime,18,0.3177610942810959,0.3199424304383568,0.13688180508082481,0.16141343723510188,0.18620689655172418,-0.0009232207561733277,-0.00033187780246792496,-0.02727951775088633,0.09614605450753444,-0.07308911086749456,0.12026131654882564
CHEMBL237_EC50,unimol,xgboost,crem_mean,18,0.48699711713565835,0.4262043617848327,0.28854879799904154,0.3129116048588779,0.18620689655172418,0.012895784063180205,0.014631778483419367,-0.07075693633233315,0.061283539542468124,-0.07537205482641991,0.06750054987516524
CHEMBL237_Ki,molformer,mlp,crem_lime,40,0.22612884270980693,0.336496918255837,0.0395920998076827,0.14768716384287975,0.17906178489702512,-0.027213720990038243,-0.037196448083904834,-0.10924479639631733,-0.009029799924949317,-0.12350730353326053,-0.003555540625631775
CHEMBL237_Ki,molformer,mlp,crem_mean,40,0.24630026575185884,0.31442902732086164,0.08612201513107307,0.1565247874288278,0.17906178489702512,-0.023342499124514277,-0.026921601671617983,-0.05158516094317023,-0.010984582881123422,-0.059329333495508924,-0.008372257757599241
CHEMBL237_Ki,molformer,xgboost,crem_lime,40,0.24350588358265712,0.2891660131239641,0.0636675965364074,0.08607771770393574,0.17906178489702512,0.007789881891754932,0.008610186774094059,-0.008676439532897557,0.04445999657833759,-0.015096197679859199,0.054376123640500915
CHEMBL237_Ki,molformer,xgboost,crem_mean,40,0.28000048197416616,0.28606690023329884,0.09149980058265719,0.15261550555008835,0.17906178489702512,-0.018233217544373827,-0.021009700176366816,-0.041644484869663906,0.003322981888892733,-0.043711174830246224,0.009621824972327865
CHEMBL237_Ki,morgan,mlp,crem_lime,40,0.319071759320238,0.3226826607369495,0.1749079157831538,0.17114730935144618,0.17906178489702512,0.009974734735321053,0.012897377654426292,-0.060430949479269996,0.09554084794289588,-0.10166992169668157,0.11888987688024222
CHEMBL237_Ki,morgan,mlp,crem_mean,40,0.28821268300168024,0.3097345979714896,0.1731809571685945,0.14368624534460053,0.17906178489702512,-0.01877042710376045,-0.025054519905468385,-0.04671052027499208,0.01280234015979709,-0.05159650290161826,0.028731434246270324
CHEMBL237_Ki,morgan,xgboost,crem_lime,40,0.2505269414106284,0.3049734810469604,0.06699089440602601,0.12372627721442862,0.17906178489702512,0.0063020442177438435,0.0025308305044245832,-0.07536895302287971,0.09358725582713467,-0.08554174277658796,0.11879315261115543
CHEMBL237_Ki,morgan,xgboost,crem_mean,40,0.3202370287439097,0.2767556060941217,0.17242390064905905,0.09562469398276746,0.17906178489702512,0.0444491479220651,0.05192640026362877,0.0004907444156916664,0.12058893068751524,-0.0026424554810327828,0.12232882859040402
CHEMBL237_Ki,unimol,mlp,crem_lime,40,0.2576104123408155,0.31802757219475675,0.07176305030434492,0.1698524671585206,0.17906178489702512,-0.03909511957258244,-0.05027179628580986,-0.10010967106113616,-0.010874068227191221,-0.1077224571189629,-0.0040369971766659185
CHEMBL237_Ki,unimol,mlp,crem_mean,40,0.2930327388660721,0.31026469340189233,0.15184078886370628,0.16830517597634514,0.17906178489702512,-0.0042265904125191045,-0.006316078214543548,-0.0229015429920308,0.012513012488547541,-0.029260734760498282,0.021677088343755067
CHEMBL237_Ki,unimol,xgboost,crem_lime,40,0.28148106751688884,0.322247669516997,0.09200889599704909,0.11975392564850817,0.17906178489702512,0.004519183548613463,0.005042391947763266,-0.05699180937394907,0.03522072169508128,-0.0723579623072539,0.04343542780193373
CHEMBL237_Ki,unimol,xgboost,crem_mean,40,0.3008656387660498,0.3075852517498826,0.12933864082554372,0.15482622576719277,0.17906178489702512,-0.010542385668833233,-0.013375411943154909,-0.039169836589476016,0.004356988910560334,-0.04590710940092793,0.009827344634372265
CHEMBL238_Ki,molformer,mlp,crem_lime,19,0.3447606206037592,0.3499999999999999,0.07569360807307374,0.10560601977875313,0.2244897959183673,-0.008626943239880586,-0.011124216283003899,-0.025483867051914896,0.0011467823894139861,-0.026832527019715613,0.03304586031375553
CHEMBL238_Ki,molformer,mlp,crem_mean,19,0.35807237568073474,0.312622781701729,0.13493655618801811,0.1384497864253298,0.2244897959183673,-0.00033970658970655654,-0.00043676561533709246,-0.010758195453804964,0.013398878026987568,-0.03880017125470893,0.03059749647722343
CHEMBL238_Ki,molformer,xgboost,crem_lime,19,0.3495481671612734,0.315377357522745,0.12851097073658044,0.09145058397560597,0.2244897959183673,0.012634677843656184,0.013867329340598214,-0.053043349291227074,0.05410692894745317,-0.10830746806685124,0.10466928667275843
CHEMBL238_Ki,molformer,xgboost,crem_mean,19,0.3499999999999999,0.35081024581549797,0.1682800922780705,0.1642083355580394,0.2244897959183673,0.0,0.0,-0.06496470402382087,0.047655614061864054,-0.06608477676571722,0.047655614061864054
CHEMBL238_Ki,morgan,mlp,crem_lime,19,0.2523682016781802,0.3499999999999999,0.002564161355220302,0.13948979071980808,0.2244897959183673,-0.12481814123221388,-0.16772437728078746,-0.20838183967299925,-0.06007346313437172,-0.2110402213855629,-0.04262495358763241
CHEMBL238_Ki,morgan,mlp,crem_mean,19,0.33001184273243095,0.3771856183156573,0.11246880285146767,0.2105555555555556,0.2244897959183673,-0.009270063614700785,-0.011834123763447932,-0.09012074835938472,0.0,-0.1125221260753105,0.008511237045158437
CHEMBL238_Ki,morgan,xgboost,crem_lime,19,0.24151169670040404,0.3548313157999316,0.0,0.07623515559526096,0.2244897959183673,-0.04808845197060779,-0.05409950846693366,-0.22837019831840633,0.0,-0.24704821829460238,0.013622043187321076
CHEMBL238_Ki,morgan,xgboost,crem_mean,19,0.28694572669971324,0.287037037037037,0.06634323123684824,0.043922743922743895,0.2244897959183673,-0.0037977401020879153,-0.008521127205708065,-0.04071515583611701,0.0,-0.04071515583611701,0.06634323123684824
CHEMBL238_Ki,unimol,mlp,crem_lime,19,0.46969377902373094,0.3988925495667819,0.32844991688011066,0.24861568695847733,0.2244897959183673,0.022632487888230593,0.024558657070207567,0.0,0.13618146020692928,-0.001367071793357863,0.13618146020692928
CHEMBL238_Ki,unimol,mlp,crem_mean,19,0.43393278080891257,0.36910402390173996,0.23134188508649714,0.15253999112462702,0.2244897959183673,0.026628272839300193,0.033993539794851334,0.0,0.07362265390605627,-0.021195190899591796,0.08314992733746054
CHEMBL238_Ki,unimol,xgboost,crem_lime,19,0.39409380958623697,0.3499999999999999,0.1908350339097525,0.11365978475491327,0.2244897959183673,0.0,0.0,-0.116350107240786,0.06930547130671633,-0.12686247929308617,0.08342930814898031
CHEMBL238_Ki,unimol,xgboost,crem_mean,19,0.3705911882512915,0.367648393140432,0.17055544772256725,0.19582053210270114,0.2244897959183673,-0.02801586116973076,-0.03593338715248076,-0.08956098768250537,0.0,-0.09796232019243392,0.04018503440063492
CHEMBL239_EC50,molformer,mlp,crem_lime,33,0.4099565208289395,0.343888973472618,0.0422676527392041,0.07395182335480543,0.2363636363636363,-0.015275457308893875,-0.016527543973557296,-0.05245461545801797,0.12982259970519652,-0.0705584852807977,0.12982259970519652
CHEMBL239_EC50,molformer,mlp,crem_mean,33,0.33375012536913284,0.2995747816667008,0.07977115987173933,0.06074943945649377,0.2363636363636363,0.008837637228024886,0.0122113124356411,-0.018502273114555868,0.043733204730362824,-0.018502273114555868,0.043733204730362824
CHEMBL239_EC50,molformer,xgboost,crem_lime,33,0.2777589055106449,0.3454684762031636,0.016702929423103665,0.09402484967761839,0.2363636363636363,-0.047639078856956174,-0.05856804603446853,-0.12579784180526843,0.001365826005887194,-0.13302647329813058,0.0015655178915265633
CHEMBL239_EC50,molformer,xgboost,crem_mean,33,0.3286955683633095,0.3152016784874956,0.04912735220201756,0.08393457690998711,0.2363636363636363,-0.0171671380906675,-0.027385672668445736,-0.054499141437749005,0.004227752564125498,-0.054499141437749005,0.01750087303076369
CHEMBL239_EC50,morgan,mlp,crem_lime,33,0.2669549405102312,0.3465782174965228,0.07011111771478613,0.08018563934740566,0.2363636363636363,-0.017980783280092394,-0.021700070042728233,-0.059366046333747716,0.058517850639618764,-0.059366046333747716,0.058517850639618764
CHEMBL239_EC50,morgan,mlp,crem_mean,33,0.31710053055462734,0.32142126550824707,0.06317096028522233,0.08292355406431257,0.2363636363636363,-0.01092383600619068,-0.013218530058352633,-0.04175976489522036,0.012182867909338403,-0.04175976489522036,0.012182867909338403
CHEMBL239_EC50,morgan,xgboost,crem_lime,33,0.23988276284192087,0.3072440295134652,0.04447786589362703,0.042001010367317675,0.2363636363636363,0.003352745504628829,0.0035499658284305,-0.10321798138909141,0.06251463785900463,-0.10321798138909141,0.06251463785900463
CHEMBL239_EC50,morgan,xgboost,crem_mean,33,0.2753734877003575,0.2822802197802197,0.004850881129311267,0.05410445030010247,0.2363636363636363,-0.018047356256023654,-0.01952664775241897,-0.039307864993315275,-0.006830367701279108,-0.039307864993315275,-0.006830367701279108
CHEMBL239_EC50,unimol,mlp,crem_lime,33,0.31611674833061926,0.2972678288840271,0.051880805258041805,0.017422646662567567,0.2363636363636363,0.00029948770471460717,0.0004146752834510159,-0.019935098120548667,0.06483796747653027,-0.019935098120548667,0.06483796747653027
CHEMBL239_EC50,unimol,mlp,crem_mean,33,0.3067937584674401,0.30635763915729125,0.039777449441314935,0.08086120390617713,0.2363636363636363,-0.0003786185012505383,-0.0006980778616807737,-0.053772835009649834,0.009439381396940089,-0.06611880832830849,0.009439381396940089
CHEMBL239_EC50,unimol,xgboost,crem_lime,33,0.3177113974105818,0.29737479760135566,0.0298080027462008,0.060015391672291675,0.2363636363636363,-0.002295811878535503,-0.004974259070160275,-0.030948303888535367,0.05325386223175774,-0.052728774092823394,0.10651780235612558
CHEMBL239_EC50,unimol,xgboost,crem_mean,33,0.3387407071933177,0.2563055255575889,0.08014435599393656,0.03433936305857083,0.2363636363636363,0.003009409771864202,0.003451970032432434,-0.017153969594297963,0.13180936890823244,-0.017153969594297963,0.13180936890823244
CHEMBL244_Ki,molformer,mlp,crem_lime,52,0.25623891368625795,0.32867181500668285,0.07397036587487008,0.11536158098734625,0.20761494252873558,-0.0372448849218011,-0.0562525796021673,-0.1046686307037396,-0.0015862124597120011,-0.10861348931855144,0.006560556393158362
