dataset,component_id,representation,predictor,explainer,trained_seed_sd,permuted_seed_sd,matched_delta_seed_sd
CHEMBL237_EC50,11,morgan,mlp,crem_mean,0.024062174227344375,0.1457068210972088,0.16703286573326542
CHEMBL237_EC50,11,morgan,xgboost,crem_lime,0.028624073544369952,0.1799051703500497,0.17313792388311372
CHEMBL237_EC50,11,morgan,xgboost,crem_mean,0.06499625119152476,0.09802776005187828,0.05879669157564805
CHEMBL237_EC50,11,unimol,mlp,crem_lime,0.27552622029127916,0.16559676035718215,0.4260611276227459
CHEMBL237_EC50,11,unimol,mlp,crem_mean,0.28985882588757705,0.04158735564778716,0.32044788963152954
CHEMBL237_EC50,11,unimol,xgboost,crem_lime,0.13305035079481575,0.225633716967823,0.3582886141196896
CHEMBL237_EC50,11,unimol,xgboost,crem_mean,0.12332725969465265,0.07364138648453822,0.18878661727328663
CHEMBL237_EC50,19,molformer,mlp,crem_lime,0.013402882229148445,0.3206907308107239,0.33091389575869257
CHEMBL237_EC50,19,molformer,mlp,crem_mean,0.005264107915528708,0.023630231146163312,0.02192389612934839
CHEMBL237_EC50,19,molformer,xgboost,crem_lime,0.13027199806572753,0.007290707747721644,0.12706730676088118
CHEMBL237_EC50,19,molformer,xgboost,crem_mean,0.003611392479740599,0.0343476758859227,0.03101070532096541
CHEMBL237_EC50,19,morgan,mlp,crem_lime,0.004099429073979473,0.25058529890786124,0.24898187810188394
CHEMBL237_EC50,19,morgan,mlp,crem_mean,0.020645424343505553,0.11455729860396643,0.12925995676609653
CHEMBL237_EC50,19,morgan,xgboost,crem_lime,0.07194858256057232,0.05415251892829206,0.09518944953080007
CHEMBL237_EC50,19,morgan,xgboost,crem_mean,0.00606087633790484,0.06286926061984038,0.0683776793442486
CHEMBL237_EC50,19,unimol,mlp,crem_lime,0.30892626910211807,0.2818882432205029,0.1874230761655682
CHEMBL237_EC50,19,unimol,mlp,crem_mean,0.07327453009145976,0.013179734729056744,0.06211084276488186
CHEMBL237_EC50,19,unimol,xgboost,crem_lime,0.01850724196544645,0.04984514884479172,0.033599886693115366
CHEMBL237_EC50,19,unimol,xgboost,crem_mean,0.003746063459092781,0.00033228440507881827,0.00368986379129343
CHEMBL237_EC50,21,molformer,mlp,crem_lime,0.15148174084406252,0.15463917033079655,0.06473728942599205
CHEMBL237_EC50,21,molformer,mlp,crem_mean,0.08098680926984894,0.17418180592889018,0.16677277495694773
CHEMBL237_EC50,21,molformer,xgboost,crem_lime,0.026241385787413234,0.0751929523337967,0.0724445471072301
CHEMBL237_EC50,21,molformer,xgboost,crem_mean,0.03984949272630631,0.11569316962867672,0.15368860532465564
CHEMBL237_EC50,21,morgan,mlp,crem_lime,0.1187274900695797,0.24148814221933446,0.1528064984563915
CHEMBL237_EC50,21,morgan,mlp,crem_mean,0.007387175288877488,0.04768478915216274,0.04426280451916705
CHEMBL237_EC50,21,morgan,xgboost,crem_lime,0.01880350719541879,0.15728817102690634,0.17541020843466462
CHEMBL237_EC50,21,morgan,xgboost,crem_mean,0.18122953604720676,0.20808926675783831,0.24126556708444855
CHEMBL237_EC50,21,unimol,mlp,crem_lime,0.4213866609761895,0.14260797613348564,0.3033019465085962
CHEMBL237_EC50,21,unimol,mlp,crem_mean,0.3037061310831867,0.025017266571323908,0.27964995793367353
CHEMBL237_EC50,21,unimol,xgboost,crem_lime,0.33757039703393416,0.12035010373638401,0.23948841487325853
CHEMBL237_EC50,21,unimol,xgboost,crem_mean,0.24816825397165374,0.11032434912240761,0.21245635757818473
CHEMBL237_EC50,23,molformer,mlp,crem_lime,0.034086563538325246,0.09013866641126013,0.09743028672657345
CHEMBL237_EC50,23,molformer,mlp,crem_mean,0.012542541019745605,0.16494438596872169,0.17045059535442472
CHEMBL237_EC50,23,molformer,xgboost,crem_lime,0.038186519405221775,0.2803842032528049,0.24260166124008808
CHEMBL237_EC50,23,molformer,xgboost,crem_mean,0.013077675254071237,0.1335976432000897,0.12313734567560589
CHEMBL237_EC50,23,morgan,mlp,crem_lime,0.09211474394333795,0.28614442184538647,0.30148860755812396
CHEMBL237_EC50,23,morgan,mlp,crem_mean,0.03454508092015533,0.13568554684191167,0.15947898905227517
CHEMBL237_EC50,23,morgan,xgboost,crem_lime,0.18341228685436348,0.11967901996417822,0.2636088885474718
CHEMBL237_EC50,23,morgan,xgboost,crem_mean,0.03621949565642032,0.2821578107021977,0.2922888155826569
CHEMBL237_EC50,23,unimol,mlp,crem_lime,0.02167865514895786,0.3704325967093508,0.37367125654726147
CHEMBL237_EC50,23,unimol,mlp,crem_mean,0.022861713457477444,0.09360522553159617,0.11552639699401836
CHEMBL237_EC50,23,unimol,xgboost,crem_lime,0.04453527421991993,0.03008728268252907,0.04083381957496741
CHEMBL237_EC50,23,unimol,xgboost,crem_mean,0.06218356785668056,0.2699372918409478,0.23672693089318714
CHEMBL237_EC50,32,molformer,mlp,crem_lime,0.02463021276455767,0.3156505441511669,0.29283944710914894
CHEMBL237_EC50,32,molformer,mlp,crem_mean,0.007752670556676164,0.08503371292966216,0.08787812851930778
CHEMBL237_EC50,32,molformer,xgboost,crem_lime,0.07587444236954688,0.17357787723819754,0.2259729901900279
CHEMBL237_EC50,32,molformer,xgboost,crem_mean,0.047239924362158896,0.016413190521026372,0.05467049106389406
CHEMBL237_EC50,32,morgan,mlp,crem_lime,0.028467232919637986,0.09016625684243865,0.11039743834843065
CHEMBL237_EC50,32,morgan,mlp,crem_mean,0.035851766963212364,0.05555866355386947,0.08697550011541388
CHEMBL237_EC50,32,morgan,xgboost,crem_lime,0.0071256307113493015,0.18420470950360304,0.18210529410602583
CHEMBL237_EC50,32,morgan,xgboost,crem_mean,0.053547221183671855,0.03521209442477083,0.054057442150132244
CHEMBL237_EC50,32,unimol,mlp,crem_lime,0.04127882405918211,0.13317526348117142,0.0938144551383244
CHEMBL237_EC50,32,unimol,mlp,crem_mean,0.10219550315835081,0.026667277516257862,0.07554376048074972
CHEMBL237_EC50,32,unimol,xgboost,crem_lime,0.059106386604447024,0.19231182576311726,0.1967106741391921
CHEMBL237_EC50,32,unimol,xgboost,crem_mean,0.030373297320330686,0.07059341858523566,0.0771110078181859
CHEMBL237_EC50,42,molformer,mlp,crem_lime,0.018748674081627795,0.29123526381238307,0.2752714838876303
CHEMBL237_EC50,42,molformer,mlp,crem_mean,0.011071340208054621,0.05271586573053372,0.05568232162473464
CHEMBL237_EC50,42,molformer,xgboost,crem_lime,0.08073862488711929,0.06661623837195749,0.08259549762969803
CHEMBL237_EC50,42,molformer,xgboost,crem_mean,0.10819748541308616,0.012154628861694746,0.11297427472547047
CHEMBL237_EC50,42,morgan,mlp,crem_lime,0.1842457564260869,0.16428694382582704,0.04487616184559095
CHEMBL237_EC50,42,morgan,mlp,crem_mean,0.0970375043698142,0.08956233422275243,0.16324344285834974
CHEMBL237_EC50,42,morgan,xgboost,crem_lime,0.0007559380467102502,0.1536068763507945,0.15419377060034728
CHEMBL237_EC50,42,morgan,xgboost,crem_mean,0.0019266117673017228,0.04834299643615335,0.04738537546156773
CHEMBL237_EC50,42,unimol,mlp,crem_lime,0.09548410438353365,0.19417117419649724,0.21112953009066057
CHEMBL237_EC50,42,unimol,mlp,crem_mean,0.04355904223946612,0.1081241175700246,0.1494123822788364
CHEMBL237_EC50,42,unimol,xgboost,crem_lime,0.03502892782250203,0.11795139045478344,0.15118155967265667
CHEMBL237_EC50,42,unimol,xgboost,crem_mean,0.0445501293332913,0.1838990441969526,0.13935451388927342
CHEMBL237_EC50,44,molformer,mlp,crem_lime,0.05892320276108699,0.38196031215656767,0.3501372782770496
CHEMBL237_EC50,44,molformer,mlp,crem_mean,0.0957812836532771,0.22362850945287524,0.31271021905757823
CHEMBL237_EC50,44,molformer,xgboost,crem_lime,0.011798648323577979,0.503563648695061,0.4918012320876576
CHEMBL237_EC50,44,molformer,xgboost,crem_mean,0.0314106359437612,0.10286142700194555,0.07414068696523429
CHEMBL237_EC50,44,morgan,mlp,crem_lime,0.018506869857212165,0.269658566102803,0.27388819669941317
CHEMBL237_EC50,44,morgan,mlp,crem_mean,0.10790735701181577,0.33474380566754386,0.3536160372930895
CHEMBL237_EC50,44,morgan,xgboost,crem_lime,0.2103013893957546,0.36408521508023023,0.3346289203784938
CHEMBL237_EC50,44,morgan,xgboost,crem_mean,0.14868794134273616,0.3151519717226819,0.20048043503336446
CHEMBL237_EC50,44,unimol,mlp,crem_lime,0.2905516389849277,0.23510532551787677,0.1123361700105796
CHEMBL237_EC50,44,unimol,mlp,crem_mean,0.08973275133758003,0.25935908411179803,0.18564530176312616
CHEMBL237_EC50,44,unimol,xgboost,crem_lime,0.2974270223237666,0.12030926405521561,0.3062821326494617
CHEMBL237_EC50,44,unimol,xgboost,crem_mean,0.0920587498002758,0.3418124884866192,0.41946595787486335
CHEMBL237_EC50,48,molformer,mlp,crem_lime,0.050308133575220265,0.508455715311453,0.45820566963789483
CHEMBL237_EC50,48,molformer,mlp,crem_mean,0.022910724967842338,0.22733492806561162,0.20523250648820301
CHEMBL237_EC50,48,molformer,xgboost,crem_lime,0.022910724967842338,0.48598946687305816,0.4792465264204989
CHEMBL237_EC50,48,molformer,xgboost,crem_mean,0.00744598561454871,0.04467591368729259,0.048826592920240525
CHEMBL237_EC50,48,morgan,mlp,crem_lime,0.2265485386432215,0.4191194585409992,0.1926042133349101
CHEMBL237_EC50,48,morgan,mlp,crem_mean,0.04321923281517813,0.17695461273568663,0.15279035860738985
CHEMBL237_EC50,48,morgan,xgboost,crem_lime,0.20257870998497535,0.15542788983498018,0.3166572913152589
CHEMBL237_EC50,48,morgan,xgboost,crem_mean,0.0,0.37028612805724176,0.37028612805724176
CHEMBL237_EC50,48,unimol,mlp,crem_lime,0.23251927149072188,0.35746508940876437,0.5869216281056259
CHEMBL237_EC50,48,unimol,mlp,crem_mean,0.17149310141945232,0.08339968416089227,0.11844044541330552
CHEMBL237_EC50,48,unimol,xgboost,crem_lime,0.47807629965682147,0.2251821102321366,0.25582591565837143
CHEMBL237_EC50,48,unimol,xgboost,crem_mean,0.11086271818849074,0.07509626517237196,0.16547168549805633
CHEMBL237_EC50,52,molformer,mlp,crem_lime,0.09319488901665,0.03226323090758365,0.10497662559049248
CHEMBL237_EC50,52,molformer,mlp,crem_mean,0.07531265536148872,0.06094783749954026,0.04822515480036206
CHEMBL237_EC50,52,molformer,xgboost,crem_lime,0.0965791225673867,0.36032143681656736,0.3843755769212636
CHEMBL237_EC50,52,molformer,xgboost,crem_mean,0.12860186077566274,0.10314990223644918,0.2300049165180724
CHEMBL237_EC50,52,morgan,mlp,crem_lime,0.02485471318295791,0.23911076438205303,0.26302149240208217
CHEMBL237_EC50,52,morgan,mlp,crem_mean,0.049496472394546506,0.0352334012639377,0.07454727298886041
CHEMBL237_EC50,52,morgan,xgboost,crem_lime,0.12758660898656393,0.24031685206002654,0.24076516448713847
CHEMBL237_EC50,52,morgan,xgboost,crem_mean,0.10191925956219779,0.29160701479973095,0.34458018367703647
CHEMBL237_EC50,52,unimol,mlp,crem_lime,0.07295455269824569,0.019495097614794604,0.05612399509172817
CHEMBL237_EC50,52,unimol,mlp,crem_mean,0.17145090738023597,0.1865659118147753,0.35458448489573774
CHEMBL237_EC50,52,unimol,xgboost,crem_lime,0.21673408916213338,0.15615691150354757,0.060581463415037076
CHEMBL237_EC50,52,unimol,xgboost,crem_mean,0.17690606389259758,0.13193065237967522,0.08672640868704928
CHEMBL237_EC50,53,molformer,mlp,crem_lime,0.03406754083919869,0.25180087183768335,0.23558986896726786
CHEMBL237_EC50,53,molformer,mlp,crem_mean,0.08195872739311497,0.12661510015624117,0.12012371279813443
CHEMBL237_EC50,53,molformer,xgboost,crem_lime,0.05825988116694961,0.10555758638794344,0.10585408373185547
CHEMBL237_EC50,53,molformer,xgboost,crem_mean,0.06170554325828821,0.0643204793888987,0.09908913292314864
CHEMBL237_EC50,53,morgan,mlp,crem_lime,0.042157817917809315,0.22877886765544686,0.27087216603648906
CHEMBL237_EC50,53,morgan,mlp,crem_mean,0.10891039071544426,0.11122847562502042,0.22013245934935904
CHEMBL237_EC50,53,morgan,xgboost,crem_lime,0.0025204369823786823,0.05936538173375962,0.06067284870800307
CHEMBL237_EC50,53,morgan,xgboost,crem_mean,0.0026892709756215624,0.11918966139594192,0.12140196509180079
CHEMBL237_EC50,53,unimol,mlp,crem_lime,0.02174883894186312,0.04284400804190165,0.06431679360377804
CHEMBL237_EC50,53,unimol,mlp,crem_mean,0.0747124977427732,0.03889015619140562,0.06590271220543566
CHEMBL237_EC50,53,unimol,xgboost,crem_lime,0.062201423935310224,0.22791134059808382,0.2116383372190801
CHEMBL237_EC50,53,unimol,xgboost,crem_mean,0.09119762750865147,0.12199142682980572,0.18530667389821892
CHEMBL237_EC50,54,molformer,mlp,crem_lime,0.024877391224245787,0.08330818140542291,0.07722172740254578
CHEMBL237_EC50,54,molformer,mlp,crem_mean,0.10565315329002388,0.10126420771881268,0.1766982107093895
CHEMBL237_EC50,54,molformer,xgboost,crem_lime,0.2155912287412106,0.3135447445867587,0.1955637680631241
CHEMBL237_EC50,54,molformer,xgboost,crem_mean,0.0793802925747455,0.04334074125524361,0.04479554167291276
CHEMBL237_EC50,54,morgan,mlp,crem_lime,0.3007129423748846,0.18947446798021925,0.38194956204435454
CHEMBL237_EC50,54,morgan,mlp,crem_mean,0.0923489845704252,0.2605846424778871,0.3404276062797868
CHEMBL237_EC50,54,morgan,xgboost,crem_lime,0.01061728250443156,0.15565179652354214,0.16626799161998848
CHEMBL237_EC50,54,morgan,xgboost,crem_mean,0.04185169492076575,0.23798869374550685,0.2620870713341154
CHEMBL237_EC50,54,unimol,mlp,crem_lime,0.2744962292473667,0.1890129034072156,0.3681752292925078
CHEMBL237_EC50,54,unimol,mlp,crem_mean,0.05794387399969449,0.10742113748177981,0.08421608961874356
CHEMBL237_EC50,54,unimol,xgboost,crem_lime,0.4238599880610189,0.10813264994405213,0.338282441872898
CHEMBL237_EC50,54,unimol,xgboost,crem_mean,0.20458068039057742,0.15976230216020096,0.11202198426747619
CHEMBL237_EC50,57,molformer,mlp,crem_lime,0.01477070974116505,0.08449988726299411,0.07219460631514997
CHEMBL237_EC50,57,molformer,mlp,crem_mean,0.02060268487430141,0.0668296169532875,0.08719878602607146
CHEMBL237_EC50,57,molformer,xgboost,crem_lime,0.04418439575486099,0.09550411018854085,0.05349802494066502
CHEMBL237_EC50,57,molformer,xgboost,crem_mean,0.05609497266656756,0.20620867708164592,0.1734496910638592
CHEMBL237_EC50,57,morgan,mlp,crem_lime,0.14199581950958656,0.029896192471707363,0.12459729119416522
CHEMBL237_EC50,57,morgan,mlp,crem_mean,0.061858533903396254,0.26530633932235465,0.29717245647312773
CHEMBL237_EC50,57,morgan,xgboost,crem_lime,0.028042549154071585,0.3013394692586879,0.328253816421807
CHEMBL237_EC50,57,morgan,xgboost,crem_mean,0.06447080566630745,0.39818576549778306,0.3705228608936143
CHEMBL237_EC50,57,unimol,mlp,crem_lime,0.18127118606151382,0.04138287242653052,0.2044383586161696
CHEMBL237_EC50,57,unimol,mlp,crem_mean,0.17389214187280738,0.22390984086932936,0.3975576132261477
CHEMBL237_EC50,57,unimol,xgboost,crem_lime,0.03161383338317957,0.046297508429574544,0.05580035990598003
CHEMBL237_EC50,57,unimol,xgboost,crem_mean,0.2003935998350087,0.14550142022904444,0.10796424613354208
CHEMBL237_EC50,65,molformer,mlp,crem_lime,0.013723291073885804,0.11840497802172303,0.1066829774424352
CHEMBL237_EC50,65,molformer,mlp,crem_mean,0.0019337691061985774,0.3410062751299726,0.3402695979757229
CHEMBL237_EC50,65,molformer,xgboost,crem_lime,0.005027950568821101,0.1897258495376977,0.18909071124431917
CHEMBL237_EC50,65,molformer,xgboost,crem_mean,0.005200342110527371,0.0432998446567833,0.03809996644217829
CHEMBL237_EC50,65,morgan,mlp,crem_lime,0.025192238986374262,0.14825803231858245,0.12546188859237856
CHEMBL237_EC50,65,morgan,mlp,crem_mean,0.006231641966217915,0.0429630930526764,0.03673518852071061
CHEMBL237_EC50,65,morgan,xgboost,crem_lime,0.013784217135805714,0.06452223286450126,0.07471804606458761
CHEMBL237_EC50,65,morgan,xgboost,crem_mean,0.007811602734856188,0.07307701215494994,0.07383741457403215
CHEMBL237_EC50,65,unimol,mlp,crem_lime,0.01048984815134849,0.04248523599388838,0.03326518743167359
CHEMBL237_EC50,65,unimol,mlp,crem_mean,0.029774802695545832,0.02619824024259736,0.05121204507129049
CHEMBL237_EC50,65,unimol,xgboost,crem_lime,0.05591385758450755,0.028246296263134917,0.03224981657189465
CHEMBL237_EC50,65,unimol,xgboost,crem_mean,0.05714239995591056,0.01643604324642451,0.046474522423162704
CHEMBL237_Ki,10,molformer,mlp,crem_lime,0.1405675163906955,0.28783579413216837,0.31558220194325043
CHEMBL237_Ki,10,molformer,mlp,crem_mean,0.02638888888888885,0.09514649199141083,0.11502649989898996
CHEMBL237_Ki,10,molformer,xgboost,crem_lime,0.06142154245364799,0.2547445249194966,0.2468764864586559
CHEMBL237_Ki,10,molformer,xgboost,crem_mean,0.026388888888888847,0.07617816051807559,0.08061938722607491
CHEMBL237_Ki,10,morgan,mlp,crem_lime,0.054582086697189856,0.2115105110306903,0.2639292543722939
CHEMBL237_Ki,10,morgan,mlp,crem_mean,0.0,0.030471264207230207,0.0304712642072302
CHEMBL237_Ki,10,morgan,xgboost,crem_lime,0.03737624441892658,0.20984216108581658,0.2246607257731743
CHEMBL237_Ki,10,morgan,xgboost,crem_mean,0.0,0.06252057274578429,0.06252057274578428
CHEMBL237_Ki,10,unimol,mlp,crem_lime,0.18171741833692032,0.02817981142449787,0.19141076241960941
CHEMBL237_Ki,10,unimol,mlp,crem_mean,0.03047126420723027,0.015235632103615124,0.040309693613037496
CHEMBL237_Ki,10,unimol,xgboost,crem_lime,0.11245461257029264,0.2971672660074337,0.3939845853749189
CHEMBL237_Ki,10,unimol,xgboost,crem_mean,0.015235632103615124,0.08061938722607499,0.08482840947169733
CHEMBL237_Ki,12,molformer,mlp,crem_lime,0.029524158011879218,0.2935516804516183,0.32068222625039583
CHEMBL237_Ki,12,molformer,mlp,crem_mean,0.022954179062488783,0.4005331482810016,0.40603177850424677
CHEMBL237_Ki,12,molformer,xgboost,crem_lime,0.2938765265772064,0.2620551063605269,0.484794853058002
CHEMBL237_Ki,12,molformer,xgboost,crem_mean,0.11932943322257056,0.04852822377649452,0.08155122036920645
CHEMBL237_Ki,12,morgan,mlp,crem_lime,0.0022573230114718225,0.11539953207867189,0.11380980283561297
CHEMBL237_Ki,12,morgan,mlp,crem_mean,0.01552692642118455,0.09921567416492214,0.11204309048490035
CHEMBL237_Ki,12,morgan,xgboost,crem_lime,0.016427864712758995,0.37945107400444794,0.3660498514551026
CHEMBL237_Ki,12,morgan,xgboost,crem_mean,0.007539871522458966,0.41036731513771085,0.40883191246068123
CHEMBL237_Ki,12,unimol,mlp,crem_lime,0.03255158312743117,0.0033403837003113963,0.03580318737058298
CHEMBL237_Ki,12,unimol,mlp,crem_mean,0.060637935186428224,0.03785148046139266,0.023106127517374557
CHEMBL237_Ki,12,unimol,xgboost,crem_lime,0.017195404809983866,0.035153764784442695,0.01904121663615929
CHEMBL237_Ki,12,unimol,xgboost,crem_mean,0.04152644910525029,0.07282001971095117,0.10388403800675525
CHEMBL237_Ki,27,molformer,mlp,crem_lime,0.03964903001919872,0.008188576616127591,0.04472832716202201
CHEMBL237_Ki,27,molformer,mlp,crem_mean,0.0060722232095513935,0.023486613915321825,0.027850710565034915
CHEMBL237_Ki,27,molformer,xgboost,crem_lime,0.07048678753016896,0.014319822606547182,0.06039003721312267
CHEMBL237_Ki,27,molformer,xgboost,crem_mean,0.016009920231841928,0.12196179969737331,0.13183999701897645
CHEMBL237_Ki,27,morgan,mlp,crem_lime,0.15898139558413968,0.06005131609927413,0.19769474899180403
CHEMBL237_Ki,27,morgan,mlp,crem_mean,0.09777076363953427,0.11832941213949189,0.03674068541867646
CHEMBL237_Ki,27,morgan,xgboost,crem_lime,0.032493130468554336,0.20451034017873965,0.22715633339050706
CHEMBL237_Ki,27,morgan,xgboost,crem_mean,0.03787631076979477,0.17148731896479863,0.14249723869841877
CHEMBL237_Ki,27,unimol,mlp,crem_lime,0.002680675427497281,0.24398232791862312,0.2424634610305047
CHEMBL237_Ki,27,unimol,mlp,crem_mean,0.010516788248604348,0.07968040947861546,0.06919318334731898
CHEMBL237_Ki,27,unimol,xgboost,crem_lime,0.21637271066448593,0.21837937829312015,0.4347393907297249
CHEMBL237_Ki,27,unimol,xgboost,crem_mean,0.1416993459614124,0.090898629041621,0.2317718112865171
CHEMBL237_Ki,33,molformer,mlp,crem_lime,0.0343781597812333,0.3057804341211259,0.30524978008474163
CHEMBL237_Ki,33,molformer,mlp,crem_mean,0.036265589843268546,0.19722971680523402,0.23317861284798977
CHEMBL237_Ki,33,molformer,xgboost,crem_lime,0.04061143683842432,0.08353792671636318,0.05600776407119255
CHEMBL237_Ki,33,molformer,xgboost,crem_mean,0.09278321502008123,0.1237117143834835,0.20121120262104134
CHEMBL237_Ki,33,morgan,mlp,crem_lime,0.05549624817938937,0.19227017865011917,0.17514567172715415
CHEMBL237_Ki,33,morgan,mlp,crem_mean,0.09497904004669955,0.09409406079485512,0.1451329778706814
CHEMBL237_Ki,33,morgan,xgboost,crem_lime,0.05964311254467156,0.13081113276611755,0.08562175336990226
CHEMBL237_Ki,33,morgan,xgboost,crem_mean,0.050120788724755304,0.47299076123796485,0.5230848618306907
CHEMBL237_Ki,33,unimol,mlp,crem_lime,0.051108967685182485,0.0610559089784953,0.10432601004867584
CHEMBL237_Ki,33,unimol,mlp,crem_mean,0.06054175554799052,0.17171445386247658,0.18495961436394442
CHEMBL237_Ki,33,unimol,xgboost,crem_lime,0.05413024317123686,0.2433121236688797,0.19246922134856898
CHEMBL237_Ki,33,unimol,xgboost,crem_mean,0.03471964464398682,0.2670682410065842,0.23886315329936747
CHEMBL237_Ki,38,molformer,mlp,crem_lime,0.01042153457004454,0.3052203338895449,0.3058360075394238
CHEMBL237_Ki,38,molformer,mlp,crem_mean,0.04685939450258889,0.10591546067960132,0.14560355019477958
CHEMBL237_Ki,38,molformer,xgboost,crem_lime,0.08128144574220464,0.3083816220738713,0.289375293666257
CHEMBL237_Ki,38,molformer,xgboost,crem_mean,0.0151016066309399,0.06342592797891593,0.05730369423884049
CHEMBL237_Ki,38,morgan,mlp,crem_lime,0.026184564114455793,0.3620837838249241,0.38245886823409037
CHEMBL237_Ki,38,morgan,mlp,crem_mean,0.011650831149559195,0.2598348567803854,0.27148351129149484
CHEMBL237_Ki,38,morgan,xgboost,crem_lime,0.015512850145321323,0.27898534123091,0.29249670234986624
CHEMBL237_Ki,38,morgan,xgboost,crem_mean,0.0061952778341173645,0.11661435694312113,0.12189086513793428
CHEMBL237_Ki,38,unimol,mlp,crem_lime,0.045392674793533115,0.02041077200246989,0.026284198507009467
CHEMBL237_Ki,38,unimol,mlp,crem_mean,0.052805824811910713,0.09184431995674236,0.04740716362301933
CHEMBL237_Ki,38,unimol,xgboost,crem_lime,0.11689145136831461,0.026787968955079778,0.14301941425545805
CHEMBL237_Ki,38,unimol,xgboost,crem_mean,0.0964886192421528,0.06747166455664273,0.15094108440219167
CHEMBL237_Ki,41,molformer,mlp,crem_lime,0.037203959642293526,0.05017570599981119,0.0864681734303963
CHEMBL237_Ki,41,molformer,mlp,crem_mean,0.05435194831420536,0.18888622098852612,0.24138375354109753
CHEMBL237_Ki,41,molformer,xgboost,crem_lime,0.022889615537174463,0.01819033823510377,0.04049629839525375
CHEMBL237_Ki,41,molformer,xgboost,crem_mean,0.019463901165876922,0.05165248512537711,0.041410183340702296
CHEMBL237_Ki,41,morgan,mlp,crem_lime,0.20102462380421088,0.08825377797777194,0.27432183847250013
CHEMBL237_Ki,41,morgan,mlp,crem_mean,0.055152870036934545,0.19665964749741893,0.24723232150556917
CHEMBL237_Ki,41,morgan,xgboost,crem_lime,0.04758310504248802,0.006122500387508122,0.053016405216464293
CHEMBL237_Ki,41,morgan,xgboost,crem_mean,0.02948107394125503,0.007946561939633787,0.022070465250952152
CHEMBL237_Ki,41,unimol,mlp,crem_lime,0.008094516937333828,0.21239230239763396,0.21390704339603636
CHEMBL237_Ki,41,unimol,mlp,crem_mean,0.03685999942241717,0.08302857676005757,0.10351645787060604
CHEMBL237_Ki,41,unimol,xgboost,crem_lime,0.00835491292984393,0.11464519418082487,0.10649451924090773
CHEMBL237_Ki,41,unimol,xgboost,crem_mean,0.008526774025509245,0.26365612105852554,0.2626632500646849
CHEMBL237_Ki,43,molformer,mlp,crem_lime,0.005684586634340224,0.10252281506277175,0.10696112888761761
CHEMBL237_Ki,43,molformer,mlp,crem_mean,0.014233690194439102,0.022050688229173897,0.03576347927979234
CHEMBL237_Ki,43,molformer,xgboost,crem_lime,0.1233950007528543,0.1086918639119641,0.06256279156525973
CHEMBL237_Ki,43,molformer,xgboost,crem_mean,0.053888293468038105,0.03993755317745907,0.05295882746681126
CHEMBL237_Ki,43,morgan,mlp,crem_lime,0.36978705994552047,0.06529162443545848,0.41368616881704373
CHEMBL237_Ki,43,morgan,mlp,crem_mean,0.007005707016909944,0.07049028925456557,0.07282484164074543
CHEMBL237_Ki,43,morgan,xgboost,crem_lime,0.2837709242903661,0.09340732550830762,0.3305570467462016
CHEMBL237_Ki,43,morgan,xgboost,crem_mean,0.036858541162198354,0.009334046635661772,0.04553842598506179
CHEMBL237_Ki,43,unimol,mlp,crem_lime,0.08438378087422939,0.022285608090667118,0.09483123745892799
CHEMBL237_Ki,43,unimol,mlp,crem_mean,0.04606591414762633,0.1673791254382049,0.213005814761977
CHEMBL237_Ki,43,unimol,xgboost,crem_lime,0.21864810516474006,0.09588491598869174,0.2855597556282437
CHEMBL237_Ki,43,unimol,xgboost,crem_mean,0.028178755988949943,0.06682429783499644,0.038681976735631916
CHEMBL237_Ki,45,molformer,mlp,crem_lime,0.3594157223432823,0.3708276208005302,0.6999253621410033
CHEMBL237_Ki,45,molformer,mlp,crem_mean,0.018740859283745904,0.07191849873047784,0.08919965260164076
CHEMBL237_Ki,45,molformer,xgboost,crem_lime,0.3465928165105014,0.01216381495574558,0.3457247874224595
CHEMBL237_Ki,45,molformer,xgboost,crem_mean,0.0034990101248880017,0.04589353462123676,0.04369602327582343
CHEMBL237_Ki,45,morgan,mlp,crem_lime,0.009069240824352353,0.13741850567899305,0.13195657862927324
CHEMBL237_Ki,45,morgan,mlp,crem_mean,0.004164897885674483,0.03238405740622367,0.029953803500815963
CHEMBL237_Ki,45,morgan,xgboost,crem_lime,0.002566363515594827,0.06191226417689053,0.05934635112454699
CHEMBL237_Ki,45,morgan,xgboost,crem_mean,0.001777744625889398,0.016127879006934753,0.0165157088961118
CHEMBL237_Ki,45,unimol,mlp,crem_lime,0.06617526580322795,0.41167949739079485,0.3455427309951533
CHEMBL237_Ki,45,unimol,mlp,crem_mean,0.18199117408156376,0.038562444961883866,0.17902078984656772
CHEMBL237_Ki,45,unimol,xgboost,crem_lime,0.002677401066002884,0.11711272651289287,0.11778905766074957
CHEMBL237_Ki,45,unimol,xgboost,crem_mean,0.02572199707307519,0.025655366594609545,0.05079528934552472
CHEMBL237_Ki,53,molformer,mlp,crem_lime,0.17135614195483376,0.2748246992521057,0.23104263904713418
CHEMBL237_Ki,53,molformer,mlp,crem_mean,0.08920523806275837,0.10838898792788769,0.15095287589973908
CHEMBL237_Ki,53,molformer,xgboost,crem_lime,0.052809037850487045,0.06524202042303369,0.07029618937878519
CHEMBL237_Ki,53,molformer,xgboost,crem_mean,0.025171670277625145,0.11632569072306699,0.13264499906687768
