dataset,component_id,changed_atoms,unchanged_atoms,changed_support_fraction,unchanged_support_fraction,changed_minus_unchanged_support,changed_mean_local_supported_mutants,unchanged_mean_local_supported_mutants
CHEMBL287_Ki,35,19,18,0.7368421052631579,0.6111111111111112,0.1257309941520467,2.210526315789474,1.3333333333333333
CHEMBL287_Ki,40,4,31,1.0,0.8064516129032258,0.19354838709677424,2.75,2.6129032258064515
CHEMBL287_Ki,43,10,32,1.0,0.1875,0.8125,7.4,1.5
CHEMBL287_Ki,51,18,18,0.7222222222222222,1.0,-0.2777777777777778,2.611111111111111,2.7222222222222223
CHEMBL287_Ki,66,16,12,0.8125,1.0,-0.1875,0.875,4.416666666666667
CHEMBL287_Ki,68,29,20,0.1724137931034483,0.5,-0.3275862068965517,1.206896551724138,3.25
CHEMBL287_Ki,74,16,30,1.0,0.8333333333333334,0.16666666666666663,5.75,3.3
CHEMBL287_Ki,82,14,48,0.5714285714285714,0.75,-0.1785714285714286,4.5,5.208333333333333
CHEMBL287_Ki,83,21,24,1.0,1.0,0.0,6.666666666666667,5.041666666666667
CHEMBL287_Ki,84,8,38,1.0,1.0,0.0,5.75,6.157894736842105
CHEMBL287_Ki,85,20,39,1.0,0.5384615384615384,0.46153846153846156,6.65,3.948717948717949
CHEMBL287_Ki,89,22,26,1.0,0.3076923076923077,0.6923076923076923,7.136363636363637,2.1153846153846154
CHEMBL287_Ki,93,10,40,1.0,0.55,0.44999999999999996,3.5,3.775
CHEMBL287_Ki,96,28,34,1.0,0.29411764705882354,0.7058823529411764,6.892857142857143,1.6470588235294117
CHEMBL287_Ki,97,15,38,0.8666666666666667,0.5789473684210527,0.28771929824561404,4.133333333333334,3.1578947368421053
CHEMBL287_Ki,101,21,45,0.9047619047619048,0.6444444444444445,0.2603174603174603,6.761904761904762,4.977777777777778
CHEMBL2971_Ki,4,7,26,0.7142857142857143,0.0,0.7142857142857143,4.857142857142857,0.0
CHEMBL2971_Ki,8,36,5,0.4444444444444444,0.8,-0.3555555555555556,0.8888888888888888,4.0
CHEMBL2971_Ki,11,10,28,1.0,0.14285714285714285,0.8571428571428572,1.5,0.6785714285714286
CHEMBL2971_Ki,15,14,36,0.6428571428571429,0.5,0.1428571428571429,3.642857142857143,3.8055555555555554
CHEMBL2971_Ki,17,19,30,0.6842105263157895,0.4,0.28421052631578947,2.8947368421052633,2.3333333333333335
CHEMBL2971_Ki,20,10,42,0.8,0.6190476190476191,0.18095238095238098,2.6,2.4285714285714284
CHEMBL2971_Ki,22,11,36,1.0,0.5,0.5,4.363636363636363,2.861111111111111
CHEMBL2971_Ki,23,8,28,0.25,0.75,-0.5,1.875,2.7142857142857144
CHEMBL2971_Ki,30,12,84,1.0,0.7857142857142857,0.2142857142857143,6.833333333333333,5.833333333333333
CHEMBL2971_Ki,32,41,44,1.0,0.5909090909090909,0.40909090909090906,7.902439024390244,4.2727272727272725
CHEMBL2971_Ki,34,33,43,1.0,0.5813953488372093,0.41860465116279066,6.9393939393939394,4.186046511627907
CHEMBL3979_EC50,0,19,39,1.0,1.0,0.0,6.894736842105263,5.923076923076923
CHEMBL3979_EC50,4,24,48,1.0,0.625,0.375,7.708333333333333,4.854166666666667
CHEMBL3979_EC50,13,7,53,1.0,1.0,0.0,7.857142857142857,6.679245283018868
CHEMBL3979_EC50,16,15,42,1.0,0.5714285714285714,0.4285714285714286,6.6,4.333333333333333
CHEMBL3979_EC50,18,12,38,0.0,0.8421052631578947,-0.8421052631578947,0.0,6.684210526315789
CHEMBL3979_EC50,21,4,60,1.0,0.7,0.30000000000000004,6.75,4.583333333333333
CHEMBL3979_EC50,24,16,46,0.125,0.5217391304347826,-0.3967391304347826,1.0,4.108695652173913
CHEMBL3979_EC50,26,10,48,1.0,0.9583333333333334,0.04166666666666663,4.2,6.3125
CHEMBL3979_EC50,34,26,40,0.46153846153846156,0.9,-0.43846153846153846,3.230769230769231,6.525
CHEMBL3979_EC50,35,4,51,0.25,0.7058823529411765,-0.4558823529411765,2.0,4.1568627450980395
CHEMBL3979_EC50,38,8,58,0.25,0.7931034482758621,-0.5431034482758621,2.0,5.931034482758621
CHEMBL3979_EC50,40,5,70,1.0,1.0,0.0,6.4,6.557142857142857
CHEMBL3979_EC50,43,9,69,1.0,0.7101449275362319,0.28985507246376807,5.666666666666667,5.159420289855072
CHEMBL3979_EC50,60,4,30,1.0,0.9666666666666667,0.033333333333333326,8.0,5.6
CHEMBL3979_EC50,63,15,66,1.0,1.0,0.0,7.933333333333334,5.833333333333333
CHEMBL3979_EC50,65,22,59,0.7272727272727273,0.7966101694915254,-0.06933744221879812,5.636363636363637,6.254237288135593
CHEMBL3979_EC50,66,12,50,0.8333333333333334,1.0,-0.16666666666666663,5.416666666666667,5.98
CHEMBL4005_Ki,0,17,30,0.6470588235294118,0.5333333333333333,0.11372549019607847,2.6470588235294117,2.466666666666667
CHEMBL4005_Ki,4,17,36,1.0,0.5,0.5,4.352941176470588,2.7222222222222223
CHEMBL4005_Ki,6,12,49,1.0,0.5102040816326531,0.4897959183673469,7.083333333333333,3.4489795918367347
CHEMBL4005_Ki,12,12,60,1.0,0.5333333333333333,0.4666666666666667,7.916666666666667,3.433333333333333
CHEMBL4005_Ki,17,22,36,0.7272727272727273,1.0,-0.2727272727272727,2.6818181818181817,5.083333333333333
CHEMBL4005_Ki,20,4,55,0.75,0.8,-0.050000000000000044,5.75,5.054545454545455
CHEMBL4005_Ki,24,11,40,1.0,0.55,0.44999999999999996,4.181818181818182,1.875
CHEMBL4005_Ki,29,23,34,0.30434782608695654,0.6470588235294118,-0.34271099744245526,2.0869565217391304,3.8529411764705883
CHEMBL4005_Ki,38,31,41,0.41935483870967744,0.5121951219512195,-0.09284028324154209,3.3225806451612905,3.975609756097561
CHEMBL4005_Ki,39,4,61,0.25,0.4262295081967213,-0.17622950819672129,2.0,3.2131147540983607
CHEMBL4005_Ki,43,9,52,0.3333333333333333,0.19230769230769232,0.141025641025641,2.6666666666666665,1.5192307692307692
CHEMBL4005_Ki,46,24,20,0.9583333333333334,1.0,-0.04166666666666663,2.3333333333333335,3.6
CHEMBL4005_Ki,56,17,50,0.8823529411764706,0.44,0.44235294117647056,6.411764705882353,2.92
CHEMBL4005_Ki,57,4,58,0.75,0.5344827586206896,0.2155172413793104,5.75,3.0172413793103448
CHEMBL4005_Ki,59,8,54,1.0,0.48148148148148145,0.5185185185185186,6.75,2.240740740740741
CHEMBL4005_Ki,62,38,38,0.9210526315789473,0.18421052631578946,0.7368421052631579,7.078947368421052,1.4736842105263157
CHEMBL4005_Ki,67,3,46,0.6666666666666666,0.2391304347826087,0.4275362318840579,5.333333333333333,1.7826086956521738
CHEMBL4203_Ki,4,13,40,0.5384615384615384,0.7,-0.16153846153846152,3.6153846153846154,3.475
CHEMBL4203_Ki,5,16,32,0.875,0.125,0.75,3.625,1.0
CHEMBL4203_Ki,7,35,3,0.2857142857142857,1.0,-0.7142857142857143,0.7142857142857143,1.0
CHEMBL4203_Ki,17,17,32,1.0,1.0,0.0,4.588235294117647,3.28125
CHEMBL4203_Ki,21,22,10,0.13636363636363635,0.5,-0.36363636363636365,0.2727272727272727,0.5
CHEMBL4203_Ki,24,12,44,0.5,0.7272727272727273,-0.2272727272727273,2.6666666666666665,4.863636363636363
CHEMBL4616_EC50,2,11,58,0.8181818181818182,0.6896551724137931,0.12852664576802508,6.2727272727272725,5.258620689655173
CHEMBL4616_EC50,7,10,74,1.0,0.7567567567567568,0.2432432432432432,8.0,5.283783783783784
CHEMBL4616_EC50,13,24,48,0.7083333333333334,0.9583333333333334,-0.25,5.541666666666667,6.770833333333333
CHEMBL4616_EC50,14,15,52,1.0,0.6538461538461539,0.34615384615384615,6.066666666666666,4.4423076923076925
CHEMBL4616_EC50,23,20,32,1.0,1.0,0.0,6.3,5.8125
CHEMBL4616_EC50,31,10,116,0.0,0.0,0.0,0.0,0.0
CHEMBL4616_EC50,34,10,56,0.0,0.5357142857142857,-0.5357142857142857,0.0,4.017857142857143
CHEMBL4616_EC50,35,23,42,0.7391304347826086,0.2857142857142857,0.45341614906832295,4.260869565217392,2.0952380952380953
CHEMBL4616_EC50,37,23,48,1.0,0.625,0.375,6.434782608695652,4.729166666666667
CHEMBL4792_Ki,3,10,56,1.0,0.6785714285714286,0.3214285714285714,7.2,4.125
CHEMBL4792_Ki,4,4,57,1.0,0.543859649122807,0.45614035087719296,5.25,2.8771929824561404
CHEMBL4792_Ki,6,16,48,0.125,0.625,-0.5,1.0,4.458333333333333
CHEMBL4792_Ki,8,4,53,1.0,0.8113207547169812,0.18867924528301883,6.5,5.981132075471698
CHEMBL4792_Ki,13,12,47,1.0,0.8723404255319149,0.12765957446808507,7.75,6.425531914893617
CHEMBL4792_Ki,19,25,36,0.76,0.8333333333333334,-0.07333333333333336,5.76,6.666666666666667
CHEMBL4792_Ki,20,16,48,0.125,0.7708333333333334,-0.6458333333333334,1.0,5.020833333333333
CHEMBL4792_Ki,21,32,40,0.9375,0.6,0.3375,6.3125,4.8
CHEMBL4792_Ki,31,14,56,1.0,0.21428571428571427,0.7857142857142857,6.642857142857143,0.4642857142857143
CHEMBL4792_Ki,32,41,24,1.0,1.0,0.0,6.341463414634147,5.666666666666667
CHEMBL4792_Ki,37,28,35,0.4642857142857143,0.4,0.06428571428571428,2.107142857142857,1.3714285714285714
CHEMBL4792_Ki,39,22,37,1.0,0.6216216216216216,0.3783783783783784,7.454545454545454,4.864864864864865
CHEMBL4792_Ki,40,16,48,1.0,1.0,0.0,4.625,4.25
CHEMBL4792_Ki,44,21,42,1.0,0.8095238095238095,0.19047619047619047,7.238095238095238,3.5238095238095237
CHEMBL4792_Ki,61,18,44,1.0,0.0,1.0,6.222222222222222,0.0
CHEMBL4792_Ki,65,16,44,1.0,0.6818181818181818,0.31818181818181823,7.5625,5.318181818181818
CHEMBL4792_Ki,72,14,50,1.0,0.76,0.24,6.642857142857143,5.52
CHEMBL4792_Ki,74,22,42,0.8636363636363636,0.9047619047619048,-0.04112554112554112,4.863636363636363,6.428571428571429
CHEMBL4792_Ki,75,45,21,0.7111111111111111,0.6666666666666666,0.04444444444444451,4.377777777777778,3.4761904761904763
CHEMBL4792_Ki,77,17,40,1.0,0.7,0.30000000000000004,5.470588235294118,4.3
CHEMBL4792_Ki,78,7,55,1.0,0.8909090909090909,0.10909090909090913,7.428571428571429,5.163636363636364
