representation,predictor,explainer,control,seed,row_id,dataset,predictive_test_r2,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,rationale_supported_fraction,mean_randomized_nap,randomized_nap_sd,randomization_replicates,randomization_calibrated_nap
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:183,CHEMBL234_Ki,0.9354911535050512,0.2458333333333333,0.1290322580645161,0.1341049382716049,1.0,1.0,0.01710982906350908,0.02076455748939316,3,0.11699510920809583
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:205,CHEMBL234_Ki,0.9354911535050512,0.1424401521043989,0.15625,-0.0163672271355272,1.0,1.0,0.03808836807804815,0.04522072821482337,3,-0.05445559521357535
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:226,CHEMBL234_Ki,0.9354911535050512,0.1506897993311036,0.1739130434782608,-0.0281123481781376,0.9130434782608696,0.75,-0.03429246192404087,0.006554055769083315,3,0.006180113745903267
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:259,CHEMBL234_Ki,0.9354911535050512,0.0588235294117647,0.0555555555555555,0.0034602076124567,1.0,1.0,0.29411764705882354,0.15282801243254798,3,-0.29065743944636685
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:269,CHEMBL234_Ki,0.9354911535050512,0.0909090909090909,0.0526315789473684,0.0404040404040404,1.0,1.0,0.09440035273368608,0.06157834812218766,3,-0.053996312329645677
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:296,CHEMBL234_Ki,0.9354911535050512,0.1702898550724637,0.1304347826086956,0.0458333333333333,0.6086956521739131,0.3333333333333333,-0.007352092352092339,0.010634741971436601,3,0.05318542568542564
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:333,CHEMBL234_Ki,0.9354911535050512,0.1325757575757575,0.1363636363636363,-0.0043859649122806,0.5909090909090909,0.3333333333333333,-0.002088554720133661,0.0039792311786252445,3,-0.002297410192146939
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:338,CHEMBL234_Ki,0.9354911535050512,0.1593406593406593,0.1785714285714285,-0.0234113712374582,1.0,1.0,0.17485870886628982,0.08795235027385045,3,-0.19827008010374803
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:527,CHEMBL234_Ki,0.9354911535050512,0.3502747252747252,0.2352941176470588,0.1503592561284868,0.9411764705882352,1.0,0.2379578754578755,0.05332385814903247,3,-0.0875986193293887
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:536,CHEMBL234_Ki,0.9354911535050512,0.3135862153719296,0.1891891891891892,0.1534229989587132,1.0,1.0,0.12508507827987844,0.14631672433502194,3,0.028337920678834755
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:563,CHEMBL234_Ki,0.9354911535050512,0.3381157591241625,0.1891891891891892,0.1836761029198003,1.0,1.0,0.06774338347211399,0.07650644295685712,3,0.11593271944768631
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:570,CHEMBL234_Ki,0.9354911535050512,0.1663967611336032,0.1739130434782608,-0.0090986575751118,0.9565217391304348,1.0,0.14003094858358014,0.13468388292440836,3,-0.14912960615869195
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:588,CHEMBL234_Ki,0.9354911535050512,0.2692982456140351,0.1153846153846153,0.1739893211289092,0.9230769230769232,1.0,0.010648311878947393,0.015193903644103657,3,0.1633410092499618
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:608,CHEMBL234_Ki,0.9354911535050512,0.0957792207792207,0.1153846153846153,-0.0221626199887069,0.9230769230769232,1.0,0.13435511080438617,0.2309900385553701,3,-0.15651773079309306
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:680,CHEMBL234_Ki,0.9354911535050512,0.5069444444444444,0.1578947368421052,0.4144965277777778,1.0,1.0,0.019913342830009517,0.03038207761068536,3,0.3945831849477683
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:695,CHEMBL234_Ki,0.9354911535050512,0.1964285714285714,0.1052631578947368,0.101890756302521,1.0,1.0,0.0596900376312141,0.029946532660481598,3,0.04220071867130689
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:731,CHEMBL234_Ki,0.9354911535050512,0.1517857142857142,0.1578947368421052,-0.0072544642857142,1.0,1.0,0.008358558879392235,0.03452163918745543,3,-0.015613023165106436
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:733,CHEMBL234_Ki,0.9354911535050512,0.2023809523809523,0.1666666666666666,0.0428571428571428,1.0,1.0,0.00702075702075704,0.008637882505189192,3,0.035836385836385765
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:834,CHEMBL234_Ki,0.9354911535050512,0.6243487993487993,0.2222222222222222,0.5170198848770277,1.0,1.0,0.034362950802333925,0.07282147892529114,3,0.48265693407469373
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:838,CHEMBL234_Ki,0.9354911535050512,0.2217931191615402,0.1891891891891892,0.0402115136325662,1.0,1.0,0.35836304581108774,0.23240689023451785,3,-0.31815153217852155
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1016,CHEMBL234_Ki,0.9354911535050512,0.1909090909090909,0.1,0.101010101010101,0.7,1.0,0.09407567740901072,0.0175912130457816,3,0.00693442360109027
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1030,CHEMBL234_Ki,0.9354911535050512,0.1968227163273603,0.1875,0.0114741124029049,1.0,1.0,-0.0023657106799745975,0.01822341598149363,3,0.013839823082879498
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1038,CHEMBL234_Ki,0.9354911535050512,0.2170171098742527,0.21875,-0.0022180993609564,1.0,1.0,0.1236726603944649,0.04151117548942375,3,-0.1258907597554213
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1103,CHEMBL234_Ki,0.9354911535050512,0.1892551892551892,0.1481481481481481,0.0482560917343526,1.0,1.0,0.1556022116204341,0.07862740148425987,3,-0.1073461198860815
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1140,CHEMBL234_Ki,0.9354911535050512,0.1784837092731829,0.1923076923076923,-0.0171154075665354,1.0,1.0,0.09411875861455693,0.14207007961748577,3,-0.11123416618109233
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1142,CHEMBL234_Ki,0.9354911535050512,0.2333333333333333,0.2,0.0416666666666666,1.0,1.0,0.03631880398184746,0.10967988287414916,3,0.005347862684819141
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1171,CHEMBL234_Ki,0.9354911535050512,0.1694250194250194,0.1714285714285714,-0.0024180800042869,1.0,1.0,0.1480167736882526,0.060449216777760405,3,-0.1504348536925395
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1177,CHEMBL234_Ki,0.9354911535050512,0.2493423651511886,0.1764705882352941,0.0884871576835862,0.9411764705882352,1.0,0.04464769392168883,0.03896727679431413,3,0.04383946376189737
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1189,CHEMBL234_Ki,0.9354911535050512,0.1125,0.1,0.0138888888888888,0.4,0.5,0.013888888888888886,0.0,3,-8.673617379884035e-17
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1265,CHEMBL234_Ki,0.9354911535050512,0.351918656056587,0.15625,0.2319035923633624,1.0,1.0,0.17764983928265488,0.13977242907822005,3,0.05425375308070751
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1275,CHEMBL234_Ki,0.9354911535050512,0.1940211640211639,0.1612903225806451,0.0390252340252339,1.0,1.0,0.16712872898674233,0.2979558763978448,3,-0.12810349496150844
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1474,CHEMBL234_Ki,0.9354911535050512,0.2619129129384547,0.2051282051282051,0.0714388259548301,1.0,1.0,0.08902400821848706,0.055232075357516106,3,-0.017585182263656962
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1475,CHEMBL234_Ki,0.9354911535050512,0.2699289297658863,0.2162162162162162,0.0685300138392342,1.0,1.0,0.022490465460633314,0.02857643303490435,3,0.046039548378600886
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1537,CHEMBL234_Ki,0.9354911535050512,0.2319047619047619,0.1785714285714285,0.064927536231884,0.8928571428571429,1.0,0.10092000987083126,0.04964380249814876,3,-0.03599247363894725
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1538,CHEMBL234_Ki,0.9354911535050512,0.2613260423786739,0.1785714285714285,0.100744747243603,0.8928571428571429,1.0,0.10991340382644728,0.016538208091943552,3,-0.009168656582844284
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1557,CHEMBL234_Ki,0.9354911535050512,0.441991341991342,0.1666666666666666,0.3303896103896103,0.9,1.0,0.09463662263662263,0.041722497244464384,3,0.23575298775298764
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1558,CHEMBL234_Ki,0.9354911535050512,0.2816666666666667,0.1666666666666666,0.138,0.9,1.0,0.08913915070436812,0.07517427970006013,3,0.04886084929563189
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1615,CHEMBL234_Ki,0.9354911535050512,0.1726190476190476,0.0952380952380952,0.0855263157894736,0.8095238095238095,0.5,0.051754385964912275,0.07444779786918858,3,0.03377192982456133
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1679,CHEMBL234_Ki,0.9354911535050512,0.2273825918327197,0.2222222222222222,0.0066347609277825,1.0,1.0,0.14331271902700474,0.0641644346944564,3,-0.13667795809922223
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1681,CHEMBL234_Ki,0.9354911535050512,0.2545739348370927,0.2307692307692307,0.0309461152882205,1.0,1.0,0.0945643852256171,0.049338011071856924,3,-0.0636182699373966
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1771,CHEMBL234_Ki,0.9354911535050512,0.4651315789473684,0.1818181818181818,0.3462719298245614,1.0,1.0,0.06711415885392492,0.13742598016519778,3,0.2791577709706365
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1772,CHEMBL234_Ki,0.9354911535050512,0.417156862745098,0.1818181818181818,0.287636165577342,1.0,1.0,0.23346560846560846,0.20157206854081403,3,0.05417055711173355
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1779,CHEMBL234_Ki,0.9354911535050512,0.5454545454545454,0.0909090909090909,0.4999999999999999,0.3636363636363636,0.5,0.01875,0.0,3,0.4812499999999999
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1780,CHEMBL234_Ki,0.9354911535050512,0.1079545454545454,0.0909090909090909,0.01875,0.3636363636363636,0.5,0.025297619047619044,0.005670404429540965,3,-0.006547619047619045
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1811,CHEMBL234_Ki,0.9354911535050512,0.198558205891052,0.2258064516129032,-0.0351956507240577,1.0,1.0,-0.034285883372750466,0.012803322837522306,3,-0.0009097673513072321
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1817,CHEMBL234_Ki,0.9354911535050512,0.6486048454469506,0.2413793103448276,0.5367972962709804,1.0,1.0,0.08928095791541164,0.24309736393144563,3,0.44751633835556875
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1857,CHEMBL234_Ki,0.9354911535050512,0.5819047619047619,0.2413793103448276,0.4488744588744588,1.0,1.0,0.07025044023710397,0.15580036606481248,3,0.37862401863735484
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1859,CHEMBL234_Ki,0.9354911535050512,0.3111051258110082,0.2121212121212121,0.1256334289139719,1.0,1.0,0.0641555954147799,0.0972943958950532,3,0.06147783349919199
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1864,CHEMBL234_Ki,0.9354911535050512,0.2435990717357176,0.2,0.054498839669647,1.0,1.0,-0.0059796914632813504,0.014234221878591205,3,0.06047853113292835
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1881,CHEMBL234_Ki,0.9354911535050512,0.1929834054834054,0.2058823529411764,-0.0162431190208967,1.0,1.0,0.02471348549628856,0.039187986419244904,3,-0.04095660451718526
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1883,CHEMBL234_Ki,0.9354911535050512,0.3146392822863411,0.2058823529411764,0.1369531702865035,1.0,1.0,0.006797952271436289,0.09058385731687175,3,0.13015521801506721
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1907,CHEMBL234_Ki,0.9354911535050512,0.1939030484757621,0.1666666666666666,0.0326836581709145,1.0,1.0,0.0457555251765778,0.08577434571298674,3,-0.013071867005663297
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1928,CHEMBL234_Ki,0.9354911535050512,0.2458067112070642,0.1702127659574468,0.0911003955572312,0.9574468085106383,1.0,-0.02974560306526164,0.019692095883905626,3,0.12084599862249285
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1935,CHEMBL234_Ki,0.9354911535050512,0.2045373075389522,0.1818181818181818,0.027767820325386,0.9545454545454546,1.0,0.008700785301595423,0.002576923343868993,3,0.019067035023790577
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:1957,CHEMBL234_Ki,0.9354911535050512,0.6455535205535206,0.2121212121212121,0.5501256222410068,1.0,1.0,0.17843109694273684,0.22485918980000133,3,0.37169452529826996
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2011,CHEMBL234_Ki,0.9354911535050512,0.1484615384615384,0.0857142857142857,0.0686298076923077,1.0,1.0,0.06450385977040389,0.08821731498611844,3,0.004125947921903808
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2034,CHEMBL234_Ki,0.9354911535050512,0.1168831168831168,0.0909090909090909,0.0285714285714285,0.7727272727272727,1.0,0.1135515873015873,0.04667882545280907,3,-0.08498015873015881
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2069,CHEMBL234_Ki,0.9354911535050512,0.0937712961700967,0.0857142857142857,0.0088123551860433,0.9428571428571428,1.0,0.01498316498316498,0.03232707504909478,3,-0.0061708097971216805
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2080,CHEMBL234_Ki,0.9354911535050512,0.1880718954248366,0.2083333333333333,-0.0255933952528379,0.7083333333333334,0.6,0.0033986928104575067,0.007613827296547297,3,-0.02899208806329541
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2098,CHEMBL234_Ki,0.9354911535050512,0.2166666666666666,0.0833333333333333,0.1454545454545454,1.0,1.0,0.026738160829069924,0.0457711505313576,3,0.11871638462547547
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2117,CHEMBL234_Ki,0.9354911535050512,0.0934782608695652,0.08,0.0146502835538752,1.0,1.0,0.08581301261719365,0.15813634887574665,3,-0.07116272906331846
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2222,CHEMBL234_Ki,0.9354911535050512,0.405851856871781,0.2352941176470588,0.2230370436015597,1.0,1.0,0.08806436200428475,0.08802785162270282,3,0.13497268159727496
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2223,CHEMBL234_Ki,0.9354911535050512,0.3129179170127446,0.25,0.0838905560169928,1.0,1.0,-0.0032682962338522383,0.02064403251291471,3,0.08715885225084503
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2242,CHEMBL234_Ki,0.9354911535050512,0.1899679768639252,0.2,-0.0125400289200935,0.9666666666666668,1.0,0.15742755984614218,0.08558066623811092,3,-0.1699675887662357
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2247,CHEMBL234_Ki,0.9354911535050512,0.2889916650420852,0.25,0.0519888867227803,0.9642857142857144,1.0,0.11105154321528593,0.10617788065100675,3,-0.05906265649250563
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2258,CHEMBL234_Ki,0.9354911535050512,0.1590277777777777,0.1538461538461538,0.0061237373737373,0.9230769230769232,1.0,0.20955250557523283,0.31116323225752385,3,-0.20342876820149552
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2264,CHEMBL234_Ki,0.9354911535050512,0.1835839598997493,0.12,0.0722544998860788,0.92,1.0,0.028975273307986636,0.05718302893398601,3,0.04327922657809216
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2277,CHEMBL234_Ki,0.9354911535050512,0.1555818723634815,0.2,-0.055522659545648,1.0,1.0,0.031113915744670182,0.07951949945290385,3,-0.08663657529031818
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2282,CHEMBL234_Ki,0.9354911535050512,0.2326878868258178,0.2258064516129032,0.008888520483348,1.0,1.0,-0.02963407554572965,0.022833804347263415,3,0.03852259602907765
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2425,CHEMBL234_Ki,0.9354911535050512,0.2305407011289364,0.1034482758620689,0.1417569358745829,0.9310344827586208,1.0,0.07558985132514544,0.1229197275485642,3,0.06616708454943747
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2429,CHEMBL234_Ki,0.9354911535050512,0.3595238095238095,0.1111111111111111,0.2794642857142857,0.925925925925926,1.0,0.31164215686274505,0.17871410770945964,3,-0.032177871148459325
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2464,CHEMBL234_Ki,0.9354911535050512,0.3590656565656565,0.1935483870967742,0.2052414141414141,0.935483870967742,1.0,0.06640119754828579,0.02523751721802836,3,0.13884021659312834
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2482,CHEMBL234_Ki,0.9354911535050512,0.2282051282051282,0.2121212121212121,0.0204142011834319,0.9090909090909092,1.0,0.15527908402019586,0.029754427386455645,3,-0.13486488283676396
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2520,CHEMBL234_Ki,0.9354911535050512,0.1289390756302521,0.1111111111111111,0.0200564600840336,0.9722222222222222,1.0,0.08740589985994397,0.04912616501939498,3,-0.06734943977591037
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2566,CHEMBL234_Ki,0.9354911535050512,0.1489007724301841,0.1666666666666666,-0.0213190730837789,0.9166666666666666,0.8333333333333334,0.02121174147489938,0.00666192692934688,3,-0.042530814558678284
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2608,CHEMBL234_Ki,0.9354911535050512,0.2195627310485322,0.2222222222222222,-0.0034193457947442,0.9444444444444444,0.875,0.040508254790750056,0.015506024809614879,3,-0.043927600585494254
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2673,CHEMBL234_Ki,0.9354911535050512,0.1735436430367326,0.2058823529411764,-0.0407228198796699,1.0,1.0,0.06396730458459836,0.0910135728924218,3,-0.10469012446426826
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2830,CHEMBL234_Ki,0.9354911535050512,0.1623015873015873,0.1666666666666666,-0.0052380952380952,1.0,1.0,-0.0068873518540790045,0.012960752662534904,3,0.0016492566159838047
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2865,CHEMBL234_Ki,0.9354911535050512,0.646969696969697,0.2352941176470588,0.5383449883449883,1.0,1.0,0.09587224770718361,0.08101653947082395,3,0.44247274063780473
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2905,CHEMBL234_Ki,0.9354911535050512,0.3790652624686238,0.2058823529411764,0.2180821823678966,1.0,1.0,0.03920301654363822,0.020647226672199988,3,0.17887916582425836
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:2981,CHEMBL234_Ki,0.9354911535050512,0.4831788003663003,0.2666666666666666,0.2952438186813186,1.0,1.0,0.1199322862028674,0.09483298254950055,3,0.17531153247845122
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3004,CHEMBL234_Ki,0.9354911535050512,0.4173725171886936,0.2352941176470588,0.2381025224775224,1.0,1.0,0.0363597311994748,0.08206562564151343,3,0.2017427912780476
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3030,CHEMBL234_Ki,0.9354911535050512,0.5682688688123471,0.2352941176470588,0.4354285207546077,1.0,1.0,0.06362238355072909,0.0835947315052226,3,0.3718061372038786
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3040,CHEMBL234_Ki,0.9354911535050512,0.5694132256632256,0.2352941176470588,0.4369249874057566,1.0,1.0,0.14924952612986248,0.14456371675238752,3,0.2876754612758941
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3089,CHEMBL234_Ki,0.9354911535050512,0.200007042591194,0.1875,0.0153932831891619,1.0,1.0,0.050750910273018736,0.032634277705719666,3,-0.035357627083856834
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3093,CHEMBL234_Ki,0.9354911535050512,0.1784410551491297,0.1944444444444444,-0.0198662763665976,1.0,1.0,0.016539517263973836,0.10480657023205593,3,-0.036405793630571434
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3095,CHEMBL234_Ki,0.9354911535050512,0.2111777111777112,0.1944444444444444,0.0207723311171587,1.0,1.0,0.1586560361033054,0.26994968942147335,3,-0.1378837049861467
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3100,CHEMBL234_Ki,0.9354911535050512,0.1876639651075741,0.1842105263157894,0.0042332475512198,1.0,1.0,-0.007809699149369159,0.04156671003127223,3,0.012042946700588959
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3155,CHEMBL234_Ki,0.9354911535050512,0.5366950757575757,0.2352941176470588,0.3941397144522144,0.9705882352941176,1.0,0.013668719301318575,0.046172142548306074,3,0.38047099515089583
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3196,CHEMBL234_Ki,0.9354911535050512,0.1775367906946854,0.1794871794871795,-0.0023770363408521,1.0,1.0,0.06806747400787712,0.14546289950889355,3,-0.07044451034872921
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3213,CHEMBL234_Ki,0.9354911535050512,0.2215553572616976,0.1578947368421052,0.0755969867482659,1.0,1.0,0.08766192581183524,0.1389906471260504,3,-0.012064939063569341
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3329,CHEMBL234_Ki,0.9354911535050512,0.5979748221127531,0.2121212121212121,0.4897372742200327,1.0,1.0,0.14723372997477926,0.02491864483465393,3,0.3425035442452534
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3330,CHEMBL234_Ki,0.9354911535050512,0.196047103051747,0.1764705882352941,0.0237714822771213,1.0,1.0,0.0354074188597998,0.01450940173778039,3,-0.011635936582678495
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3334,CHEMBL234_Ki,0.9354911535050512,0.2222780043106721,0.2121212121212121,0.0128913131635454,1.0,1.0,0.005842873352178552,0.031209479557377,3,0.007048439811366847
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3338,CHEMBL234_Ki,0.9354911535050512,0.4962164026449741,0.2258064516129032,0.3492795200830915,1.0,1.0,0.027063280322156057,0.09097974887288462,3,0.32221623976093544
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3352,CHEMBL234_Ki,0.9354911535050512,0.2629819664339788,0.2941176470588235,-0.0441088808851967,0.9705882352941176,0.9,0.10201911981727906,0.10971502994442646,3,-0.14612800070247575
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3353,CHEMBL234_Ki,0.9354911535050512,0.2625317003453204,0.2727272727272727,-0.0140189120251843,1.0,1.0,0.06163141731725998,0.07701261249561811,3,-0.07565032934244428
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3362,CHEMBL234_Ki,0.9354911535050512,0.4238734090127278,0.3157894736842105,0.1579688285570638,0.8947368421052632,0.8333333333333334,-0.03005603238446376,0.0383616888446251,3,0.18802486094152754
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3367,CHEMBL234_Ki,0.9354911535050512,0.406036556036556,0.2727272727272727,0.1833002645502645,0.9090909090909092,0.8333333333333334,0.035752865961199316,0.1279081681265697,3,0.14754739858906518
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3372,CHEMBL234_Ki,0.9354911535050512,0.1316914080071974,0.12,0.0132856909172698,0.96,1.0,0.020932051733487143,0.04084646694184224,3,-0.007646360816217343
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3379,CHEMBL234_Ki,0.9354911535050512,0.4291666666666667,0.1666666666666666,0.315,0.7916666666666666,1.0,0.15028708133971289,0.07175966037207696,3,0.16471291866028712
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3441,CHEMBL234_Ki,0.9354911535050512,0.1896143539000681,0.2413793103448276,-0.0682356244044556,1.0,1.0,0.25582198486207514,0.3202940638760891,3,-0.3240576092665307
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3483,CHEMBL234_Ki,0.9354911535050512,0.1859644712585889,0.2307692307692307,-0.0582461873638344,0.8846153846153846,0.6666666666666666,0.0175835346215781,0.07374568957708957,3,-0.07582972198541249
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3544,CHEMBL234_Ki,0.9354911535050512,0.369047619047619,0.1666666666666666,0.2428571428571428,1.0,1.0,0.054690170940170944,0.07573372967970593,3,0.18816697191697185
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3545,CHEMBL234_Ki,0.9354911535050512,0.1797969187675069,0.217391304347826,-0.048037270463741,1.0,1.0,0.195707888093509,0.08828406656354178,3,-0.24374515855724999
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3612,CHEMBL234_Ki,0.9354911535050512,0.4040873015873015,0.2142857142857142,0.2415656565656565,1.0,1.0,0.06509880839226935,0.1148106511343932,3,0.17646684817338715
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3613,CHEMBL234_Ki,0.9354911535050512,0.2607922297775734,0.2413793103448276,0.025589757434074,1.0,1.0,0.19120991202160031,0.20764447010658454,3,-0.16562015458752632
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3640,CHEMBL234_Ki,0.9354911535050512,0.4357142857142857,0.1785714285714285,0.3130434782608695,1.0,1.0,0.11340067340067343,0.1327572127039667,3,0.19964280486019603
molformer,xgboost,crem_lime,heteroatom_count,42,CHEMBL234_Ki:3641,CHEMBL234_Ki,0.9354911535050512,0.2602058029689609,0.25,0.0136077372919478,1.0,1.0,0.04296160224691056,0.11695696365483602,3,-0.029353864954962762
