dataset,row_id,representation,predictor,seed,label_permuted,trained,trained_minus_permuted_r2
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,mlp,11,0.930647470184794,0.9506643294718948,0.02001685928710084
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,mlp,23,0.9312211371565366,0.9524102516796238,0.021189114523087138
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,mlp,42,0.9442290975646036,0.9444658330592012,0.00023673549459757304
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,xgboost,11,0.8817587867138209,0.906368995193771,0.024610208479950102
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,xgboost,23,0.8457825729865561,0.9198560805197428,0.07407350753318664
CHEMBL233_Ki,CHEMBL233_Ki:852,molformer,xgboost,42,0.903249447510264,0.9293775963309164,0.026128148820652397
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,mlp,11,0.930712299608596,0.9245138219035748,-0.006198477705021244
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,mlp,23,0.9299585549074088,0.935036628554536,0.0050780736471272014
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,mlp,42,0.954744337850474,0.937616428517406,-0.01712790933306796
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,xgboost,11,0.9462684505385242,0.9248555961957384,-0.021412854342785725
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,xgboost,23,0.9425377673590778,0.9413733779608744,-0.0011643893982034026
CHEMBL233_Ki,CHEMBL233_Ki:852,morgan,xgboost,42,0.8455218408525356,0.9121241255991306,0.06660228474659502
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,mlp,11,0.9050517665394632,0.9196120401420432,0.014560273602580054
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,mlp,23,0.8105440978468859,0.9178236350426509,0.107279537195765
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,mlp,42,0.8863480599507509,0.9041900081997016,0.01784194824895069
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,xgboost,11,0.8683142919797837,0.8858184915214822,0.017504199541698462
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,xgboost,23,0.9054520002035228,0.917715815586786,0.012263815383263266
CHEMBL233_Ki,CHEMBL233_Ki:852,unimol,xgboost,42,0.889205339011708,0.9147426506697298,0.025537311658021866
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,mlp,11,0.9291899445027212,0.9432332489438204,0.014043304441099247
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,mlp,23,0.9258706599660856,0.9416232829709889,0.01575262300490321
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,mlp,42,0.9147590512946264,0.9257257886639152,0.01096673736928877
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,xgboost,11,0.9220607436986908,0.9074701077028464,-0.014590635995844425
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,xgboost,23,0.8790744698558626,0.8889550352458587,0.009880565389996154
CHEMBL233_Ki,CHEMBL233_Ki:854,molformer,xgboost,42,0.9409703095600408,0.9060695122084228,-0.034900797351617996
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,mlp,11,0.8877853192892244,0.9219194398805192,0.034134120591294725
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,mlp,23,0.9413137468616766,0.91964331804945,-0.021670428812226583
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,mlp,42,0.9289792922828696,0.9113774658128552,-0.017601826470014403
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,xgboost,11,0.9474128761592048,0.9624221012481792,0.015009225088974398
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,xgboost,23,0.9420614096747248,0.9650432981255488,0.02298188845082394
CHEMBL233_Ki,CHEMBL233_Ki:854,morgan,xgboost,42,0.932301831380767,0.9631788217171432,0.030876990336376142
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,mlp,11,0.8886155984338298,0.9340619406025992,0.045446342168769416
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,mlp,23,0.8854036694092942,0.9399257482485636,0.054522078839269406
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,mlp,42,0.9077485879535614,0.9278853149139612,0.02013672696039981
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,xgboost,11,0.9040468598544944,0.9080057872636068,0.003958927409112412
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,xgboost,23,0.8878478933092572,0.8621201662964153,-0.025727727012841872
CHEMBL233_Ki,CHEMBL233_Ki:854,unimol,xgboost,42,0.9070589669314594,0.8747058759635937,-0.03235309096786565
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,mlp,11,0.927468955935578,0.9293139154201482,0.0018449594845701967
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,mlp,23,0.9353810264119689,0.9289025838445554,-0.006478442567413478
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,mlp,42,0.9730500953713952,0.9223026326804924,-0.0507474626909028
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,xgboost,11,0.8992780172604837,0.9530668147288194,0.05378879746833565
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,xgboost,23,0.9399822350727276,0.9583990147606948,0.018416779687967177
CHEMBL233_Ki,CHEMBL233_Ki:933,molformer,xgboost,42,0.9349173809663194,0.9341489458072488,-0.0007684351590705463
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,mlp,11,0.9176004009466175,0.9745779375046824,0.05697753655806481
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,mlp,23,0.9237417508928568,0.985259789021492,0.06151803812863521
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,mlp,42,0.9196484896524818,0.9604726967045012,0.04082420705201939
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,xgboost,11,0.9089173967908536,0.982581158689104,0.07366376189825041
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,xgboost,23,0.922412316350162,0.983412572504658,0.061000256154496
CHEMBL233_Ki,CHEMBL233_Ki:933,morgan,xgboost,42,0.9468832041903116,0.9755084798182438,0.028625275627932267
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,mlp,11,0.9501410438526224,0.9440770105813844,-0.006064033271238056
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,mlp,23,0.9392017080988228,0.9350454514257404,-0.0041562566730823924
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,mlp,42,0.9539202651716776,0.9460739738717592,-0.007846291299918429
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,xgboost,11,0.9473699768036168,0.9703958046107358,0.023025827807119037
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,xgboost,23,0.9221828701746598,0.9664361885201812,0.044253318345521375
CHEMBL233_Ki,CHEMBL233_Ki:933,unimol,xgboost,42,0.9432864207418552,0.9532905554789256,0.010004134737070403
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,mlp,11,0.9053760772492075,0.9013954404607404,-0.003980636788467162
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,mlp,23,0.93071908278869,0.9017710039929356,-0.02894807879575434
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,mlp,42,0.8919805453216115,0.881840999335275,-0.010139545986336485
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,xgboost,11,0.9142286108076442,0.8947764487594743,-0.019452162048169908
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,xgboost,23,0.9587800590170016,0.8917779027981511,-0.06700215621885053
CHEMBL233_Ki,CHEMBL233_Ki:960,molformer,xgboost,42,0.9093561388421424,0.8585047320266767,-0.05085140681546574
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,mlp,11,0.8418319830070765,0.9144053734191578,0.07257339041208133
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,mlp,23,0.9086971245660164,0.9128843468245192,0.004187222258502876
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,mlp,42,0.8471955435156936,0.8884601565816586,0.04126461306596496
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,xgboost,11,0.9526739298448534,0.8440587832502066,-0.10861514659464688
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,xgboost,23,0.8859507805556164,0.8802672602175902,-0.005683520338026216
CHEMBL233_Ki,CHEMBL233_Ki:960,morgan,xgboost,42,0.826555690140381,0.8548552151759684,0.028299525035587414
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,mlp,11,0.8992492408058154,0.9349666855709432,0.03571744476512784
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,mlp,23,0.8697817473862103,0.936918969262244,0.06713722187603377
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,mlp,42,0.902094906410218,0.9380309927789928,0.03593608636877488
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,xgboost,11,0.9209371553131648,0.9367423450052864,0.015805189692121635
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,xgboost,23,0.8929428890652206,0.9278585586835356,0.03491566961831505
CHEMBL233_Ki,CHEMBL233_Ki:960,unimol,xgboost,42,0.9032257632320052,0.923715278672416,0.020489515440410777
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,mlp,11,0.8981454236988248,0.9449431220656068,0.04679769836678205
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,mlp,23,0.9204600313818124,0.9540581411548172,0.033598109773004814
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,mlp,42,0.8805978752072249,0.9470242613279048,0.06642638612067997
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,xgboost,11,0.8546279944259602,0.8742510048891702,0.019623010463210022
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,xgboost,23,0.8971760333934675,0.9016904679392906,0.0045144345458231205
CHEMBL233_Ki,CHEMBL233_Ki:963,molformer,xgboost,42,0.9195802267205708,0.898739367179518,-0.02084085954105286
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,mlp,11,0.8994960471940762,0.8274533302133011,-0.07204271698077502
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,mlp,23,0.9227432800997248,0.8495987351372147,-0.0731445449625101
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,mlp,42,0.9208782086118644,0.8792951505396255,-0.04158305807223894
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,xgboost,11,0.9336661992098932,0.8741505938061619,-0.05951560540373135
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,xgboost,23,0.8752386779508019,0.9142931906725396,0.039054512721737655
CHEMBL233_Ki,CHEMBL233_Ki:963,morgan,xgboost,42,0.9190669026442546,0.8842055071944595,-0.03486139544979516
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,mlp,11,0.8789280474169109,0.8853771737447642,0.006449126327853327
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,mlp,23,0.8822577625863168,0.8796340689028477,-0.0026236936834691527
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,mlp,42,0.8962040810684928,0.8997359429869456,0.0035318619184527833
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,xgboost,11,0.836847060443427,0.906181086407726,0.06933402596429894
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,xgboost,23,0.8927701152214229,0.8976698103936496,0.004899695172226659
CHEMBL233_Ki,CHEMBL233_Ki:963,unimol,xgboost,42,0.8916638111209532,0.9208133507357767,0.029149539614823583
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,mlp,11,0.9603450123859468,0.9628672227769152,0.002522210390968338
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,mlp,23,0.9454113091066108,0.9618604342408582,0.016449125134247455
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,mlp,42,0.9285781019299416,0.9571756998081448,0.02859759787820315
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,xgboost,11,0.8959605432296921,0.8787722877978554,-0.017188255431836663
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,xgboost,23,0.7532479933343281,0.9004376378372663,0.14718964450293814
CHEMBL233_Ki,CHEMBL233_Ki:975,molformer,xgboost,42,0.8458169159084753,0.921949056640338,0.0761321407318627
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,mlp,11,0.963275172559602,0.97340250877399,0.010127336214387994
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,mlp,23,0.9565830424195146,0.9664263603435912,0.009843317924076556
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,mlp,42,0.9614131764377896,0.966509143604838,0.00509596716704841
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,xgboost,11,0.9676095054917154,0.9539399187204156,-0.013669586771299813
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,xgboost,23,0.9596754846871466,0.9598550503886848,0.00017956570153820905
CHEMBL233_Ki,CHEMBL233_Ki:975,morgan,xgboost,42,0.9630240466821096,0.95891298146522,-0.004111065216889642
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,mlp,11,0.852519172953455,0.8216011533646665,-0.03091801958878848
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,mlp,23,0.915373599364724,0.8848571489667653,-0.030516450397958694
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,mlp,42,0.9161449667782092,0.8210790151680496,-0.09506595161015963
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,xgboost,11,0.917236144286494,0.9172148055162844,-2.1338770209600177e-05
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,xgboost,23,0.943299518095213,0.8895775619240717,-0.05372195617114128
CHEMBL233_Ki,CHEMBL233_Ki:975,unimol,xgboost,42,0.9125025309166042,0.921309338437256,0.008806807520651883
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,mlp,11,0.9639032744815746,0.9371700330101708,-0.02673324147140388
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,mlp,23,0.9322944136930772,0.9279039481642456,-0.0043904655288316
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,mlp,42,0.9615400902969924,0.9358924369054442,-0.025647653391548175
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,xgboost,11,0.9162311278499444,0.9403076933932096,0.024076565543265205
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,xgboost,23,0.9479676127849525,0.9381110492750772,-0.009856563509875294
CHEMBL236_Ki,CHEMBL236_Ki:1009,molformer,xgboost,42,0.932433235063738,0.952812636947866,0.020379401884128012
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,mlp,11,0.9717560890334126,0.9558051255459106,-0.015950963487502023
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,mlp,23,0.9555292970195488,0.9553640954689284,-0.00016520155062038633
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,mlp,42,0.9550987578846262,0.9561200075205716,0.0010212496359454093
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,xgboost,11,0.8419536232399065,0.9881091565849076,0.1461555333450011
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,xgboost,23,0.9397598201033864,0.9814089929728416,0.04164917286945513
CHEMBL236_Ki,CHEMBL236_Ki:1009,morgan,xgboost,42,0.9706451949080072,0.9792140267409254,0.008568831832918233
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,mlp,11,0.9459264647227378,0.9619618307285565,0.016035366005818674
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,mlp,23,0.911715241432842,0.949443802275774,0.03772856084293197
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,mlp,42,0.9361637713913904,0.949212455211516,0.013048683820125584
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,xgboost,11,0.9322314489039408,0.9457980798498268,0.013566630945885949
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,xgboost,23,0.9578880330461302,0.9190805019740976,-0.03880753107203261
CHEMBL236_Ki,CHEMBL236_Ki:1009,unimol,xgboost,42,0.9528956549552484,0.9537363429240668,0.000840687968818421
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,mlp,11,0.9581026267716708,0.9682341169655676,0.010131490193896808
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,mlp,23,0.968056306836932,0.9605550555720372,-0.007501251264894759
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,mlp,42,0.959291349830729,0.9692032148179992,0.009911864987270258
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,xgboost,11,0.9504886168741984,0.9592578578918448,0.008769241017646423
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,xgboost,23,0.948759860444602,0.9603169877113272,0.011557127266725198
CHEMBL236_Ki,CHEMBL236_Ki:1010,molformer,xgboost,42,0.9569270491542694,0.9479631440055164,-0.008963905148753004
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,mlp,11,0.965823496418122,0.9630797107003948,-0.002743785717727265
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,mlp,23,0.9581814978339932,0.95441375966049,-0.0037677381735031767
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,mlp,42,0.9692956170858176,0.950141016852948,-0.019154600232869523
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,xgboost,11,0.9009812961689714,0.9447549404009395,0.04377364423196817
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,xgboost,23,0.9558102023428718,0.9516845201113704,-0.0041256822315014485
CHEMBL236_Ki,CHEMBL236_Ki:1010,morgan,xgboost,42,0.9663599547978052,0.953915681974458,-0.012444272823347258
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,mlp,11,0.9439852344153536,0.929315190596125,-0.01467004381922865
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,mlp,23,0.9518203775221028,0.93388143663956,-0.017938940882542775
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,mlp,42,0.9419649459592344,0.935545321148737,-0.006419624810497404
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,xgboost,11,0.9524713957676298,0.9028954600805548,-0.04957593568707508
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,xgboost,23,0.948517501245348,0.9325012514287778,-0.016016249816570127
CHEMBL236_Ki,CHEMBL236_Ki:1010,unimol,xgboost,42,0.946454155011304,0.9183384678930296,-0.02811568711827439
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,mlp,11,0.929660018666982,0.9606602502996866,0.0310002316327046
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,mlp,23,0.9795921423022332,0.9507229039250176,-0.028869238377215667
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,mlp,42,0.9056038393841138,0.9383921573221186,0.03278831793800474
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,xgboost,11,0.94214745981802,0.927754435970116,-0.014393023847903974
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,xgboost,23,0.9411341643604298,0.9374702293740648,-0.0036639349863650805
CHEMBL236_Ki,CHEMBL236_Ki:1072,molformer,xgboost,42,0.9375018595835904,0.9373911748993352,-0.00011068468425523559
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,mlp,11,0.9430132408623754,0.9188564725774558,-0.024156768284919528
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,mlp,23,0.920019331222774,0.9380607794165268,0.01804144819375275
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,mlp,42,0.9264699295678268,0.9394682970462483,0.012998367478421535
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,xgboost,11,0.0,0.9533283751539976,0.9533283751539976
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,xgboost,23,0.9689368311351626,0.9455555249757164,-0.023381306159446225
CHEMBL236_Ki,CHEMBL236_Ki:1072,morgan,xgboost,42,0.9259486064589012,0.9463180202124896,0.02036941375358836
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,mlp,11,0.9417936369323046,0.94200138012281,0.00020774319050542722
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,mlp,23,0.9301406754557068,0.9268825724928572,-0.003258102962849563
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,mlp,42,0.92751096117895,0.9259325064447764,-0.0015784547341736177
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,xgboost,11,0.9298681541998316,0.9177779151259408,-0.01209023907389084
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,xgboost,23,0.9441156392289196,0.9506963693002604,0.006580730071340746
CHEMBL236_Ki,CHEMBL236_Ki:1072,unimol,xgboost,42,0.9068909842994592,0.923715454853803,0.016824470554343773
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,mlp,11,0.9717109292361814,0.948812194404018,-0.022898734832163425
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,mlp,23,0.9689267628910836,0.921130845860172,-0.04779591703091157
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,mlp,42,0.9120818182824352,0.905599805990535,-0.006482012291900152
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,xgboost,11,0.9418385227705136,0.9566686860947652,0.014830163324251577
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,xgboost,23,0.9489525686387454,0.9447599615432508,-0.004192607095494627
CHEMBL236_Ki,CHEMBL236_Ki:1073,molformer,xgboost,42,0.936770428206774,0.926504114296146,-0.010266313910628044
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,mlp,11,0.8998615422681807,0.9412355584977016,0.04137401622952086
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,mlp,23,0.9382849006056008,0.9513280356874448,0.01304313508184407
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,mlp,42,0.9542135410621764,0.9433854284301678,-0.010828112632008557
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,xgboost,11,0.8756767056369767,0.952776007651633,0.0770993020146562
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,xgboost,23,0.941375239162311,0.945810155239148,0.004434916076836992
CHEMBL236_Ki,CHEMBL236_Ki:1073,morgan,xgboost,42,0.9210255124169,0.9572633941279374,0.03623788171103737
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,mlp,11,0.8865205275476736,0.9281857554871592,0.04166522793948557
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,mlp,23,0.9271912400346826,0.9126312499605734,-0.01455999007410913
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,mlp,42,0.955316633133656,0.9180052396930029,-0.03731139344065315
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,xgboost,11,0.9324154899059632,0.942592261525642,0.010176771619678782
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,xgboost,23,0.918286596121632,0.95108970238601,0.03280310626437799
CHEMBL236_Ki,CHEMBL236_Ki:1073,unimol,xgboost,42,0.9209809049686049,0.9515926851045108,0.03061178013590593
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,mlp,11,0.8868262454735316,0.9418008278622152,0.05497458238868358
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,mlp,23,0.847930606469721,0.8580375535472309,0.01010694707750992
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,mlp,42,0.9416016862419756,0.8308397782619202,-0.11076190798005536
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,xgboost,11,0.8142485827114019,0.9001557359431841,0.08590715323178222
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,xgboost,23,0.9366925024557,0.9089933970130089,-0.027699105442691163
CHEMBL236_Ki,CHEMBL236_Ki:1117,molformer,xgboost,42,0.8796054725411684,0.8986868775543077,0.019081405013139263
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,mlp,11,0.935470573960497,0.9437886841803944,0.008318110219897368
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,mlp,23,0.9386957872642075,0.9477882782521232,0.009092490987915647
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,mlp,42,0.9091657664202524,0.9529271294505398,0.04376136303028744
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,xgboost,11,0.9391448019095778,0.9420078090023072,0.0028630070927293527
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,xgboost,23,0.8785439685423635,0.94704847618185,0.06850450763948646
CHEMBL236_Ki,CHEMBL236_Ki:1117,morgan,xgboost,42,0.929743766320216,0.939644287228174,0.0099005209079579
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,mlp,11,0.9082829745614716,0.9156733765586624,0.007390401997190876
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,mlp,23,0.8833840304837838,0.8931478885859462,0.009763858102162404
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,mlp,42,0.8795035007566984,0.896582790828512,0.017079290071813635
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,xgboost,11,0.8809308504786966,0.8846534982932318,0.0037226478145352404
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,xgboost,23,0.8701458177417851,0.8433475053536282,-0.026798312388156886
CHEMBL236_Ki,CHEMBL236_Ki:1117,unimol,xgboost,42,0.8493219235857314,0.8727132773285757,0.02339135374284429
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,mlp,11,0.8992446848151988,0.9477096448821096,0.04846496006691081
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,mlp,23,0.9255304977964156,0.9302499190954414,0.0047194212990258055
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,mlp,42,0.9307153561802832,0.93357077674409,0.002855420563806721
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,xgboost,11,0.9000025471908,0.9490011581784789,0.04899861098767888
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,xgboost,23,0.9180918452732822,0.9462768546142646,0.028185009340982337
CHEMBL236_Ki,CHEMBL236_Ki:1120,molformer,xgboost,42,0.8935355199961196,0.9352544242358064,0.04171890423968683
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,mlp,11,0.9226265491632052,0.9233667774499388,0.0007402282867335908
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,mlp,23,0.9153271373013634,0.9127272586881002,-0.0025998786132631624
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,mlp,42,0.9099810982737028,0.9369199345386044,0.026938836264901678
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,xgboost,11,0.0,0.9261097423573597,0.9261097423573597
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,xgboost,23,0.9229049401832432,0.9213897167610404,-0.0015152234222027827
CHEMBL236_Ki,CHEMBL236_Ki:1120,morgan,xgboost,42,0.9164556981402896,0.9372401975804392,0.020784499440149595
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,mlp,11,0.9354996115600068,0.8777403091710624,-0.057759302388944445
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,mlp,23,0.9346498412463602,0.9048140741270336,-0.02983576711932656
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,mlp,42,0.8931997560229905,0.9169301988322338,0.023730442809243302
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,xgboost,11,0.941714919558745,0.9091942528357908,-0.03252066672295417
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,xgboost,23,0.9495993797473578,0.8964423494936646,-0.053157030253693116
CHEMBL236_Ki,CHEMBL236_Ki:1120,unimol,xgboost,42,0.8836953109983366,0.930331154893255,0.04663584389491837
CHEMBL236_Ki,CHEMBL236_Ki:1134,molformer,mlp,11,0.9669720189742924,0.959407440785686,-0.007564578188606452
