dataset,component_id,representation,predictor,explainer,seed,label_permuted,trained,matched_seed_delta
CHEMBL233_Ki,177,unimol,xgboost,crem_lime,11,0.5472633732101901,0.1246062559519449,-0.42265711725824523
CHEMBL233_Ki,177,unimol,xgboost,crem_lime,23,0.616304547811397,0.2933991861584816,-0.3229053616529154
CHEMBL233_Ki,177,unimol,xgboost,crem_lime,42,-0.0189905761844617,0.4698452232698807,0.4888357994543424
CHEMBL233_Ki,177,unimol,xgboost,crem_mean,11,0.2050844064439697,0.0985320169582194,-0.10655238948575028
CHEMBL233_Ki,177,unimol,xgboost,crem_mean,23,0.1153648674081504,0.096538490863344,-0.0188263765448064
CHEMBL233_Ki,177,unimol,xgboost,crem_mean,42,0.1367292997775327,0.1442067348594343,0.007477435081901601
CHEMBL233_Ki,180,molformer,mlp,crem_lime,11,-0.0082826491516146,0.1217320475100795,0.1300146966616941
CHEMBL233_Ki,180,molformer,mlp,crem_lime,23,0.2974505494505494,0.8185,0.5210494505494506
CHEMBL233_Ki,180,molformer,mlp,crem_lime,42,0.5664166666666667,0.5848571428571429,0.018440476190476174
CHEMBL233_Ki,180,molformer,mlp,crem_mean,11,0.0627293233082706,0.0544099378881987,-0.008319385420071893
CHEMBL233_Ki,180,molformer,mlp,crem_mean,23,0.0753957291418592,0.4897692307692308,0.4143735016273716
CHEMBL233_Ki,180,molformer,mlp,crem_mean,42,0.1405543884220355,0.091359943977591,-0.0491944444444445
CHEMBL233_Ki,180,molformer,xgboost,crem_lime,11,0.0178425139425139,-0.0018423014367037,-0.0196848153792176
CHEMBL233_Ki,180,molformer,xgboost,crem_lime,23,0.2163809523809523,-0.0234742545666915,-0.2398552069476438
CHEMBL233_Ki,180,molformer,xgboost,crem_lime,42,0.155054945054945,0.0003355498355498,-0.1547193952193952
CHEMBL233_Ki,180,molformer,xgboost,crem_mean,11,0.0058854554865424,0.0491017216955431,0.0432162662090007
CHEMBL233_Ki,180,molformer,xgboost,crem_mean,23,0.141641765704584,0.0154510686554477,-0.1261906970491363
CHEMBL233_Ki,180,molformer,xgboost,crem_mean,42,0.0496770662287903,0.0496507936507936,-2.627257799669991e-05
CHEMBL233_Ki,180,morgan,mlp,crem_lime,11,0.7546153846153845,0.1048730158730158,-0.6497423687423687
CHEMBL233_Ki,180,morgan,mlp,crem_lime,23,0.9633333333333332,0.1803492063492063,-0.7829841269841269
CHEMBL233_Ki,180,morgan,mlp,crem_lime,42,0.5305555555555556,0.4799444444444444,-0.05061111111111116
CHEMBL233_Ki,180,morgan,mlp,crem_mean,11,0.1776929392446634,0.1036344916344916,-0.0740584476101718
CHEMBL233_Ki,180,morgan,mlp,crem_mean,23,0.7838260869565217,0.2619934640522876,-0.521832622904234
CHEMBL233_Ki,180,morgan,mlp,crem_mean,42,0.0582089386361832,0.084500147427392,0.026291208791208796
CHEMBL233_Ki,180,morgan,xgboost,crem_lime,11,0.8899999999999999,0.0798251397177228,-0.8101748602822771
CHEMBL233_Ki,180,morgan,xgboost,crem_lime,23,0.8166666666666665,0.0194799253034547,-0.7971867413632119
CHEMBL233_Ki,180,morgan,xgboost,crem_lime,42,0.3088988095238095,0.0672352285395763,-0.24166358098423318
CHEMBL233_Ki,180,morgan,xgboost,crem_mean,11,0.2902124183006536,0.3012852852852852,0.011072866984631613
CHEMBL233_Ki,180,morgan,xgboost,crem_mean,23,0.3747407407407407,0.2423963963963964,-0.1323443443443443
CHEMBL233_Ki,180,morgan,xgboost,crem_mean,42,0.0032802197802197,0.3214220374220374,0.3181418176418177
CHEMBL233_Ki,180,unimol,mlp,crem_lime,11,0.7773809523809524,0.4475977011494252,-0.3297832512315272
CHEMBL233_Ki,180,unimol,mlp,crem_lime,23,0.0802494105511346,0.9193333333333332,0.8390839227821987
CHEMBL233_Ki,180,unimol,mlp,crem_lime,42,0.7352142857142858,0.564074074074074,-0.17114021164021187
CHEMBL233_Ki,180,unimol,mlp,crem_mean,11,0.0738133874239351,0.170331221719457,0.0965178342955219
CHEMBL233_Ki,180,unimol,mlp,crem_mean,23,0.1204114071996259,0.3258799171842649,0.205468509984639
CHEMBL233_Ki,180,unimol,mlp,crem_mean,42,0.1504197994987468,0.2358013312852022,0.08538153178645541
CHEMBL233_Ki,180,unimol,xgboost,crem_lime,11,0.1766923076923077,0.9371428571428572,0.7604505494505495
CHEMBL233_Ki,180,unimol,xgboost,crem_lime,23,0.0273933570455309,0.8533333333333334,0.8259399762878025
CHEMBL233_Ki,180,unimol,xgboost,crem_lime,42,0.0370485933503836,0.9633333333333332,0.9262847399829496
CHEMBL233_Ki,180,unimol,xgboost,crem_mean,11,0.1956190476190476,0.8378947368421052,0.6422756892230577
CHEMBL233_Ki,180,unimol,xgboost,crem_mean,23,0.0305672043010752,0.6803529411764706,0.6497857368753954
CHEMBL233_Ki,180,unimol,xgboost,crem_mean,42,0.079625474977767,0.8276666666666666,0.7480411916888996
CHEMBL233_Ki,182,molformer,mlp,crem_lime,11,0.0647109177517951,0.3641893190950563,0.2994784013432612
CHEMBL233_Ki,182,molformer,mlp,crem_lime,23,-0.0393168272283212,0.1451773273807171,0.18449415460903829
CHEMBL233_Ki,182,molformer,mlp,crem_lime,42,0.1229167733506391,0.1274636534184137,0.0045468800677746085
CHEMBL233_Ki,182,molformer,mlp,crem_mean,11,0.0681509669128584,0.0392088791096357,-0.028942087803222695
CHEMBL233_Ki,182,molformer,mlp,crem_mean,23,0.0639883424253691,0.0492476742610439,-0.014740668164325205
CHEMBL233_Ki,182,molformer,mlp,crem_mean,42,0.1803333827915934,0.0415187789709916,-0.1388146038206018
CHEMBL233_Ki,182,molformer,xgboost,crem_lime,11,0.1791364328968498,-0.00386659304466,-0.1830030259415098
CHEMBL233_Ki,182,molformer,xgboost,crem_lime,23,0.0170266050140963,0.0031336285523329,-0.0138929764617634
CHEMBL233_Ki,182,molformer,xgboost,crem_lime,42,0.1347039751557363,-0.0523636392815304,-0.1870676144372667
CHEMBL233_Ki,182,molformer,xgboost,crem_mean,11,0.3316937449426899,0.181059109193082,-0.1506346357496079
CHEMBL233_Ki,182,molformer,xgboost,crem_mean,23,0.1807844008268439,0.0957423390116237,-0.08504206181522021
CHEMBL233_Ki,182,molformer,xgboost,crem_mean,42,0.0899674290645806,0.095779755800766,0.005812326736185397
CHEMBL233_Ki,182,morgan,mlp,crem_lime,11,0.1764108560651737,0.0319538672267566,-0.1444569888384171
CHEMBL233_Ki,182,morgan,mlp,crem_lime,23,0.0871551466332287,0.0899533174255061,0.002798170792277399
CHEMBL233_Ki,182,morgan,mlp,crem_lime,42,-0.0233483050359621,0.0888857760968701,0.1122340811328322
CHEMBL233_Ki,182,morgan,mlp,crem_mean,11,0.5145895646394151,0.2218475501544184,-0.2927420144849967
CHEMBL233_Ki,182,morgan,mlp,crem_mean,23,0.126931486018906,0.2194109668488856,0.09247948082997962
CHEMBL233_Ki,182,morgan,mlp,crem_mean,42,0.0851070795363857,0.2483326732337764,0.1632255936973907
CHEMBL233_Ki,182,morgan,xgboost,crem_lime,11,-0.0475381262947747,-0.0397703972427354,0.0077677290520392975
CHEMBL233_Ki,182,morgan,xgboost,crem_lime,23,0.0330406501168726,-0.0307613544360202,-0.0638020045528928
CHEMBL233_Ki,182,morgan,xgboost,crem_lime,42,0.0754947514811298,-0.016602345918226,-0.0920970973993558
CHEMBL233_Ki,182,morgan,xgboost,crem_mean,11,0.0748395704561689,0.0715174718439764,-0.0033220986121925006
CHEMBL233_Ki,182,morgan,xgboost,crem_mean,23,0.1018429070472,0.0771204851058313,-0.0247224219413687
CHEMBL233_Ki,182,morgan,xgboost,crem_mean,42,0.1943319207432065,0.0404495098755341,-0.1538824108676724
CHEMBL233_Ki,182,unimol,mlp,crem_lime,11,0.3143970924375791,0.1197555176527351,-0.19464157478484398
CHEMBL233_Ki,182,unimol,mlp,crem_lime,23,0.0554572414566203,0.0143168538580143,-0.041140387598606
CHEMBL233_Ki,182,unimol,mlp,crem_lime,42,0.0053395755943285,0.0920445538507827,0.0867049782564542
CHEMBL233_Ki,182,unimol,mlp,crem_mean,11,0.074953685774632,0.1046841683397923,0.029730482565160296
CHEMBL233_Ki,182,unimol,mlp,crem_mean,23,0.1659806680262554,0.0538367615843322,-0.11214390644192321
CHEMBL233_Ki,182,unimol,mlp,crem_mean,42,0.068259095477722,0.1188900002232731,0.0506309047455511
CHEMBL233_Ki,182,unimol,xgboost,crem_lime,11,0.2483199587246298,0.1783158162860519,-0.07000414243857792
CHEMBL233_Ki,182,unimol,xgboost,crem_lime,23,0.0211629264621838,0.1356372962653827,0.1144743698031989
CHEMBL233_Ki,182,unimol,xgboost,crem_lime,42,0.1358096975180852,0.1864117692972591,0.05060207177917392
CHEMBL233_Ki,182,unimol,xgboost,crem_mean,11,0.1500791327143755,0.06937499941832,-0.08070413329605551
CHEMBL233_Ki,182,unimol,xgboost,crem_mean,23,0.0964988474237044,0.1176369902168309,0.021138142793126494
CHEMBL233_Ki,182,unimol,xgboost,crem_mean,42,0.0881006643375945,0.0622628032002778,-0.025837861137316703
CHEMBL236_Ki,7,molformer,mlp,crem_lime,11,-0.0076768968602065,-0.0260591871242677,-0.018382290264061203
CHEMBL236_Ki,7,molformer,mlp,crem_lime,23,-0.0526207939644412,0.3194934640420887,0.3721142580065299
CHEMBL236_Ki,7,molformer,mlp,crem_lime,42,-0.0449444650387775,0.2843758917917608,0.3293203568305383
CHEMBL236_Ki,7,molformer,mlp,crem_mean,11,0.2581205640029169,0.1870553111250786,-0.0710652528778383
CHEMBL236_Ki,7,molformer,mlp,crem_mean,23,0.0724185724185724,0.3359459459459459,0.2635273735273735
CHEMBL236_Ki,7,molformer,mlp,crem_mean,42,0.2743327073972235,0.213137106722946,-0.061195600674277484
CHEMBL236_Ki,7,molformer,xgboost,crem_lime,11,0.0366830893892122,0.0192154565828336,-0.0174676328063786
CHEMBL236_Ki,7,molformer,xgboost,crem_lime,23,-0.0408791859003723,0.1947930447930447,0.23567223069341703
CHEMBL236_Ki,7,molformer,xgboost,crem_lime,42,-0.0315419768595102,-0.0315289717673133,1.3005092196899382e-05
CHEMBL236_Ki,7,molformer,xgboost,crem_mean,11,0.2614631873252562,0.1445160342750704,-0.1169471530501858
CHEMBL236_Ki,7,molformer,xgboost,crem_mean,23,0.0017240829261289,0.110594226746156,0.1088701438200271
CHEMBL236_Ki,7,molformer,xgboost,crem_mean,42,0.264,-0.0038641396073828,-0.2678641396073828
CHEMBL236_Ki,7,morgan,mlp,crem_lime,11,-0.0402745069225593,-0.0455141613424602,-0.005239654419900902
CHEMBL236_Ki,7,morgan,mlp,crem_lime,23,0.2566330185607294,-0.0499263568105564,-0.3065593753712858
CHEMBL236_Ki,7,morgan,mlp,crem_lime,42,0.4528851909104627,-0.0485828244653156,-0.5014680153757783
CHEMBL236_Ki,7,morgan,mlp,crem_mean,11,-0.037358596521238,-0.0176898244720896,0.019668772049148398
CHEMBL236_Ki,7,morgan,mlp,crem_mean,23,0.2060647826338062,0.0143892271434303,-0.1916755554903759
CHEMBL236_Ki,7,morgan,mlp,crem_mean,42,0.2325248879787514,-0.0228832527976254,-0.2554081407763768
CHEMBL236_Ki,7,morgan,xgboost,crem_lime,11,0.1003402902276494,0.4467783295343535,0.3464380393067041
CHEMBL236_Ki,7,morgan,xgboost,crem_lime,23,-0.0521214496367183,0.3922503376186049,0.4443717872553232
CHEMBL236_Ki,7,morgan,xgboost,crem_lime,42,0.358364363404686,0.4089434889434888,0.05057912553880278
CHEMBL236_Ki,7,morgan,xgboost,crem_mean,11,0.0,0.3184684684684685,0.3184684684684685
CHEMBL236_Ki,7,morgan,xgboost,crem_mean,23,-0.0156229400131839,0.264952305246423,0.28057524525960686
CHEMBL236_Ki,7,morgan,xgboost,crem_mean,42,0.2805405405405405,0.2972354239184104,0.016694883377869896
CHEMBL236_Ki,7,unimol,mlp,crem_lime,11,-0.0467252698134974,0.084840757569168,0.1315660273826654
CHEMBL236_Ki,7,unimol,mlp,crem_lime,23,-0.0229771422965615,0.1309516864049772,0.1539288287015387
CHEMBL236_Ki,7,unimol,mlp,crem_lime,42,-0.0490055750934681,0.0339307768660165,0.0829363519594846
CHEMBL236_Ki,7,unimol,mlp,crem_mean,11,-0.0189164747461416,0.0136179422177436,0.0325344169638852
CHEMBL236_Ki,7,unimol,mlp,crem_mean,23,0.0968396014726973,0.1356119472816387,0.0387723458089414
CHEMBL236_Ki,7,unimol,mlp,crem_mean,42,0.0092447671552149,0.1103574772156495,0.1011127100604346
CHEMBL236_Ki,7,unimol,xgboost,crem_lime,11,-0.0445508220863442,0.0239349868235805,0.0684858089099247
CHEMBL236_Ki,7,unimol,xgboost,crem_lime,23,-0.0423529929535448,-0.0144328828526736,0.0279201101008712
CHEMBL236_Ki,7,unimol,xgboost,crem_lime,42,0.005780507283503,0.0108350710006356,0.005054563717132599
CHEMBL236_Ki,7,unimol,xgboost,crem_mean,11,-0.0181942367268454,0.0408145889436347,0.059008825670480096
CHEMBL236_Ki,7,unimol,xgboost,crem_mean,23,0.1018586278586278,0.0597335941234097,-0.0421250337352181
CHEMBL236_Ki,7,unimol,xgboost,crem_mean,42,0.1168395916038936,-0.0003228120516499,-0.11716240365554349
CHEMBL236_Ki,18,molformer,mlp,crem_lime,11,-0.0175183894696089,0.0435463659147869,0.061064755384395805
CHEMBL236_Ki,18,molformer,mlp,crem_lime,23,0.6428571428571429,0.0058823529411764,-0.6369747899159665
CHEMBL236_Ki,18,molformer,mlp,crem_lime,42,-0.0003840245775729,0.0,0.0003840245775729
CHEMBL236_Ki,18,molformer,mlp,crem_mean,11,0.053030303030303,0.0763888888888888,0.0233585858585858
CHEMBL236_Ki,18,molformer,mlp,crem_mean,23,0.6666666666666666,0.053030303030303,-0.6136363636363636
CHEMBL236_Ki,18,molformer,mlp,crem_mean,42,0.053030303030303,0.053030303030303,0.0
CHEMBL236_Ki,18,molformer,xgboost,crem_lime,11,0.0194698569082805,0.3928571428571429,0.3733872859488624
CHEMBL236_Ki,18,molformer,xgboost,crem_lime,23,0.0294784580498866,0.2045454545454545,0.1750669964955679
CHEMBL236_Ki,18,molformer,xgboost,crem_lime,42,0.0186968204209583,0.0044696193889742,-0.014227201031984098
CHEMBL236_Ki,18,molformer,xgboost,crem_mean,11,0.0634920634920634,0.380952380952381,0.31746031746031755
CHEMBL236_Ki,18,molformer,xgboost,crem_mean,23,0.1066017316017316,0.121031746031746,0.014430014430014404
CHEMBL236_Ki,18,molformer,xgboost,crem_mean,42,0.053030303030303,0.0887445887445887,0.0357142857142857
CHEMBL236_Ki,18,morgan,mlp,crem_lime,11,0.5918367346938775,0.0008503401360544,-0.5909863945578231
CHEMBL236_Ki,18,morgan,mlp,crem_lime,23,0.0714285714285714,-0.0019392372333548,-0.0733678086619262
CHEMBL236_Ki,18,morgan,mlp,crem_lime,42,0.1686507936507937,0.0035321821036106,-0.1651186115471831
CHEMBL236_Ki,18,morgan,mlp,crem_mean,11,0.6666666666666666,0.053030303030303,-0.6136363636363636
CHEMBL236_Ki,18,morgan,mlp,crem_mean,23,0.053030303030303,0.0768398268398268,0.023809523809523808
CHEMBL236_Ki,18,morgan,mlp,crem_mean,42,0.3988095238095238,0.053030303030303,-0.3457792207792208
CHEMBL236_Ki,18,morgan,xgboost,crem_lime,11,0.1468253968253968,0.017537122375832,-0.1292882744495648
CHEMBL236_Ki,18,morgan,xgboost,crem_lime,23,0.4285714285714286,-0.0063620589936379,-0.4349334875650665
CHEMBL236_Ki,18,morgan,xgboost,crem_lime,42,0.0497835497835497,0.0043517406962785,-0.0454318090872712
CHEMBL236_Ki,18,morgan,xgboost,crem_mean,11,0.0,0.0634920634920634,0.0634920634920634
CHEMBL236_Ki,18,morgan,xgboost,crem_mean,23,0.3333333333333333,0.053030303030303,-0.28030303030303033
CHEMBL236_Ki,18,morgan,xgboost,crem_mean,42,0.0634920634920634,0.053030303030303,-0.010461760461760408
CHEMBL236_Ki,18,unimol,mlp,crem_lime,11,0.0681818181818181,0.0198412698412698,-0.048340548340548295
CHEMBL236_Ki,18,unimol,mlp,crem_lime,23,0.0320294784580499,0.0492116579073101,0.017182179449260204
CHEMBL236_Ki,18,unimol,mlp,crem_lime,42,0.6071428571428571,0.0750915750915751,-0.5320512820512819
CHEMBL236_Ki,18,unimol,mlp,crem_mean,11,0.1428571428571428,0.0768398268398268,-0.06601731601731599
CHEMBL236_Ki,18,unimol,mlp,crem_mean,23,0.0833333333333333,0.1958874458874459,0.11255411255411259
CHEMBL236_Ki,18,unimol,mlp,crem_mean,42,0.5476190476190477,0.1958874458874459,-0.3517316017316018
CHEMBL236_Ki,18,unimol,xgboost,crem_lime,11,0.1408591408591409,-0.0028789293495175,-0.1437380702086584
CHEMBL236_Ki,18,unimol,xgboost,crem_lime,23,0.0982142857142857,0.0,-0.0982142857142857
CHEMBL236_Ki,18,unimol,xgboost,crem_lime,42,0.6428571428571429,0.0171486408328513,-0.6257085020242916
CHEMBL236_Ki,18,unimol,xgboost,crem_mean,11,0.3988095238095238,0.0684523809523809,-0.3303571428571429
CHEMBL236_Ki,18,unimol,xgboost,crem_mean,23,0.121031746031746,0.056998556998557,-0.064033189033189
CHEMBL236_Ki,18,unimol,xgboost,crem_mean,42,0.6666666666666666,0.0619588744588744,-0.6047077922077922
CHEMBL236_Ki,22,molformer,mlp,crem_lime,11,0.2954965491001484,0.2508364592724288,-0.044660089827719573
CHEMBL236_Ki,22,molformer,mlp,crem_lime,23,0.3217530950507293,0.0746861501558245,-0.2470669448949048
CHEMBL236_Ki,22,molformer,mlp,crem_lime,42,0.0376460243188183,0.1627050107178149,0.1250589863989966
CHEMBL236_Ki,22,molformer,mlp,crem_mean,11,0.0943627450980392,0.125,0.0306372549019608
CHEMBL236_Ki,22,molformer,mlp,crem_mean,23,0.0177696078431372,0.0698529411764706,0.052083333333333405
CHEMBL236_Ki,22,molformer,mlp,crem_mean,42,-0.0289820473644002,0.125,0.1539820473644002
CHEMBL236_Ki,22,molformer,xgboost,crem_lime,11,0.0245897271952258,0.3058035714285715,0.2812138442333457
CHEMBL236_Ki,22,molformer,xgboost,crem_lime,23,-0.1263635611840755,0.2427738117076352,0.36913737289171067
CHEMBL236_Ki,22,molformer,xgboost,crem_lime,42,0.1057837174789291,0.2575151471061397,0.1517314296272106
CHEMBL236_Ki,22,molformer,xgboost,crem_mean,11,0.0177696078431372,0.0177696078431372,0.0
CHEMBL236_Ki,22,molformer,xgboost,crem_mean,23,-0.0289820473644002,0.0790441176470588,0.10802616501145901
CHEMBL236_Ki,22,molformer,xgboost,crem_mean,42,0.0484068627450981,0.125,0.0765931372549019
CHEMBL236_Ki,22,morgan,mlp,crem_lime,11,0.1659958620028904,-0.0588703824471172,-0.2248662444500076
CHEMBL236_Ki,22,morgan,mlp,crem_lime,23,-0.0438284142328259,-0.1365448576243454,-0.09271644339151949
CHEMBL236_Ki,22,morgan,mlp,crem_lime,42,0.0611786816906498,-0.0606803622747342,-0.121859043965384
CHEMBL236_Ki,22,morgan,mlp,crem_mean,11,0.010110294117647,-0.0141806722689075,-0.0242909663865545
CHEMBL236_Ki,22,morgan,mlp,crem_mean,23,-0.01913435828877,-0.0205269607843136,-0.001392602495543599
CHEMBL236_Ki,22,morgan,mlp,crem_mean,42,-0.0128676470588235,-0.0141806722689075,-0.0013130252100840012
CHEMBL236_Ki,22,morgan,xgboost,crem_lime,11,0.2452512254901959,0.1204660356422032,-0.1247851898479927
CHEMBL236_Ki,22,morgan,xgboost,crem_lime,23,-0.1534680495807226,0.0909691432389642,0.2444371928196868
CHEMBL236_Ki,22,morgan,xgboost,crem_lime,42,0.1949063161850105,0.1322797457240238,-0.06262657046098671
CHEMBL236_Ki,22,morgan,xgboost,crem_mean,11,0.0,0.0484068627450981,0.0484068627450981
CHEMBL236_Ki,22,morgan,xgboost,crem_mean,23,0.0,0.0497994652406417,0.0497994652406417
CHEMBL236_Ki,22,morgan,xgboost,crem_mean,42,0.0177696078431372,0.0497994652406417,0.0320298573975045
CHEMBL236_Ki,22,unimol,mlp,crem_lime,11,0.3148940425359715,0.0435190677984421,-0.27137497473752936
CHEMBL236_Ki,22,unimol,mlp,crem_lime,23,0.0527835890487744,0.1059382992327365,0.053154710183962096
CHEMBL236_Ki,22,unimol,mlp,crem_lime,42,0.1127412390957283,0.0201389189281742,-0.0926023201675541
CHEMBL236_Ki,22,unimol,mlp,crem_mean,11,0.125,-0.0205269607843136,-0.1455269607843136
CHEMBL236_Ki,22,unimol,mlp,crem_mean,23,-0.0172443977591035,-0.0052083333333333,0.0120360644257702
CHEMBL236_Ki,22,unimol,mlp,crem_mean,42,-0.0273109243697478,-0.034313725490196,-0.0070028011204481995
CHEMBL236_Ki,22,unimol,xgboost,crem_lime,11,-0.1095945286454767,0.1334821543381231,0.2430766829835998
CHEMBL236_Ki,22,unimol,xgboost,crem_lime,23,0.1471000795547103,-0.085262131038186,-0.2323622105928963
CHEMBL236_Ki,22,unimol,xgboost,crem_lime,42,0.1844980724741453,0.1115294303463073,-0.07296864212783799
CHEMBL236_Ki,22,unimol,xgboost,crem_mean,11,0.0055147058823529,-0.0205269607843136,-0.0260416666666665
CHEMBL236_Ki,22,unimol,xgboost,crem_mean,23,0.0177696078431372,-0.0302287581699346,-0.047998366013071794
CHEMBL236_Ki,22,unimol,xgboost,crem_mean,42,0.0698529411764706,-0.0302287581699346,-0.1000816993464052
CHEMBL236_Ki,26,molformer,mlp,crem_lime,11,0.3835981973434534,0.7105949197860961,0.3269967224426427
CHEMBL236_Ki,26,molformer,mlp,crem_lime,23,0.3442143962848297,0.7400735294117646,0.39585913312693494
CHEMBL236_Ki,26,molformer,mlp,crem_lime,42,0.3592164691429397,0.4329656862745097,0.07374921713157001
CHEMBL236_Ki,26,molformer,mlp,crem_mean,11,0.25,0.1727941176470588,-0.07720588235294121
CHEMBL236_Ki,26,molformer,mlp,crem_mean,23,0.1213235294117646,0.25,0.1286764705882354
CHEMBL236_Ki,26,molformer,mlp,crem_mean,42,0.25,0.1985294117647058,-0.05147058823529421
CHEMBL236_Ki,26,molformer,xgboost,crem_lime,11,0.0722285067873303,0.1815173796791443,0.109288872891814
CHEMBL236_Ki,26,molformer,xgboost,crem_lime,23,0.3672794117647058,0.2360294117647058,-0.13125
CHEMBL236_Ki,26,molformer,xgboost,crem_lime,42,-0.0566843572106261,0.6705882352941177,0.7272725925047439
CHEMBL236_Ki,26,molformer,xgboost,crem_mean,11,0.0441176470588235,0.1985294117647058,0.1544117647058823
CHEMBL236_Ki,26,molformer,xgboost,crem_mean,23,0.1573529411764705,0.0801470588235294,-0.0772058823529411
CHEMBL236_Ki,26,molformer,xgboost,crem_mean,42,0.1573529411764705,0.25,0.0926470588235295
CHEMBL236_Ki,26,morgan,mlp,crem_lime,11,-0.0711315322408455,0.1055995475113122,0.17673107975215768
CHEMBL236_Ki,26,morgan,mlp,crem_lime,23,0.1615228328173374,0.0054330065359477,-0.1560898262813897
CHEMBL236_Ki,26,morgan,mlp,crem_lime,42,-0.0038067439169712,-0.0385703058397271,-0.0347635619227559
CHEMBL236_Ki,26,morgan,mlp,crem_mean,11,0.0235294117647058,0.0698529411764705,0.04632352941176471
CHEMBL236_Ki,26,morgan,mlp,crem_mean,23,0.1213235294117646,0.0441176470588235,-0.0772058823529411
CHEMBL236_Ki,26,morgan,mlp,crem_mean,42,0.0415441176470588,0.0312499999999999,-0.010294117647058901
CHEMBL236_Ki,26,morgan,xgboost,crem_lime,11,0.4111192810457517,0.3480238970588235,-0.06309538398692821
CHEMBL236_Ki,26,morgan,xgboost,crem_lime,23,0.0095307917888563,0.3607258705574645,0.3511950787686082
CHEMBL236_Ki,26,morgan,xgboost,crem_lime,42,0.3297794117647059,0.3644155184596361,0.034636106694930224
CHEMBL236_Ki,26,morgan,xgboost,crem_mean,11,0.1249999999999999,0.1470588235294118,0.022058823529411895
CHEMBL236_Ki,26,morgan,xgboost,crem_mean,23,0.0441176470588235,0.1573529411764705,0.113235294117647
CHEMBL236_Ki,26,morgan,xgboost,crem_mean,42,0.1727941176470588,0.1470588235294118,-0.025735294117646995
CHEMBL236_Ki,26,unimol,mlp,crem_lime,11,-0.0723446217777851,-0.0639735107079397,0.008371111069845394
CHEMBL236_Ki,26,unimol,mlp,crem_lime,23,-0.011447919088584,0.0851076076523647,0.09655552674094871
CHEMBL236_Ki,26,unimol,mlp,crem_lime,42,0.4415441176470587,0.289312435500516,-0.1522316821465427
CHEMBL236_Ki,26,unimol,mlp,crem_mean,11,0.0698529411764705,0.0415441176470588,-0.028308823529411706
CHEMBL236_Ki,26,unimol,mlp,crem_mean,23,0.0698529411764705,0.1573529411764705,0.0875
CHEMBL236_Ki,26,unimol,mlp,crem_mean,42,0.25,0.1470588235294118,-0.1029411764705882
CHEMBL236_Ki,26,unimol,xgboost,crem_lime,11,0.3626225490196078,0.0899942329873126,-0.2726283160322952
CHEMBL236_Ki,26,unimol,xgboost,crem_lime,23,0.0568958664546899,0.2263716063348417,0.1694757398801518
CHEMBL236_Ki,26,unimol,xgboost,crem_lime,42,0.3599475854531002,-0.0035884866767219,-0.3635360721298221
CHEMBL236_Ki,26,unimol,xgboost,crem_mean,11,0.1985294117647058,0.0698529411764705,-0.12867647058823528
CHEMBL236_Ki,26,unimol,xgboost,crem_mean,23,0.0698529411764705,0.0955882352941176,0.025735294117647092
CHEMBL236_Ki,26,unimol,xgboost,crem_mean,42,0.25,0.0312499999999999,-0.2187500000000001
CHEMBL236_Ki,35,molformer,mlp,crem_lime,11,-0.0035143977885913,-0.001899304257917,0.0016150935306743002
CHEMBL236_Ki,35,molformer,mlp,crem_lime,23,0.4314535400767486,0.0280180177693118,-0.4034355223074368
CHEMBL236_Ki,35,molformer,mlp,crem_lime,42,0.1101252473888736,0.0533188037584237,-0.0568064436304499
CHEMBL236_Ki,35,molformer,mlp,crem_mean,11,0.1027805527805528,0.0852331665804151,-0.017547386200137696
CHEMBL236_Ki,35,molformer,mlp,crem_mean,23,0.2050397578386193,0.0856406496729077,-0.1193991081657116
CHEMBL236_Ki,35,molformer,mlp,crem_mean,42,0.1294854070660522,0.1115553748381073,-0.017930032227944884
CHEMBL236_Ki,35,molformer,xgboost,crem_lime,11,-0.0077454111548717,0.3338360564167015,0.3415814675715732
CHEMBL236_Ki,35,molformer,xgboost,crem_lime,23,0.0208865884239605,0.6275707576319368,0.6066841692079763
CHEMBL236_Ki,35,molformer,xgboost,crem_lime,42,0.0107704045810215,0.0824172243527082,0.07164681977168669
CHEMBL236_Ki,35,molformer,xgboost,crem_mean,11,0.0181720430107526,0.1840322580645161,0.1658602150537635
CHEMBL236_Ki,35,molformer,xgboost,crem_mean,23,0.0793504337218758,0.548878648233487,0.4695282145116112
CHEMBL236_Ki,35,molformer,xgboost,crem_mean,42,0.1142242703533026,0.0898995888678051,-0.024324681485497504
CHEMBL236_Ki,35,morgan,mlp,crem_lime,11,0.0378463157677764,0.0736702012585972,0.0358238854908208
CHEMBL236_Ki,35,morgan,mlp,crem_lime,23,0.4205834914611006,0.5127860490763716,0.09220255761527102
CHEMBL236_Ki,35,morgan,mlp,crem_lime,42,0.0287543133195307,0.1805569341053212,0.1518026207857905
CHEMBL236_Ki,35,morgan,mlp,crem_mean,11,0.2361248966087676,0.2848016626005241,0.04867676599175649
CHEMBL236_Ki,35,morgan,mlp,crem_mean,23,0.4577956989247311,0.4367831541218638,-0.021012544802867295
CHEMBL236_Ki,35,morgan,mlp,crem_mean,42,0.174426523297491,0.4073655913978495,0.2329390681003585
CHEMBL236_Ki,35,morgan,xgboost,crem_lime,11,0.0,0.0396138819651149,0.0396138819651149
CHEMBL236_Ki,35,morgan,xgboost,crem_lime,23,0.0197589448796272,0.0411567941971004,0.0213978493174732
