dataset,component_id,representation,predictor,explainer,label_permuted,trained,delta_sanity
CHEMBL238_Ki,23,molformer,xgboost,crem_mean,0.4447560995552067,0.8487216821178429,0.40396558256263626
CHEMBL238_Ki,23,morgan,mlp,crem_lime,0.111149136182362,-0.03085674820508526,-0.14200588438744727
CHEMBL238_Ki,23,morgan,mlp,crem_mean,0.5413383237653742,0.5899834168572309,0.04864509309185672
CHEMBL238_Ki,23,morgan,xgboost,crem_lime,0.07205574305217867,-0.15631445526622767,-0.22837019831840633
CHEMBL238_Ki,23,morgan,xgboost,crem_mean,0.12375992063492064,0.08304476479880363,-0.04071515583611701
CHEMBL238_Ki,23,unimol,mlp,crem_lime,-0.14772222767816648,-0.09660384659622302,0.051118381081943456
CHEMBL238_Ki,23,unimol,mlp,crem_mean,0.4029372375290614,0.4765598914351177,0.07362265390605627
CHEMBL238_Ki,23,unimol,xgboost,crem_lime,-0.05195803594268187,0.017347435364034464,0.06930547130671633
CHEMBL238_Ki,23,unimol,xgboost,crem_mean,0.36066843593357495,0.5669604705045505,0.2062920345709755
CHEMBL238_Ki,27,molformer,mlp,crem_lime,-0.020626517214282495,-0.028147016023950703,-0.007520498809668208
CHEMBL238_Ki,27,molformer,mlp,crem_mean,-0.08214038502662047,-0.0687415069996329,0.013398878026987568
CHEMBL238_Ki,27,molformer,xgboost,crem_lime,0.11476387477864654,0.0064564067117952985,-0.10830746806685124
CHEMBL238_Ki,27,molformer,xgboost,crem_mean,-0.007814466746362802,-0.07277917077018367,-0.06496470402382087
CHEMBL238_Ki,27,morgan,mlp,crem_lime,0.06269114417135459,0.002617681036982865,-0.06007346313437172
CHEMBL238_Ki,27,morgan,mlp,crem_mean,-0.06445694067623617,-0.05594570363107773,0.008511237045158437
CHEMBL238_Ki,27,morgan,xgboost,crem_lime,-0.062374318828482496,0.4479097062337946,0.5102840250622771
CHEMBL238_Ki,27,morgan,xgboost,crem_mean,-0.0078480224229212,0.08104370884499278,0.08889173126791397
CHEMBL238_Ki,27,unimol,mlp,crem_lime,0.567835600789302,0.7621634574744443,0.1943278566851423
CHEMBL238_Ki,27,unimol,mlp,crem_mean,0.19080733500440553,0.27395726234186607,0.08314992733746054
CHEMBL238_Ki,27,unimol,xgboost,crem_lime,0.6089177356656749,0.6923470438146552,0.08342930814898031
CHEMBL238_Ki,27,unimol,xgboost,crem_mean,0.18196033123101563,0.14602694407853486,-0.03593338715248076
CHEMBL238_Ki,34,molformer,mlp,crem_lime,0.0500060257439823,0.28451687829695865,0.23451085255297635
CHEMBL238_Ki,34,molformer,mlp,crem_mean,0.1384497864253298,0.2316130317822486,0.0931632453569188
CHEMBL238_Ki,34,molformer,xgboost,crem_lime,0.11791490665413074,0.0017505625693149326,-0.1161643440848158
CHEMBL238_Ki,34,molformer,xgboost,crem_mean,0.23436486904378773,0.1682800922780705,-0.06608477676571722
CHEMBL238_Ki,34,morgan,mlp,crem_lime,0.3849902355351895,0.00045271041811036664,-0.38453752511707917
CHEMBL238_Ki,34,morgan,mlp,crem_mean,0.3381741887498466,0.16251480341553867,-0.17565938533430794
CHEMBL238_Ki,34,morgan,xgboost,crem_lime,0.31531167703358104,0.0272748143803621,-0.28803686265321893
CHEMBL238_Ki,34,morgan,xgboost,crem_mean,0.0062499999999999665,0.16275491078122653,0.15650491078122655
CHEMBL238_Ki,34,unimol,mlp,crem_lime,0.09730385054768238,0.23348531075461168,0.13618146020692928
CHEMBL238_Ki,34,unimol,mlp,crem_mean,0.12848540609629316,0.36392639017029943,0.23544098407400627
CHEMBL238_Ki,34,unimol,xgboost,crem_lime,0.10652787131005925,0.24261726198279612,0.13608939067273687
CHEMBL238_Ki,34,unimol,xgboost,crem_mean,0.1751300195219838,0.3113280682131489,0.1361980486911651
CHEMBL238_Ki,36,molformer,mlp,crem_lime,0.30891147176333783,0.29608302223266986,-0.012828449530667974
CHEMBL238_Ki,36,molformer,mlp,crem_mean,0.2542139079402266,0.13493655618801811,-0.11927735175220847
CHEMBL238_Ki,36,molformer,xgboost,crem_lime,0.0643490552810848,-0.07290177452168829,-0.1372508298027731
CHEMBL238_Ki,36,molformer,xgboost,crem_mean,0.1642083355580394,0.06135671005356963,-0.10285162550446977
CHEMBL238_Ki,36,morgan,mlp,crem_lime,-0.09204068979257167,0.04031436629968587,0.13235505609225753
CHEMBL238_Ki,36,morgan,mlp,crem_mean,0.0473964685665084,0.09126721588930982,0.04387074732280142
CHEMBL238_Ki,36,morgan,xgboost,crem_lime,0.058719581175484335,-0.08821164170297974,-0.14693122287846408
CHEMBL238_Ki,36,morgan,xgboost,crem_mean,0.043922743922743895,0.025492493156274765,-0.01843025076646913
CHEMBL238_Ki,36,unimol,mlp,crem_lime,0.13482490096168376,0.47950077457460716,0.3446758736129234
CHEMBL238_Ki,36,unimol,mlp,crem_mean,0.201525816927245,0.40548224630034096,0.20395642937309597
CHEMBL238_Ki,36,unimol,xgboost,crem_lime,0.23574075923892115,0.43513413363958575,0.1993933744006646
CHEMBL238_Ki,36,unimol,xgboost,crem_mean,0.2724756756338125,0.3126607100344474,0.04018503440063492
CHEMBL238_Ki,38,molformer,mlp,crem_lime,0.3503023413312693,0.32978856553865926,-0.020513775792610045
CHEMBL238_Ki,38,molformer,mlp,crem_mean,0.13175946296350705,0.04177390977202353,-0.08998555319148352
CHEMBL238_Ki,38,molformer,xgboost,crem_lime,0.03752995758770217,0.4827110389610389,0.44518108137333673
CHEMBL238_Ki,38,molformer,xgboost,crem_mean,0.1007091673161719,0.2772857580532213,0.1765765907370494
CHEMBL238_Ki,38,morgan,mlp,crem_lime,0.20271611048265462,-0.005665729190344633,-0.20838183967299925
CHEMBL238_Ki,38,morgan,mlp,crem_mean,0.28339704360804197,0.12911059335401437,-0.1542864502540276
CHEMBL238_Ki,38,morgan,xgboost,crem_lime,0.012651910366109832,-0.04144759810082383,-0.05409950846693366
CHEMBL238_Ki,38,morgan,xgboost,crem_mean,0.0140625,-0.03144221343579864,-0.045504713435798635
CHEMBL238_Ki,38,unimol,mlp,crem_lime,0.026682603758604567,0.025315531965246704,-0.001367071793357863
CHEMBL238_Ki,38,unimol,mlp,crem_mean,0.012411360706996867,0.05149857452489034,0.03908721381789347
CHEMBL238_Ki,38,unimol,xgboost,crem_lime,0.04883811968153103,0.058096034596488905,0.009257914914957872
CHEMBL238_Ki,38,unimol,xgboost,crem_mean,0.034553531639928727,0.17055544772256725,0.13600191608263854
CHEMBL238_Ki,42,molformer,mlp,crem_lime,0.06874787469771027,0.2998518895054221,0.2311040148077118
CHEMBL238_Ki,42,molformer,mlp,crem_mean,0.0204031845308101,0.009644989077005135,-0.010758195453804964
CHEMBL238_Ki,42,molformer,xgboost,crem_lime,0.1526398264617174,0.09959647717049032,-0.053043349291227074
CHEMBL238_Ki,42,molformer,xgboost,crem_mean,0.15417632553200067,-0.0471954707051002,-0.20137179623710086
CHEMBL238_Ki,42,morgan,mlp,crem_lime,0.45397694374179337,0.051067626520412905,-0.40290931722138046
CHEMBL238_Ki,42,morgan,mlp,crem_mean,0.2774097631139851,0.08888560679245233,-0.18852415632153274
CHEMBL238_Ki,42,morgan,xgboost,crem_lime,0.15321610198741023,0.1668381451747313,0.013622043187321076
CHEMBL238_Ki,42,morgan,xgboost,crem_mean,0.02076023391812867,0.0022194827709906668,-0.018540751147138004
CHEMBL238_Ki,42,unimol,mlp,crem_lime,0.41348147466568524,0.39670754786965184,-0.0167739267960334
CHEMBL238_Ki,42,unimol,mlp,crem_mean,0.10430213110174148,0.3034006315751028,0.1990985004733613
CHEMBL238_Ki,42,unimol,xgboost,crem_lime,0.6379535503057737,0.4278338927453673,-0.2101196575604064
CHEMBL238_Ki,42,unimol,xgboost,crem_mean,0.2634619222623255,0.17390093457982014,-0.08956098768250537
CHEMBL238_Ki,47,molformer,mlp,crem_lime,-0.0821520242928823,-0.024398267849565305,0.057753756443317
CHEMBL238_Ki,47,molformer,mlp,crem_mean,0.11622929075936599,0.1157925251440289,-0.00043676561533709246
CHEMBL238_Ki,47,molformer,xgboost,crem_lime,0.07045626273294524,-0.08501416269810536,-0.1554704254310506
CHEMBL238_Ki,47,molformer,xgboost,crem_mean,0.05285636982065553,0.22577690166975875,0.17292053184910322
CHEMBL238_Ki,47,morgan,mlp,crem_lime,0.13948979071980808,-0.07155043066575482,-0.2110402213855629
CHEMBL238_Ki,47,morgan,mlp,crem_mean,0.19333564765619168,0.08081352158088119,-0.1125221260753105
CHEMBL238_Ki,47,morgan,xgboost,crem_lime,-0.0737820077819937,-0.04790847282836907,0.025873534953624634
CHEMBL238_Ki,47,morgan,xgboost,crem_mean,0.0833333333333333,-0.033608945970732766,-0.11694227930406606
CHEMBL238_Ki,47,unimol,mlp,crem_lime,0.39667745357712464,0.12750060733418275,-0.2691768462429419
CHEMBL238_Ki,47,unimol,mlp,crem_mean,0.3597137981066553,0.4456748608534323,0.08596106274677695
CHEMBL238_Ki,47,unimol,xgboost,crem_lime,0.0702180119651815,-0.046132095275604496,-0.116350107240786
CHEMBL238_Ki,47,unimol,xgboost,crem_mean,0.2598214285714285,0.22827083630655057,-0.031550592264877914
CHEMBL238_Ki,52,molformer,mlp,crem_lime,0.5505837216502609,0.11952208393630144,-0.4310616377139595
CHEMBL238_Ki,52,molformer,mlp,crem_mean,0.405591940677168,0.29294778506426233,-0.11264415561290564
CHEMBL238_Ki,52,molformer,xgboost,crem_lime,0.5545961036733928,0.3212036179253122,-0.23339248574808064
CHEMBL238_Ki,52,molformer,xgboost,crem_mean,0.5108263001728911,0.24527118504391224,-0.2655551151289789
CHEMBL238_Ki,52,morgan,mlp,crem_lime,0.037070174766599795,-0.13065420251418766,-0.16772437728078746
CHEMBL238_Ki,52,morgan,mlp,crem_mean,0.2824979103388194,0.19237716197943466,-0.09012074835938472
CHEMBL238_Ki,52,morgan,xgboost,crem_lime,0.26939296707705085,-0.1304015721771079,-0.39979453925415875
CHEMBL238_Ki,52,morgan,xgboost,crem_mean,0.26355751781888154,0.19737017244119515,-0.06618734537768639
CHEMBL238_Ki,52,unimol,mlp,crem_lime,0.5979056938993117,0.7878478742365772,0.1899421803372655
CHEMBL238_Ki,52,unimol,mlp,crem_mean,0.4586911667877576,0.40502876227308043,-0.05366240451467719
CHEMBL238_Ki,52,unimol,xgboost,crem_lime,0.7779098129003432,0.42647969099181066,-0.35143012190853257
CHEMBL238_Ki,52,unimol,xgboost,crem_mean,0.6756959869886007,0.536704370440166,-0.13899161654843473
CHEMBL238_Ki,55,molformer,mlp,crem_lime,0.1842699072024966,0.07569360807307374,-0.10857629912942288
CHEMBL238_Ki,55,molformer,mlp,crem_mean,0.2902953806805966,0.23219982992974122,-0.0580955507508554
