row_id,dataset,component_split,local_weighted_r2,local_samples,variable_bits,supported_atom_fraction,representation,predictor,seed,variant
CHEMBL238_Ki:965,CHEMBL238_Ki,test,0.9252343199488852,5,40,0.45,unimol,mlp,23,label_permuted
CHEMBL238_Ki:1030,CHEMBL238_Ki,calibration,0.9322520269661086,11,90,1.0,unimol,mlp,23,label_permuted
CHEMBL238_Ki:12,CHEMBL238_Ki,test,0.896446916798574,22,172,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:16,CHEMBL238_Ki,test,0.8965399794487005,44,344,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:17,CHEMBL238_Ki,calibration,0.8570397383119642,11,78,0.9047619047619048,unimol,mlp,42,trained
CHEMBL238_Ki:27,CHEMBL238_Ki,calibration,0.9124606119829449,13,87,0.9047619047619048,unimol,mlp,42,trained
CHEMBL238_Ki:36,CHEMBL238_Ki,test,0.9481884234654004,13,110,0.76,unimol,mlp,42,trained
CHEMBL238_Ki:38,CHEMBL238_Ki,test,0.9503342917480486,13,114,0.7916666666666666,unimol,mlp,42,trained
CHEMBL238_Ki:50,CHEMBL238_Ki,test,0.8458158080031755,43,332,0.9393939393939394,unimol,mlp,42,trained
CHEMBL238_Ki:88,CHEMBL238_Ki,calibration,0.9481088114887773,19,131,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:89,CHEMBL238_Ki,calibration,0.8487816408363068,17,128,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:107,CHEMBL238_Ki,test,0.9065946830294371,29,202,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:120,CHEMBL238_Ki,calibration,0.8881557927244336,49,382,0.9428571428571428,unimol,mlp,42,trained
CHEMBL238_Ki:123,CHEMBL238_Ki,calibration,0.9064540551196123,46,363,0.9411764705882353,unimol,mlp,42,trained
CHEMBL238_Ki:139,CHEMBL238_Ki,calibration,0.9386667058940422,25,183,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:141,CHEMBL238_Ki,calibration,0.9252803578288294,24,186,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:154,CHEMBL238_Ki,calibration,0.9113663916739265,27,206,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:175,CHEMBL238_Ki,calibration,0.956830797968243,68,475,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:185,CHEMBL238_Ki,calibration,0.9573538871871791,70,470,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:195,CHEMBL238_Ki,test,0.9334445862379105,35,260,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:199,CHEMBL238_Ki,calibration,0.9523204148493116,19,167,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:200,CHEMBL238_Ki,test,0.9291925824407385,21,181,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:202,CHEMBL238_Ki,test,0.9552869088285255,21,175,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:206,CHEMBL238_Ki,test,0.9666667247865783,27,224,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:208,CHEMBL238_Ki,calibration,0.9661186038842824,19,177,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:221,CHEMBL238_Ki,test,0.9263388354832827,22,165,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:247,CHEMBL238_Ki,test,0.9146382824734118,21,165,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:252,CHEMBL238_Ki,test,0.9006571347570602,22,188,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:277,CHEMBL238_Ki,test,0.9468886288310517,50,355,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:279,CHEMBL238_Ki,test,0.9636468081972639,52,347,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:312,CHEMBL238_Ki,calibration,0.8783495938248914,47,321,0.9411764705882353,unimol,mlp,42,trained
CHEMBL238_Ki:314,CHEMBL238_Ki,calibration,0.9199986816589474,45,348,0.9411764705882353,unimol,mlp,42,trained
CHEMBL238_Ki:346,CHEMBL238_Ki,calibration,0.9035148158670883,21,191,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:347,CHEMBL238_Ki,calibration,0.9322500609289673,17,154,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:405,CHEMBL238_Ki,calibration,0.9112358947144277,22,177,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:426,CHEMBL238_Ki,test,0.9122906041619987,18,160,0.92,unimol,mlp,42,trained
CHEMBL238_Ki:427,CHEMBL238_Ki,test,0.911633482832643,16,148,0.84,unimol,mlp,42,trained
CHEMBL238_Ki:446,CHEMBL238_Ki,calibration,0.8330754428554575,9,63,0.7,unimol,mlp,42,trained
CHEMBL238_Ki:447,CHEMBL238_Ki,test,0.8182061199140671,13,116,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:451,CHEMBL238_Ki,calibration,0.9192445767046366,9,81,0.85,unimol,mlp,42,trained
CHEMBL238_Ki:461,CHEMBL238_Ki,test,0.8861192991339485,19,165,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:470,CHEMBL238_Ki,calibration,0.8823752298461516,14,135,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:471,CHEMBL238_Ki,calibration,0.9324892263522799,10,81,0.8571428571428571,unimol,mlp,42,trained
CHEMBL238_Ki:483,CHEMBL238_Ki,test,0.8810529955944235,33,190,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:489,CHEMBL238_Ki,test,0.8847056211467961,48,315,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:564,CHEMBL238_Ki,test,0.9393192974480988,33,234,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:566,CHEMBL238_Ki,test,0.9206489256460129,39,269,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:620,CHEMBL238_Ki,test,0.9448305938372974,18,136,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:622,CHEMBL238_Ki,test,0.9099252185274094,16,120,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:632,CHEMBL238_Ki,calibration,0.9248069865342327,13,108,0.9473684210526315,unimol,mlp,42,trained
CHEMBL238_Ki:639,CHEMBL238_Ki,test,0.9265160278484798,23,189,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:641,CHEMBL238_Ki,test,0.9651795040006625,26,185,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:671,CHEMBL238_Ki,test,0.8906238966813974,18,127,0.8095238095238095,unimol,mlp,42,trained
CHEMBL238_Ki:672,CHEMBL238_Ki,test,0.859845600371096,21,170,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:692,CHEMBL238_Ki,calibration,0.954194085737698,16,139,0.9523809523809523,unimol,mlp,42,trained
CHEMBL238_Ki:698,CHEMBL238_Ki,calibration,0.9649469210488414,15,115,0.9545454545454546,unimol,mlp,42,trained
CHEMBL238_Ki:797,CHEMBL238_Ki,test,0.9385828740796385,29,255,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:798,CHEMBL238_Ki,calibration,0.9577099807341729,29,239,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:801,CHEMBL238_Ki,test,0.9550408162365727,29,248,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:802,CHEMBL238_Ki,calibration,0.9496177619250838,29,249,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:806,CHEMBL238_Ki,calibration,0.9517263108321411,42,278,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:807,CHEMBL238_Ki,calibration,0.9592273046258827,39,275,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:808,CHEMBL238_Ki,calibration,0.9229992094406764,21,152,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:811,CHEMBL238_Ki,calibration,0.9256858630751397,27,179,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:818,CHEMBL238_Ki,test,0.9450738603254021,22,156,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:823,CHEMBL238_Ki,test,0.9622383330197183,33,204,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:831,CHEMBL238_Ki,test,0.9548396676219406,33,226,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:851,CHEMBL238_Ki,test,0.9424437502317136,35,250,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:853,CHEMBL238_Ki,test,0.9369232929888031,35,249,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:895,CHEMBL238_Ki,calibration,0.8836219321086974,21,193,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:896,CHEMBL238_Ki,calibration,0.8823750741587454,23,214,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:944,CHEMBL238_Ki,calibration,0.9652629234949266,35,246,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:945,CHEMBL238_Ki,calibration,0.9533471675054948,24,163,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:960,CHEMBL238_Ki,test,0.930523977439541,5,40,0.45,unimol,mlp,42,trained
CHEMBL238_Ki:965,CHEMBL238_Ki,test,0.9338599086173665,5,40,0.45,unimol,mlp,42,trained
CHEMBL238_Ki:1030,CHEMBL238_Ki,calibration,0.9030909159926485,11,90,1.0,unimol,mlp,42,trained
CHEMBL238_Ki:12,CHEMBL238_Ki,test,0.9012686716280239,22,172,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:16,CHEMBL238_Ki,test,0.9245258713584744,44,344,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:17,CHEMBL238_Ki,calibration,0.956619476030023,11,78,0.9047619047619048,unimol,mlp,42,label_permuted
CHEMBL238_Ki:27,CHEMBL238_Ki,calibration,0.910817030679475,13,87,0.9047619047619048,unimol,mlp,42,label_permuted
CHEMBL238_Ki:36,CHEMBL238_Ki,test,0.9801933942092241,13,110,0.76,unimol,mlp,42,label_permuted
CHEMBL238_Ki:38,CHEMBL238_Ki,test,0.9607087571587051,13,114,0.7916666666666666,unimol,mlp,42,label_permuted
CHEMBL238_Ki:50,CHEMBL238_Ki,test,0.9556288772270385,43,332,0.9393939393939394,unimol,mlp,42,label_permuted
CHEMBL238_Ki:88,CHEMBL238_Ki,calibration,0.8696887506741275,19,131,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:89,CHEMBL238_Ki,calibration,0.8974279504791837,17,128,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:107,CHEMBL238_Ki,test,0.8733794492221034,29,202,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:120,CHEMBL238_Ki,calibration,0.9322873134189319,49,382,0.9428571428571428,unimol,mlp,42,label_permuted
CHEMBL238_Ki:123,CHEMBL238_Ki,calibration,0.908985548030058,46,363,0.9411764705882353,unimol,mlp,42,label_permuted
CHEMBL238_Ki:139,CHEMBL238_Ki,calibration,0.9327269241458441,25,183,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:141,CHEMBL238_Ki,calibration,0.9172747348371981,24,186,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:154,CHEMBL238_Ki,calibration,0.899696136060302,27,206,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:175,CHEMBL238_Ki,calibration,0.9586013205485414,68,475,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:185,CHEMBL238_Ki,calibration,0.9573920762430833,70,470,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:195,CHEMBL238_Ki,test,0.8640016370694126,35,260,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:199,CHEMBL238_Ki,calibration,0.911675914302938,19,167,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:200,CHEMBL238_Ki,test,0.9336062082999047,21,181,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:202,CHEMBL238_Ki,test,0.9822033680211425,21,175,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:206,CHEMBL238_Ki,test,0.9229612804115005,27,224,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:208,CHEMBL238_Ki,calibration,0.9602792055434552,19,177,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:221,CHEMBL238_Ki,test,0.9235718165526421,22,165,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:247,CHEMBL238_Ki,test,0.8929508429482532,21,165,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:252,CHEMBL238_Ki,test,0.8110363354132938,22,188,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:277,CHEMBL238_Ki,test,0.9590329537231969,50,355,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:279,CHEMBL238_Ki,test,0.9461577381107537,52,347,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:312,CHEMBL238_Ki,calibration,0.9160230691402349,47,321,0.9411764705882353,unimol,mlp,42,label_permuted
CHEMBL238_Ki:314,CHEMBL238_Ki,calibration,0.925555771502098,45,348,0.9411764705882353,unimol,mlp,42,label_permuted
CHEMBL238_Ki:346,CHEMBL238_Ki,calibration,0.9503844787034642,21,191,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:347,CHEMBL238_Ki,calibration,0.9295781840220738,17,154,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:405,CHEMBL238_Ki,calibration,0.8653181013656916,22,177,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:426,CHEMBL238_Ki,test,0.8684842348634026,18,160,0.92,unimol,mlp,42,label_permuted
CHEMBL238_Ki:427,CHEMBL238_Ki,test,0.8975168942663279,16,148,0.84,unimol,mlp,42,label_permuted
CHEMBL238_Ki:446,CHEMBL238_Ki,calibration,0.8966736198928185,9,63,0.7,unimol,mlp,42,label_permuted
CHEMBL238_Ki:447,CHEMBL238_Ki,test,0.7924390986784964,13,116,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:451,CHEMBL238_Ki,calibration,0.8399734290999733,9,81,0.85,unimol,mlp,42,label_permuted
CHEMBL238_Ki:461,CHEMBL238_Ki,test,0.8773591553526456,19,165,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:470,CHEMBL238_Ki,calibration,0.8889026864776913,14,135,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:471,CHEMBL238_Ki,calibration,0.8870747244313677,10,81,0.8571428571428571,unimol,mlp,42,label_permuted
CHEMBL238_Ki:483,CHEMBL238_Ki,test,0.8351788530345069,33,190,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:489,CHEMBL238_Ki,test,0.9122636414692737,48,315,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:564,CHEMBL238_Ki,test,0.9381569361405488,33,234,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:566,CHEMBL238_Ki,test,0.96662015249161,39,269,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:620,CHEMBL238_Ki,test,0.9285126735147778,18,136,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:622,CHEMBL238_Ki,test,0.9551848721699303,16,120,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:632,CHEMBL238_Ki,calibration,0.9388386754098255,13,108,0.9473684210526315,unimol,mlp,42,label_permuted
CHEMBL238_Ki:639,CHEMBL238_Ki,test,0.9386993253479808,23,189,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:641,CHEMBL238_Ki,test,0.9333241770821263,26,185,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:671,CHEMBL238_Ki,test,0.832378894324111,18,127,0.8095238095238095,unimol,mlp,42,label_permuted
CHEMBL238_Ki:672,CHEMBL238_Ki,test,0.8798092918717341,21,170,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:692,CHEMBL238_Ki,calibration,0.9152718408489047,16,139,0.9523809523809523,unimol,mlp,42,label_permuted
CHEMBL238_Ki:698,CHEMBL238_Ki,calibration,0.9527232521192758,15,115,0.9545454545454546,unimol,mlp,42,label_permuted
CHEMBL238_Ki:797,CHEMBL238_Ki,test,0.9701888702042737,29,255,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:798,CHEMBL238_Ki,calibration,0.9577159758274758,29,239,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:801,CHEMBL238_Ki,test,0.9629557389809099,29,248,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:802,CHEMBL238_Ki,calibration,0.935513827962036,29,249,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:806,CHEMBL238_Ki,calibration,0.9574733962886876,42,278,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:807,CHEMBL238_Ki,calibration,0.9504903295079379,39,275,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:808,CHEMBL238_Ki,calibration,0.8896576971183223,21,152,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:811,CHEMBL238_Ki,calibration,0.9522547838014058,27,179,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:818,CHEMBL238_Ki,test,0.8681549204795442,22,156,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:823,CHEMBL238_Ki,test,0.9460206757074108,33,204,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:831,CHEMBL238_Ki,test,0.9673957677460326,33,226,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:851,CHEMBL238_Ki,test,0.9709535479886544,35,250,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:853,CHEMBL238_Ki,test,0.9463392104266001,35,249,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:895,CHEMBL238_Ki,calibration,0.9215573520610949,21,193,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:896,CHEMBL238_Ki,calibration,0.8504701874223731,23,214,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:944,CHEMBL238_Ki,calibration,0.9585212046266768,35,246,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:945,CHEMBL238_Ki,calibration,0.9083218499908386,24,163,1.0,unimol,mlp,42,label_permuted
CHEMBL238_Ki:960,CHEMBL238_Ki,test,0.9150891321409634,5,40,0.45,unimol,mlp,42,label_permuted
CHEMBL238_Ki:965,CHEMBL238_Ki,test,0.8733185654065647,5,40,0.45,unimol,mlp,42,label_permuted
CHEMBL238_Ki:1030,CHEMBL238_Ki,calibration,0.9070217832651234,11,90,1.0,unimol,mlp,42,label_permuted
CHEMBL239_EC50:1,CHEMBL239_EC50,test,0.9347291144092031,64,406,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:22,CHEMBL239_EC50,test,0.907934840174221,62,387,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:30,CHEMBL239_EC50,calibration,0.9025771363950092,49,347,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:33,CHEMBL239_EC50,test,0.9384708720156251,56,372,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:45,CHEMBL239_EC50,calibration,0.9437138682465134,53,384,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:49,CHEMBL239_EC50,calibration,0.9449375745754651,53,374,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:62,CHEMBL239_EC50,test,0.9175740038668782,61,412,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:64,CHEMBL239_EC50,test,0.9261579973549587,54,409,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:110,CHEMBL239_EC50,calibration,0.9176744014782741,42,313,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:137,CHEMBL239_EC50,test,0.9303083874998479,62,381,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:144,CHEMBL239_EC50,test,0.9342631632340203,58,395,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:150,CHEMBL239_EC50,test,0.8767363473888922,45,322,0.7575757575757576,unimol,xgboost,11,trained
CHEMBL239_EC50:153,CHEMBL239_EC50,calibration,0.9570781491216048,65,529,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:156,CHEMBL239_EC50,test,0.9201511883849182,48,331,0.9117647058823529,unimol,xgboost,11,trained
CHEMBL239_EC50:166,CHEMBL239_EC50,calibration,0.8982498121751683,65,474,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:167,CHEMBL239_EC50,test,0.9546493912759337,64,394,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:173,CHEMBL239_EC50,test,0.7776725982095272,61,380,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:182,CHEMBL239_EC50,calibration,0.9368462286068464,50,349,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:190,CHEMBL239_EC50,test,0.9006032914607434,69,433,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:193,CHEMBL239_EC50,test,0.912372559547712,62,395,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:199,CHEMBL239_EC50,test,0.9280921215623769,53,367,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:201,CHEMBL239_EC50,test,0.9307132018635924,46,335,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:203,CHEMBL239_EC50,test,0.9527159971820428,48,349,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:210,CHEMBL239_EC50,test,0.9012647058587262,64,385,0.9696969696969697,unimol,xgboost,11,trained
CHEMBL239_EC50:216,CHEMBL239_EC50,test,0.9231941048039393,56,368,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:261,CHEMBL239_EC50,calibration,0.8535978773291919,29,176,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:265,CHEMBL239_EC50,test,0.861345101091983,22,156,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:266,CHEMBL239_EC50,test,0.8930581717598295,38,253,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:268,CHEMBL239_EC50,calibration,0.8236361193553641,28,189,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:270,CHEMBL239_EC50,test,0.9556321670857905,66,417,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:285,CHEMBL239_EC50,calibration,0.9685867720804271,60,389,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:286,CHEMBL239_EC50,calibration,0.95638538242091,59,365,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:303,CHEMBL239_EC50,calibration,0.9560871891796405,51,385,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:309,CHEMBL239_EC50,test,0.9487425864143356,70,466,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:311,CHEMBL239_EC50,test,0.9537737009615254,60,425,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:326,CHEMBL239_EC50,calibration,0.9292082324340512,56,420,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:336,CHEMBL239_EC50,calibration,0.9502263547806455,44,319,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:352,CHEMBL239_EC50,calibration,0.9324471084124022,42,321,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:358,CHEMBL239_EC50,test,0.9195785628581364,60,362,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:359,CHEMBL239_EC50,test,0.952808445535051,58,374,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:362,CHEMBL239_EC50,test,0.9674940841733637,52,362,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:363,CHEMBL239_EC50,test,0.9437087414624906,53,347,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:371,CHEMBL239_EC50,test,0.951708482133491,71,458,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:372,CHEMBL239_EC50,test,0.8764568497235478,65,437,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:388,CHEMBL239_EC50,calibration,0.9571324266532603,50,371,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:460,CHEMBL239_EC50,test,0.9633926531580339,65,497,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:465,CHEMBL239_EC50,test,0.9287711451973615,62,418,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:500,CHEMBL239_EC50,test,0.7779847496584938,36,261,0.9393939393939394,unimol,xgboost,11,trained
CHEMBL239_EC50:526,CHEMBL239_EC50,test,0.9174498840869607,37,252,0.96875,unimol,xgboost,11,trained
CHEMBL239_EC50:534,CHEMBL239_EC50,calibration,0.9206292545294544,49,334,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:536,CHEMBL239_EC50,calibration,0.9090651693967803,49,331,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:552,CHEMBL239_EC50,calibration,0.8496970802943911,84,501,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:555,CHEMBL239_EC50,calibration,0.9393698005030129,70,458,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:580,CHEMBL239_EC50,test,0.9425639610715254,60,387,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:667,CHEMBL239_EC50,calibration,0.9503766333637241,59,407,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:727,CHEMBL239_EC50,calibration,0.9588413333366248,45,353,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:734,CHEMBL239_EC50,calibration,0.9447830345151191,54,402,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:758,CHEMBL239_EC50,calibration,0.9564386038632322,48,363,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:759,CHEMBL239_EC50,calibration,0.9502373472257813,41,308,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:775,CHEMBL239_EC50,calibration,0.9229760610475537,54,384,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:783,CHEMBL239_EC50,calibration,0.9066098024943509,48,339,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:790,CHEMBL239_EC50,test,0.9370064603681294,45,313,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:798,CHEMBL239_EC50,test,0.9234165744575616,43,330,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:802,CHEMBL239_EC50,test,0.9475867289099786,70,452,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:820,CHEMBL239_EC50,calibration,0.9536817486828134,67,509,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:822,CHEMBL239_EC50,calibration,0.9573890839078983,68,519,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:838,CHEMBL239_EC50,test,0.952744162608928,58,365,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:846,CHEMBL239_EC50,test,0.9322207808120674,62,469,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:849,CHEMBL239_EC50,test,0.94903412024185,60,450,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:869,CHEMBL239_EC50,calibration,0.9438520620808926,44,407,0.9473684210526315,unimol,xgboost,11,trained
CHEMBL239_EC50:871,CHEMBL239_EC50,calibration,0.9081935095136656,40,354,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:874,CHEMBL239_EC50,test,0.962603400829726,61,421,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:981,CHEMBL239_EC50,calibration,0.9239190546314499,41,330,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:997,CHEMBL239_EC50,calibration,0.9212222169644438,50,367,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:1006,CHEMBL239_EC50,calibration,0.9586544660167869,44,339,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:1035,CHEMBL239_EC50,test,0.9132781578362693,43,322,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:1041,CHEMBL239_EC50,test,0.9570684201478327,39,285,1.0,unimol,xgboost,11,trained
CHEMBL239_EC50:1065,CHEMBL239_EC50,calibration,0.9214253285267302,53,337,0.9666666666666667,unimol,xgboost,11,trained
