dataset,representation,predictor,seed,variant,parent_prediction_range,mutant_prediction_range,local_domain_prediction_range,finite_local_domain,parent_rows,mutant_rows
CHEMBL244_Ki,morgan,xgboost,23,label_permuted,0.36705923080444336,0.48474395275115967,0.48474395275115967,True,206,8930
CHEMBL244_Ki,morgan,xgboost,42,trained,5.470178604125977,6.75582230091095,6.75582230091095,True,206,8930
CHEMBL244_Ki,morgan,xgboost,42,label_permuted,0.7257044315338135,0.9562944173812866,0.9562944173812866,True,206,8930
CHEMBL244_Ki,morgan,mlp,11,trained,5.905584335327148,6.741147994995117,6.741147994995117,True,206,8930
CHEMBL244_Ki,morgan,mlp,11,label_permuted,2.896160125732422,3.5987085103988647,3.5987085103988647,True,206,8930
CHEMBL244_Ki,morgan,mlp,23,trained,5.583309173583984,6.515285968780518,6.515285968780518,True,206,8930
CHEMBL244_Ki,morgan,mlp,23,label_permuted,1.9813017845153809,2.3447818756103516,2.3447818756103516,True,206,8930
CHEMBL244_Ki,morgan,mlp,42,trained,5.4464192390441895,6.501429796218872,6.501429796218872,True,206,8930
CHEMBL244_Ki,morgan,mlp,42,label_permuted,1.5129365921020508,2.4101626873016357,2.4101626873016357,True,206,8930
CHEMBL262_Ki,morgan,xgboost,11,trained,2.137873649597168,2.4657642245292664,2.4657642245292664,True,48,1016
CHEMBL262_Ki,morgan,xgboost,11,label_permuted,1.3001952171325684,1.865092158317566,1.865092158317566,True,48,1016
CHEMBL262_Ki,morgan,xgboost,23,trained,2.4688429832458496,3.1132973730564117,3.1132973730564117,True,48,1016
CHEMBL262_Ki,morgan,xgboost,23,label_permuted,0.07176923751831055,0.10536623001098633,0.10536623001098633,True,48,1016
CHEMBL262_Ki,morgan,xgboost,42,trained,2.449967622756958,3.018544852733612,3.018544852733612,True,48,1016
CHEMBL262_Ki,morgan,xgboost,42,label_permuted,0.38264989852905273,0.7312836647033691,0.7312836647033691,True,48,1016
CHEMBL262_Ki,morgan,mlp,11,trained,3.109835624694824,3.5695652961730957,3.5695652961730957,True,48,1016
CHEMBL262_Ki,morgan,mlp,11,label_permuted,0.9273157119750977,1.2067674398422241,1.2067674398422241,True,48,1016
CHEMBL262_Ki,morgan,mlp,23,trained,2.656616687774658,3.285766839981079,3.285766839981079,True,48,1016
CHEMBL262_Ki,morgan,mlp,23,label_permuted,0.8542859554290771,1.1480803489685059,1.1480803489685059,True,48,1016
CHEMBL262_Ki,morgan,mlp,42,trained,3.6413049697875977,4.09665060043335,4.09665060043335,True,48,1016
CHEMBL262_Ki,morgan,mlp,42,label_permuted,0.3844752311706543,1.1152408123016357,1.1152408123016357,True,48,1016
CHEMBL264_Ki,morgan,xgboost,11,trained,4.352697372436523,4.784916579723358,4.784916579723358,True,188,5186
CHEMBL264_Ki,morgan,xgboost,11,label_permuted,0.10941624641418457,0.1619417667388916,0.1619417667388916,True,188,5186
CHEMBL264_Ki,morgan,xgboost,23,trained,4.439554214477539,4.822653710842133,4.822653710842133,True,188,5186
CHEMBL264_Ki,morgan,xgboost,23,label_permuted,0.41745686531066895,0.6080108880996704,0.6080108880996704,True,188,5186
CHEMBL264_Ki,morgan,xgboost,42,trained,4.480395793914795,4.817069947719574,4.817069947719574,True,188,5186
CHEMBL264_Ki,morgan,xgboost,42,label_permuted,0.6417918801307678,1.2452061176300049,1.2452061176300049,True,188,5186
CHEMBL264_Ki,morgan,mlp,11,trained,3.970174789428711,4.824163317680359,4.824163317680359,True,188,5186
CHEMBL264_Ki,morgan,mlp,11,label_permuted,1.407320499420166,1.6329402923583984,1.6329402923583984,True,188,5186
CHEMBL264_Ki,morgan,mlp,23,trained,4.206812858581543,5.425174713134766,5.425174713134766,True,188,5186
CHEMBL264_Ki,morgan,mlp,23,label_permuted,1.061227560043335,1.5633774399757385,1.5633774399757385,True,188,5186
CHEMBL264_Ki,morgan,mlp,42,trained,4.361329555511475,5.506183385848999,5.506183385848999,True,188,5186
CHEMBL264_Ki,morgan,mlp,42,label_permuted,0.9990279078483582,1.6493327021598816,1.6493327021598816,True,188,5186
CHEMBL2835_Ki,morgan,xgboost,11,trained,2.6454343795776367,2.643262453377247,2.645434334874153,True,20,357
CHEMBL2835_Ki,morgan,xgboost,11,label_permuted,0.9050395488739014,1.8068628795444965,1.8068628795444965,True,20,357
CHEMBL2835_Ki,morgan,xgboost,23,trained,2.4709959030151367,2.4876488745212555,2.4876488745212555,True,20,357
CHEMBL2835_Ki,morgan,xgboost,23,label_permuted,0.02930516004562378,0.2606971859931946,0.2606971859931946,True,20,357
CHEMBL2835_Ki,morgan,xgboost,42,trained,2.5279438495635986,2.527943789958954,2.527943789958954,True,20,357
CHEMBL2835_Ki,morgan,xgboost,42,label_permuted,0.4256936311721802,1.002500519156456,1.002500519156456,True,20,357
CHEMBL2835_Ki,morgan,mlp,11,trained,3.52671480178833,3.4604572057724,3.53705632686615,True,20,357
CHEMBL2835_Ki,morgan,mlp,11,label_permuted,1.5000450611114502,2.971182346343994,2.971182346343994,True,20,357
CHEMBL2835_Ki,morgan,mlp,23,trained,3.4374866485595703,3.3918469548225403,3.562446892261505,True,20,357
CHEMBL2835_Ki,morgan,mlp,23,label_permuted,0.5771020650863647,0.7989584505558014,0.7989584505558014,True,20,357
CHEMBL2835_Ki,morgan,mlp,42,trained,3.427358865737915,3.6119590997695923,3.6119590997695923,True,20,357
CHEMBL2835_Ki,morgan,mlp,42,label_permuted,2.260118246078491,2.4598823189735413,2.489322245121002,True,20,357
CHEMBL287_Ki,morgan,xgboost,11,trained,3.0306801795959473,5.053339242935181,5.053339242935181,True,102,2558
CHEMBL287_Ki,morgan,xgboost,11,label_permuted,0.10877609252929688,0.29800236225128174,0.29800236225128174,True,102,2558
CHEMBL287_Ki,morgan,xgboost,23,trained,2.9007461071014404,4.840341567993164,4.840341567993164,True,102,2558
CHEMBL287_Ki,morgan,xgboost,23,label_permuted,0.5491255521774292,0.8536210060119629,0.8536210060119629,True,102,2558
CHEMBL287_Ki,morgan,xgboost,42,trained,2.6892998218536377,4.303685784339905,4.303685784339905,True,102,2558
CHEMBL287_Ki,morgan,xgboost,42,label_permuted,0.5850735902786255,1.2255895733833313,1.2255895733833313,True,102,2558
CHEMBL287_Ki,morgan,mlp,11,trained,3.9879841804504395,5.054643630981445,5.054643630981445,True,102,2558
CHEMBL287_Ki,morgan,mlp,11,label_permuted,0.7308858633041382,1.2287774085998535,1.2287774085998535,True,102,2558
CHEMBL287_Ki,morgan,mlp,23,trained,3.715890407562256,4.763343572616577,4.763343572616577,True,102,2558
CHEMBL287_Ki,morgan,mlp,23,label_permuted,1.1080918312072754,1.297637701034546,1.297637701034546,True,102,2558
CHEMBL287_Ki,morgan,mlp,42,trained,3.6728298664093018,4.98231315612793,4.98231315612793,True,102,2558
CHEMBL287_Ki,morgan,mlp,42,label_permuted,0.8909441828727722,1.3162040710449219,1.3162040710449219,True,102,2558
CHEMBL2971_Ki,morgan,xgboost,11,trained,2.822810649871826,3.2054975032806396,3.2054975032806396,True,40,1192
CHEMBL2971_Ki,morgan,xgboost,11,label_permuted,0.11094009876251221,0.16915571689605713,0.16915571689605713,True,40,1192
CHEMBL2971_Ki,morgan,xgboost,23,trained,2.9041531085968018,3.3200219869613647,3.3200219869613647,True,40,1192
CHEMBL2971_Ki,morgan,xgboost,23,label_permuted,1.096113681793213,1.2920914888381958,1.2920914888381958,True,40,1192
CHEMBL2971_Ki,morgan,xgboost,42,trained,2.8651232719421387,3.2868717908859253,3.2868717908859253,True,40,1192
CHEMBL2971_Ki,morgan,xgboost,42,label_permuted,1.647080421447754,2.3813925236463547,2.3813925236463547,True,40,1192
CHEMBL2971_Ki,morgan,mlp,11,trained,3.4077117443084717,4.301808476448059,4.301808476448059,True,40,1192
CHEMBL2971_Ki,morgan,mlp,11,label_permuted,0.7320202589035034,1.1875035166740417,1.1875035166740417,True,40,1192
CHEMBL2971_Ki,morgan,mlp,23,trained,3.2612180709838867,3.921936511993408,3.921936511993408,True,40,1192
CHEMBL2971_Ki,morgan,mlp,23,label_permuted,1.0631239414215088,1.4130985736846924,1.4130985736846924,True,40,1192
CHEMBL2971_Ki,morgan,mlp,42,trained,3.515784502029419,4.258247375488281,4.258247375488281,True,40,1192
CHEMBL2971_Ki,morgan,mlp,42,label_permuted,1.5421711206436157,2.3866779804229736,2.3866779804229736,True,40,1192
CHEMBL3979_EC50,morgan,xgboost,11,trained,3.131124973297119,3.9396434277296066,3.9396434277296066,True,68,3775
CHEMBL3979_EC50,morgan,xgboost,11,label_permuted,0.6892803907394409,0.7165335416793823,0.7165335416793823,True,68,3775
CHEMBL3979_EC50,morgan,xgboost,23,trained,3.118718147277832,3.6894387006759644,3.6894387006759644,True,68,3775
CHEMBL3979_EC50,morgan,xgboost,23,label_permuted,0.7164862155914307,1.1070767641067505,1.1070767641067505,True,68,3775
CHEMBL3979_EC50,morgan,xgboost,42,trained,3.0884954929351807,3.9320551082491875,3.9320551082491875,True,68,3775
CHEMBL3979_EC50,morgan,xgboost,42,label_permuted,0.2030947208404541,0.25943875312805176,0.25943875312805176,True,68,3775
CHEMBL3979_EC50,morgan,mlp,11,trained,3.1184749603271484,3.827205181121826,3.827205181121826,True,68,3775
CHEMBL3979_EC50,morgan,mlp,11,label_permuted,0.732656717300415,1.0071909427642822,1.0071909427642822,True,68,3775
CHEMBL3979_EC50,morgan,mlp,23,trained,3.276590347290039,4.471142292022705,4.471142292022705,True,68,3775
CHEMBL3979_EC50,morgan,mlp,23,label_permuted,0.7689294815063477,1.3369591236114502,1.3369591236114502,True,68,3775
CHEMBL3979_EC50,morgan,mlp,42,trained,3.290739059448242,4.257100582122803,4.257100582122803,True,68,3775
CHEMBL3979_EC50,morgan,mlp,42,label_permuted,0.9422669410705566,1.3451416492462158,1.3451416492462158,True,68,3775
CHEMBL4005_Ki,morgan,xgboost,11,trained,3.6511306762695312,4.18074631690979,4.18074631690979,True,68,2052
CHEMBL4005_Ki,morgan,xgboost,11,label_permuted,1.946709156036377,3.420959860086441,3.420959860086441,True,68,2052
CHEMBL4005_Ki,morgan,xgboost,23,trained,3.6936721801757812,4.183044254779816,4.183044254779816,True,68,2052
CHEMBL4005_Ki,morgan,xgboost,23,label_permuted,1.415770173072815,2.6996820271015167,2.6996820271015167,True,68,2052
CHEMBL4005_Ki,morgan,xgboost,42,trained,3.8074557781219482,4.528805792331696,4.528805792331696,True,68,2052
CHEMBL4005_Ki,morgan,xgboost,42,label_permuted,1.0845787525177002,1.1873067617416382,1.1873067617416382,True,68,2052
CHEMBL4005_Ki,morgan,mlp,11,trained,3.8342974185943604,4.76452374458313,4.76452374458313,True,68,2052
CHEMBL4005_Ki,morgan,mlp,11,label_permuted,2.8544654846191406,2.954512596130371,2.954512596130371,True,68,2052
CHEMBL4005_Ki,morgan,mlp,23,trained,3.7881851196289062,4.742353200912476,4.742353200912476,True,68,2052
CHEMBL4005_Ki,morgan,mlp,23,label_permuted,3.155761241912842,4.570509195327759,4.570509195327759,True,68,2052
CHEMBL4005_Ki,morgan,mlp,42,trained,3.5983433723449707,4.3265461921691895,4.3265461921691895,True,68,2052
CHEMBL4005_Ki,morgan,mlp,42,label_permuted,0.7395745515823364,1.0826594829559326,1.0826594829559326,True,68,2052
CHEMBL4203_Ki,morgan,xgboost,11,trained,3.250256061553955,3.21126389503479,3.3863368034362793,True,24,413
CHEMBL4203_Ki,morgan,xgboost,11,label_permuted,1.7580662965774536,2.633851408958435,2.633851408958435,True,24,413
CHEMBL4203_Ki,morgan,xgboost,23,trained,3.135441541671753,3.193529725074768,3.259863018989563,True,24,413
CHEMBL4203_Ki,morgan,xgboost,23,label_permuted,0.5709044933319092,0.8474323749542236,0.8474323749542236,True,24,413
CHEMBL4203_Ki,morgan,xgboost,42,trained,3.386575937271118,3.389645576477051,3.5167996883392334,True,24,413
CHEMBL4203_Ki,morgan,xgboost,42,label_permuted,0.8950314521789551,1.1576064825057983,1.1576064825057983,True,24,413
CHEMBL4203_Ki,morgan,mlp,11,trained,3.4203038215637207,3.4596502780914307,3.5837879180908203,True,24,413
CHEMBL4203_Ki,morgan,mlp,11,label_permuted,2.8810815811157227,2.7443249225616455,3.0638837814331055,True,24,413
CHEMBL4203_Ki,morgan,mlp,23,trained,3.49074649810791,3.2220993041992188,3.4907463788986206,True,24,413
CHEMBL4203_Ki,morgan,mlp,23,label_permuted,1.0290451049804688,1.815578579902649,1.815578579902649,True,24,413
CHEMBL4203_Ki,morgan,mlp,42,trained,3.332705497741699,3.1443169116973877,3.401952028274536,True,24,413
CHEMBL4203_Ki,morgan,mlp,42,label_permuted,2.627819061279297,2.6144996881484985,2.637818455696106,True,24,413
CHEMBL4616_EC50,morgan,xgboost,11,trained,2.911205291748047,3.001209896057844,3.001209896057844,True,38,1526
CHEMBL4616_EC50,morgan,xgboost,11,label_permuted,0.32828378677368164,0.5851941704750061,0.5851941704750061,True,38,1526
CHEMBL4616_EC50,morgan,xgboost,23,trained,3.4612720012664795,3.8126568496227264,3.8126568496227264,True,38,1526
CHEMBL4616_EC50,morgan,xgboost,23,label_permuted,0.3754310607910156,0.6717991232872009,0.6717991232872009,True,38,1526
CHEMBL4616_EC50,morgan,xgboost,42,trained,3.0653538703918457,3.328023612499237,3.328023612499237,True,38,1526
CHEMBL4616_EC50,morgan,xgboost,42,label_permuted,0.5884507894515991,1.210534393787384,1.210534393787384,True,38,1526
CHEMBL4616_EC50,morgan,mlp,11,trained,4.587706565856934,4.833354711532593,4.833354711532593,True,38,1526
CHEMBL4616_EC50,morgan,mlp,11,label_permuted,0.46067798137664795,0.5647414326667786,0.5647414326667786,True,38,1526
CHEMBL4616_EC50,morgan,mlp,23,trained,4.401270389556885,4.437204360961914,4.469890594482422,True,38,1526
CHEMBL4616_EC50,morgan,mlp,23,label_permuted,0.4912834167480469,0.7988103628158569,0.7988103628158569,True,38,1526
CHEMBL4616_EC50,morgan,mlp,42,trained,4.771157264709473,4.8844215869903564,4.899830341339111,True,38,1526
CHEMBL4616_EC50,morgan,mlp,42,label_permuted,1.026318073272705,1.2486763000488281,1.2486763000488281,True,38,1526
CHEMBL4792_Ki,morgan,xgboost,11,trained,3.2799179553985596,4.525427997112274,4.525427997112274,True,80,2671
CHEMBL4792_Ki,morgan,xgboost,11,label_permuted,0.1272592544555664,0.1272592544555664,0.1272592544555664,True,80,2671
CHEMBL4792_Ki,morgan,xgboost,23,trained,3.4015233516693115,4.65068194270134,4.65068194270134,True,80,2671
CHEMBL4792_Ki,morgan,xgboost,23,label_permuted,0.6614956855773926,1.236158847808838,1.236158847808838,True,80,2671
CHEMBL4792_Ki,morgan,xgboost,42,trained,3.331751823425293,4.536127984523773,4.536127984523773,True,80,2671
CHEMBL4792_Ki,morgan,xgboost,42,label_permuted,0.09560585021972656,0.1929718255996704,0.1929718255996704,True,80,2671
CHEMBL4792_Ki,morgan,mlp,11,trained,3.6985061168670654,4.604374647140503,4.604374647140503,True,80,2671
CHEMBL4792_Ki,morgan,mlp,11,label_permuted,0.9868249893188477,1.2427668571472168,1.2427668571472168,True,80,2671
CHEMBL4792_Ki,morgan,mlp,23,trained,3.516906499862671,4.1643900871276855,4.1643900871276855,True,80,2671
CHEMBL4792_Ki,morgan,mlp,23,label_permuted,1.4438318014144897,1.925519347190857,1.925519347190857,True,80,2671
CHEMBL4792_Ki,morgan,mlp,42,trained,3.846329927444458,4.387481451034546,4.387481451034546,True,80,2671
CHEMBL4792_Ki,morgan,mlp,42,label_permuted,1.1186046600341797,1.5703680515289307,1.5703680515289307,True,80,2671
CHEMBL1862_Ki,molformer,xgboost,11,trained,3.0459299087524414,3.6730130910873413,3.6730130910873413,True,30,846
CHEMBL1862_Ki,molformer,xgboost,11,label_permuted,0.18566513061523438,0.21133923530578613,0.21133923530578613,True,30,846
CHEMBL1862_Ki,molformer,xgboost,23,trained,2.7121434211730957,3.341820180416107,3.341820180416107,True,30,846
CHEMBL1862_Ki,molformer,xgboost,23,label_permuted,0.37970292568206787,0.634605884552002,0.634605884552002,True,30,846
CHEMBL1862_Ki,molformer,xgboost,42,trained,2.648869514465332,3.2126525342464447,3.2126525342464447,True,30,846
CHEMBL1862_Ki,molformer,xgboost,42,label_permuted,0.779721736907959,1.0345206260681152,1.0345206260681152,True,30,846
CHEMBL1862_Ki,molformer,mlp,11,trained,4.209852695465088,5.176369071006775,5.176369071006775,True,30,846
CHEMBL1862_Ki,molformer,mlp,11,label_permuted,0.6601690053939819,0.8299421072006226,0.8299421072006226,True,30,846
CHEMBL1862_Ki,molformer,mlp,23,trained,3.558955192565918,4.494979023933411,4.494979023933411,True,30,846
CHEMBL1862_Ki,molformer,mlp,23,label_permuted,0.4838070869445801,0.6963038444519043,0.6963038444519043,True,30,846
CHEMBL1862_Ki,molformer,mlp,42,trained,3.8525004386901855,4.789382100105286,4.789382100105286,True,30,846
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,0.8490351438522339,1.0214043855667114,1.0214043855667114,True,30,846
CHEMBL1871_Ki,molformer,xgboost,11,trained,2.0562744140625,2.250032663345337,2.250032663345337,True,38,1139
CHEMBL1871_Ki,molformer,xgboost,11,label_permuted,0.13567852973937988,0.13567852973937988,0.13567852973937988,True,38,1139
CHEMBL1871_Ki,molformer,xgboost,23,trained,2.0479543209075928,2.493999719619751,2.493999719619751,True,38,1139
CHEMBL1871_Ki,molformer,xgboost,23,label_permuted,0.5965639352798462,0.9104580879211426,0.9104580879211426,True,38,1139
CHEMBL1871_Ki,molformer,xgboost,42,trained,1.9841879606246948,2.367127239704132,2.367127239704132,True,38,1139
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,0.1700059175491333,0.21105098724365234,0.21105098724365234,True,38,1139
CHEMBL1871_Ki,molformer,mlp,11,trained,2.7620487213134766,3.1006064414978027,3.1006064414978027,True,38,1139
CHEMBL1871_Ki,molformer,mlp,11,label_permuted,0.8014130592346191,0.9195601940155029,0.9195601940155029,True,38,1139
CHEMBL1871_Ki,molformer,mlp,23,trained,2.4487462043762207,3.3401073217391968,3.3401073217391968,True,38,1139
CHEMBL1871_Ki,molformer,mlp,23,label_permuted,2.486785888671875,3.320696473121643,3.320696473121643,True,38,1139
CHEMBL1871_Ki,molformer,mlp,42,trained,2.755556106567383,3.204241394996643,3.204241394996643,True,38,1139
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,0.5658459663391113,0.8321359157562256,0.8321359157562256,True,38,1139
CHEMBL2034_Ki,molformer,xgboost,11,trained,1.1932694911956787,1.650683879852295,1.650683879852295,True,48,1320
CHEMBL2034_Ki,molformer,xgboost,11,label_permuted,0.10753118991851807,0.15177369117736816,0.15177369117736816,True,48,1320
CHEMBL2034_Ki,molformer,xgboost,23,trained,1.186276912689209,1.5479358434677124,1.5479358434677124,True,48,1320
CHEMBL2034_Ki,molformer,xgboost,23,label_permuted,0.0644679069519043,0.13836336135864258,0.13836336135864258,True,48,1320
CHEMBL2034_Ki,molformer,xgboost,42,trained,1.162027359008789,1.3626118898391724,1.3626118898391724,True,48,1320
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,0.6691380143165588,1.4118263125419617,1.4118263125419617,True,48,1320
CHEMBL2034_Ki,molformer,mlp,11,trained,3.1041696071624756,4.4015504121780396,4.4015504121780396,True,48,1320
CHEMBL2034_Ki,molformer,mlp,11,label_permuted,1.078723430633545,1.3551638722419739,1.3551638722419739,True,48,1320
CHEMBL2034_Ki,molformer,mlp,23,trained,3.0977253913879395,4.314020752906799,4.314020752906799,True,48,1320
CHEMBL2034_Ki,molformer,mlp,23,label_permuted,0.7710795402526855,0.8052526712417603,0.819722056388855,True,48,1320
CHEMBL2034_Ki,molformer,mlp,42,trained,3.210343360900879,4.484393835067749,4.484393835067749,True,48,1320
CHEMBL2034_Ki,molformer,mlp,42,label_permuted,1.1385234594345093,1.3120296597480774,1.3305217027664185,True,48,1320
CHEMBL204_Ki,molformer,xgboost,11,trained,5.010380268096924,5.3575491309165955,5.3575491309165955,True,186,9498
CHEMBL204_Ki,molformer,xgboost,11,label_permuted,0.31002330780029297,0.4351978302001953,0.4351978302001953,True,186,9498
CHEMBL204_Ki,molformer,xgboost,23,trained,5.072033882141113,5.319475412368774,5.319475412368774,True,186,9498
CHEMBL204_Ki,molformer,xgboost,23,label_permuted,0.6771060228347778,1.0385301113128662,1.0385301113128662,True,186,9498
CHEMBL204_Ki,molformer,xgboost,42,trained,4.9508867263793945,5.186512470245361,5.186512470245361,True,186,9498
CHEMBL204_Ki,molformer,xgboost,42,label_permuted,0.46491575241088867,0.6768310070037842,0.6768310070037842,True,186,9498
CHEMBL204_Ki,molformer,mlp,11,trained,6.150909423828125,6.913351058959961,6.913351058959961,True,186,9498
CHEMBL204_Ki,molformer,mlp,11,label_permuted,1.080009937286377,1.1824052333831787,1.1824052333831787,True,186,9498
CHEMBL204_Ki,molformer,mlp,23,trained,5.828094482421875,6.974010705947876,6.974010705947876,True,186,9498
CHEMBL204_Ki,molformer,mlp,23,label_permuted,1.1963539123535156,1.391839623451233,1.391839623451233,True,186,9498
CHEMBL204_Ki,molformer,mlp,42,trained,5.343485355377197,6.728696584701538,6.728696584701538,True,186,9498
CHEMBL204_Ki,molformer,mlp,42,label_permuted,0.8826515674591064,1.0088086128234863,1.0088086128234863,True,186,9498
CHEMBL2047_EC50,molformer,xgboost,11,trained,2.08911395072937,2.6215285062789917,2.6215285062789917,True,36,1834
CHEMBL2047_EC50,molformer,xgboost,11,label_permuted,0.1471254825592041,0.1471254825592041,0.1471254825592041,True,36,1834
CHEMBL2047_EC50,molformer,xgboost,23,trained,2.0350401401519775,2.5642454624176025,2.5642454624176025,True,36,1834
CHEMBL2047_EC50,molformer,xgboost,23,label_permuted,0.17899632453918457,0.24289727210998535,0.24289727210998535,True,36,1834
CHEMBL2047_EC50,molformer,xgboost,42,trained,2.0545573234558105,2.876415729522705,2.876415729522705,True,36,1834
CHEMBL2047_EC50,molformer,xgboost,42,label_permuted,0.7396759986877441,0.9515774250030518,0.9515774250030518,True,36,1834
CHEMBL2047_EC50,molformer,mlp,11,trained,3.383530378341675,4.513094902038574,4.513094902038574,True,36,1834
CHEMBL2047_EC50,molformer,mlp,11,label_permuted,0.6855084896087646,0.8579752445220947,0.8579752445220947,True,36,1834
CHEMBL2047_EC50,molformer,mlp,23,trained,2.749154567718506,3.8132483959198,3.8132483959198,True,36,1834
CHEMBL2047_EC50,molformer,mlp,23,label_permuted,0.7447414398193359,0.9475834369659424,0.9475834369659424,True,36,1834
CHEMBL2047_EC50,molformer,mlp,42,trained,2.9080286026000977,4.044814109802246,4.044814109802246,True,36,1834
CHEMBL2047_EC50,molformer,mlp,42,label_permuted,0.5444562435150146,0.6406519412994385,0.6406519412994385,True,36,1834
CHEMBL214_Ki,molformer,xgboost,11,trained,3.999786853790283,5.017918646335602,5.017918646335602,True,230,7062
CHEMBL214_Ki,molformer,xgboost,11,label_permuted,0.20332002639770508,0.2659226655960083,0.2659226655960083,True,230,7062
CHEMBL214_Ki,molformer,xgboost,23,trained,3.7971160411834717,4.978271007537842,4.978271007537842,True,230,7062
CHEMBL214_Ki,molformer,xgboost,23,label_permuted,0.16348135471343994,0.16588985919952393,0.16588985919952393,True,230,7062
CHEMBL214_Ki,molformer,xgboost,42,trained,4.151298999786377,4.668106555938721,4.668106555938721,True,230,7062
CHEMBL214_Ki,molformer,xgboost,42,label_permuted,0.771728515625,0.9884331226348877,0.9884331226348877,True,230,7062
CHEMBL214_Ki,molformer,mlp,11,trained,4.614987850189209,5.768048882484436,5.768048882484436,True,230,7062
CHEMBL214_Ki,molformer,mlp,11,label_permuted,1.1889485120773315,1.4473521709442139,1.4473521709442139,True,230,7062
CHEMBL214_Ki,molformer,mlp,23,trained,5.051896095275879,5.798469662666321,5.798469662666321,True,230,7062
CHEMBL214_Ki,molformer,mlp,23,label_permuted,1.1479771137237549,1.432612419128418,1.4619948863983154,True,230,7062
CHEMBL214_Ki,molformer,mlp,42,trained,4.505370140075684,5.563353657722473,5.563353657722473,True,230,7062
CHEMBL214_Ki,molformer,mlp,42,label_permuted,0.9420855045318604,1.3101750612258911,1.3101750612258911,True,230,7062
CHEMBL2147_Ki,molformer,xgboost,11,trained,5.64115571975708,5.168798923492432,5.743406534194946,True,54,1537
CHEMBL2147_Ki,molformer,xgboost,11,label_permuted,0.19497406482696533,0.22086453437805176,0.22086453437805176,True,54,1537
CHEMBL2147_Ki,molformer,xgboost,23,trained,5.2854509353637695,5.199233174324036,5.380844950675964,True,54,1537
CHEMBL2147_Ki,molformer,xgboost,23,label_permuted,0.910010814666748,1.3756951093673706,1.3756951093673706,True,54,1537
CHEMBL2147_Ki,molformer,xgboost,42,trained,5.56047248840332,5.084833145141602,5.645541667938232,True,54,1537
CHEMBL2147_Ki,molformer,xgboost,42,label_permuted,0.3571593761444092,0.38779938220977783,0.38779938220977783,True,54,1537
CHEMBL2147_Ki,molformer,mlp,11,trained,6.70436954498291,6.44218111038208,6.881811141967773,True,54,1537
CHEMBL2147_Ki,molformer,mlp,11,label_permuted,1.6326122283935547,2.4069020748138428,2.4069020748138428,True,54,1537
CHEMBL2147_Ki,molformer,mlp,23,trained,6.614583969116211,6.478815078735352,6.952059268951416,True,54,1537
CHEMBL2147_Ki,molformer,mlp,23,label_permuted,1.6281187534332275,2.0205048322677612,2.0205048322677612,True,54,1537
CHEMBL2147_Ki,molformer,mlp,42,trained,6.69377326965332,6.161236763000488,6.862900257110596,True,54,1537
CHEMBL2147_Ki,molformer,mlp,42,label_permuted,2.2490386962890625,2.512465715408325,2.512465715408325,True,54,1537
CHEMBL218_EC50,molformer,xgboost,11,trained,1.8556631803512573,2.2787402272224426,2.2787402272224426,True,76,2684
CHEMBL218_EC50,molformer,xgboost,11,label_permuted,0.12396025657653809,0.13983869552612305,0.13983869552612305,True,76,2684
CHEMBL218_EC50,molformer,xgboost,23,trained,2.066420078277588,2.6341020464897156,2.6341020464897156,True,76,2684
CHEMBL218_EC50,molformer,xgboost,23,label_permuted,0.9343777894973755,1.2652617692947388,1.2652617692947388,True,76,2684
CHEMBL218_EC50,molformer,xgboost,42,trained,2.242367744445801,2.5675013065338135,2.5675013065338135,True,76,2684
CHEMBL218_EC50,molformer,xgboost,42,label_permuted,0.6969492435455322,1.1338423490524292,1.1338423490524292,True,76,2684
CHEMBL218_EC50,molformer,mlp,11,trained,5.0267181396484375,5.714455604553223,5.714455604553223,True,76,2684
CHEMBL218_EC50,molformer,mlp,11,label_permuted,0.8931982517242432,1.0483393669128418,1.0483393669128418,True,76,2684
CHEMBL218_EC50,molformer,mlp,23,trained,4.49383544921875,5.151574373245239,5.151574373245239,True,76,2684
CHEMBL218_EC50,molformer,mlp,23,label_permuted,1.0100582838058472,1.2833514213562012,1.2833514213562012,True,76,2684
CHEMBL218_EC50,molformer,mlp,42,trained,4.834334373474121,5.46762228012085,5.46762228012085,True,76,2684
CHEMBL218_EC50,molformer,mlp,42,label_permuted,0.9868574142456055,1.307889699935913,1.307889699935913,True,76,2684
CHEMBL219_Ki,molformer,xgboost,11,trained,3.183676242828369,3.447131395339966,3.725787580013275,True,134,3521
CHEMBL219_Ki,molformer,xgboost,11,label_permuted,0.7004057168960571,0.9917653799057007,0.9917653799057007,True,134,3521
CHEMBL219_Ki,molformer,xgboost,23,trained,3.228299856185913,3.1901607513427734,3.385420497506857,True,134,3521
CHEMBL219_Ki,molformer,xgboost,23,label_permuted,0.13091933727264404,0.13091933727264404,0.13091933727264404,True,134,3521
CHEMBL219_Ki,molformer,xgboost,42,trained,3.333355665206909,3.338394746184349,3.5190565958619118,True,134,3521
CHEMBL219_Ki,molformer,xgboost,42,label_permuted,0.6702350378036499,0.769250750541687,0.7736016511917114,True,134,3521
