dataset,representation,predictor,explainer,trained_seed_mean_nap,random_permutation_mean_nap,trained_minus_random_nap,test_pairs,permutations_used,permutation_ids,full_10_trained_minus_random_nap,difference_from_10,absolute_difference_from_10
CHEMBL4792_Ki,morgan,mlp,crem_lime,0.19491458672982223,0.1427448866721187,0.09375899365833688,21,3,"42,43,44",0.03611258811696179,0.057646405541375095,0.057646405541375095
CHEMBL4792_Ki,morgan,mlp,crem_mean,0.19266936831448978,0.0992161442383774,0.0517442409804256,21,3,"42,43,44",0.03710294694158456,0.01464129403884104,0.01464129403884104
CHEMBL4792_Ki,morgan,xgboost,crem_lime,0.0679815913328836,0.11499661804878229,0.0292153376320506,21,3,"42,43,44",-0.11491242594363782,0.1441277635756884,0.1441277635756884
CHEMBL4792_Ki,morgan,xgboost,crem_mean,0.10134170445944646,0.047619047619047596,0.04297122342121867,21,3,"42,43,44",-0.01893542462233691,0.06190664804355558,0.06190664804355558
CHEMBL4792_Ki,unimol,mlp,crem_lime,0.09242348106328434,0.14020246073549703,-0.018443599600528937,21,3,"42,43,44",-0.056924584501783386,0.03848098490125445,0.03848098490125445
CHEMBL4792_Ki,unimol,mlp,crem_mean,0.1229521669714152,0.10087050011988963,0.0035769161465756,21,3,"42,43,44",-0.007175277474527723,0.010752193621103323,0.010752193621103323
CHEMBL4792_Ki,unimol,xgboost,crem_lime,0.10646186306071626,0.23926924882297593,-0.06709876801447959,21,3,"42,43,44",-0.08237914153845641,0.01528037352397682,0.01528037352397682
CHEMBL4792_Ki,unimol,xgboost,crem_mean,0.11555436641821876,0.1822106830095552,-0.013110956152069364,21,3,"42,43,44",-0.0025907438287040285,-0.010520212323365336,0.010520212323365336
CHEMBL1862_Ki,molformer,mlp,crem_lime,0.07364664892682986,0.10555396566361533,-0.04612217864500827,8,5,"42,43,44,45,46",-0.04710870219750453,0.0009865235524962601,0.0009865235524962601
CHEMBL1862_Ki,molformer,mlp,crem_mean,0.12576707695458073,0.19025599725915213,-0.05854232044278007,8,5,"42,43,44,45,46",-0.06789591356726893,0.009353593124488857,0.009353593124488857
CHEMBL1862_Ki,molformer,xgboost,crem_lime,0.07537934600465765,0.14703607514465755,-0.011905397849462152,8,5,"42,43,44,45,46",-0.04488186148547488,0.032976463636012726,0.032976463636012726
CHEMBL1862_Ki,molformer,xgboost,crem_mean,0.1806745835662481,0.21615655710558274,0.010179112046436387,8,5,"42,43,44,45,46",0.014100217934463068,-0.003921105888026681,0.003921105888026681
CHEMBL1862_Ki,morgan,mlp,crem_lime,-0.01573924214384073,0.264119939190946,-0.21419118947682353,8,5,"42,43,44,45,46",-0.21389765569007296,-0.00029353378675056607,0.00029353378675056607
CHEMBL1862_Ki,morgan,mlp,crem_mean,0.1596171672790891,0.31160123540204837,-0.10405191203395704,8,5,"42,43,44,45,46",-0.14287926757706962,0.03882735554311258,0.03882735554311258
CHEMBL1862_Ki,morgan,xgboost,crem_lime,0.06345884846429475,0.1120350869864742,-0.05881964198634337,8,5,"42,43,44,45,46",-0.06368912215559445,0.004869480169251088,0.004869480169251088
CHEMBL1862_Ki,morgan,xgboost,crem_mean,0.10504708564897045,0.11949017456906905,0.02320597545729637,8,5,"42,43,44,45,46",0.037362365485396926,-0.014156390028100554,0.014156390028100554
CHEMBL1862_Ki,unimol,mlp,crem_lime,0.09814101543070947,0.09943465218128314,0.016930926144638675,8,5,"42,43,44,45,46",-0.02397129000252772,0.040902216147166395,0.040902216147166395
CHEMBL1862_Ki,unimol,mlp,crem_mean,0.10387890152728932,0.13204730257107244,0.03680962484315308,8,5,"42,43,44,45,46",0.027256132260846756,0.009553492582306325,0.009553492582306325
CHEMBL1862_Ki,unimol,xgboost,crem_lime,0.05736885898983819,0.08570536632687731,-0.02797963596015083,8,5,"42,43,44,45,46",-0.018599060169143505,-0.009380575791007324,0.009380575791007324
CHEMBL1862_Ki,unimol,xgboost,crem_mean,0.24093611960873318,0.18710485465643367,0.07634563449092031,8,5,"42,43,44,45,46",0.07995228575306772,-0.0036066512621474034,0.0036066512621474034
CHEMBL1871_Ki,molformer,mlp,crem_lime,0.11322997171464948,0.12123656240866673,0.010079806394276797,11,5,"42,43,44,45,46",0.07072253214447122,-0.06064272575019442,0.06064272575019442
CHEMBL1871_Ki,molformer,mlp,crem_mean,0.0651602628230779,0.07140957446808505,-0.00599438741540087,11,5,"42,43,44,45,46",0.017549683960097,-0.02354407137549787,0.02354407137549787
CHEMBL1871_Ki,molformer,xgboost,crem_lime,0.14789792622052958,0.0740669182345894,0.06324697448543337,11,5,"42,43,44,45,46",0.08460427577775381,-0.02135730129232044,0.02135730129232044
CHEMBL1871_Ki,molformer,xgboost,crem_mean,0.12955960161842506,0.1205404491341991,-0.02988348530901722,11,5,"42,43,44,45,46",-0.020559349322479548,-0.009324135986537672,0.009324135986537672
CHEMBL1871_Ki,morgan,mlp,crem_lime,0.18956271649031262,0.21225568839925382,-0.03275710697433985,11,5,"42,43,44,45,46",-0.04330542048686317,0.010548313512523319,0.010548313512523319
CHEMBL1871_Ki,morgan,mlp,crem_mean,0.0543902030509173,0.11424927663373037,-0.027663265097475638,11,5,"42,43,44,45,46",0.00025176230843466235,-0.0279150274059103,0.0279150274059103
CHEMBL1871_Ki,morgan,xgboost,crem_lime,0.22706505544637703,0.11231148570549605,0.1564626343857224,11,5,"42,43,44,45,46",0.17662021989162008,-0.02015758550589769,0.02015758550589769
CHEMBL1871_Ki,morgan,xgboost,crem_mean,0.09929078014184389,0.0432978723404255,-0.0162119602337746,11,5,"42,43,44,45,46",-0.016538798965218572,0.0003268387314439708,0.0003268387314439708
CHEMBL1871_Ki,unimol,mlp,crem_lime,0.03954489113774497,0.20375873534451205,-0.05186019276642659,11,5,"42,43,44,45,46",-0.0234334884941371,-0.028426704272289487,0.028426704272289487
CHEMBL1871_Ki,unimol,mlp,crem_mean,0.05044689638420286,0.10349364189021029,-0.020194888382047242,11,5,"42,43,44,45,46",-0.010467025989070115,-0.009727862392977127,0.009727862392977127
CHEMBL1871_Ki,unimol,xgboost,crem_lime,0.09297394660516002,0.12881871673472406,-0.05019812633221882,11,5,"42,43,44,45,46",-0.02914121961990948,-0.021056906712309337,0.021056906712309337
CHEMBL1871_Ki,unimol,xgboost,crem_mean,0.06271786492374723,0.056201649430816104,-0.003574434824434841,11,5,"42,43,44,45,46",-0.017215103159252093,0.013640668334817252,0.013640668334817252
CHEMBL2034_Ki,molformer,mlp,crem_lime,0.10119227071559664,0.23673800856422733,-0.10890543317025778,12,5,"42,43,44,45,46",-0.05781095726051726,-0.05109447590974052,0.05109447590974052
CHEMBL2034_Ki,molformer,mlp,crem_mean,0.11089871068862656,0.1737500227130122,-0.002196057558688763,12,5,"42,43,44,45,46",0.011539117356911235,-0.013735174915599998,0.013735174915599998
CHEMBL2034_Ki,molformer,xgboost,crem_lime,0.19796927422427846,0.1324337465355173,0.023266258938076545,12,5,"42,43,44,45,46",0.017679712084846783,0.005586546853229762,0.005586546853229762
CHEMBL2034_Ki,molformer,xgboost,crem_mean,0.133148329670886,0.15981481052754568,-0.004143989034058293,12,5,"42,43,44,45,46",-0.007338076463725766,0.0031940874296674726,0.0031940874296674726
CHEMBL2034_Ki,morgan,mlp,crem_lime,0.060614394339363234,0.19410172611174972,-0.05205497202813596,12,5,"42,43,44,45,46",-0.05422480658838447,0.0021698345602485097,0.0021698345602485097
CHEMBL2034_Ki,morgan,mlp,crem_mean,0.16989499622058937,0.17059399149590712,-0.008357558808498634,12,5,"42,43,44,45,46",-0.01885237817622623,0.010494819367727597,0.010494819367727597
CHEMBL2034_Ki,morgan,xgboost,crem_lime,-0.009569964669032784,0.11257726015134184,-0.10241141537092996,12,5,"42,43,44,45,46",-0.18751839824985073,0.08510698287892077,0.08510698287892077
CHEMBL2034_Ki,morgan,xgboost,crem_mean,0.08060923516750582,0.0793733608599293,0.006922084034657121,12,5,"42,43,44,45,46",0.0008901106628379902,0.0060319733718191305,0.0060319733718191305
CHEMBL2034_Ki,unimol,mlp,crem_lime,0.1961612733343458,0.2356229052703137,-0.075170589198545,12,5,"42,43,44,45,46",-0.014382966505544409,-0.06078762269300059,0.06078762269300059
CHEMBL2034_Ki,unimol,mlp,crem_mean,0.14565444496450586,0.18321049433568581,-0.02188855399082673,12,5,"42,43,44,45,46",-0.008780529787023369,-0.013108024203803362,0.013108024203803362
CHEMBL2034_Ki,unimol,xgboost,crem_lime,0.06753664040989474,0.18839741142240868,-0.10692118028080366,12,5,"42,43,44,45,46",-0.12573609914577866,0.018814918864974994,0.018814918864974994
CHEMBL2034_Ki,unimol,xgboost,crem_mean,0.1297711531521539,0.14845187099925453,-0.0236917522443838,12,5,"42,43,44,45,46",-0.027057060949045992,0.0033653087046621906,0.0033653087046621906
CHEMBL2047_EC50,molformer,mlp,crem_lime,0.11157307778534545,0.13488691391501084,0.021314339501316164,10,5,"42,43,44,45,46",-0.011929971724521884,0.03324431122583805,0.03324431122583805
CHEMBL2047_EC50,molformer,mlp,crem_mean,0.05741546170852106,0.13658806811503788,-0.08190523115350043,10,5,"42,43,44,45,46",-0.08920607132700975,0.007300840173509321,0.007300840173509321
CHEMBL2047_EC50,molformer,xgboost,crem_lime,0.1264162784321173,0.09070711173222787,-0.03987441787231887,10,5,"42,43,44,45,46",-0.05090872691893511,0.011034309046616238,0.011034309046616238
CHEMBL2047_EC50,molformer,xgboost,crem_mean,0.04585588409429166,0.08302951834479143,-0.05187525632606104,10,5,"42,43,44,45,46",-0.05322441766477186,0.0013491613387108178,0.0013491613387108178
CHEMBL2047_EC50,morgan,mlp,crem_lime,0.16882727355330826,0.16591886266705075,-0.04719209626308037,10,5,"42,43,44,45,46",-0.045341154077810454,-0.0018509421852699187,0.0018509421852699187
CHEMBL2047_EC50,morgan,mlp,crem_mean,0.10479336283090059,0.04248327838896837,0.019868881714026752,10,5,"42,43,44,45,46",0.02127397556587231,-0.001405093851845559,0.001405093851845559
CHEMBL2047_EC50,morgan,xgboost,crem_lime,0.0211133206129612,0.18183350861815228,-0.11760450923882498,10,5,"42,43,44,45,46",-0.1554920449853004,0.03788753574647541,0.03788753574647541
CHEMBL2047_EC50,morgan,xgboost,crem_mean,0.0030423990293071005,0.02696394207833471,-0.020330471938807285,10,5,"42,43,44,45,46",-0.027183253317053208,0.006852781378245923,0.006852781378245923
CHEMBL2047_EC50,unimol,mlp,crem_lime,0.028001291318150916,0.1220993428338843,-0.03575070931352256,10,5,"42,43,44,45,46",-0.06327308105474691,0.02752237174122435,0.02752237174122435
CHEMBL2047_EC50,unimol,mlp,crem_mean,0.044463270987022366,0.03417868831109968,-0.008535963845795804,10,5,"42,43,44,45,46",-0.004906857495458206,-0.0036291063503375975,0.0036291063503375975
CHEMBL2047_EC50,unimol,xgboost,crem_lime,0.11188152533419254,0.0832469147758027,0.004189830217532206,10,5,"42,43,44,45,46",-0.006241270754149958,0.010431100971682164,0.010431100971682164
CHEMBL2047_EC50,unimol,xgboost,crem_mean,0.03376211387201985,0.07182484810696765,-0.0029191514247514,10,5,"42,43,44,45,46",-0.015893118084264884,0.012973966659513485,0.012973966659513485
CHEMBL204_Ki,molformer,mlp,crem_lime,0.13236541816729094,0.10132304141109098,0.03445280718022472,47,5,"42,43,44,45,46",0.029020728032329697,0.005432079147895022,0.005432079147895022
CHEMBL204_Ki,molformer,mlp,crem_mean,0.0687848613431929,0.06515807972355643,0.0011563633835520205,47,5,"42,43,44,45,46",0.012471652470809967,-0.011315289087257947,0.011315289087257947
CHEMBL204_Ki,molformer,xgboost,crem_lime,0.028343822285206835,0.11347115413461724,-0.012526188624755713,47,5,"42,43,44,45,46",-0.016916403379056616,0.004390214754300903,0.004390214754300903
CHEMBL204_Ki,molformer,xgboost,crem_mean,0.028765863388003837,0.08216955925566106,-0.017878730701559493,47,5,"42,43,44,45,46",-0.022253083671804882,0.004374352970245389,0.004374352970245389
CHEMBL204_Ki,morgan,mlp,crem_lime,0.09563225996512903,0.20523872875998955,-0.016935320218882,47,5,"42,43,44,45,46",-0.036331062508808354,0.019395742289926354,0.019395742289926354
CHEMBL204_Ki,morgan,mlp,crem_mean,0.07077072170888514,0.12698885230413304,-0.014062749351515393,47,5,"42,43,44,45,46",-0.023069350410899702,0.00900660105938431,0.00900660105938431
CHEMBL204_Ki,morgan,xgboost,crem_lime,0.013677097856072629,0.11092335639360226,-0.07004069687763323,47,5,"42,43,44,45,46",-0.09484820945094148,0.024807512573308252,0.024807512573308252
CHEMBL204_Ki,morgan,xgboost,crem_mean,0.047253885653332,0.05351210517877182,-0.015978478478478515,47,5,"42,43,44,45,46",-0.029249999999999974,0.01327152152152146,0.01327152152152146
CHEMBL204_Ki,unimol,mlp,crem_lime,0.08308362447215921,0.07626399026156258,-0.04381535480510288,47,5,"42,43,44,45,46",-0.03499050924722056,-0.008824845557882322,0.008824845557882322
CHEMBL204_Ki,unimol,mlp,crem_mean,0.07963504132421456,0.09449178638155317,-0.01671613988267373,47,5,"42,43,44,45,46",-0.015042256832920271,-0.0016738830497534593,0.0016738830497534593
CHEMBL204_Ki,unimol,xgboost,crem_lime,0.06281801054039214,0.16478473255538717,-0.06342467292488393,47,5,"42,43,44,45,46",-0.0464171924689632,-0.017007480455920737,0.017007480455920737
CHEMBL204_Ki,unimol,xgboost,crem_mean,0.07765392486002927,0.10656156156156152,-0.014911859264137031,47,5,"42,43,44,45,46",-0.028077706463467387,0.013165847199330356,0.013165847199330356
CHEMBL2147_Ki,molformer,mlp,crem_lime,0.03817616665195677,0.013443753477804599,-0.034484881863840945,13,5,"42,43,44,45,46",-0.06795728491409112,0.03347240305025017,0.03347240305025017
CHEMBL2147_Ki,molformer,mlp,crem_mean,0.09813767154209903,0.08626763961492648,0.0,13,5,"42,43,44,45,46",0.0,0.0,0.0
CHEMBL2147_Ki,molformer,xgboost,crem_lime,-0.016679760426659498,0.03154121677402646,-0.10677804628747622,13,5,"42,43,44,45,46",-0.11186105399748851,0.005083007710012286,0.005083007710012286
CHEMBL2147_Ki,molformer,xgboost,crem_mean,0.036476345808845,0.11442116720611158,-0.07947347565004378,13,5,"42,43,44,45,46",-0.051671925578676524,-0.02780155007136726,0.02780155007136726
CHEMBL2147_Ki,morgan,mlp,crem_lime,0.09355485158374162,0.18236180230041252,-0.0888069507166709,13,5,"42,43,44,45,46",-0.11127584916215538,0.022468898445484484,0.022468898445484484
CHEMBL2147_Ki,morgan,mlp,crem_mean,0.05661961758153853,0.19627151124695694,-0.04617877737230031,13,5,"42,43,44,45,46",-0.04699839420921841,0.0008196168369180995,0.0008196168369180995
CHEMBL2147_Ki,morgan,xgboost,crem_lime,-0.006370295114856434,0.1857964692616135,-0.1998465176201722,13,5,"42,43,44,45,46",-0.21525629027747661,0.015409772657304421,0.015409772657304421
CHEMBL2147_Ki,morgan,xgboost,crem_mean,0.03674745064097427,0.1671494086923388,-0.03900984580471761,13,5,"42,43,44,45,46",-0.029351365932828707,-0.009658479871888906,0.009658479871888906
CHEMBL2147_Ki,unimol,mlp,crem_lime,0.0,0.07361543758615954,0.020682471878644082,13,5,"42,43,44,45,46",0.0,0.020682471878644082,0.020682471878644082
CHEMBL2147_Ki,unimol,mlp,crem_mean,0.08459537908545246,0.17063385604423392,-0.07817681095182391,13,5,"42,43,44,45,46",-0.05165859235049586,-0.026518218601328053,0.026518218601328053
CHEMBL2147_Ki,unimol,xgboost,crem_lime,0.0377055558424888,0.21406902241830467,0.0,13,5,"42,43,44,45,46",0.02407604034700339,-0.02407604034700339,0.02407604034700339
CHEMBL2147_Ki,unimol,xgboost,crem_mean,0.1349787030536976,0.16815563567619513,0.0,13,5,"42,43,44,45,46",-0.01814421955332993,0.01814421955332993,0.01814421955332993
CHEMBL218_EC50,molformer,mlp,crem_lime,0.15528216322121227,0.1684969866725276,0.005978243197992294,20,5,"42,43,44,45,46",-0.013530299113428412,0.019508542311420705,0.019508542311420705
CHEMBL218_EC50,molformer,mlp,crem_mean,0.11626355221576268,0.12126820999741456,-0.02529916965705427,20,5,"42,43,44,45,46",0.004449472891230821,-0.02974864254828509,0.02974864254828509
CHEMBL218_EC50,molformer,xgboost,crem_lime,0.12490457242703172,0.15616946013780048,-0.054530231329127606,20,5,"42,43,44,45,46",-0.08592576444589241,0.0313955331167648,0.0313955331167648
CHEMBL218_EC50,molformer,xgboost,crem_mean,0.09387951108999532,0.10578468585094408,0.008549230330362461,20,5,"42,43,44,45,46",-0.02803920151982646,0.036588431850188924,0.036588431850188924
CHEMBL218_EC50,morgan,mlp,crem_lime,0.059486291677416474,0.09841599286139152,0.003623740021092902,20,5,"42,43,44,45,46",-0.003131763345914744,0.006755503367007646,0.006755503367007646
CHEMBL218_EC50,morgan,mlp,crem_mean,0.09348907193692448,0.13502873399432908,-0.015071567155765606,20,5,"42,43,44,45,46",-0.021264861779945514,0.006193294624179908,0.006193294624179908
CHEMBL218_EC50,morgan,xgboost,crem_lime,0.040230179336101346,0.11962693424376429,-0.06343393547031564,20,5,"42,43,44,45,46",0.006686139499352959,-0.0701200749696686,0.0701200749696686
CHEMBL218_EC50,morgan,xgboost,crem_mean,0.06384503299934563,0.13177412037242403,-0.057859335416264535,20,5,"42,43,44,45,46",-0.027394884424511386,-0.03046445099175315,0.03046445099175315
CHEMBL218_EC50,unimol,mlp,crem_lime,0.11896617382949232,0.10846533775000344,0.040933118542813896,20,5,"42,43,44,45,46",0.04348733582664711,-0.0025542172838332114,0.0025542172838332114
CHEMBL218_EC50,unimol,mlp,crem_mean,0.12306763810270649,0.11495943877833331,-0.006938742622369473,20,5,"42,43,44,45,46",0.007414609479662761,-0.014353352102032233,0.014353352102032233
CHEMBL218_EC50,unimol,xgboost,crem_lime,0.1209850857655222,0.09904696014125153,0.02895970243102726,20,5,"42,43,44,45,46",0.0018063151344325755,0.027153387296594684,0.027153387296594684
CHEMBL218_EC50,unimol,xgboost,crem_mean,0.13750625809714118,0.0986300767423548,0.04352551143111272,20,5,"42,43,44,45,46",0.01048789198430701,0.03303761944680571,0.03303761944680571
CHEMBL219_Ki,molformer,mlp,crem_lime,0.07789433623848832,0.1201598293702004,0.035380489558657656,34,5,"42,43,44,45,46",0.024970820945212358,0.010409668613445298,0.010409668613445298
CHEMBL219_Ki,molformer,mlp,crem_mean,0.005239898989899033,0.05132335167839239,-0.007506425510482945,34,5,"42,43,44,45,46",-0.019960667859818003,0.012454242349335058,0.012454242349335058
CHEMBL219_Ki,molformer,xgboost,crem_lime,0.02662055922842097,0.10230007365571651,-0.051725883408103634,34,5,"42,43,44,45,46",-0.062038874894478215,0.01031299148637458,0.01031299148637458
CHEMBL219_Ki,molformer,xgboost,crem_mean,0.03034466725619002,0.04047038650316092,-0.011858563852027899,34,5,"42,43,44,45,46",-0.0057991837100297644,-0.006059380141998134,0.006059380141998134
CHEMBL219_Ki,morgan,mlp,crem_lime,0.07788240032874093,0.1422320779525485,-0.061868739170715205,34,5,"42,43,44,45,46",-0.041784305530078766,-0.02008443364063644,0.02008443364063644
CHEMBL219_Ki,morgan,mlp,crem_mean,0.0154314375248413,0.07822252314221691,-0.012489703283220906,34,5,"42,43,44,45,46",-0.013187495971666095,0.0006977926884451889,0.0006977926884451889
CHEMBL219_Ki,morgan,xgboost,crem_lime,0.03195408601722609,0.11373486341458988,-0.041831936172798054,34,5,"42,43,44,45,46",-0.0654928376946105,0.023660901521812452,0.023660901521812452
CHEMBL219_Ki,morgan,xgboost,crem_mean,0.04971189749452613,0.04414281768078146,-0.0009855997516253802,34,5,"42,43,44,45,46",0.0,-0.0009855997516253802,0.0009855997516253802
CHEMBL219_Ki,unimol,mlp,crem_lime,0.07456088444916023,0.06652738087390309,-0.01394102401301539,34,5,"42,43,44,45,46",-0.0038214404185776957,-0.010119583594437695,0.010119583594437695
CHEMBL219_Ki,unimol,mlp,crem_mean,0.03856167760584141,0.026165436281053802,-0.0042796055959884935,34,5,"42,43,44,45,46",-0.002875968638234491,-0.0014036369577540026,0.0014036369577540026
CHEMBL219_Ki,unimol,xgboost,crem_lime,0.09580995789268887,0.07056242332790465,0.040317306539121946,34,5,"42,43,44,45,46",0.029258197674044487,0.011059108865077459,0.011059108865077459
CHEMBL219_Ki,unimol,xgboost,crem_mean,0.0372393412809999,0.07126195977195271,0.0,34,5,"42,43,44,45,46",0.0,0.0,0.0
CHEMBL228_Ki,molformer,mlp,crem_lime,0.06323106761130311,0.11863002284229743,-0.010839441781032633,31,5,"42,43,44,45,46",-0.009547403246493577,-0.001292038534539056,0.001292038534539056
CHEMBL228_Ki,molformer,mlp,crem_mean,0.11316319474942653,0.13619017009926093,0.0,31,5,"42,43,44,45,46",0.0,0.0,0.0
CHEMBL228_Ki,molformer,xgboost,crem_lime,0.0349523247171911,0.15791786365629765,-0.09177216484649528,31,5,"42,43,44,45,46",-0.09867377906489966,0.006901614218404378,0.006901614218404378
CHEMBL228_Ki,molformer,xgboost,crem_mean,0.08696585514297679,0.15857399954289902,0.0,31,5,"42,43,44,45,46",-0.0005568783068783251,0.0005568783068783251,0.0005568783068783251
CHEMBL228_Ki,morgan,mlp,crem_lime,0.07228337019890557,0.1828824137899443,-0.014278566096986321,31,5,"42,43,44,45,46",-0.04901776957925069,0.03473920348226437,0.03473920348226437
CHEMBL228_Ki,morgan,mlp,crem_mean,0.1501880973090271,0.14242961202506432,0.0,31,5,"42,43,44,45,46",-0.002327173086256934,0.002327173086256934,0.002327173086256934
CHEMBL228_Ki,morgan,xgboost,crem_lime,0.16238736753442634,0.10029646487626617,-0.04511455103043184,31,5,"42,43,44,45,46",-0.025542908868739264,-0.019571642161692576,0.019571642161692576
CHEMBL228_Ki,morgan,xgboost,crem_mean,0.13230831156374176,0.04945054945054944,0.0122685185185185,31,5,"42,43,44,45,46",0.032827013491867674,-0.020558494973349176,0.020558494973349176
CHEMBL228_Ki,unimol,mlp,crem_lime,0.08242018398268393,0.1162298420957292,-0.0007839415608435485,31,5,"42,43,44,45,46",-0.011640377307670202,0.010856435746826654,0.010856435746826654
CHEMBL228_Ki,unimol,mlp,crem_mean,0.17613882958860838,0.14258402260721678,0.0,31,5,"42,43,44,45,46",0.0,0.0,0.0
CHEMBL228_Ki,unimol,xgboost,crem_lime,0.085023181636456,0.14986615229455785,-0.05371584310919214,31,5,"42,43,44,45,46",-0.026623471379815897,-0.027092371729376244,0.027092371729376244
CHEMBL228_Ki,unimol,xgboost,crem_mean,0.12604730979062526,0.15850053142621723,0.0,31,5,"42,43,44,45,46",0.0,0.0,0.0
CHEMBL231_Ki,molformer,mlp,crem_lime,0.17435233796633257,0.27855688433094333,-0.03728668953331282,15,5,"42,43,44,45,46",-0.03457277342558309,-0.0027139161077297316,0.0027139161077297316
CHEMBL231_Ki,molformer,mlp,crem_mean,0.08040408664299416,0.12452709542976184,0.0032301283548057946,15,5,"42,43,44,45,46",-0.0011388415605184492,0.004368969915324244,0.004368969915324244
CHEMBL231_Ki,molformer,xgboost,crem_lime,0.2052561243753052,0.1350971411559467,0.00440197208922748,15,5,"42,43,44,45,46",-0.009797219316420972,0.014199191405648452,0.014199191405648452
CHEMBL231_Ki,molformer,xgboost,crem_mean,0.03197509648458454,0.13080471735531124,-0.053037856618446476,15,5,"42,43,44,45,46",-0.04491845336075812,-0.008119403257688354,0.008119403257688354
CHEMBL231_Ki,morgan,mlp,crem_lime,-0.0149711996893036,0.19147132592707566,-0.11038029356044476,15,5,"42,43,44,45,46",-0.07092362580634892,-0.03945666775409584,0.03945666775409584
CHEMBL231_Ki,morgan,mlp,crem_mean,0.0615376779776221,0.17834694126731124,-0.06812491847663565,15,5,"42,43,44,45,46",-0.09720512837883888,0.029080209902203225,0.029080209902203225
CHEMBL231_Ki,morgan,xgboost,crem_lime,0.0082642212346194,0.19233348823769136,-0.18102734633821013,15,5,"42,43,44,45,46",-0.21963189392112709,0.038604547582916954,0.038604547582916954
CHEMBL231_Ki,morgan,xgboost,crem_mean,0.054297437306580536,0.17451551264579926,-0.03723057125798877,15,5,"42,43,44,45,46",-0.01963835534213678,-0.017592215915851993,0.017592215915851993
CHEMBL231_Ki,unimol,mlp,crem_lime,0.10231834273560715,0.16214651112702966,-0.049331305789551784,15,5,"42,43,44,45,46",-0.019069795801744338,-0.030261509987807446,0.030261509987807446
CHEMBL231_Ki,unimol,mlp,crem_mean,0.07598850374992246,0.1126927016170417,-0.017874280049815422,15,5,"42,43,44,45,46",-0.04406209828897577,0.026187818239160346,0.026187818239160346
CHEMBL231_Ki,unimol,xgboost,crem_lime,0.08464802809085686,0.17516440961915647,-0.022921682646535827,15,5,"42,43,44,45,46",-0.004045534676660467,-0.01887614796987536,0.01887614796987536
CHEMBL231_Ki,unimol,xgboost,crem_mean,0.07886172767286108,0.10116653487654517,-0.011511990223569628,15,5,"42,43,44,45,46",-0.027792002768984796,0.016280012545415168,0.016280012545415168
CHEMBL233_Ki,molformer,mlp,crem_lime,0.20935385946154678,0.14787523796426966,0.05948690136158887,46,5,"42,43,44,45,46",0.05512283662350788,0.004364064738080993,0.004364064738080993
CHEMBL233_Ki,molformer,mlp,crem_mean,0.06756041363801868,0.09603725411475655,0.0,46,5,"42,43,44,45,46",-0.027219368012148516,0.027219368012148516,0.027219368012148516
CHEMBL233_Ki,molformer,xgboost,crem_lime,0.09109888852853334,0.1512319775378862,-0.02179717268284579,46,5,"42,43,44,45,46",-0.028569725525703714,0.0067725528428579235,0.0067725528428579235
CHEMBL233_Ki,molformer,xgboost,crem_mean,0.05917147706744719,0.12430262842832575,-0.03488980467164725,46,5,"42,43,44,45,46",-0.028282934936370498,-0.0066068697352767505,0.0066068697352767505
CHEMBL233_Ki,morgan,mlp,crem_lime,0.10156235618517284,0.18651067137255106,-0.05198478325703118,46,5,"42,43,44,45,46",-0.04966308078270591,-0.0023217024743252684,0.0023217024743252684
CHEMBL233_Ki,morgan,mlp,crem_mean,0.21674264872350057,0.1654864050995193,-0.002774537032187092,46,5,"42,43,44,45,46",-0.0016650867073822549,-0.0011094503248048372,0.0011094503248048372
CHEMBL233_Ki,morgan,xgboost,crem_lime,0.04506673700555515,0.1329765697262681,-0.023434056335668852,46,5,"42,43,44,45,46",-0.06330433599151875,0.0398702796558499,0.0398702796558499
CHEMBL233_Ki,morgan,xgboost,crem_mean,0.1448991080492829,0.10450843832084863,0.03793448973153275,46,5,"42,43,44,45,46",0.05114722042718283,-0.013212730695650078,0.013212730695650078
CHEMBL233_Ki,unimol,mlp,crem_lime,0.1365681450650114,0.19490483994584404,0.010207110807430184,46,5,"42,43,44,45,46",0.007383274716273813,0.0028238360911563704,0.0028238360911563704
CHEMBL233_Ki,unimol,mlp,crem_mean,0.17308407316047444,0.12111462548266665,-0.0005848717846870799,46,5,"42,43,44,45,46",0.005978887558655124,-0.006563759343342204,0.006563759343342204
CHEMBL233_Ki,unimol,xgboost,crem_lime,0.1300417463761665,0.17948434765617965,-0.027049821361767513,46,5,"42,43,44,45,46",0.004345672574579979,-0.031395493936347496,0.031395493936347496
CHEMBL233_Ki,unimol,xgboost,crem_mean,0.11944252206752204,0.13782069955470083,-0.0012101540155838586,46,5,"42,43,44,45,46",-0.005229850210716029,0.0040196961951321705,0.0040196961951321705
CHEMBL236_Ki,molformer,mlp,crem_lime,0.04127568086265943,0.11658366835572143,-0.03630223914062791,37,5,"42,43,44,45,46",-0.03733538880722609,0.0010331496665981765,0.0010331496665981765
CHEMBL236_Ki,molformer,mlp,crem_mean,0.06607956518820937,0.14844742456574103,-0.020463248036634428,37,5,"42,43,44,45,46",-0.025877429602512603,0.005414181565878175,0.005414181565878175
CHEMBL236_Ki,molformer,xgboost,crem_lime,0.05048362521580233,0.13180544931928656,-0.016973109104557488,37,5,"42,43,44,45,46",-0.018158206640929098,0.0011850975363716099,0.0011850975363716099
