dataset,representation,predictor,explainer,permutations,mean_of_permutation_medians,sd_of_permutation_medians,median_of_permutation_medians,q25_of_permutation_medians,q75_of_permutation_medians,minimum_permutation_median,maximum_permutation_median
CHEMBL4203_Ki,unimol,xgboost,crem_lime,10,0.09117232838696981,0.08993115780076187,0.08151713913312345,0.030968952632851952,0.17571751859587775,-0.0309724970424283,0.21867087388911705
CHEMBL4203_Ki,unimol,xgboost,crem_mean,10,0.0343414183453542,0.022727257815293132,0.0336626783528495,0.023654691589569198,0.04982860724585087,-0.0020537143254173505,0.07087005550333039
CHEMBL4616_EC50,molformer,mlp,crem_lime,10,-0.01094569630138587,0.02344061593294172,-0.00239760487528345,-0.0210652813253842,0.0,-0.0634674319687508,0.0207309685036074
CHEMBL4616_EC50,molformer,mlp,crem_mean,10,0.0789413377273596,0.07068403363842013,0.06574678785180285,0.017506143974766377,0.125242975732829,0.0060998498498498,0.2112478485662909
CHEMBL4616_EC50,molformer,xgboost,crem_lime,10,0.03796233056608757,0.09102160132035889,0.0,0.0,0.02808078158946218,-0.0453478659571503,0.270627561210696
CHEMBL4616_EC50,molformer,xgboost,crem_mean,10,0.08997258200011078,0.08033199668090683,0.0678706013362803,0.036921808689966175,0.1160034487467563,0.0,0.2734500058257822
CHEMBL4616_EC50,morgan,mlp,crem_lime,10,0.03677332709908015,0.07285381451314556,0.00850017018997325,0.002074543658914325,0.03707887436933177,-0.0118588514626883,0.2369250663598686
CHEMBL4616_EC50,morgan,mlp,crem_mean,10,0.12407551471473235,0.0637007818343504,0.11190873196185269,0.08370857186789221,0.159087294010189,0.0328966643692254,0.2281963880926312
CHEMBL4616_EC50,morgan,xgboost,crem_lime,10,0.03097995729218364,0.07492946000022384,0.0,-0.0070980564013503,0.019596626268653376,-0.0321311193003392,0.1907968981036586
CHEMBL4616_EC50,morgan,xgboost,crem_mean,10,0.0425709666247001,0.05101581384857255,0.018768768768768793,0.0,0.08950765902368223,0.0,0.120826557579847
CHEMBL4616_EC50,unimol,mlp,crem_lime,10,0.03583422328809821,0.07076591398087288,0.00833306942777425,-0.0021260019664098,0.04093417589536728,-0.0191471052174315,0.2095890339557875
CHEMBL4616_EC50,unimol,mlp,crem_mean,10,0.10817217913698036,0.05218118935450221,0.09551512223511849,0.06940345292169303,0.1538406401403942,0.0478171641964745,0.1919163728220931
CHEMBL4616_EC50,unimol,xgboost,crem_lime,10,0.0016762023104914207,0.031588301530342776,0.00179732977964905,-0.0212733726256263,0.010414898719664025,-0.0419909271322729,0.061196397587375
CHEMBL4616_EC50,unimol,xgboost,crem_mean,10,0.11163263589301604,0.06421804735962452,0.10036355848795445,0.07206383598207508,0.17380916755916753,0.007091407445181,0.1945126945126945
CHEMBL4792_Ki,molformer,mlp,crem_lime,10,0.14772368864036536,0.06044077647770728,0.16255833419531135,0.10050021049644525,0.1829742026525288,0.0531137632679973,0.2462635691328872
CHEMBL4792_Ki,molformer,mlp,crem_mean,10,0.11496350514342554,0.05341206392744029,0.10028525085343265,0.0755117753478585,0.14843892445984735,0.0498017661473748,0.2124500156110056
CHEMBL4792_Ki,molformer,xgboost,crem_lime,10,0.11011323318690511,0.050836947468821635,0.1217171471514602,0.07552282076365958,0.14253196723380318,0.0265170915666056,0.1857272011628254
CHEMBL4792_Ki,molformer,xgboost,crem_mean,10,0.08321494053999444,0.052060664385006644,0.08604282013958255,0.049353694588158775,0.10931434029819193,0.0017971882434358,0.1784716672247646
CHEMBL4792_Ki,morgan,mlp,crem_lime,10,0.09835907761840483,0.0594241530339359,0.1093805362972996,0.06307674391253125,0.14310143700048866,-0.0123594576719576,0.1719333917842726
CHEMBL4792_Ki,morgan,mlp,crem_mean,10,0.11277749236188646,0.0372737083191056,0.1086748990531885,0.08997143194227067,0.1373056337591993,0.0523606586004865,0.1842911188875063
CHEMBL4792_Ki,morgan,xgboost,crem_lime,10,0.12538842224137137,0.11235830304833576,0.102011473460357,0.0472858974155978,0.17026687373272714,0.0,0.372142857142857
CHEMBL4792_Ki,morgan,xgboost,crem_mean,10,0.056523779864113236,0.084841996702407,0.01120448179271705,0.0,0.09075391559224474,0.0,0.2622268408898609
CHEMBL4792_Ki,unimol,mlp,crem_lime,10,0.1889450232969115,0.06824341700460287,0.19102546724581076,0.1460475872879561,0.22277967004157,0.100186425119051,0.3340724739670981
CHEMBL4792_Ki,unimol,mlp,crem_mean,10,0.1279771082289772,0.04644443018877248,0.11663314846456195,0.09396980450519213,0.15251032433891104,0.0831060116354234,0.2264265906507285
CHEMBL4792_Ki,unimol,xgboost,crem_lime,10,0.1561266880374534,0.08470825290647686,0.12482883758054736,0.10346875420334954,0.18063344309270493,0.0781771118315951,0.3662473405452344
CHEMBL4792_Ki,unimol,xgboost,crem_mean,10,0.13195730479889295,0.035214491886904814,0.13881813344274896,0.10632318457686099,0.1560757011720357,0.0733806855118467,0.1793309030151135
