dataset,representation,predictor,explainer,permutation_id,permutation_seed,median_normalized_ap_lift,mean_normalized_ap_lift,test_pairs
CHEMBL238_Ki,morgan,mlp,crem_mean,44,20277946,0.1878528225806451,0.20671581962043578,19
CHEMBL238_Ki,morgan,mlp,crem_mean,45,20277947,0.1641269841269842,0.16961651109458428,19
CHEMBL238_Ki,morgan,mlp,crem_mean,46,20277948,0.1643057807918488,0.22276257130311444,19
CHEMBL238_Ki,morgan,mlp,crem_mean,47,20277949,0.1977830502830502,0.19089733670217623,19
CHEMBL238_Ki,morgan,mlp,crem_mean,48,20277950,0.1404418095773981,0.1880353996175702,19
CHEMBL238_Ki,morgan,mlp,crem_mean,49,20277951,0.1448457792207791,0.20085457354165032,19
CHEMBL238_Ki,morgan,mlp,crem_mean,50,20277952,0.1596754807692307,0.20450165313566182,19
CHEMBL238_Ki,morgan,mlp,crem_mean,51,20277953,0.1298373369925093,0.19367571606519435,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,42,20277944,0.1163221105444942,0.16606006998217798,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,43,20277945,0.0125879538418238,0.14119744305511575,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,44,20277946,0.0501298100075761,0.15527343869743915,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,45,20277947,0.1593922975888919,0.22763828008280665,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,46,20277948,0.0193723833732057,0.12671892571131363,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,47,20277949,0.0538973764197728,0.18972087383799194,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,48,20277950,0.0,0.05395038714065498,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,49,20277951,0.0125879538418238,0.19406421226617843,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,50,20277952,0.0125879538418238,0.11178084772236915,19
CHEMBL238_Ki,morgan,xgboost,crem_lime,51,20277953,0.340156794425087,0.30467841994643247,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,42,20277944,0.0747373286435786,0.1442347706556338,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,43,20277945,0.0,0.03875772309625285,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,44,20277946,0.0884146341463414,0.10720077760554807,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,45,20277947,0.1159401260504201,0.1537545954280933,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,46,20277948,0.0687161165854347,0.14006221289036538,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,47,20277949,0.1543055024905428,0.22257797615189454,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,48,20277950,0.0,0.060802609753343194,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,49,20277951,0.0,0.007042936288088638,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,50,20277952,0.0466448445171849,0.08138734047722566,19
CHEMBL238_Ki,morgan,xgboost,crem_mean,51,20277953,0.1252694656384936,0.20656872506376586,19
CHEMBL238_Ki,unimol,mlp,crem_lime,42,20277944,0.1529431179305407,0.2837802216788951,19
CHEMBL238_Ki,unimol,mlp,crem_lime,43,20277945,0.2022435897435898,0.3316007052559099,19
CHEMBL238_Ki,unimol,mlp,crem_lime,44,20277946,0.0860350958565244,0.17817072868107411,19
CHEMBL238_Ki,unimol,mlp,crem_lime,45,20277947,0.0964179320815015,0.1401515781786201,19
CHEMBL238_Ki,unimol,mlp,crem_lime,46,20277948,0.0522844312550194,0.24699337116383005,19
CHEMBL238_Ki,unimol,mlp,crem_lime,47,20277949,0.075277445404075,0.13715317550852854,19
CHEMBL238_Ki,unimol,mlp,crem_lime,48,20277950,0.0671413588318622,0.14801935709421307,19
CHEMBL238_Ki,unimol,mlp,crem_lime,49,20277951,0.0811099086099085,0.1719586903389822,19
CHEMBL238_Ki,unimol,mlp,crem_lime,50,20277952,0.0279221198048596,0.1374738332854952,19
CHEMBL238_Ki,unimol,mlp,crem_lime,51,20277953,0.097840870518846,0.15009496132360187,19
CHEMBL238_Ki,unimol,mlp,crem_mean,42,20277944,0.1935898052564719,0.22600084249611613,19
CHEMBL238_Ki,unimol,mlp,crem_mean,43,20277945,0.1979656471839133,0.2210120767963338,19
CHEMBL238_Ki,unimol,mlp,crem_mean,44,20277946,0.1376648328544721,0.18351232658122094,19
CHEMBL238_Ki,unimol,mlp,crem_mean,45,20277947,0.1645779287093626,0.1976673493974191,19
CHEMBL238_Ki,unimol,mlp,crem_mean,46,20277948,0.1264802631578947,0.190826594116638,19
CHEMBL238_Ki,unimol,mlp,crem_mean,47,20277949,0.1346273713777187,0.16721120336837492,19
CHEMBL238_Ki,unimol,mlp,crem_mean,48,20277950,0.1475892242227469,0.17975061639063655,19
CHEMBL238_Ki,unimol,mlp,crem_mean,49,20277951,0.0851576994434136,0.15537543265043588,19
CHEMBL238_Ki,unimol,mlp,crem_mean,50,20277952,0.0921602224233803,0.15541956871673107,19
CHEMBL238_Ki,unimol,mlp,crem_mean,51,20277953,0.1718354201338326,0.18041687842301576,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,42,20277944,0.0529306220095693,0.203037402390378,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,43,20277945,0.223385989010989,0.2311506547732126,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,44,20277946,0.1940025252525252,0.2179737320527415,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,45,20277947,0.0765339395181576,0.2551428438506093,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,46,20277948,0.1027349797698634,0.17096043367467773,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,47,20277949,0.059363533812211,0.11398250549775661,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,48,20277950,0.0908436989099598,0.1780661921752231,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,49,20277951,0.0600290119237487,0.15977918696418214,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,50,20277952,0.105221793562852,0.18207838580489533,19
CHEMBL238_Ki,unimol,xgboost,crem_lime,51,20277953,0.1278770274443393,0.15403290490070834,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,42,20277944,0.0767828525641025,0.17496456411711456,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,43,20277945,0.2229483282674771,0.22206193198971966,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,44,20277946,0.1714633609854197,0.1768406838124293,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,45,20277947,0.1212962962962963,0.2003339121467272,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,46,20277948,0.0658000096201528,0.09396529813124362,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,47,20277949,0.0873100074858491,0.19075415228517748,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,48,20277950,0.128700199523573,0.1757839621518608,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,49,20277951,0.1912860783096717,0.19401599667442132,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,50,20277952,0.1857849065918793,0.18708446978523352,19
CHEMBL238_Ki,unimol,xgboost,crem_mean,51,20277953,0.1385309024439459,0.1997574349127125,19
CHEMBL239_EC50,molformer,mlp,crem_lime,42,20278944,0.0677505974879173,0.11567264037564981,33
CHEMBL239_EC50,molformer,mlp,crem_lime,43,20278945,0.1251888826761789,0.2064272160460642,33
CHEMBL239_EC50,molformer,mlp,crem_lime,44,20278946,0.0499116453306145,0.09043033844375681,33
CHEMBL239_EC50,molformer,mlp,crem_lime,45,20278947,0.048137117619944,0.09075844266231436,33
CHEMBL239_EC50,molformer,mlp,crem_lime,46,20278948,0.0028421345430657,0.11458519804858211,33
CHEMBL239_EC50,molformer,mlp,crem_lime,47,20278949,0.0045445283167938,0.12574639237231267,33
CHEMBL239_EC50,molformer,mlp,crem_lime,48,20278950,0.012618553169943,0.0819746329781046,33
CHEMBL239_EC50,molformer,mlp,crem_lime,49,20278951,0.0709913220556604,0.17159485742730637,33
CHEMBL239_EC50,molformer,mlp,crem_lime,50,20278952,-0.0172013940556418,0.0629408655880403,33
CHEMBL239_EC50,molformer,mlp,crem_lime,51,20278953,0.0267002212490933,0.11470408617535537,33
CHEMBL239_EC50,molformer,mlp,crem_mean,42,20278944,0.0678746275010643,0.10525151658058891,33
CHEMBL239_EC50,molformer,mlp,crem_mean,43,20278945,0.0933104420026163,0.13048407387877456,33
CHEMBL239_EC50,molformer,mlp,crem_mean,44,20278946,0.064011544011544,0.10399477354057263,33
CHEMBL239_EC50,molformer,mlp,crem_mean,45,20278947,0.0014377873885496,0.05505669096319127,33
CHEMBL239_EC50,molformer,mlp,crem_mean,46,20278948,0.0633461178686452,0.0697808845091275,33
CHEMBL239_EC50,molformer,mlp,crem_mean,47,20278949,0.043774931124428,0.07011611162417902,33
CHEMBL239_EC50,molformer,mlp,crem_mean,48,20278950,0.0920277984714897,0.10889227938344011,33
CHEMBL239_EC50,molformer,mlp,crem_mean,49,20278951,0.0938195572543398,0.13915571155594944,33
CHEMBL239_EC50,molformer,mlp,crem_mean,50,20278952,0.0550405451241317,0.08154992929273915,33
CHEMBL239_EC50,molformer,mlp,crem_mean,51,20278953,0.0729638009049773,0.06416422787605332,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,42,20278944,0.0483971750755638,0.09095374573211494,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,43,20278945,0.0503506213399241,0.11811415067000428,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,44,20278946,0.0344143317079533,0.10704207890352828,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,45,20278947,0.0089403771189501,0.0895952829573159,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,46,20278948,0.0255786388249538,0.08042183087354328,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,47,20278949,0.0643051070161036,0.07734614418277506,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,48,20278950,0.0375467812464887,0.08206935180029985,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,49,20278951,0.0332694811763668,0.11666310050488955,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,50,20278952,0.0108248763525261,0.05856097106931501,33
CHEMBL239_EC50,molformer,xgboost,crem_lime,51,20278953,0.0662754524886877,0.13058690173895626,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,42,20278944,0.0922580439659256,0.09348429445332825,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,43,20278945,0.0549199477770906,0.08621752124344467,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,44,20278946,0.0464477342718219,0.09629953213827017,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,45,20278947,0.0,0.043812478737147394,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,46,20278948,0.0570967741935483,0.0718953840394734,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,47,20278949,0.0585776315661373,0.06366321894606876,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,48,20278950,0.0542097199240056,0.08395326400361759,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,49,20278951,0.0291565515094926,0.06856715746103367,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,50,20278952,0.0521854233835799,0.07294786607774474,33
CHEMBL239_EC50,molformer,xgboost,crem_mean,51,20278953,0.0583768770049825,0.10767241344626734,33
CHEMBL239_EC50,morgan,mlp,crem_lime,42,20278944,0.0304049226218285,0.09400793169040143,33
CHEMBL239_EC50,morgan,mlp,crem_lime,43,20278945,0.0923033001079219,0.14223799465938003,33
CHEMBL239_EC50,morgan,mlp,crem_lime,44,20278946,-0.0120763219431165,0.06762125348417893,33
CHEMBL239_EC50,morgan,mlp,crem_lime,45,20278947,0.0652646370023419,0.1219757202806713,33
CHEMBL239_EC50,morgan,mlp,crem_lime,46,20278948,-0.0033664876789498,0.06486077228330357,33
CHEMBL239_EC50,morgan,mlp,crem_lime,47,20278949,0.0850505013071355,0.14090648082158144,33
CHEMBL239_EC50,morgan,mlp,crem_lime,48,20278950,0.0268615677037783,0.11861716846372497,33
CHEMBL239_EC50,morgan,mlp,crem_lime,49,20278951,0.0932084309133489,0.10593890394683242,33
CHEMBL239_EC50,morgan,mlp,crem_lime,50,20278952,0.0375568548828592,0.11880062150826111,33
CHEMBL239_EC50,morgan,mlp,crem_lime,51,20278953,-0.0037984136281349,0.07398002164829791,33
CHEMBL239_EC50,morgan,mlp,crem_mean,42,20278944,0.0714994018282875,0.10432155258008108,33
CHEMBL239_EC50,morgan,mlp,crem_mean,43,20278945,0.087684940780916,0.11740668422815911,33
CHEMBL239_EC50,morgan,mlp,crem_mean,44,20278946,0.0147981557737655,0.07662182588079966,33
CHEMBL239_EC50,morgan,mlp,crem_mean,45,20278947,0.0727766021568129,0.11861972910490383,33
CHEMBL239_EC50,morgan,mlp,crem_mean,46,20278948,0.045724438382638,0.08603845149834893,33
CHEMBL239_EC50,morgan,mlp,crem_mean,47,20278949,0.0386379899096944,0.08901367850083294,33
CHEMBL239_EC50,morgan,mlp,crem_mean,48,20278950,0.0457152464567664,0.10121003790776956,33
CHEMBL239_EC50,morgan,mlp,crem_mean,49,20278951,0.1338455686277827,0.12017836237632606,33
CHEMBL239_EC50,morgan,mlp,crem_mean,50,20278952,0.0567239327196305,0.09750295814099845,33
CHEMBL239_EC50,morgan,mlp,crem_mean,51,20278953,0.0565291389393022,0.09816420395703016,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,42,20278944,0.0090944916113848,0.1012562843432779,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,43,20278945,0.045407233931824,0.142297633019024,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,44,20278946,0.0293887223685378,0.10328541046254253,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,45,20278947,0.0548283615341202,0.11886573955888337,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,46,20278948,0.0544380149465977,0.1344480167956417,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,47,20278949,0.067163782509051,0.1151780777258457,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,48,20278950,0.0044268917326041,0.060612398941775114,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,49,20278951,0.0857123625378406,0.20888529411168733,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,50,20278952,0.0364911966340537,0.11202034502056625,33
CHEMBL239_EC50,morgan,xgboost,crem_lime,51,20278953,0.0298643923943846,0.08632341310428134,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,42,20278944,0.0423897581792318,0.0826521320668208,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,43,20278945,0.0,0.03182149204594427,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,44,20278946,0.0,0.033398530339259457,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,45,20278947,0.0368530020703933,0.10494728223589278,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,46,20278948,0.0313186813186812,0.07251195473938137,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,47,20278949,0.0,0.033538810774333086,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,48,20278950,0.0,0.046810044039151844,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,49,20278951,0.021969696969697,0.05982068844781188,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,50,20278952,0.0,0.03983435598750927,33
CHEMBL239_EC50,morgan,xgboost,crem_mean,51,20278953,0.0,0.03563629999367113,33
CHEMBL239_EC50,unimol,mlp,crem_lime,42,20278944,0.037915205525454,0.09002073470561225,33
CHEMBL239_EC50,unimol,mlp,crem_lime,43,20278945,0.0466692379218127,0.17117136935920074,33
CHEMBL239_EC50,unimol,mlp,crem_lime,44,20278946,0.0523914127212454,0.15187150346776548,33
CHEMBL239_EC50,unimol,mlp,crem_lime,45,20278947,0.0236074005910701,0.08834185831467696,33
CHEMBL239_EC50,unimol,mlp,crem_lime,46,20278948,0.0365192123823476,0.11119954873525828,33
CHEMBL239_EC50,unimol,mlp,crem_lime,47,20278949,-0.0075463015285295,0.11173915919471698,33
CHEMBL239_EC50,unimol,mlp,crem_lime,48,20278950,0.0547670059649772,0.1338718667910657,33
CHEMBL239_EC50,unimol,mlp,crem_lime,49,20278951,0.0544515866963169,0.09649447439858073,33
CHEMBL239_EC50,unimol,mlp,crem_lime,50,20278952,0.021878583494155,0.13734749489437964,33
CHEMBL239_EC50,unimol,mlp,crem_lime,51,20278953,0.0387714459618222,0.11492348873798461,33
CHEMBL239_EC50,unimol,mlp,crem_mean,42,20278944,0.0382326007326007,0.09255178018099702,33
CHEMBL239_EC50,unimol,mlp,crem_mean,43,20278945,0.0868007156454283,0.10917831446830051,33
CHEMBL239_EC50,unimol,mlp,crem_mean,44,20278946,0.1115550491646363,0.15053049087995987,33
CHEMBL239_EC50,unimol,mlp,crem_mean,45,20278947,0.1011194538009678,0.12795063151802233,33
CHEMBL239_EC50,unimol,mlp,crem_mean,46,20278948,0.0257241179872759,0.07801944813792143,33
CHEMBL239_EC50,unimol,mlp,crem_mean,47,20278949,0.1556798090868923,0.12026211272671102,33
CHEMBL239_EC50,unimol,mlp,crem_mean,48,20278950,0.0573185389305816,0.12929318175570406,33
CHEMBL239_EC50,unimol,mlp,crem_mean,49,20278951,0.0334885817307692,0.08196777750892792,33
CHEMBL239_EC50,unimol,mlp,crem_mean,50,20278952,0.0505046583850931,0.12326505291683508,33
CHEMBL239_EC50,unimol,mlp,crem_mean,51,20278953,0.0574613146696972,0.09007562135981834,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,42,20278944,-0.0068482509282782,0.03614590277554455,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,43,20278945,0.0105817451994099,0.06079566037509078,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,44,20278946,0.0459498106075561,0.08051542125812415,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,45,20278947,0.0729407649878447,0.12404709021749993,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,46,20278948,0.0132084309133489,0.09534657155174343,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,47,20278949,-0.0145344106021855,0.018423743489876687,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,48,20278950,0.0609208409215794,0.10048197056792801,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,49,20278951,0.0554165294831667,0.08763498418615742,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,50,20278952,0.0720557161912139,0.12170542238192791,33
CHEMBL239_EC50,unimol,xgboost,crem_lime,51,20278953,0.0221761724710716,0.08305427657107636,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,42,20278944,0.0385780504422406,0.08012280495493108,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,43,20278945,0.0341308709164329,0.09675319128258557,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,44,20278946,0.0268165691210747,0.08322256627467911,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,45,20278947,0.0301184407796102,0.09501091970452473,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,46,20278948,0.039644814154618,0.073368073710731,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,47,20278949,0.0365924526447937,0.04971439101260233,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,48,20278950,0.0298578129866085,0.0731531894279932,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,49,20278951,0.0620439979187833,0.10729192865639196,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,50,20278952,0.0530174157905713,0.0882675041729559,33
CHEMBL239_EC50,unimol,xgboost,crem_mean,51,20278953,0.0420716112531969,0.06809763771102154,33
CHEMBL244_Ki,molformer,mlp,crem_lime,42,20279944,0.08515949813027525,0.14948781846294287,52
CHEMBL244_Ki,molformer,mlp,crem_lime,43,20279945,0.0674599432807261,0.11677730251755795,52
CHEMBL244_Ki,molformer,mlp,crem_lime,44,20279946,0.02690597198835675,0.10874654324512986,52
CHEMBL244_Ki,molformer,mlp,crem_lime,45,20279947,0.03916298478706265,0.17222338582911156,52
CHEMBL244_Ki,molformer,mlp,crem_lime,46,20279948,0.04235227416514355,0.12356378872897912,52
CHEMBL244_Ki,molformer,mlp,crem_lime,47,20279949,0.0618652336453681,0.1261273113215898,52
CHEMBL244_Ki,molformer,mlp,crem_lime,48,20279950,0.021836541017079998,0.10752212077935092,52
CHEMBL244_Ki,molformer,mlp,crem_lime,49,20279951,0.045164357681372155,0.12850631719087058,52
CHEMBL244_Ki,molformer,mlp,crem_lime,50,20279952,0.0884924820847384,0.16745713839317358,52
CHEMBL244_Ki,molformer,mlp,crem_lime,51,20279953,0.074164259002621,0.1469375144933268,52
CHEMBL244_Ki,molformer,mlp,crem_mean,42,20279944,0.041930787466501696,0.10912443714117098,52
CHEMBL244_Ki,molformer,mlp,crem_mean,43,20279945,0.052634403084556,0.10955828320506503,52
CHEMBL244_Ki,molformer,mlp,crem_mean,44,20279946,0.01799795612338135,0.09378200993578664,52
CHEMBL244_Ki,molformer,mlp,crem_mean,45,20279947,0.06875599048265825,0.09222202642260093,52
CHEMBL244_Ki,molformer,mlp,crem_mean,46,20279948,0.0499308356296241,0.09883399416245676,52
CHEMBL244_Ki,molformer,mlp,crem_mean,47,20279949,0.08577085277564314,0.1140197820823527,52
CHEMBL244_Ki,molformer,mlp,crem_mean,48,20279950,0.049201159212214254,0.10224024533706647,52
CHEMBL244_Ki,molformer,mlp,crem_mean,49,20279951,0.04309960263907625,0.10190402518944193,52
CHEMBL244_Ki,molformer,mlp,crem_mean,50,20279952,0.0510497405044721,0.10035905145874334,52
CHEMBL244_Ki,molformer,mlp,crem_mean,51,20279953,0.0761795348796276,0.12177270290117512,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,42,20279944,0.051615755194268254,0.1256573885446442,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,43,20279945,0.0142249419153901,0.12372078437265153,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,44,20279946,0.05441665011663595,0.1478977100117318,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,45,20279947,0.0340840133756229,0.13288852484240157,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,46,20279948,0.03968959848378425,0.15449966940502335,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,47,20279949,0.04852172141915065,0.13268949488636522,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,48,20279950,0.035843671190548404,0.1075372551127206,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,49,20279951,0.00804613004829665,0.09805008804635319,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,50,20279952,-0.00194702918697485,0.07837094343563854,52
CHEMBL244_Ki,molformer,xgboost,crem_lime,51,20279953,0.030412226811933,0.12514512768054437,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,42,20279944,0.046328328518948095,0.12434319464567019,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,43,20279945,0.064678496182804,0.0939546809149023,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,44,20279946,0.06549226651838219,0.09989465353722739,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,45,20279947,0.0544117647058823,0.08369306670918873,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,46,20279948,0.061444617798174755,0.1184018776788571,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,47,20279949,0.0594762142738154,0.1223988892980615,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,48,20279950,0.07469281815808901,0.11222960621886283,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,49,20279951,0.034788327970146096,0.06427451537889786,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,50,20279952,0.014024317703146851,0.10443877158266048,52
CHEMBL244_Ki,molformer,xgboost,crem_mean,51,20279953,0.052398366687144746,0.11025435318030728,52
CHEMBL244_Ki,morgan,mlp,crem_lime,42,20279944,0.0876115991138472,0.17547065838671733,52
CHEMBL244_Ki,morgan,mlp,crem_lime,43,20279945,0.06960953100097275,0.13170372135862235,52
CHEMBL244_Ki,morgan,mlp,crem_lime,44,20279946,0.029836355568145248,0.13089863052871603,52
CHEMBL244_Ki,morgan,mlp,crem_lime,45,20279947,0.10856933618139525,0.18583708031528362,52
CHEMBL244_Ki,morgan,mlp,crem_lime,46,20279948,0.0930872984516027,0.19063371487833586,52
CHEMBL244_Ki,morgan,mlp,crem_lime,47,20279949,0.0658368172310884,0.1570960173531457,52
CHEMBL244_Ki,morgan,mlp,crem_lime,48,20279950,0.033145870838589706,0.12382227992481513,52
CHEMBL244_Ki,morgan,mlp,crem_lime,49,20279951,0.0519735852035149,0.16584564699245538,52
CHEMBL244_Ki,morgan,mlp,crem_lime,50,20279952,0.0528861725126569,0.17686062552664328,52
CHEMBL244_Ki,morgan,mlp,crem_lime,51,20279953,0.0312943293752141,0.09821492762848916,52
CHEMBL244_Ki,morgan,mlp,crem_mean,42,20279944,0.03673909006615765,0.0987140559676216,52
CHEMBL244_Ki,morgan,mlp,crem_mean,43,20279945,0.0661598538753711,0.10075400428584227,52
CHEMBL244_Ki,morgan,mlp,crem_mean,44,20279946,0.043770263075372795,0.10243412562222708,52
CHEMBL244_Ki,morgan,mlp,crem_mean,45,20279947,0.07181477803402625,0.12243194102286589,52
CHEMBL244_Ki,morgan,mlp,crem_mean,46,20279948,0.0700179659313909,0.14491989836046387,52
CHEMBL244_Ki,morgan,mlp,crem_mean,47,20279949,0.06518608890089911,0.11284024101896326,52
CHEMBL244_Ki,morgan,mlp,crem_mean,48,20279950,0.10353525532745131,0.1478656522736483,52
CHEMBL244_Ki,morgan,mlp,crem_mean,49,20279951,0.08595985887969484,0.11874658059682225,52
CHEMBL244_Ki,morgan,mlp,crem_mean,50,20279952,0.060325171833887456,0.12550632990446922,52
CHEMBL244_Ki,morgan,mlp,crem_mean,51,20279953,0.0350530979651187,0.07410453709691192,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,42,20279944,0.0315999509711661,0.15225126167508293,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,43,20279945,0.02633903839722565,0.09780035060097682,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,44,20279946,0.04686480641655115,0.1427394095291171,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,45,20279947,0.01811808280478655,0.12263507221386827,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,46,20279948,0.00286071857179875,0.1472409479085345,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,47,20279949,0.07033645275667985,0.1279853047971045,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,48,20279950,0.00516514859546245,0.0783174127524612,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,49,20279951,-0.0049161375721647,0.11234257361467467,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,50,20279952,0.030518366951315,0.1372221104108398,52
CHEMBL244_Ki,morgan,xgboost,crem_lime,51,20279953,0.02774946832163195,0.1274347900515912,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,42,20279944,0.029725378436945348,0.12458811635807049,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,43,20279945,0.0659262312675141,0.0936255282850348,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,44,20279946,0.01787007482687335,0.07740067010452423,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,45,20279947,0.0,0.04655848221532343,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,46,20279948,0.0790333359802807,0.12474920110408651,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,47,20279949,0.0195195477258885,0.10042279984552878,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,48,20279950,0.0,0.07643878461167267,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,49,20279951,0.0,0.08604555941292537,52
CHEMBL244_Ki,morgan,xgboost,crem_mean,50,20279952,0.02949601387101385,0.06667699163018298,52
