dataset,representation,predictor,permutation_id,permutation_seed,test_pairs,spearman_true_predicted_delta,spearman_defined,direction_accuracy,delta_mae,delta_rmse,median_absolute_predicted_delta
CHEMBL238_Ki,molformer,xgboost,48,20277950,19,-0.12105263157894736,True,0.42105263157894735,1.4773616835606922,1.5511911186770981,0.1432085037231445
CHEMBL238_Ki,molformer,xgboost,49,20277951,19,0.4091655603317349,True,0.3684210526315789,1.4923342950381926,1.535717439539307,0.0005695819854736
CHEMBL238_Ki,molformer,xgboost,50,20277952,19,-0.47803237269581855,True,0.3684210526315789,1.524878581665711,1.571711739984031,0.0191347599029541
CHEMBL238_Ki,molformer,xgboost,51,20277953,19,0.04912280701754386,True,0.5263157894736842,1.505810829931831,1.549657129401061,0.0499780178070068
CHEMBL238_Ki,morgan,mlp,42,20277944,19,-0.0912280701754386,True,0.5789473684210527,1.5323763879638166,1.5780807585867254,0.0815460681915283
CHEMBL238_Ki,morgan,mlp,43,20277945,19,-0.16842105263157894,True,0.47368421052631576,1.5314698389618215,1.6055727892090446,0.1267991065979004
CHEMBL238_Ki,morgan,mlp,44,20277946,19,-0.13859649122807016,True,0.5263157894736842,1.5095622082421851,1.5742293824439668,0.1525840759277343
CHEMBL238_Ki,morgan,mlp,45,20277947,19,0.27543859649122804,True,0.5263157894736842,1.3710762495404991,1.4670673428581238,0.2639520168304443
CHEMBL238_Ki,morgan,mlp,46,20277948,19,0.12456140350877193,True,0.42105263157894735,1.500643640534521,1.5428618949679265,0.0710592269897461
CHEMBL238_Ki,morgan,mlp,47,20277949,19,0.03859649122807017,True,0.5789473684210527,1.4953462432221558,1.5455176920473972,0.0795495510101318
CHEMBL238_Ki,morgan,mlp,48,20277950,19,0.41052631578947374,True,0.5789473684210527,1.4698801838385627,1.5172821835196468,0.1016280651092529
CHEMBL238_Ki,morgan,mlp,49,20277951,19,0.2157894736842105,True,0.631578947368421,1.4867179689570673,1.5336266296572942,0.0547058582305908
CHEMBL238_Ki,morgan,mlp,50,20277952,19,0.06140350877192983,True,0.631578947368421,1.4874754624279118,1.549108547853972,0.0755281448364257
CHEMBL238_Ki,morgan,mlp,51,20277953,19,-0.07894736842105264,True,0.47368421052631576,1.525076776520849,1.567058473361621,0.0544426441192626
CHEMBL238_Ki,morgan,xgboost,42,20277944,19,-0.15616862250170332,True,0.15789473684210525,1.522696035250884,1.5679360277297065,0.0
CHEMBL238_Ki,morgan,xgboost,43,20277945,19,,False,0.0,1.5131441336845293,1.5556984438472048,0.0
CHEMBL238_Ki,morgan,xgboost,44,20277946,19,0.2779342168879543,True,0.21052631578947367,1.501188332875171,1.5459105468879273,0.0
CHEMBL238_Ki,morgan,xgboost,45,20277947,19,0.023694605177036254,True,0.47368421052631576,1.5072440079300222,1.5527062921326251,0.0617647171020507
CHEMBL238_Ki,morgan,xgboost,46,20277948,19,-0.09830834236169265,True,0.10526315789473684,1.5107449902647616,1.5563735824049971,0.0
CHEMBL238_Ki,morgan,xgboost,47,20277949,19,0.0871599736402636,True,0.2631578947368421,1.5218842199890432,1.5750150561451628,0.0
CHEMBL238_Ki,morgan,xgboost,48,20277950,19,0.08885233166386386,True,0.05263157894736842,1.5156034589730008,1.5581481075395085,0.0
CHEMBL238_Ki,morgan,xgboost,49,20277951,19,,False,0.0,1.5131441336845293,1.5556984438472048,0.0
CHEMBL238_Ki,morgan,xgboost,50,20277952,19,0.1480872194397731,True,0.10526315789473684,1.5098602440144082,1.5531987999705397,0.0
CHEMBL238_Ki,morgan,xgboost,51,20277953,19,-0.3506641955587812,True,0.3157894736842105,1.588101931086359,1.6471426580225887,0.0513451099395751
CHEMBL238_Ki,unimol,mlp,42,20277944,19,-0.0456140350877193,True,0.2631578947368421,1.5679282057574118,1.603919917013329,0.0770907402038574
CHEMBL238_Ki,unimol,mlp,43,20277945,19,0.20350877192982456,True,0.6842105263157895,1.4553089374906334,1.509406190362664,0.1365013122558593
CHEMBL238_Ki,unimol,mlp,44,20277946,19,-0.14035087719298248,True,0.42105263157894735,1.5482380058552287,1.5984080617701617,0.0982108116149902
CHEMBL238_Ki,unimol,mlp,45,20277947,19,0.23859649122807017,True,0.631578947368421,1.510662231627728,1.6469429598381184,0.2748849391937256
CHEMBL238_Ki,unimol,mlp,46,20277948,19,-0.04385964912280702,True,0.3157894736842105,1.5642342173087165,1.6015555434524558,0.1520097255706787
CHEMBL238_Ki,unimol,mlp,47,20277949,19,-0.15789473684210528,True,0.47368421052631576,1.5097312219180754,1.5721310328376679,0.1013789176940918
CHEMBL238_Ki,unimol,mlp,48,20277950,19,-0.057894736842105256,True,0.5789473684210527,1.5421601955175597,1.5875411707053346,0.1009521484375
CHEMBL238_Ki,unimol,mlp,49,20277951,19,0.15087719298245614,True,0.6842105263157895,1.5159534323504293,1.5579110179644686,0.100992202758789
CHEMBL238_Ki,unimol,mlp,50,20277952,19,0.12105263157894736,True,0.47368421052631576,1.5112140850933171,1.6029971305387911,0.2725226879119873
CHEMBL238_Ki,unimol,mlp,51,20277953,19,-0.45789473684210524,True,0.2631578947368421,1.6416207283082958,1.681686051950005,0.1318197250366211
CHEMBL238_Ki,unimol,xgboost,42,20277944,19,0.2231305399959177,True,0.2631578947368421,1.5064618757812795,1.5479903136720379,0.0
CHEMBL238_Ki,unimol,xgboost,43,20277945,19,-0.015789473684210527,True,0.47368421052631576,1.5311823814455028,1.5868953748798107,0.2631466388702392
CHEMBL238_Ki,unimol,xgboost,44,20277946,19,-0.019298245614035085,True,0.42105263157894735,1.5315639139137966,1.5703650100537634,0.0842368602752685
CHEMBL238_Ki,unimol,xgboost,45,20277947,19,-0.04912280701754386,True,0.5263157894736842,1.518206864373327,1.5636860646303683,0.1138436794281005
CHEMBL238_Ki,unimol,xgboost,46,20277948,19,-0.16140350877192983,True,0.42105263157894735,1.5094830156288845,1.565515685645878,0.0603370666503906
CHEMBL238_Ki,unimol,xgboost,47,20277949,19,-0.11929824561403508,True,0.42105263157894735,1.5324988410008777,1.576901219609592,0.0670015811920166
CHEMBL238_Ki,unimol,xgboost,48,20277950,19,-0.04385964912280702,True,0.5263157894736842,1.4693962568647179,1.5416520444129258,0.0984058380126953
CHEMBL238_Ki,unimol,xgboost,49,20277951,19,0.38245614035087716,True,0.5789473684210527,1.474073389421031,1.5193771323574123,0.0456771850585937
CHEMBL238_Ki,unimol,xgboost,50,20277952,19,0.0543859649122807,True,0.631578947368421,1.480693608300329,1.541583209202697,0.1142396926879882
CHEMBL238_Ki,unimol,xgboost,51,20277953,19,-0.4263157894736842,True,0.3684210526315789,1.53381433433359,1.5796659941956466,0.0331647396087646
CHEMBL239_EC50,molformer,mlp,42,20278944,33,0.14538770053475936,True,0.5454545454545454,1.8673683609746967,1.9798924169600995,0.0749769210815429
CHEMBL239_EC50,molformer,mlp,43,20278945,33,0.3275401069518717,True,0.5454545454545454,1.874764813329359,1.9724821783779096,0.0472857952117919
CHEMBL239_EC50,molformer,mlp,44,20278946,33,0.07620320855614975,True,0.5454545454545454,1.8880119131190651,1.9967184448555493,0.046968936920166
CHEMBL239_EC50,molformer,mlp,45,20278947,33,0.06717914438502674,True,0.5757575757575758,1.8664775785895351,1.9853503782831847,0.0334734916687011
CHEMBL239_EC50,molformer,mlp,46,20278948,33,-0.1504010695187166,True,0.42424242424242425,1.9005878862830166,2.014179439007708,0.0540387630462646
CHEMBL239_EC50,molformer,mlp,47,20278949,33,-0.1463903743315508,True,0.48484848484848486,1.8968399245451237,2.0184363356838895,0.0545802116394043
CHEMBL239_EC50,molformer,mlp,48,20278950,33,-0.19986631016042783,True,0.3939393939393939,1.8978657891173598,2.014626787401179,0.0366237163543701
CHEMBL239_EC50,molformer,mlp,49,20278951,33,0.35461229946524064,True,0.5757575757575758,1.8652246853439538,1.9667998195505991,0.0697662830352783
CHEMBL239_EC50,molformer,mlp,50,20278952,33,0.07653743315508023,True,0.5757575757575758,1.8695812827530576,1.9844009183003015,0.0519111156463623
CHEMBL239_EC50,molformer,mlp,51,20278953,33,0.2075534759358289,True,0.5454545454545454,1.8675815071844135,1.9826270827226447,0.0448513031005859
CHEMBL239_EC50,molformer,xgboost,42,20278944,33,0.11029411764705883,True,0.48484848484848486,1.8633094327740038,1.9931178569586485,0.1783909797668457
CHEMBL239_EC50,molformer,xgboost,43,20278945,33,0.12483737689907513,True,0.30303030303030304,1.8795232363543168,1.9903213945492524,0.007096529006958
CHEMBL239_EC50,molformer,xgboost,44,20278946,33,-0.39481900239142464,True,0.09090909090909091,1.9004510051193906,2.008625189165674,0.0195577144622802
CHEMBL239_EC50,molformer,xgboost,45,20278947,33,0.016892300177617052,True,0.09090909090909091,1.8843194884604921,1.9949292389993825,0.0
CHEMBL239_EC50,molformer,xgboost,46,20278948,33,-0.09057486631016043,True,0.45454545454545453,1.894853493192104,2.0076656827346864,0.0376138687133789
CHEMBL239_EC50,molformer,xgboost,47,20278949,33,0.051624028839408614,True,0.3333333333333333,1.8772192603531552,1.9913175391397115,0.0025854110717773
CHEMBL239_EC50,molformer,xgboost,48,20278950,33,0.08041158338700971,True,0.36363636363636365,1.8725504682643288,1.987608113505298,0.0
CHEMBL239_EC50,molformer,xgboost,49,20278951,33,0.21643085262316308,True,0.42424242424242425,1.8860815607057722,1.9938172905706915,0.0175473690032959
CHEMBL239_EC50,molformer,xgboost,50,20278952,33,0.08906363298208299,True,0.21212121212121213,1.8844385749283505,1.9940631022999986,0.0
CHEMBL239_EC50,molformer,xgboost,51,20278953,33,-0.220062959479658,True,0.2727272727272727,1.8895058728349372,2.0026435122898603,0.0164752006530761
CHEMBL239_EC50,morgan,mlp,42,20278944,33,-0.08890374331550803,True,0.3939393939393939,1.8960853369670727,2.0085519970624843,0.0930731296539306
CHEMBL239_EC50,morgan,mlp,43,20278945,33,0.17479946524064172,True,0.5151515151515151,1.9073280517622722,2.0120818065755115,0.1384382247924804
CHEMBL239_EC50,morgan,mlp,44,20278946,33,-0.20120320855614976,True,0.45454545454545453,1.9427638511586713,2.0547928276858136,0.0941786766052246
CHEMBL239_EC50,morgan,mlp,45,20278947,33,-0.07085561497326204,True,0.5151515151515151,1.905565210075214,2.024096634933897,0.0584592819213867
CHEMBL239_EC50,morgan,mlp,46,20278948,33,-0.26336898395721925,True,0.3939393939393939,1.9376386103125576,2.0489991036533595,0.0773923397064209
CHEMBL239_EC50,morgan,mlp,47,20278949,33,-0.03442513368983957,True,0.45454545454545453,1.918027071049844,2.0265846149894564,0.0648798942565918
CHEMBL239_EC50,morgan,mlp,48,20278950,33,0.11330213903743316,True,0.5454545454545454,1.8874456509316853,1.999177460749501,0.0606982707977294
CHEMBL239_EC50,morgan,mlp,49,20278951,33,-0.13435828877005349,True,0.48484848484848486,1.8892822795565725,2.005603246300201,0.0857110023498535
CHEMBL239_EC50,morgan,mlp,50,20278952,33,0.029411764705882356,True,0.36363636363636365,1.9009631426769116,2.011537947020406,0.1182270050048828
CHEMBL239_EC50,morgan,mlp,51,20278953,33,-0.11330213903743316,True,0.45454545454545453,1.923767200636266,2.033817429402533,0.0715794563293457
CHEMBL239_EC50,morgan,xgboost,42,20278944,33,-0.21529511305428192,True,0.09090909090909091,1.8962754504970873,2.0075199553317398,0.0
CHEMBL239_EC50,morgan,xgboost,43,20278945,33,-0.08645059817104227,True,0.030303030303030304,1.8803082837120495,1.993192039067242,0.0
CHEMBL239_EC50,morgan,xgboost,44,20278946,33,0.012857623386996343,True,0.06060606060606061,1.8815055423434377,1.9915645668011792,0.0
CHEMBL239_EC50,morgan,xgboost,45,20278947,33,-0.14381430949970284,True,0.36363636363636365,1.8722275555857548,2.0086319264570225,0.0233683586120605
CHEMBL239_EC50,morgan,xgboost,46,20278948,33,-0.3581037293149131,True,0.09090909090909091,1.8934817699592565,2.0059565889791133,0.0
CHEMBL239_EC50,morgan,xgboost,47,20278949,33,-0.06164171053188717,True,0.06060606060606061,1.883557220914272,1.995392425396783,0.0
CHEMBL239_EC50,morgan,xgboost,48,20278950,33,0.07426106572325057,True,0.030303030303030304,1.8823324068749836,1.994228733789958,0.0
CHEMBL239_EC50,morgan,xgboost,49,20278951,33,-0.09049034574912836,True,0.030303030303030304,1.8837482664441865,1.995822386034442,0.0
CHEMBL239_EC50,morgan,xgboost,50,20278952,33,,False,0.0,1.8831425026331328,1.994648744713149,0.0
CHEMBL239_EC50,morgan,xgboost,51,20278953,33,,False,0.0,1.8831425026331328,1.994648744713149,0.0
CHEMBL239_EC50,unimol,mlp,42,20278944,33,-0.0875668449197861,True,0.48484848484848486,1.880203617955824,2.007385909499707,0.1315193176269531
CHEMBL239_EC50,unimol,mlp,43,20278945,33,0.04144385026737968,True,0.5454545454545454,1.8626751201443041,1.9709507862938367,0.1071157455444336
CHEMBL239_EC50,unimol,mlp,44,20278946,33,0.12733957219251338,True,0.45454545454545453,1.8593236196042355,1.9731817066885204,0.1293623447418213
CHEMBL239_EC50,unimol,mlp,45,20278947,33,0.16042780748663105,True,0.6060606060606061,1.8615951634538337,1.9730168562626234,0.0874919891357421
CHEMBL239_EC50,unimol,mlp,46,20278948,33,-0.06016042780748663,True,0.5151515151515151,1.898370622396594,2.0128784806074744,0.096484899520874
CHEMBL239_EC50,unimol,mlp,47,20278949,33,0.25935828877005346,True,0.6060606060606061,1.8264004124657116,1.9419751255888114,0.1248161792755127
CHEMBL239_EC50,unimol,mlp,48,20278950,33,0.013034759358288772,True,0.48484848484848486,1.893934924205269,2.0033789120008936,0.1076488494873046
CHEMBL239_EC50,unimol,mlp,49,20278951,33,0.27439839572192515,True,0.6363636363636364,1.8808601071257827,1.978428763165808,0.091461181640625
CHEMBL239_EC50,unimol,mlp,50,20278952,33,-0.40875668449197866,True,0.24242424242424243,1.9682594309071137,2.080838192553914,0.0937879085540771
CHEMBL239_EC50,unimol,mlp,51,20278953,33,0.21691176470588236,True,0.5151515151515151,1.8717499814973981,1.9733667535984991,0.0993056297302246
CHEMBL239_EC50,unimol,xgboost,42,20278944,33,0.12032085561497326,True,0.5454545454545454,1.8566333549312914,1.977510938972346,0.0545876026153564
CHEMBL239_EC50,unimol,xgboost,43,20278945,33,-0.2413101604278075,True,0.45454545454545453,1.8907858843876901,2.0093912368063025,0.0676882266998291
CHEMBL239_EC50,unimol,xgboost,44,20278946,33,0.005181780355106713,True,0.42424242424242425,1.8772914289345688,1.989334703787979,0.0156857967376709
CHEMBL239_EC50,unimol,xgboost,45,20278947,33,-0.13302139037433156,True,0.5151515151515151,1.836503818793855,1.9949970122295633,0.1285657882690429
CHEMBL239_EC50,unimol,xgboost,46,20278948,33,0.10151793668193573,True,0.36363636363636365,1.8888138665214977,1.9976318893277625,0.0162169933319091
CHEMBL239_EC50,unimol,xgboost,47,20278949,33,0.4030629757621361,True,0.45454545454545453,1.863460543191919,1.977058701344449,0.0123684406280517
CHEMBL239_EC50,unimol,xgboost,48,20278950,33,-0.1568037533308584,True,0.3333333333333333,1.893822238915019,2.009288273034689,0.0317251682281494
CHEMBL239_EC50,unimol,xgboost,49,20278951,33,-0.5914410226914466,True,0.2727272727272727,1.907749142321798,2.0224953299374557,0.0266692638397216
CHEMBL239_EC50,unimol,xgboost,50,20278952,33,-0.00548208108022997,True,0.36363636363636365,1.8846268750322028,1.9971047168129554,0.0259628295898437
CHEMBL239_EC50,unimol,xgboost,51,20278953,33,0.024064171122994655,True,0.45454545454545453,1.887928437717158,1.9946584000865815,0.0920958518981933
CHEMBL244_Ki,molformer,mlp,42,20279944,52,-0.10373089729360539,True,0.36538461538461536,1.8300723175253333,1.9517403781742306,0.06362068653106685
CHEMBL244_Ki,molformer,mlp,43,20279945,52,-0.0006830017928797063,True,0.4230769230769231,1.8266649056749176,1.9465065087229736,0.07984417676925655
CHEMBL244_Ki,molformer,mlp,44,20279946,52,0.07197131392469905,True,0.6153846153846154,1.8037619217893726,1.9375852330945111,0.05521982908248895
CHEMBL244_Ki,molformer,mlp,45,20279947,52,-0.1204644412191582,True,0.4423076923076923,1.8236681033449005,1.9475375568217776,0.055253863334655706
CHEMBL244_Ki,molformer,mlp,46,20279948,52,-0.18406898318108084,True,0.40384615384615385,1.841149645895501,1.9748085950399068,0.08631491661071775
CHEMBL244_Ki,molformer,mlp,47,20279949,52,0.3078630581405276,True,0.5192307692307693,1.788873000180081,1.9042551366517944,0.08041119575500486
CHEMBL244_Ki,molformer,mlp,48,20279950,52,0.12328182361478697,True,0.5769230769230769,1.8046005614338487,1.9278225869845833,0.05344057083129875
CHEMBL244_Ki,molformer,mlp,49,20279951,52,-0.0033296337402885677,True,0.5384615384615384,1.8163401226248206,1.9396310215384336,0.09107154607772819
CHEMBL244_Ki,molformer,mlp,50,20279952,52,0.06497054554768207,True,0.4807692307692308,1.8004904887660667,1.9213083724160571,0.10514539480209345
CHEMBL244_Ki,molformer,mlp,51,20279953,52,0.17612908733885427,True,0.4807692307692308,1.8047154058294128,1.9205138183933983,0.073072612285614
CHEMBL244_Ki,molformer,xgboost,42,20279944,52,0.12377904092360788,True,0.46153846153846156,1.7950573993080412,1.9225222445490893,0.03112822771072385
CHEMBL244_Ki,molformer,xgboost,43,20279945,52,-0.2086614492823922,True,0.1346153846153846,1.8170136161385149,1.9392837721161669,0.0
CHEMBL244_Ki,molformer,xgboost,44,20279946,52,0.3124733202424656,True,0.6538461538461539,1.7455875844573074,1.8826627286750257,0.0653966069221496
CHEMBL244_Ki,molformer,xgboost,45,20279947,52,0.22570073385494432,True,0.2692307692307692,1.8070420066561164,1.9299490066977498,0.0
CHEMBL244_Ki,molformer,xgboost,46,20279948,52,0.11476879984856109,True,0.5192307692307693,1.7937433942815906,1.9207907425928068,0.06519269943237299
CHEMBL244_Ki,molformer,xgboost,47,20279949,52,-0.14347408711525525,True,0.1346153846153846,1.8201970268564056,1.9413646898030885,0.0
CHEMBL244_Ki,molformer,xgboost,48,20279950,52,-0.00939127465209596,True,0.5192307692307693,1.8167491847169415,1.945505322419312,0.06878876686096186
CHEMBL244_Ki,molformer,xgboost,49,20279951,52,0.09319514799640928,True,0.2692307692307692,1.8119976262297095,1.9340802486184836,0.00083810091018675
CHEMBL244_Ki,molformer,xgboost,50,20279952,52,-0.015056786356087771,True,0.2692307692307692,1.8192148271325017,1.939020344531418,0.01749366521835325
CHEMBL244_Ki,molformer,xgboost,51,20279953,52,-0.08930248441902158,True,0.38461538461538464,1.8257149474788645,1.9473119597476394,0.061357140541076605
CHEMBL244_Ki,morgan,mlp,42,20279944,52,0.11969606420216851,True,0.5192307692307693,1.7912278490234355,1.9130197772504764,0.09682661294937131
CHEMBL244_Ki,morgan,mlp,43,20279945,52,0.009818150772645778,True,0.4807692307692308,1.824284997663408,1.9524262721942218,0.12004250288009641
CHEMBL244_Ki,morgan,mlp,44,20279946,52,0.13028259199180398,True,0.5192307692307693,1.76843484258496,1.9155294457808976,0.11442685127258295
CHEMBL244_Ki,morgan,mlp,45,20279947,52,-0.06898318108085033,True,0.5,1.845457555549238,1.9714507060863038,0.10476660728454584
CHEMBL244_Ki,morgan,mlp,46,20279948,52,0.04849312729445914,True,0.5,1.8316568026985587,1.9689411611133358,0.11102801561355585
CHEMBL244_Ki,morgan,mlp,47,20279949,52,-0.027405446939298212,True,0.4807692307692308,1.8173909227098883,1.9564357243490291,0.11228269338607785
CHEMBL244_Ki,morgan,mlp,48,20279950,52,-0.16451805685989923,True,0.4423076923076923,1.864571747264772,2.005010238894983,0.0960116386413574
CHEMBL244_Ki,morgan,mlp,49,20279951,52,-0.18415435840519082,True,0.36538461538461536,1.8709619268438464,2.0095730443908413,0.12708920240402216
CHEMBL244_Ki,morgan,mlp,50,20279952,52,0.05848202851532485,True,0.4423076923076923,1.833665423061574,1.9510641100139299,0.07932621240615839
CHEMBL244_Ki,morgan,mlp,51,20279953,52,0.011269529582515153,True,0.40384615384615385,1.8210265240653678,1.9466319726329857,0.09112751483917231
CHEMBL244_Ki,morgan,xgboost,42,20279944,52,-0.008311168192290913,True,0.17307692307692307,1.8175363328257907,1.9417786193172997,0.0
CHEMBL244_Ki,morgan,xgboost,43,20279945,52,-0.08946242321377626,True,0.15384615384615385,1.811772786047185,1.9367549524111773,0.0
CHEMBL244_Ki,morgan,xgboost,44,20279946,52,0.22442849905114126,True,0.1346153846153846,1.806060157682622,1.9300324740350276,0.0
CHEMBL244_Ki,morgan,xgboost,45,20279947,52,-0.1559787448304919,True,0.038461538461538464,1.8156915553150743,1.9408065999757709,0.0
CHEMBL244_Ki,morgan,xgboost,46,20279948,52,-0.04101101380682001,True,0.36538461538461536,1.8528420139627289,1.9855700507708456,0.07268887758255
CHEMBL244_Ki,morgan,xgboost,47,20279949,52,0.08221741967381196,True,0.23076923076923078,1.7886743493614763,1.911074895247991,0.00500053167343135
CHEMBL244_Ki,morgan,xgboost,48,20279950,52,0.05446368212156784,True,0.1346153846153846,1.8092972698929692,1.931354776168913,0.0
CHEMBL244_Ki,morgan,xgboost,49,20279951,52,0.25824705042797225,True,0.11538461538461539,1.8087459659010645,1.9316657366369256,0.0
CHEMBL244_Ki,morgan,xgboost,50,20279952,52,0.19469601275740664,True,0.09615384615384616,1.8128394295053314,1.9341663754895806,0.0
CHEMBL244_Ki,morgan,xgboost,51,20279953,52,0.06939071650482151,True,0.40384615384615385,1.776639846048265,1.9177294786627792,0.05271822214126585
CHEMBL244_Ki,unimol,mlp,42,20279944,52,0.05438401775804661,True,0.5576923076923077,1.7871203691577011,1.9304755586996605,0.1705125570297241
CHEMBL244_Ki,unimol,mlp,43,20279945,52,0.2406727567659865,True,0.5961538461538461,1.7511931560023948,1.8787083181279738,0.17261379957199097
CHEMBL244_Ki,unimol,mlp,44,20279946,52,0.07487407154443779,True,0.5961538461538461,1.772614622884807,1.9148850570094689,0.17922157049179077
CHEMBL244_Ki,unimol,mlp,45,20279947,52,0.07504482199265772,True,0.5384615384615384,1.7872016607232293,1.9246645353415484,0.12825548648834226
CHEMBL244_Ki,unimol,mlp,46,20279948,52,0.00572014001536754,True,0.5,1.8079751127851025,1.9452001384950648,0.15321940183639526
CHEMBL244_Ki,unimol,mlp,47,20279949,52,0.00648851703235721,True,0.5576923076923077,1.7989837223184124,1.9424870117179152,0.16560655832290644
CHEMBL244_Ki,unimol,mlp,48,20279950,52,-0.025441816784769058,True,0.4807692307692308,1.7967944505932714,1.9371896516528684,0.13991683721542353
CHEMBL244_Ki,unimol,mlp,49,20279951,52,-0.0902416118842312,True,0.46153846153846156,1.80798552984302,1.9534642758997178,0.1343575716018676
CHEMBL244_Ki,unimol,mlp,50,20279952,52,-0.07709382737129686,True,0.46153846153846156,1.8000094746977564,1.9337311875454666,0.1313666701316833
CHEMBL244_Ki,unimol,mlp,51,20279953,52,0.2317937334585503,True,0.5384615384615384,1.7998846258918155,1.911357562815954,0.1316643953323364
CHEMBL244_Ki,unimol,xgboost,42,20279944,52,0.14313461829048582,True,0.5769230769230769,1.8183880373499042,1.939278884076114,0.0393012762069702
CHEMBL244_Ki,unimol,xgboost,43,20279945,52,-0.20779038370593977,True,0.23076923076923078,1.8254159270234307,1.9472496012562748,0.0089532136917114
CHEMBL244_Ki,unimol,xgboost,44,20279946,52,-0.3242389382626388,True,0.3076923076923077,1.826218404988419,1.951426444696211,0.041375637054443304
CHEMBL244_Ki,unimol,xgboost,45,20279947,52,0.088989804575305,True,0.3076923076923077,1.8115153696338047,1.9324315513883021,0.013708353042602501
CHEMBL244_Ki,unimol,xgboost,46,20279948,52,0.07183471303923435,True,0.3269230769230769,1.8078361697731584,1.9304482322423397,0.0053702592849731
CHEMBL244_Ki,unimol,xgboost,47,20279949,52,-0.0055081129049270585,True,0.5192307692307693,1.8104634668628086,1.9359553616979734,0.0406911969184875
CHEMBL244_Ki,unimol,xgboost,48,20279950,52,-0.04266236477312985,True,0.21153846153846154,1.8173835409038817,1.93827603311344,0.01077026128768915
CHEMBL244_Ki,unimol,xgboost,49,20279951,52,0.15905404251686162,True,0.5961538461538461,1.7990027682949046,1.9216949641003853,0.0542275309562683
CHEMBL244_Ki,unimol,xgboost,50,20279952,52,-0.005386116724538754,True,0.4807692307692308,1.8105545290051073,1.9338246034909992,0.0361164808273315
CHEMBL244_Ki,unimol,xgboost,51,20279953,52,0.042004610262101935,True,0.5384615384615384,1.8028821251376792,1.9266763628179877,0.033749580383300753
CHEMBL262_Ki,molformer,mlp,42,20280944,13,-0.1758241758241758,True,0.46153846153846156,1.9363812699450649,2.0861410438572596,0.0621852874755859
CHEMBL262_Ki,molformer,mlp,43,20280945,13,-0.016483516483516484,True,0.5384615384615384,1.9193328376682657,2.078693378320545,0.037445068359375
CHEMBL262_Ki,molformer,mlp,44,20280946,13,-0.5,True,0.3076923076923077,1.9470536558210603,2.096717559023831,0.0270838737487792
CHEMBL262_Ki,molformer,mlp,45,20280947,13,-0.32967032967032966,True,0.23076923076923078,1.9833783585974556,2.1366709797937014,0.1247022151947021
CHEMBL262_Ki,molformer,mlp,46,20280948,13,0.21428571428571427,True,0.5384615384615384,1.8632904599029037,2.006644421414742,0.2058079242706298
CHEMBL262_Ki,molformer,mlp,47,20280949,13,0.12087912087912088,True,0.46153846153846156,1.917016362753715,2.064085473864947,0.0598444938659668
CHEMBL262_Ki,molformer,mlp,48,20280950,13,-0.021978021978021976,True,0.6153846153846154,1.9681892244398347,2.1048205564612723,0.0639181137084961
CHEMBL262_Ki,molformer,mlp,49,20280951,13,-0.14285714285714285,True,0.38461538461538464,1.9090385653188346,2.051940428100234,0.0547881126403808
CHEMBL262_Ki,molformer,mlp,50,20280952,13,0.43956043956043955,True,0.46153846153846156,1.902945851889457,2.037362020679872,0.0605714321136474
CHEMBL262_Ki,molformer,mlp,51,20280953,13,-0.021978021978021976,True,0.6153846153846154,1.9088941019997898,2.061109484563688,0.0614755153656005
CHEMBL262_Ki,molformer,xgboost,42,20280944,13,0.5536165165943131,True,0.23076923076923078,1.9208262549679764,2.069469612941551,0.0
CHEMBL262_Ki,molformer,xgboost,43,20280945,13,-0.34065934065934067,True,0.38461538461538464,1.9224871704894515,2.084382883630407,0.0576505661010742
CHEMBL262_Ki,molformer,xgboost,44,20280946,13,-0.510989010989011,True,0.3076923076923077,2.0827347806549743,2.2249743895205314,0.1973524093627929
CHEMBL262_Ki,molformer,xgboost,45,20280947,13,-0.35714285714285715,True,0.3076923076923077,2.041823115325408,2.1924061610071663,0.1344518661499023
CHEMBL262_Ki,molformer,xgboost,46,20280948,13,0.005494505494505494,True,0.6153846153846154,1.9241913864928695,2.078741376892785,0.0541927814483642
CHEMBL262_Ki,molformer,xgboost,47,20280949,13,0.18232322463624387,True,0.3076923076923077,1.9187619718904432,2.063946904392,0.0331864356994628
CHEMBL262_Ki,molformer,xgboost,48,20280950,13,-0.4230769230769231,True,0.46153846153846156,1.990793543205328,2.1584932382008666,0.1501891613006591
CHEMBL262_Ki,molformer,xgboost,49,20280951,13,0.028191150620583083,True,0.23076923076923078,1.9286701161810738,2.078878857537347,0.0
CHEMBL262_Ki,molformer,xgboost,50,20280952,13,0.32967032967032966,True,0.6923076923076923,1.8973352941865858,2.060912365271077,0.0418810844421386
CHEMBL262_Ki,molformer,xgboost,51,20280953,13,-0.005494505494505494,True,0.3076923076923077,1.9386690245907792,2.0829250723824595,0.0400266647338867
CHEMBL262_Ki,morgan,mlp,42,20280944,13,0.13186813186813187,True,0.5384615384615384,1.9105897532742508,2.0681497835088134,0.0517163276672363
CHEMBL262_Ki,morgan,mlp,43,20280945,13,0.34615384615384615,True,0.6923076923076923,1.8019109080153914,1.9811552159243804,0.1713931560516357
CHEMBL262_Ki,morgan,mlp,44,20280946,13,-0.3626373626373627,True,0.3076923076923077,2.1624214773677615,2.4001925073062047,0.425821304321289
