scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,molformer,mlp,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,molformer,xgboost,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,morgan,mlp,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,morgan,xgboost,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,unimol,mlp,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,22,unimol,xgboost,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,molformer,mlp,0.019528214840714847,0.10356865356865358,0.0857142857142857,0.020543981481481486,0.10449735449735449,0.0857142857142857,-0.001015766640766639
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,molformer,xgboost,0.07118055555555555,0.15079365079365079,0.0857142857142857,0.10942760942760943,0.18576238576238577,0.0857142857142857,-0.03824705387205388
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,morgan,mlp,0.15104166666666666,0.2238095238095238,0.0857142857142857,0.05381944444444445,0.1349206349206349,0.0857142857142857,0.09722222222222221
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,morgan,xgboost,0.3333333333333333,0.3904761904761905,0.0857142857142857,0.22222222222222224,0.2888888888888889,0.0857142857142857,0.11111111111111108
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,unimol,mlp,-0.005787037037037038,0.08042328042328042,0.0857142857142857,0.04571759259259259,0.1275132275132275,0.0857142857142857,-0.05150462962962962
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,26,unimol,xgboost,0.04774305555555556,0.12936507936507938,0.0857142857142857,0.05005787037037037,0.13148148148148148,0.0857142857142857,-0.0023148148148148112
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,molformer,mlp,0.30949144555603886,0.3395135566188198,0.043478260869565216,0.22959521539066993,0.2630910755910756,0.043478260869565216,0.07989623016536893
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,molformer,xgboost,0.14681859404628897,0.18391343778340685,0.043478260869565216,0.29990696438064857,0.3303457920162725,0.043478260869565216,-0.1530883703343596
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,morgan,mlp,0.20031897926634767,0.2350877192982456,0.043478260869565216,0.6277548209366391,0.6439393939393939,0.043478260869565216,-0.42743584167029147
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,morgan,xgboost,1.0,1.0,0.043478260869565216,0.19781144781144785,0.23268921095008052,0.043478260869565216,0.8021885521885521
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,unimol,mlp,0.08325667388167389,0.12311507936507937,0.043478260869565216,0.17858962431330852,0.21430311890838205,0.043478260869565216,-0.09533295043163463
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,27,unimol,xgboost,0.09246537343128253,0.13192340067340066,0.043478260869565216,0.04492082851215978,0.08644600988119631,0.043478260869565216,0.047544544919122744
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,molformer,mlp,0.6508502024291498,0.7235897435897436,0.20833333333333334,0.5663031705136968,0.6566566766566767,0.20833333333333334,0.08454703191545299
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,molformer,xgboost,0.473306342780027,0.5830341880341879,0.20833333333333334,0.6567976502341829,0.7282981397687281,0.20833333333333334,-0.18349130745415593
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,morgan,mlp,0.11452877251475917,0.2990019449075177,0.20833333333333334,0.18284382284382283,0.3530846930846931,0.20833333333333334,-0.06831505032906367
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,morgan,xgboost,0.05930534839122098,0.2552834008097166,0.20833333333333334,0.15213032581453637,0.32876984126984127,0.20833333333333334,-0.09282497742331539
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,unimol,mlp,0.2754842572017087,0.42642503695135275,0.20833333333333334,0.4060255533939745,0.5297702297702298,0.20833333333333334,-0.1305412961922658
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,28,unimol,xgboost,0.3308270676691729,0.4702380952380952,0.20833333333333334,0.06405720182809967,0.2590452847805789,0.20833333333333334,0.26676986584107326
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,molformer,mlp,0.06458464375131041,0.11381703092229407,0.05263157894736842,0.0744880462473055,0.12319920170797362,0.05263157894736842,-0.009903402495995084
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,molformer,xgboost,0.07857989061692765,0.12707568584761567,0.05263157894736842,0.12593610093610094,0.17193946404472718,0.05263157894736842,-0.047356210319173295
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,morgan,mlp,0.08024691358024691,0.1286549707602339,0.05263157894736842,0.025480109739368997,0.07677063027940222,0.05263157894736842,0.05476680384087791
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,morgan,xgboost,0.12213403880070545,0.1683375104427736,0.05263157894736842,0.1111111111111111,0.15789473684210525,0.05263157894736842,0.011022927689594342
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,unimol,mlp,0.025480109739368997,0.07677063027940222,0.05263157894736842,0.051730676730676724,0.10163958848169374,0.05263157894736842,-0.026250566991307726
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,32,unimol,xgboost,0.0631054131054131,0.11241565452091767,0.05263157894736842,0.08619929453262785,0.13429406850459483,0.05263157894736842,-0.02309388142721476
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,molformer,mlp,0.3333333333333333,0.38738738738738737,0.08108108108108109,0.021449320468928307,0.10079126745793414,0.08108108108108109,0.31188401286440504
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,molformer,xgboost,0.3333333333333333,0.38738738738738737,0.08108108108108109,-0.007629277201076497,0.07407039392333511,0.08108108108108109,0.3409626105344098
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,morgan,mlp,0.016127663186486712,0.0959010959010959,0.08108108108108109,0.1289293495175848,0.19955669955669955,0.08108108108108109,-0.11280168633109809
