dataset,component_id,rationale,representation,predictor,observed_nap_trained,null_mean_nap_trained,null_adjusted_nap_trained,null_z_trained,precision_at_changed_count_trained,recall_at_changed_count_trained,changed_atom_enrichment_at_changed_count_trained,prevalence_trained,observed_nap_permuted,null_mean_nap_permuted,null_adjusted_nap_permuted,null_z_permuted,precision_at_changed_count_permuted,recall_at_changed_count_permuted,changed_atom_enrichment_at_changed_count_permuted,prevalence_permuted,delta_observed_nap,delta_null_mean_nap,delta_null_adjusted_nap,delta_null_z,delta_precision_at_changed_count,delta_recall_at_changed_count,delta_changed_atom_enrichment_at_changed_count,prevalence
CHEMBL1862_Ki,9,boundary_extended,molformer,mlp,0.11543621407258846,0.047901313091530534,0.06753490098105792,0.7742508969979882,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.10679948398093399,0.05646403601820559,0.050335447962728395,0.5385920456340073,0.35964912280701755,0.35964912280701755,1.0789473684210527,0.3333333333333333,0.008636730091654471,-0.008562722926675058,0.01719945301832953,0.2356588513639809,-0.026315789473684237,-0.026315789473684237,-0.07894736842105265,0.3333333333333333
CHEMBL1862_Ki,9,boundary_extended,molformer,xgboost,0.13153376912981415,0.03880695708577125,0.09272681204404291,1.0760723046818355,0.3830409356725146,0.3830409356725146,1.1491228070175439,0.3333333333333333,0.12971483910975964,0.05540269790309069,0.07431214120666896,0.7710195142880898,0.3859649122807018,0.3859649122807018,1.1578947368421053,0.3333333333333333,0.00181893002005451,-0.016595740817319446,0.018414670837373956,0.30505279039374567,-0.002923976608187162,-0.002923976608187162,-0.00877192982456143,0.3333333333333333
CHEMBL1862_Ki,9,boundary_extended,morgan,mlp,0.2600600197963027,0.0578920368937195,0.20216798290258323,2.1576077736442465,0.4152046783625731,0.4152046783625731,1.2456140350877194,0.3333333333333333,0.1974937929034165,0.04532548129692807,0.15216831160648844,1.7293216625053265,0.39181286549707606,0.39181286549707606,1.175438596491228,0.3333333333333333,0.06256622689288621,0.012566555596791429,0.04999967129609478,0.42828611113892,0.02339181286549702,0.02339181286549702,0.07017543859649145,0.3333333333333333
CHEMBL1862_Ki,9,boundary_extended,morgan,xgboost,0.05832028252442236,0.03976216442802808,0.01855811809639428,0.21220587269562577,0.31578947368421056,0.31578947368421056,0.9473684210526315,0.3333333333333333,0.1790928059288007,0.0458581702538261,0.1332346356749746,1.7376581941792766,0.45321637426900585,0.45321637426900585,1.3596491228070178,0.3333333333333333,-0.12077252340437833,-0.006096005825798022,-0.11467651757858031,-1.5254523214836508,-0.1374269005847953,-0.1374269005847953,-0.41228070175438625,0.3333333333333333
CHEMBL1862_Ki,9,boundary_extended,unimol,mlp,0.08149262672095438,0.04155533785858625,0.03993728886236813,0.46051065773858385,0.31578947368421056,0.31578947368421056,0.9473684210526317,0.3333333333333333,0.27555570216788955,0.056278994703023166,0.2192767074648664,2.446742171562827,0.41228070175438597,0.41228070175438597,1.2368421052631577,0.3333333333333333,-0.19406307544693518,-0.014723656844436918,-0.17933941860249827,-1.9862315138242432,-0.0964912280701754,-0.0964912280701754,-0.289473684210526,0.3333333333333333
CHEMBL1862_Ki,9,boundary_extended,unimol,xgboost,0.3625630290758244,0.04967112812918689,0.3128919009466375,3.619979231633194,0.5409356725146198,0.5409356725146198,1.6228070175438596,0.3333333333333333,0.23495924794799197,0.050266757840536615,0.18469249010745536,2.119402218710644,0.43859649122807015,0.43859649122807015,1.3157894736842104,0.3333333333333333,0.1276037811278324,-0.0005956297113497225,0.12819941083918213,1.50057701292255,0.10233918128654967,0.10233918128654967,0.3070175438596492,0.3333333333333333
CHEMBL1862_Ki,9,strict_unmatched,molformer,mlp,0.12252790749367831,0.046326172606482974,0.07620173488719532,0.8942027443346131,0.20000000000000004,0.20000000000000004,2.2800000000000002,0.08771929824561403,0.1960013772219655,0.052634307976105056,0.14336706924586043,1.6870243412218067,0.20000000000000004,0.20000000000000004,2.2800000000000002,0.08771929824561403,-0.0734734697282872,-0.006308135369622082,-0.0671653343586651,-0.7928215968871936,0.0,0.0,0.0,0.08771929824561403
CHEMBL1862_Ki,9,strict_unmatched,molformer,xgboost,0.07810177347336157,0.043926172963259846,0.03417560051010174,0.28620225670908783,0.06666666666666667,0.06666666666666667,0.7600000000000001,0.08771929824561403,0.13190479302686664,0.05480311379870475,0.0771016792281619,0.9796645515584875,0.13333333333333333,0.13333333333333333,1.5200000000000002,0.08771929824561403,-0.05380301955350507,-0.010876940835444902,-0.04292607871806016,-0.6934622948493997,-0.06666666666666667,-0.06666666666666667,-0.7600000000000001,0.08771929824561403
CHEMBL1862_Ki,9,strict_unmatched,morgan,mlp,0.1223442670336195,0.06126511815947585,0.061079148874143646,0.6239740679335924,0.20000000000000004,0.20000000000000004,2.2800000000000002,0.08771929824561403,0.03962095808530997,0.046892915520853916,-0.007271957435543937,-0.16319441403359755,0.0,0.0,0.0,0.08771929824561403,0.08272330894830954,0.014372202638621934,0.06835110630968758,0.78716848196719,0.20000000000000004,0.20000000000000004,2.2800000000000002,0.08771929824561403
CHEMBL1862_Ki,9,strict_unmatched,morgan,xgboost,0.09083618526209027,0.0385844687342626,0.052251716527827674,0.6160460197813702,0.06666666666666667,0.06666666666666667,0.7600000000000001,0.08771929824561403,0.0506456043956044,0.043473232344240276,0.0071723720513641315,0.11992830814634925,0.06666666666666667,0.06666666666666667,0.7600000000000001,0.08771929824561403,0.040190580866485866,-0.004888763609977677,0.04507934447646354,0.49611771163502094,0.0,0.0,0.0,0.08771929824561403
CHEMBL1862_Ki,9,strict_unmatched,unimol,mlp,0.01143057189261767,0.0456849443086334,-0.034254372416015734,-0.4649289790430524,0.0,0.0,0.0,0.08771929824561403,0.27605942661372534,0.055310161443322264,0.22074926517040305,2.675098783220698,0.26666666666666666,0.26666666666666666,3.0400000000000005,0.08771929824561403,-0.2646288547211077,-0.009625217134688863,-0.2550036375864188,-3.1400277622637502,-0.26666666666666666,-0.26666666666666666,-3.0400000000000005,0.08771929824561403
CHEMBL1862_Ki,9,strict_unmatched,unimol,xgboost,0.1549370214482417,0.055659121179643216,0.09927790026859847,1.2119386228460474,0.20000000000000004,0.20000000000000004,2.2800000000000002,0.08771929824561403,0.14905832418859913,0.05168989258758581,0.09736843160101333,1.1592833497497883,0.13333333333333333,0.13333333333333333,1.5200000000000002,0.08771929824561403,0.0058786972596425735,0.003969228592057408,0.0019094686675851374,0.05265527309625906,0.06666666666666671,0.06666666666666671,0.76,0.08771929824561403
CHEMBL1862_Ki,10,boundary_extended,molformer,mlp,0.18448216764061523,0.047829115786935945,0.1366530518536793,1.6591575495830895,0.43333333333333335,0.43333333333333335,1.6177777777777778,0.26785714285714285,0.16505933183620167,0.050300589684026314,0.11475874215217537,1.4026213679207507,0.4222222222222222,0.4222222222222222,1.5762962962962963,0.26785714285714285,0.019422835804413563,-0.002471473897090369,0.021894309701503925,0.2565361816623388,0.011111111111111127,0.011111111111111127,0.04148148148148145,0.26785714285714285
CHEMBL1862_Ki,10,boundary_extended,molformer,xgboost,0.19367802291762118,0.0484881241583445,0.14518989875927668,1.76475423619964,0.45555555555555555,0.45555555555555555,1.7007407407407407,0.26785714285714285,0.12627534559993914,0.040313420186784625,0.08596192541315452,1.0782149944202906,0.3666666666666667,0.3666666666666667,1.3688888888888888,0.26785714285714285,0.06740267731768204,0.008174703971559873,0.05922797334612216,0.6865392417793494,0.08888888888888885,0.08888888888888885,0.33185185185185184,0.26785714285714285
CHEMBL1862_Ki,10,boundary_extended,morgan,mlp,0.2846641414035877,0.03836980813781322,0.24629433326577452,3.241792413800789,0.5333333333333333,0.5333333333333333,1.9911111111111108,0.26785714285714285,0.27011605407331074,0.04877058486525623,0.22134546920805453,2.7421322264136347,0.37777777777777777,0.37777777777777777,1.4103703703703705,0.26785714285714285,0.01454808733027696,-0.010400776727443009,0.024948864057719983,0.49966018738715423,0.15555555555555556,0.15555555555555556,0.5807407407407403,0.26785714285714285
CHEMBL1862_Ki,10,boundary_extended,morgan,xgboost,0.2939627314126319,0.04922620140686098,0.24473653000577092,3.074865352535825,0.4777777777777778,0.4777777777777778,1.7837037037037036,0.26785714285714285,0.13230829773486705,0.01698130676502177,0.11532699096984526,4.070325293819816,0.36746031746031743,0.36746031746031743,1.3718518518518519,0.26785714285714285,0.16165443367776486,0.03224489464183921,0.12940953903592567,-0.9954599412839911,0.11031746031746037,0.11031746031746037,0.4118518518518517,0.26785714285714285
CHEMBL1862_Ki,10,boundary_extended,unimol,mlp,0.28217539839115774,0.038631994701104164,0.2435434036900536,3.2389690157967657,0.5222222222222223,0.5222222222222223,1.9496296296296294,0.26785714285714285,0.1815997109544668,0.03689331585622231,0.14470639509824448,1.984221545261299,0.3666666666666667,0.3666666666666667,1.3688888888888888,0.26785714285714285,0.10057568743669093,0.0017386788448818524,0.0988370085918091,1.2547474705354666,0.15555555555555556,0.15555555555555556,0.5807407407407406,0.26785714285714285
CHEMBL1862_Ki,10,boundary_extended,unimol,xgboost,0.32264036930959966,0.05003799519178486,0.2726023741178148,3.293080093520809,0.48888888888888893,0.48888888888888893,1.825185185185185,0.26785714285714285,0.12020142476633427,0.04641164510756159,0.07378977965877269,0.9036442695238401,0.3444444444444444,0.3444444444444444,1.285925925925926,0.26785714285714285,0.2024389445432654,0.0036263500842232677,0.1988125944590421,2.389435823996969,0.14444444444444454,0.14444444444444454,0.5392592592592591,0.26785714285714285
CHEMBL1862_Ki,10,strict_unmatched,molformer,mlp,0.04949906124656727,0.049247665389224725,0.00025139585734254105,0.012888601722321813,0.0,0.0,0.0,0.03571428571428571,0.09294639033201124,0.051992414967513785,0.040953975364497464,0.2656962318308757,0.0,0.0,0.0,0.03571428571428571,-0.04344732908544397,-0.00274474957828906,-0.040702579507154925,-0.2528076301085539,0.0,0.0,0.0,0.03571428571428571
CHEMBL1862_Ki,10,strict_unmatched,molformer,xgboost,0.1026286833476376,0.054679547485078576,0.04794913586255903,0.4351728564917552,0.0,0.0,0.0,0.03571428571428571,0.05968490276769144,0.042562821954879586,0.01712208081281186,0.34294318219393216,0.0,0.0,0.0,0.03571428571428571,0.042943780579946154,0.01211672553019899,0.030827055049747167,0.09222967429782303,0.0,0.0,0.0,0.03571428571428571
CHEMBL1862_Ki,10,strict_unmatched,morgan,mlp,0.03957274267731784,0.03901057193031666,0.000562170747001185,0.10274576635987405,0.0,0.0,0.0,0.03571428571428571,0.24975792786250303,0.048830644477298714,0.2009272833852043,2.095882238670971,0.16666666666666666,0.16666666666666666,4.666666666666667,0.03571428571428571,-0.2101851851851852,-0.009820072546982056,-0.2003651126382031,-1.993136472311097,-0.16666666666666666,-0.16666666666666666,-4.666666666666667,0.03571428571428571
CHEMBL1862_Ki,10,strict_unmatched,morgan,xgboost,0.015561875342077749,0.05066666580375301,-0.03510479046167526,-0.33130727548518585,0.0,0.0,0.0,0.03571428571428571,0.025272331154684097,0.0134481997663975,0.011824131388286599,0.41804914178695407,0.023809523809523808,0.023809523809523808,0.6666666666666666,0.03571428571428571,-0.009710455812606348,0.037218466037355506,-0.046928921849961856,-0.7493564172721399,-0.023809523809523808,-0.023809523809523808,-0.6666666666666666,0.03571428571428571
CHEMBL1862_Ki,10,strict_unmatched,unimol,mlp,0.20746135305310232,0.039882194259279045,0.16757915879382326,1.6650256960467738,0.16666666666666666,0.16666666666666666,4.666666666666667,0.03571428571428571,0.04747783257938574,0.03793169909465865,0.009546133484727099,0.181924390228392,0.0,0.0,0.0,0.03571428571428571,0.15998352047371658,0.0019504951646203972,0.15803302530909616,1.4831013058183817,0.16666666666666666,0.16666666666666666,4.666666666666667,0.03571428571428571
CHEMBL1862_Ki,10,strict_unmatched,unimol,xgboost,0.024039083646926782,0.053609729729058093,-0.02957064608213131,-0.2618063780900952,0.0,0.0,0.0,0.03571428571428571,0.10240553684998129,0.04449085664507243,0.05791468020490887,0.40112247561969044,0.16666666666666666,0.16666666666666666,4.666666666666667,0.03571428571428571,-0.0783664532030545,0.009118873083985665,-0.08748532628704019,-0.6629288537097857,-0.16666666666666666,-0.16666666666666666,-4.666666666666667,0.03571428571428571
CHEMBL1862_Ki,19,boundary_extended,molformer,mlp,0.13609793983657295,0.06493876654273074,0.0711591732938422,0.7851584266406387,0.3717948717948718,0.3717948717948718,1.4013806706114398,0.2653061224489796,0.3620749790293694,0.05080824294537379,0.31126673608399563,3.9536973339311827,0.4615384615384615,0.4615384615384615,1.7396449704142014,0.2653061224489796,-0.22597703919279646,0.014130523597356955,-0.24010756279015344,-3.168538907290544,-0.0897435897435897,-0.0897435897435897,-0.3382642998027616,0.2653061224489796
CHEMBL1862_Ki,19,boundary_extended,molformer,xgboost,0.36234537192475685,0.04500960560724521,0.31733576631751165,4.061684881819992,0.4102564102564103,0.4102564102564103,1.5463510848126232,0.2653061224489796,0.2817874874963318,0.050684935713633854,0.23110255178269798,2.872783813966459,0.5128205128205129,0.5128205128205129,1.9329388560157792,0.2653061224489796,0.08055788442842504,-0.005675330106388647,0.08623321453481367,1.1889010678535326,-0.10256410256410259,-0.10256410256410259,-0.386587771203156,0.2653061224489796
CHEMBL1862_Ki,19,boundary_extended,morgan,mlp,0.06051510138574229,0.06176764571488199,-0.0012525443291396983,-0.014620274410976833,0.23076923076923075,0.23076923076923075,0.8698224852071005,0.2653061224489796,0.21533504912747206,0.05733586640793725,0.15799918271953484,1.831892775323439,0.4358974358974359,0.4358974358974359,1.6429980276134122,0.2653061224489796,-0.15481994774172977,0.004431779306944737,-0.15925172704867455,-1.846513049734416,-0.20512820512820515,-0.20512820512820515,-0.7731755424063117,0.2653061224489796
CHEMBL1862_Ki,19,boundary_extended,morgan,xgboost,0.11545308526606483,0.06478030147336877,0.050672783792696054,0.5605013023486954,0.3076923076923077,0.3076923076923077,1.1597633136094674,0.2653061224489796,0.1338574977018913,0.03224465951080494,0.10161283819108631,1.4155978528974804,0.30071556350626116,0.30071556350626116,1.133466354754369,0.2653061224489796,-0.018404412435826453,0.03253564196256383,-0.05094005439839026,-0.855096550548785,0.006976744186046546,0.006976744186046546,0.026296958855098307,0.2653061224489796
CHEMBL1862_Ki,19,boundary_extended,unimol,mlp,0.1815593967345722,0.050396502371370805,0.1311628943632014,1.5963395936241023,0.38461538461538464,0.38461538461538464,1.4497041420118346,0.2653061224489796,0.14642652740735887,0.04965662734120193,0.09676990006615695,1.3327764605847692,0.3461538461538462,0.3461538461538462,1.3047337278106508,0.2653061224489796,0.03513286932721332,0.0007398750301688753,0.03439299429704444,0.2635631330393331,0.038461538461538436,0.038461538461538436,0.14497041420118384,0.2653061224489796
CHEMBL1862_Ki,19,boundary_extended,unimol,xgboost,0.3957132550091515,0.051110391352861904,0.3446028636562896,4.033212228186557,0.38461538461538464,0.38461538461538464,1.4497041420118346,0.2653061224489796,0.2853412422253003,0.05294878389326229,0.23239245833203795,2.664139985148104,0.4230769230769231,0.4230769230769231,1.5946745562130176,0.2653061224489796,0.11037201278385123,-0.0018383925404003854,0.11221040532425167,1.3690722430384525,-0.038461538461538436,-0.038461538461538436,-0.14497041420118295,0.2653061224489796
CHEMBL1862_Ki,19,strict_unmatched,molformer,mlp,0.17319248990641553,0.05921284612124431,0.11397964378517123,1.1660079449461684,0.2222222222222222,0.2222222222222222,3.6296296296296298,0.06122448979591836,0.1703532913677841,0.05037832997398121,0.11997496139380287,1.7458105395372117,0.0,0.0,0.0,0.06122448979591836,0.0028391985386314322,0.008834516147263105,-0.005995317608631645,-0.5798025945910432,0.2222222222222222,0.2222222222222222,3.6296296296296298,0.06122448979591836
