source,dataset,component_id,rationale,representation,predictor,seed,variant,baseline,atoms,positive_atoms,prevalence,score_unique_values,score_zero_fraction,observed_ap,observed_nap,null_mean_ap,null_sd_ap,null_mean_nap,null_sd_nap,null_adjusted_nap,null_z,empirical_upper_p,precision_at_changed_count,recall_at_changed_count,changed_atom_enrichment_at_changed_count,cutoff_tie_atoms
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,xgboost,42,trained,,55,1,0.01818181818181818,9,0.6545454545454545,0.05263157894736842,0.03508771929824561,0.07516044657097289,0.16958780358266357,0.058033788174139046,0.172728318463824,-0.022946068875893434,-0.13284485763519566,0.3373253493013972,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,xgboost,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.06109713801850023,0.1273294505134111,0.043710047981805805,0.12968740330069653,0.9562899520181942,7.373807537813954,0.017964071856287425,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,11,trained,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.05377017890090645,0.11201660307422698,0.036247404436108424,0.11409098461263859,0.9637525955638916,8.447228313753465,0.013972055888223553,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,11,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.125,0.1087962962962963,0.05199289042570776,0.053621814443297625,0.03443720321136901,0.05461481100706239,0.07435909308492727,1.3615188208801399,0.17764471057884232,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,23,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.07142857142857142,0.05423280423280423,0.04893618657744045,0.04999231248914248,0.03132389373628194,0.050918096053756225,0.022908910496522293,0.4499168718393646,0.26147704590818366,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,23,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.05263157894736842,0.03508771929824561,0.06294449732414129,0.13376838593861545,0.04559161764495872,0.13624557827081205,-0.010503898346713107,-0.07709533388184357,0.37325349301397204,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,42,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.14285714285714285,0.12698412698412698,0.04945850968776665,0.048966391913273934,0.031855889496799364,0.04987317694870493,0.09512823748732761,1.907402802616083,0.1277445109780439,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,morgan,mlp,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.14285714285714285,0.12698412698412698,0.047692815706824994,0.04851153711599964,0.030057497479173603,0.04940989891444406,0.09692662950495337,1.9616844323601454,0.12574850299401197,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,11,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.3333333333333333,0.32098765432098764,0.07377338976812661,0.15846370883768018,0.05662104513420303,0.1613982219643039,0.2643666091867846,1.6379772092238662,0.05788423153692615,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,11,label_permuted,,55,1,0.01818181818181818,3,0.8363636363636363,1.0,1.0,0.04483232323232323,0.11074121942253772,0.027144032921810696,0.11279198274517731,0.9728559670781893,8.6252226745237,0.013972055888223553,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,23,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.3333333333333333,0.32098765432098764,0.06849795117163537,0.15157668148549977,0.05124791323036937,0.15438365706856458,0.26973974109061827,1.747203986564601,0.05189620758483034,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,23,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.1,0.08333333333333333,0.07291693248272195,0.1559161073387417,0.0557487275286983,0.1588034426598295,0.02758460580463503,0.1737028199301926,0.1996007984031936,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,42,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.0625,0.04513888888888889,0.059803636989085904,0.1322307918272074,0.042392593229624534,0.1346795101943779,0.002746295659264354,0.02039133982073983,0.2754491017964072,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,xgboost,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.0625,0.04513888888888889,0.05977811797765357,0.1274078442651163,0.04236660164390642,0.1297672487885444,0.00277228724498247,0.021363535644497708,0.2894211576846307,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,11,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.3333333333333333,0.32098765432098764,0.07315372346951296,0.14930897943301477,0.05598990353376318,0.15207396053362615,0.26499775078722443,1.742558356850507,0.05588822355289421,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,11,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.25,0.2361111111111111,0.06532381302907618,0.1479890071874513,0.04801499475183686,0.15072954435758928,0.18809611635927426,1.2479047632031375,0.05588822355289421,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,23,trained,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.07844365108575635,0.16367218021495994,0.061377792772529624,0.16670314651523696,0.9386222072274704,5.630500844455738,0.023952095808383235,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,23,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.06183714611841546,0.12724989181923838,0.04446375993542316,0.12960637129737243,0.9555362400645768,7.372602369000581,0.017964071856287425,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,42,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.5,0.49074074074074076,0.06573903114429429,0.12988474005076775,0.04843790209141087,0.13229001301467086,0.4423028386493299,3.3434333293192653,0.033932135728542916,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,molformer,mlp,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.08644314807999016,0.18752581716114017,0.06952542859998999,0.19099851747893906,0.93047457140001,4.871632427736572,0.033932135728542916,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,11,trained,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.0787877677705851,0.1695119256068803,0.061728281988558904,0.17265103534034104,0.938271718011441,5.434498068093587,0.02594810379241517,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,11,label_permuted,,55,1,0.01818181818181818,7,0.6545454545454545,0.2,0.1851851851851852,0.08572041467304624,0.19048787714020823,0.06878931124106563,0.19401543042058247,0.11639587394411957,0.5999310142074736,0.11177644710578842,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,23,trained,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.0724864253995059,0.1600861257617136,0.055310248092089336,0.1630506836461898,0.9446897519079107,5.79384109764195,0.023952095808383235,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,23,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.0635413150746742,0.14657552193282186,0.04619948757605706,0.1492898834500963,0.9538005124239429,6.388915915677391,0.023952095808383235,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,42,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.1,0.08333333333333333,0.0671194233355224,0.14127643214882962,0.04984385710099504,0.14389266237380793,0.03348947623233829,0.23273929107891894,0.20159680638722555,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,xgboost,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,0.07692307692307693,0.05982905982905983,0.0484768094306794,0.0495856748881126,0.03085600960532161,0.05050392812678134,0.028973050223738223,0.5736791433530954,0.23952095808383234,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,11,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.14285714285714285,0.12698412698412698,0.04778806954998906,0.050227096356641784,0.03015451528239626,0.05115722777065367,0.09682961170173071,1.892784576518374,0.12974051896207583,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,11,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.06227842355442975,0.1266935556633174,0.04491320917580808,0.12903973262004548,0.9550867908241919,7.401493876590886,0.013972055888223553,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,23,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.08333333333333333,0.06635802469135803,0.04809087549877024,0.051440600419460254,0.030462928748747464,0.052393204130931736,0.03589509594261056,0.6851097682994907,0.21157684630738524,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,23,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.05708396034649904,0.12282966606285166,0.03962255220476754,0.12510428950846,0.9603774477952325,7.676614859239405,0.013972055888223553,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,42,trained,,55,1,0.01818181818181818,10,0.6545454545454545,0.1,0.08333333333333333,0.053425241579885534,0.11225230120211248,0.035896079386920465,0.11433104752067011,0.04743725394641286,0.4149113908698912,0.16367265469061876,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,8,strict_unmatched,unimol,mlp,42,label_permuted,,55,1,0.01818181818181818,10,0.6545454545454545,1.0,1.0,0.08376366265313633,0.18183961118265624,0.06679632307263886,0.18520701138974247,0.9332036769273612,5.038705985938964,0.031936127744510975,1.0,1.0,55.0,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,11,trained,,66,12,0.18181818181818182,16,0.696969696969697,0.27713032581453634,0.11649262043998886,0.22160390553718726,0.05675885956637118,0.048626995656562214,0.06937193947000923,0.06786562478342664,0.9782863979572922,0.14770459081836326,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,11,label_permuted,,66,12,0.18181818181818182,5,0.8333333333333334,0.41060606060606064,0.2796296296296297,0.2170060606060606,0.04956078271498189,0.0430074074074074,0.060574289984977873,0.2366222222222223,3.9063144162466195,0.011976047904191617,0.5090909090909091,0.5090909090909091,2.8000000000000003,55
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,23,trained,,66,12,0.18181818181818182,13,0.7121212121212122,0.30866355866355866,0.1550332383665717,0.22153483139237784,0.05449439611502629,0.04854257170179513,0.06660426191836546,0.10649066666477658,1.5988566436679157,0.07784431137724551,0.4166666666666667,0.4166666666666667,2.2916666666666665,6
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,23,label_permuted,,66,12,0.18181818181818182,3,0.9696969696969697,0.18181818181818182,0.0,0.19936363636363635,0.030460270977236015,0.021444444444444436,0.03722922008328847,-0.021444444444444436,-0.5760111116072094,1.0,0.15625,0.15625,0.859375,64
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,42,trained,,66,12,0.18181818181818182,12,0.7575757575757576,0.2885281385281385,0.1304232804232804,0.2168446067821068,0.051931520538139535,0.04281007495590828,0.06347185843550389,0.08761320546737214,1.3803472535217978,0.10379241516966067,0.3333333333333333,0.3333333333333333,1.8333333333333333,6
model,CHEMBL2034_Ki,9,boundary_extended,morgan,xgboost,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.5288825757575758,0.4241898148148149,0.22239854914320858,0.05349923885558829,0.049598226730588266,0.0653879586012746,0.3745915880842266,5.728754897647542,0.001996007984031936,0.5,0.5,2.75,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,11,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.2838594276094276,0.12471707818930042,0.21878405189295283,0.055538170852578984,0.04518050786916455,0.06787998659759654,0.07953657032013586,1.1717234240431045,0.13572854291417166,0.375,0.375,2.0625,6
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,11,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.2454004329004329,0.0777116402116402,0.22922793758385865,0.05905283708526758,0.05794525704693832,0.0721756897708826,0.019766383164701883,0.27386483215399926,0.3253493013972056,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,23,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.23908316915282857,0.06999054007567936,0.2244025751023429,0.058902704003922286,0.052047591791752425,0.0719921937825717,0.01794294828392693,0.24923463699574977,0.3013972055888224,0.20833333333333334,0.20833333333333334,1.1458333333333333,6
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,23,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.3558501683501683,0.21270576131687238,0.21939486624486626,0.05392138734856746,0.045927058743725394,0.06590391787047134,0.16677870257314698,2.5306341104171777,0.031936127744510975,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,42,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.28969053929386746,0.13184399247028245,0.21950960515590934,0.05504189296083841,0.04606729519055584,0.06727342472991361,0.0857766972797266,1.2750457944440783,0.11177644710578842,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,morgan,mlp,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.30165043290043286,0.14646164021164018,0.22295122377765567,0.05494624841005182,0.050273717950468026,0.06715652583450778,0.09618792226117215,1.4322944950756646,0.08383233532934131,0.4166666666666667,0.4166666666666667,2.2916666666666665,6
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,11,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.22232420357420357,0.049507359924026585,0.22529048174048175,0.05730213162372655,0.05313281101614434,0.07003593865122135,-0.0036254510921177527,-0.05176558152768513,0.40718562874251496,0.16666666666666666,0.16666666666666666,0.9166666666666666,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,11,label_permuted,,66,12,0.18181818181818182,6,0.7727272727272727,0.32878787878787874,0.17962962962962958,0.20070160533910533,0.03579308887717588,0.023079739858906517,0.04374710862765941,0.15654988977072307,3.5785196937962507,0.021956087824351298,0.4375,0.4375,2.40625,4
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,23,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.22435342435342437,0.051987518654185334,0.2243399984274984,0.05841471216384994,0.051971109189164734,0.07139575931137215,1.6409465020600367e-05,0.00022983809092967533,0.37524950099800397,0.16666666666666666,0.16666666666666666,0.9166666666666666,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,23,label_permuted,,66,12,0.18181818181818182,10,0.696969696969697,0.27743241235888294,0.1168618373275236,0.2120462161884956,0.04433140832987283,0.03694537534149461,0.054182832403177915,0.07991646198602899,1.4749406489377574,0.07784431137724551,0.3333333333333333,0.3333333333333333,1.8333333333333333,6
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,42,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.24144736842105263,0.07288011695906432,0.2224114877812246,0.05610170269420706,0.049614040621496755,0.0685687477373642,0.023266076337567568,0.33931021209082857,0.281437125748503,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,xgboost,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.22129851143009038,0.04825373619233269,0.22335189811836484,0.05767791944245345,0.050763431033557016,0.07049523487410979,-0.002509694841224326,-0.0356009146675819,0.38323353293413176,0.16666666666666666,0.16666666666666666,0.9166666666666666,6
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,11,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.23598854848854844,0.0662082259304481,0.22893763366263367,0.06050349723554998,0.05759044114321891,0.07394871884344999,0.008617784787229195,0.11653731020645688,0.3652694610778443,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,11,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.2988204412546518,0.1430027615334633,0.22294895401009954,0.059294444164820305,0.05027094379012163,0.07247098731255816,0.09273181774334167,1.2795716076476387,0.1157684630738523,0.375,0.375,2.0625,6
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,23,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.23486929736929735,0.06484025234025231,0.22845151422651425,0.0614289337201171,0.056996295165739605,0.07507980788014314,0.007843957174512708,0.10447492336467809,0.35728542914171657,0.16666666666666666,0.16666666666666666,0.9166666666666666,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,23,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.2244075369075369,0.052053656220322875,0.2263681351056351,0.05779506161755872,0.054449942906887344,0.07063840864368288,-0.0023962866865644694,-0.033923282426305996,0.405189620758483,0.16666666666666666,0.16666666666666666,0.9166666666666666,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,42,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.22430231805231804,0.051925055397277604,0.22515156880156878,0.06159834252991389,0.05296302853525074,0.07528686309211698,-0.0010379731379731374,-0.013786909101301367,0.3712574850299401,0.16666666666666666,0.16666666666666666,0.9166666666666666,1
model,CHEMBL2034_Ki,9,boundary_extended,molformer,mlp,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.23414517986886407,0.06395521983972276,0.2231393062833852,0.0580864154181741,0.05050359656858194,0.07099450773332391,0.013451623271140814,0.189474139628787,0.3393213572854291,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,11,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.2523448773448773,0.08619929453262783,0.22396010286010284,0.05403270269617335,0.051506792384570156,0.06603996996198966,0.03469250214805767,0.5253258317353185,0.2694610778443114,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,11,label_permuted,,66,12,0.18181818181818182,8,0.6818181818181818,0.28733766233766234,0.12896825396825398,0.20458624939874936,0.041521695416945996,0.027827638154027036,0.050748738842933995,0.10114061581422695,1.9929680642361278,0.05588822355289421,0.3333333333333333,0.3333333333333333,1.8333333333333333,4
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,23,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.25997474747474747,0.09552469135802469,0.22177541625041622,0.05601726354265084,0.04883661986161985,0.06846554432990658,0.04668807149640484,0.6819206938812129,0.20958083832335328,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,23,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.278613339275104,0.11830519244734936,0.2160800931352789,0.05184347421060714,0.041875669387563076,0.06336424625740873,0.07642952305978629,1.2061932015935553,0.1317365269461078,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,42,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.25185468126644595,0.08560016599232283,0.2225672827537959,0.0570066882784691,0.049804456699083885,0.06967484122924002,0.03579570929323894,0.5137537260467667,0.23952095808383234,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,xgboost,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.2855750487329435,0.12681394845137536,0.21964594517754346,0.05252327124775406,0.04623393299477536,0.06419510930281051,0.08058001545660001,1.2552360504053564,0.10778443113772455,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,11,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.2547859547859548,0.08918283362727807,0.21938226885844922,0.050506736094223306,0.045911661938104566,0.061730455226272934,0.0432711716891735,0.7009695867390424,0.2215568862275449,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,11,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.3677956030897207,0.22730573710965865,0.21861891438526498,0.053270774317279335,0.04497867313754611,0.06510872416556364,0.18232706397211254,2.8003476693611256,0.01996007984031936,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,23,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.3293756896698073,0.1803480651519867,0.22196719383987187,0.05527723402787741,0.04907101469317671,0.06756106381185016,0.13127705045881,1.943087379802094,0.05189620758483034,0.3333333333333333,0.3333333333333333,1.8333333333333333,6
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,23,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.30953441982853747,0.15609762423487913,0.20430758482143932,0.037980108242272284,0.027487048115092484,0.04642013229611056,0.12861057611978666,2.7705775437990865,0.01996007984031936,0.25,0.25,1.375,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,42,trained,,66,12,0.18181818181818182,18,0.6666666666666666,0.30446127946127943,0.14989711934156374,0.222528002208633,0.05628276427948403,0.04975644714388478,0.06879004523048049,0.10014067219767897,1.4557436597426046,0.09381237524950099,0.3333333333333333,0.3333333333333333,1.8333333333333333,1
model,CHEMBL2034_Ki,9,boundary_extended,unimol,mlp,42,label_permuted,,66,12,0.18181818181818182,18,0.6666666666666666,0.36195286195286197,0.22016460905349797,0.20721428879786077,0.04503314928671439,0.0310396863084965,0.05504051579487314,0.18912492274500148,3.436103750368886,0.021956087824351298,0.5,0.5,2.75,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,11,trained,,66,4,0.06060606060606061,16,0.696969696969697,0.18834586466165415,0.13598108173659956,0.10692057785265988,0.08270419815799437,0.049302550617347625,0.08803995287786497,0.08667853111925194,0.9845363188630771,0.11177644710578842,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,11,label_permuted,,66,4,0.06060606060606061,5,0.8333333333333334,0.5651515151515152,0.5370967741935484,0.0996242424242424,0.07929696554573985,0.04153548387096774,0.08441289880675532,0.49556129032258067,5.870682056033389,0.001996007984031936,0.5833333333333333,0.5833333333333333,9.624999999999998,3
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,23,trained,,66,4,0.06060606060606061,13,0.7121212121212122,0.2749542124542125,0.22817706487061326,0.10128340004293952,0.07090403457630354,0.04330168391667755,0.07547848841993601,0.18487538095393571,2.4493784232317095,0.06786427145708583,0.25,0.25,4.125,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,23,label_permuted,,66,4,0.06060606060606061,3,0.9696969696969697,0.06060606060606061,0.0,0.07690151515151512,0.05764324691832476,0.017346774193548384,0.0613621660743457,-0.017346774193548384,-0.28269494549021024,1.0,0.03125,0.03125,0.515625,64
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,42,trained,,66,4,0.06060606060606061,12,0.7575757575757576,0.29015151515151516,0.24435483870967742,0.10600522186147185,0.08462760476338264,0.048328139400921656,0.09008745023198797,0.19602669930875577,2.1759601232353587,0.08582834331337326,0.25,0.25,4.125,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,xgboost,42,label_permuted,,66,4,0.06060606060606061,18,0.6666666666666666,0.8125,0.8004032258064516,0.11052460924868046,0.0810801831073179,0.05313910016795016,0.08631116266262874,0.7472641256385014,8.657792371067828,0.001996007984031936,0.75,0.75,12.375,6
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,11,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.2826388888888889,0.2363575268817204,0.10751037294104245,0.08000095078389452,0.049930397001754855,0.08516230244737158,0.18642712987996554,2.1890804325678417,0.06986027944111776,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,11,label_permuted,,66,4,0.06060606060606061,18,0.6666666666666666,0.2232142857142857,0.1730990783410138,0.09633692754613807,0.05943958384173245,0.038036084162017945,0.06327439570248938,0.13506299417899584,2.1345600013953527,0.05189620758483034,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,23,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.16888544891640866,0.11526515529811245,0.11200124333226112,0.08474988833983407,0.05471100096660056,0.09021762307143627,0.060554154331511886,0.6712009502130619,0.17165668662674652,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,23,label_permuted,,66,4,0.06060606060606061,18,0.6666666666666666,0.5902777777777777,0.5638440860215053,0.11084594988344988,0.08390212279189019,0.05348117245657568,0.08931516297201213,0.5103629135649296,5.714179950887592,0.003992015968063872,0.75,0.75,12.375,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,42,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.21133255933952527,0.16045078897433335,0.10698438419380756,0.07399753979758061,0.049370473496633864,0.07877157462323098,0.11108031547769948,1.4101573570035013,0.09580838323353294,0.25,0.25,4.125,1
model,CHEMBL2034_Ki,9,strict_unmatched,morgan,mlp,42,label_permuted,,66,4,0.06060606060606061,18,0.6666666666666666,0.30624999999999997,0.2614919354838709,0.11218462793011941,0.08424505765983681,0.05490621682883679,0.08968022267014886,0.2065857186550341,2.3035816872898853,0.05588822355289421,0.25,0.25,4.125,1
model,CHEMBL2034_Ki,9,strict_unmatched,molformer,xgboost,11,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.20106351981351983,0.14951923076923077,0.1114602571040071,0.0789788451290952,0.05413511240103982,0.08407425449226262,0.09538411836819094,1.1345223213007398,0.11177644710578842,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,molformer,xgboost,11,label_permuted,,66,4,0.06060606060606061,6,0.7727272727272727,0.1418560606060606,0.08649193548387095,0.08403257575757575,0.036728930595263484,0.024937903225806444,0.03909853902076435,0.06155403225806451,1.5743307499386243,0.06786427145708583,0.0,0.0,0.0,6
model,CHEMBL2034_Ki,9,strict_unmatched,molformer,xgboost,23,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.19578754578754576,0.14390287132222612,0.10549262404262405,0.07126248512815761,0.04778247075505139,0.07586006481384519,0.09612040056717473,1.2670751178903796,0.09181636726546906,0.0,0.0,0.0,1
model,CHEMBL2034_Ki,9,strict_unmatched,molformer,xgboost,23,label_permuted,,66,4,0.06060606060606061,10,0.696969696969697,0.27965686274509804,0.2331831119544592,0.09825903361344537,0.05359365559309632,0.04008219707237734,0.05705131079265091,0.19310091488208186,3.384688488295982,0.01996007984031936,0.25,0.25,4.125,2
model,CHEMBL2034_Ki,9,strict_unmatched,molformer,xgboost,42,trained,,66,4,0.06060606060606061,18,0.6666666666666666,0.22613636363636364,0.17620967741935484,0.10679716226755702,0.07474509622342412,0.049171172736431644,0.0795673604959031,0.1270385046829232,1.596615796868923,0.08782435129740519,0.0,0.0,0.0,1
