dataset,component_id,left_index,right_index,representation,predictor,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_ap,delta_nap
CHEMBL228_Ki,48,667,1454,morgan,xgboost,0.4328042328042328,0.3619047619047619,0.1265432098765432,0.0173611111111111,0.1111111111111111,0.3062610229276896,0.3445436507936508
CHEMBL228_Ki,48,667,1454,unimol,mlp,0.4855820105820105,0.4212797619047619,0.3633597883597883,0.2837797619047619,0.1111111111111111,0.1222222222222222,0.1375
CHEMBL228_Ki,48,667,1454,unimol,xgboost,0.3067460317460317,0.2200892857142856,0.3665343915343915,0.2873511904761905,0.1111111111111111,-0.0597883597883598,-0.0672619047619048
CHEMBL228_Ki,49,676,1320,molformer,mlp,0.2521187289376143,0.2046342037907961,0.2799788238268725,0.234263193593658,0.0597014925373134,-0.0278600948892581,-0.0296289898028618
CHEMBL228_Ki,49,676,1320,molformer,xgboost,0.0655959572505179,0.006268716441027,0.1174943060983062,0.0614621985489924,0.0597014925373134,-0.0518983488477882,-0.0551934821079653
CHEMBL228_Ki,49,676,1320,morgan,mlp,0.1156657011380445,0.0595174916864918,0.204863443071892,0.1543785823145518,0.0597014925373134,-0.0891977419338474,-0.09486109062806
CHEMBL228_Ki,49,676,1320,morgan,xgboost,0.0905359184003631,0.0327921671876878,0.144692841707767,0.0903876253082601,0.0597014925373134,-0.0541569233074038,-0.0575954581205723
CHEMBL228_Ki,49,676,1320,unimol,mlp,0.2364130022024758,0.1879312880566013,0.1395454909885375,0.0849134586703495,0.0597014925373134,0.0968675112139382,0.1030178293862518
CHEMBL228_Ki,49,676,1320,unimol,xgboost,0.1635148585913954,0.1104046908829124,0.0606273947634548,0.000984689669071,0.0597014925373134,0.1028874638279405,0.1094200012138414
CHEMBL228_Ki,52,691,696,molformer,mlp,0.7619047619047619,0.2857142857142856,0.7619047619047619,0.2857142857142856,0.6666666666666666,0.0,0.0
CHEMBL228_Ki,52,691,696,molformer,xgboost,0.7619047619047619,0.2857142857142856,0.753968253968254,0.2619047619047617,0.6666666666666666,0.0079365079365079,0.0238095238095238
CHEMBL228_Ki,52,691,696,morgan,mlp,0.7619047619047619,0.2857142857142856,0.7619047619047619,0.2857142857142856,0.6666666666666666,0.0,0.0
CHEMBL228_Ki,52,691,696,morgan,xgboost,0.7619047619047619,0.2857142857142856,0.7261904761904762,0.1785714285714285,0.6666666666666666,0.0357142857142857,0.107142857142857
CHEMBL228_Ki,52,691,696,unimol,mlp,0.7619047619047619,0.2857142857142856,0.7619047619047619,0.2857142857142856,0.6666666666666666,0.0,0.0
CHEMBL228_Ki,52,691,696,unimol,xgboost,0.7619047619047619,0.2857142857142856,0.7380952380952381,0.2142857142857142,0.6666666666666666,0.0238095238095237,0.0714285714285713
CHEMBL228_Ki,53,728,729,molformer,mlp,0.3203513285431791,0.0182852523401475,0.3165529609279608,0.012798721340388,0.3076923076923077,0.0037983676152182,0.0054865309997595
CHEMBL228_Ki,53,728,729,molformer,xgboost,0.2819801726051725,-0.0371397506814173,0.2918924825174825,-0.0228219696969697,0.3076923076923077,-0.0099123099123099,-0.0143177809844476
CHEMBL228_Ki,53,728,729,morgan,mlp,0.3832207722832723,0.1090966710758377,0.2848269752681517,-0.0330277023904475,0.3076923076923077,0.0983937970151205,0.1421243734662852
CHEMBL228_Ki,53,728,729,morgan,xgboost,0.4009394771894772,0.1346903559403558,0.3028105472958414,-0.0070514316837846,0.3076923076923077,0.0981289298936358,0.1417417876241404
CHEMBL228_Ki,53,728,729,unimol,mlp,0.2462890330757178,-0.0886936188906297,0.2671537745879851,-0.0585556589284659,0.3076923076923077,-0.0208647415122672,-0.0301379599621637
CHEMBL228_Ki,53,728,729,unimol,xgboost,0.3227182472741682,0.0217041349515764,0.30286949920223,-0.0069662789301123,0.3076923076923077,0.0198487480719382,0.0286704138816887
CHEMBL228_Ki,55,739,749,molformer,mlp,0.7898578800233208,0.474644700058302,0.6620422312608399,0.1551055781521,0.6,0.1278156487624808,0.319539121906202
CHEMBL228_Ki,55,739,749,molformer,xgboost,0.7726969419320814,0.4317423548302033,0.650235217282929,0.1255880432073224,0.6,0.1224617246491523,0.3061543116228808
CHEMBL228_Ki,55,739,749,morgan,mlp,0.7105385729849143,0.2763464324622856,0.7122320370943135,0.2805800927357837,0.6,-0.0016934641093991,-0.0042336602734981
CHEMBL228_Ki,55,739,749,morgan,xgboost,0.6379566688562367,0.0948916721405916,0.7119416490876187,0.2798541227190467,0.6,-0.073984980231382,-0.184962450578455
CHEMBL228_Ki,55,739,749,unimol,mlp,0.7027305886080445,0.2568264715201115,0.6130429475076684,0.032607368769171,0.6,0.089687641100376,0.2242191027509405
CHEMBL228_Ki,55,739,749,unimol,xgboost,0.6200770562038936,0.0501926405097343,0.6481444090197992,0.1203610225494979,0.6,-0.0280673528159055,-0.0701683820397636
CHEMBL228_Ki,57,764,774,molformer,mlp,0.7369226798996039,-0.2276941604685151,0.6832049192895507,-0.4783770433154295,0.7857142857142857,0.0537177606100531,0.2506828828469144
CHEMBL228_Ki,57,764,774,molformer,xgboost,0.6786389430469294,-0.4996849324476621,0.7989067420615621,0.0615647962872899,0.7857142857142857,-0.1202677990146326,-0.5612497287349522
CHEMBL228_Ki,57,764,774,morgan,mlp,0.6796707921340044,-0.494869636707979,0.7236233010253587,-0.2897579285483263,0.7857142857142857,-0.0439525088913542,-0.2051117081596527
CHEMBL228_Ki,57,764,774,morgan,xgboost,0.657108701269484,-0.6001593940757416,0.8149350649350647,0.1363636363636358,0.7857142857142857,-0.1578263636655807,-0.7365230304393774
CHEMBL228_Ki,57,764,774,unimol,mlp,0.8234583206261304,0.1761388295886083,0.84363540661204,0.2702985641895196,0.7857142857142857,-0.0201770859859095,-0.0941597346009112
CHEMBL228_Ki,57,764,774,unimol,xgboost,0.8600429679597313,0.3468671838120797,0.8071896913634299,0.1002185596960063,0.7857142857142857,0.0528532765963014,0.2466486241160734
CHEMBL228_Ki,60,804,806,molformer,mlp,0.108969007249478,0.0279661897267033,0.2123320217486127,0.1407258419075775,0.0833333333333333,-0.1033630144991347,-0.1127596521808741
CHEMBL228_Ki,60,804,806,molformer,xgboost,0.0759277128317059,-0.0080788587290479,0.0957878567722273,0.0135867528424299,0.0833333333333333,-0.0198601439405213,-0.0216656115714778
CHEMBL228_Ki,60,804,806,morgan,mlp,0.5762526957476647,0.5377302135429071,0.3064885550179667,0.2434420600196001,0.0833333333333333,0.2697641407296979,0.2942881535233069
CHEMBL228_Ki,60,804,806,morgan,xgboost,0.1024653669084742,0.0208713093546992,0.2783815599605073,0.2127798835932807,0.0833333333333333,-0.175916193052033,-0.1919085742385815
CHEMBL228_Ki,60,804,806,unimol,mlp,0.4363492063492063,0.385108225108225,0.3131650538921902,0.2507255133369349,0.0833333333333333,0.123184152457016,0.1343827117712901
CHEMBL228_Ki,60,804,806,unimol,xgboost,0.1988767006414065,0.1260473097906252,0.1948957201282782,0.1217044219581217,0.0833333333333333,0.0039809805131282,0.0043428878325035
CHEMBL228_Ki,61,826,827,molformer,mlp,0.5492368742368742,0.3661143543956042,0.5386752136752136,0.3512620192307691,0.2888888888888888,0.0105616605616605,0.014852335164835
CHEMBL228_Ki,61,826,827,molformer,xgboost,0.4666150089227012,0.2499273562975485,0.4939255189255189,0.2883327609890109,0.2888888888888888,-0.0273105100028176,-0.0384054046914624
CHEMBL228_Ki,61,826,827,morgan,mlp,0.5327533577533576,0.3429344093406592,0.5445054945054945,0.3594608516483515,0.2888888888888888,-0.0117521367521368,-0.0165264423076923
CHEMBL228_Ki,61,826,827,morgan,xgboost,0.611965811965812,0.4543269230769232,0.3598290598290598,0.0997596153846153,0.2888888888888888,0.2521367521367522,0.3545673076923078
CHEMBL228_Ki,61,826,827,unimol,mlp,0.5699938949938951,0.3953039148351648,0.5249389499389499,0.3319453983516482,0.2888888888888888,0.0450549450549452,0.0633585164835165
CHEMBL228_Ki,61,826,827,unimol,xgboost,0.5582417582417581,0.3787774725274724,0.5492368742368742,0.3661143543956042,0.2888888888888888,0.0090048840048839,0.0126631181318682
CHEMBL228_Ki,64,849,866,molformer,mlp,0.2909487734487734,0.0693702651515151,0.3106962481962481,0.0952888257575757,0.238095238095238,-0.0197474747474747,-0.0259185606060606
CHEMBL228_Ki,64,849,866,molformer,xgboost,0.3265800865800865,0.1161363636363636,0.2763888888888888,0.0502604166666666,0.238095238095238,0.0501911976911976,0.0658759469696969
CHEMBL228_Ki,64,849,866,morgan,mlp,0.2990023865023865,0.0799406322843822,0.3087057387057387,0.092676282051282,0.238095238095238,-0.0097033522033522,-0.0127356497668997
CHEMBL228_Ki,64,849,866,morgan,xgboost,0.3311147186147186,0.1220880681818181,0.3166666666666666,0.1031249999999999,0.238095238095238,0.0144480519480519,0.0189630681818181
CHEMBL228_Ki,64,849,866,unimol,mlp,0.3345670995670995,0.1266193181818181,0.3218870018870018,0.1099766899766899,0.238095238095238,0.0126800976800976,0.0166426282051282
CHEMBL228_Ki,64,849,866,unimol,xgboost,0.3216305916305915,0.1096401515151515,0.3028038628038628,0.0849300699300698,0.238095238095238,0.0188267288267287,0.0247100815850816
CHEMBL228_Ki,65,850,879,molformer,mlp,0.3337259049565036,0.0894254034405548,0.3554110866895323,0.119061818475694,0.2682926829268293,-0.0216851817330286,-0.0296364150351391
CHEMBL228_Ki,65,850,879,molformer,xgboost,0.443594487552359,0.2395791329882238,0.365309123586052,0.1325891355676044,0.2682926829268293,0.0782853639663069,0.1069899974206194
CHEMBL228_Ki,65,850,879,morgan,mlp,0.3850512631000435,0.1595700595700595,0.3134984892745425,0.061781268675208,0.2682926829268293,0.071552773825501,0.0977887908948514
CHEMBL228_Ki,65,850,879,morgan,xgboost,0.4378312847795867,0.2317027558654351,0.2582759559653012,-0.0136895268474215,0.2682926829268293,0.1795553288142855,0.2453922827128566
CHEMBL228_Ki,65,850,879,unimol,mlp,0.327729796687668,0.0812307221398129,0.3061956822109699,0.0518007656883254,0.2682926829268293,0.0215341144766981,0.0294299564514875
CHEMBL228_Ki,65,850,879,unimol,xgboost,0.253177749408348,-0.0206570758085909,0.3427660230875308,0.1017802315529587,0.2682926829268293,-0.0895882736791828,-0.1224373073615497
CHEMBL228_Ki,66,852,867,molformer,mlp,0.39800433805136,0.1772725953368586,0.3955031240880118,0.1738542695869495,0.2682926829268293,0.0025012139633481,0.003418325749909
CHEMBL228_Ki,66,852,867,molformer,xgboost,0.467580232420928,0.2723596509752684,0.4038822288822288,0.1853057128057127,0.2682926829268293,0.0636980035386991,0.0870539381695556
CHEMBL228_Ki,66,852,867,morgan,mlp,0.2973411909244794,0.0396996275967885,0.4021409904889288,0.1829260203348693,0.2682926829268293,-0.1047997995644494,-0.1432263927380808
CHEMBL228_Ki,66,852,867,morgan,xgboost,0.3110731568626305,0.0584666477122616,0.2853105744633343,0.0232577850998903,0.2682926829268293,0.0257625823992961,0.0352088626123713
CHEMBL228_Ki,66,852,867,unimol,mlp,0.4126432443123081,0.1972791005601543,0.3884158379429284,0.1641683118553355,0.2682926829268293,0.0242274063693797,0.0331107887048188
CHEMBL228_Ki,66,852,867,unimol,xgboost,0.5046457274816357,0.3230158275582354,0.4081673012974706,0.1911619784398765,0.2682926829268293,0.096478426184165,0.1318538491183589
CHEMBL228_Ki,79,1015,1016,molformer,mlp,0.2852492487754215,0.1065615609692768,0.341591248663617,0.1769890608295213,0.2,-0.0563419998881955,-0.0704274998602444
CHEMBL228_Ki,79,1015,1016,molformer,xgboost,0.2443540800158446,0.0554426000198058,0.3260763888888888,0.157595486111111,0.2,-0.0817223088730441,-0.1021528860913052
CHEMBL228_Ki,79,1015,1016,morgan,mlp,0.2115896828351456,0.0144871035439319,0.245743660984889,0.0571795762311112,0.2,-0.0341539781497434,-0.0426924726871792
CHEMBL228_Ki,79,1015,1016,morgan,xgboost,0.2235321205219068,0.0294151506523835,0.1971590909090909,-0.0035511363636363,0.2,0.0263730296128159,0.0329662870160198
CHEMBL228_Ki,79,1015,1016,unimol,mlp,0.2956832150672729,0.1196040188340912,0.3988678804855275,0.2485848506069093,0.2,-0.1031846654182545,-0.1289808317728181
CHEMBL228_Ki,79,1015,1016,unimol,xgboost,0.3717208230366125,0.2146510287957656,0.3855693894057065,0.2319617367571331,0.2,-0.013848566369094,-0.0173107079613675
CHEMBL228_Ki,88,1165,1195,molformer,mlp,0.2999711304342259,0.1215323989762835,0.3344253775313642,0.1647691012158296,0.203125,-0.0344542470971382,-0.043236702239546
CHEMBL228_Ki,88,1165,1195,molformer,xgboost,0.2465335227514304,0.0544734403155205,0.322458475429162,0.1497518123032621,0.203125,-0.0759249526777315,-0.0952783719877415
CHEMBL228_Ki,88,1165,1195,morgan,mlp,0.3228061400431309,0.1501880973090271,0.3807099862148877,0.2228517474069179,0.203125,-0.0579038461717567,-0.0726636500978908
CHEMBL228_Ki,88,1165,1195,morgan,xgboost,0.2606779091995227,0.0722232586033226,0.2898645158260542,0.1088495884875975,0.203125,-0.0291866066265314,-0.0366263298842749
CHEMBL228_Ki,88,1165,1195,unimol,mlp,0.3708682281412784,0.2105013059027807,0.2996877093539277,0.1211767333068897,0.203125,0.0711805187873507,0.089324572595891
CHEMBL228_Ki,88,1165,1195,unimol,xgboost,0.3463511910203086,0.1797348279470539,0.4018866907921432,0.2494264355038659,0.203125,-0.0555354997718345,-0.0696916075568119
CHEMBL228_Ki,89,1171,1197,molformer,mlp,0.3178178421149435,0.1131631947494265,0.3199938417798829,0.1159919943138477,0.2307692307692307,-0.0021759996649394,-0.0028287995644212
CHEMBL228_Ki,89,1171,1197,molformer,xgboost,0.3806140689691414,0.1947982896598838,0.3904709879492487,0.2076122843340234,0.2307692307692307,-0.0098569189801072,-0.0128139946741395
CHEMBL228_Ki,89,1171,1197,morgan,mlp,0.3747518288003323,0.187177377440432,0.3288208657079299,0.1274671254203088,0.2307692307692307,0.0459309630924024,0.0597102520201232
CHEMBL228_Ki,89,1171,1197,morgan,xgboost,0.2399888240812995,0.0119854713056893,0.2678273269939936,0.0481755250921917,0.2307692307692307,-0.0278385029126941,-0.0361900537865024
CHEMBL228_Ki,89,1171,1197,unimol,mlp,0.3876781749191449,0.2039816273948885,0.375549085054761,0.1882138105711892,0.2307692307692307,0.0121290898643839,0.0157678168236992
CHEMBL228_Ki,89,1171,1197,unimol,xgboost,0.3279944276727378,0.1263927559745592,0.4313046336379669,0.260696023729357,0.2307692307692307,-0.1033102059652291,-0.1343032677547977
CHEMBL228_Ki,93,1335,1339,molformer,mlp,0.3650623885918003,0.3110251450676982,0.2584967320261437,0.1953900709219858,0.0784313725490196,0.1065656565656565,0.1156350741457123
CHEMBL228_Ki,93,1335,1339,molformer,xgboost,0.1389133986928104,0.0656294326241134,0.2547268907563024,0.1912993920972644,0.0784313725490196,-0.115813492063492,-0.125669959473151
CHEMBL228_Ki,93,1335,1339,morgan,mlp,0.4237745098039215,0.3747340425531915,0.2337071697365814,0.168490758650333,0.0784313725490196,0.19006734006734,0.2062432839028584
CHEMBL228_Ki,93,1335,1339,morgan,xgboost,0.7696078431372549,0.7499999999999999,0.0974183006535947,0.0206028368794326,0.0784313725490196,0.6721895424836601,0.7293971631205672
CHEMBL228_Ki,93,1335,1339,unimol,mlp,0.0808053840222957,0.0025760550029167,0.2349034271828388,0.1697888252409528,0.0784313725490196,-0.1540980431605431,-0.1672127702380361
CHEMBL228_Ki,93,1335,1339,unimol,xgboost,0.1131263616557733,0.0376477541371158,0.1249191406360523,0.0504441738816738,0.0784313725490196,-0.0117927789802789,-0.012796419744558
CHEMBL228_Ki,103,1437,1443,molformer,mlp,0.5610369788941217,0.4428546270579237,0.5254927612070469,0.3977408123012518,0.212121212121212,0.0355442176870748,0.0451138147566719
CHEMBL228_Ki,103,1437,1443,molformer,xgboost,0.6747050568479139,0.5871256490761985,0.5426134711848998,0.4194709441962188,0.212121212121212,0.1320915856630141,0.1676547048799796
CHEMBL228_Ki,103,1437,1443,morgan,mlp,0.5952587095444238,0.4862899005756149,0.6822751322751323,0.5967338217338217,0.212121212121212,-0.0870164227307084,-0.1104439211582068
