draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
2017,-0.00830282705207495,-5.424109412457533e-05,-0.0010424246765216739,0.0009881835823970985,0.0
2018,-0.006307011276171701,-0.0022007053029143254,-0.006350814320886354,0.004150109017972028,0.0
2019,-0.0026591312314994996,-0.0073386767453738275,-0.0004863803031342987,-0.006852296442239529,0.0
2020,-0.005443005282346625,0.0023423318090496008,-0.0002867157717903999,0.002629047580840001,0.0
2021,-0.0046217878497092,-0.0060065659081337,-0.0106277649771731,0.0046211990690394,0.0
2022,0.0,0.0006676924254064759,-0.009198060589710826,0.009865753015117303,0.0
2023,0.0013928785612175032,-0.0023884296235041503,-0.00414992485530933,0.0017614952318051793,0.0
2024,0.0,0.0003159081030531252,-0.005079044237363089,0.005394952340416214,0.0
2025,0.0,-7.5487512077999745e-06,-0.00027960664344889996,0.0002720578922411,0.0
2026,0.0005832513877120746,-0.016895278194342448,-0.020660520356700848,0.0037652421623583995,0.0
2027,7.746462922969977e-05,-0.0030334205605001717,-0.015423583423131451,0.012390162862631279,0.0
2028,-0.003627052905724076,-7.5487512077999745e-06,-0.0009201588840850256,0.0009126101328772256,0.0
2029,-0.015746475626913455,-0.0020990344972164243,-0.0011107878768144,-0.0009882466204020244,0.0
2030,-4.669234291677536e-05,-0.00200503261493995,0.0,-0.00200503261493995,0.0
2031,-0.008358676107113772,-0.0004675613582098004,-0.005896360525754603,0.0054287991675448025,0.0
2032,-0.004105188413425901,-0.0137296941460987,-0.00471210635936635,-0.00901758778673235,0.0
2033,-0.00808146249541955,-0.0015659467157303748,-0.0081706321264089,0.006604685410678525,0.0
2034,0.0023994468362967757,-0.0023421929014841763,-0.008548597404101976,0.006206404502617799,0.0
2035,0.0006565818219712497,0.0,-0.00496075414950985,0.00496075414950985,0.0
2036,-0.0030415064866538264,-0.00028960622710620144,-0.00183460017303175,0.0015449939459255485,0.0
2037,-0.003534978070376725,-0.0013600988492666489,-0.010368987599998287,0.009008888750731638,0.0
2038,-0.0038523145105403746,-0.00803964045562025,-0.009991195910451837,0.0019515554548315862,0.0
2039,-0.001482101862662873,-0.0031619396623022997,-0.004666872446162875,0.001504932783860575,0.0
2040,2.6905551372824812e-05,-0.005659480199138126,-0.006615825947673401,0.0009563457485352754,0.0
2041,-0.001279230943939975,0.0,0.0,0.0,0.0
2042,-0.008227123461660203,-0.012927607204759673,-0.013287923778459826,0.00036031657370015277,0.0
2043,-0.014792097027259003,-0.004875208324899526,-0.008896519140167702,0.004021310815268176,0.0
2044,-0.006919349291420702,-0.006872377139295151,-0.00771814328352575,0.0008457661442305992,0.0
2045,0.0,-0.0042202925580924,-0.017658414845248244,0.013438122287155845,0.0
2046,-0.002750529864701547,0.0007258106308485505,-0.00017226621766674088,0.0008980768485152914,0.0
2047,-0.008893155216968568,-0.00869489247808228,-0.011115118265718024,0.0024202257876357446,0.0
2048,-0.002126255629011025,-0.0004786875297291236,-0.02353386356636209,0.023055176036632968,0.0
2049,-0.004749208069254472,-0.0004675613582098004,0.0017739220858136034,-0.002241483444023404,0.0
2050,0.002722845589092352,0.00021168083635035063,-0.0060535559478838725,0.006265236784234223,0.0
2051,-0.0015790905293407527,-0.0010034143329337494,-0.001215914247122325,0.00021249991418857564,0.0
2052,-0.008705810991389326,-0.0005428184219154475,-0.014328095010414526,0.013785276588499078,0.0
2053,-0.00171388830769715,0.0008061538582090499,-0.0005877742946707974,0.0013939281528798472,0.0
2054,-0.0290199047354738,-0.002674687327958575,-0.003083721833721801,0.00040903450576322596,0.0
2055,0.00014852984303940012,0.00325099579200283,-0.0027983150976889667,0.006049310889691796,0.0
2056,-0.006162116470428801,-0.0013552713331562022,-0.008395576612199201,0.007040305279042999,0.0
2057,-0.0009214743589743505,-0.005393128181627075,-0.006149881617315504,0.0007567534356884287,0.0
2058,0.0,-0.001279230943939975,-0.005312625923731048,0.004033394979791073,0.0
2059,-0.00029262762691125105,-0.003816800961545126,-0.009279268923714166,0.00546246796216904,0.0
2060,0.0,0.0,0.0,0.0,0.0
2061,-0.01109026747484727,-0.008276880846235892,-0.0027746137979580265,-0.005502267048277866,0.0
2062,-0.008718998172000048,-0.00264775533476865,-0.0025664003805074345,-8.135495426121568e-05,0.0
2063,-0.003958766076741327,0.0,-0.005651594013682074,0.005651594013682074,0.0
2064,-0.003750297931847323,0.0029826982240088503,0.0,0.0029826982240088503,0.0
2065,-0.007391957091858048,-0.0010034143329332498,-0.00535714285714285,0.0043537285242096005,0.0
2066,-0.0040665584246792254,-0.012146866636855526,-0.011334913047103448,-0.0008119535897520777,0.0
2067,-0.01356233602698892,1.249000902703301e-16,-0.00044244382887044867,0.00044244382887057357,0.0
2068,0.0025699973613112492,-0.0040437330651904,-0.010270713692331228,0.006226980627140828,0.0
2069,0.00044049904517349994,0.0,-0.005070598973755151,0.005070598973755151,0.0
2070,-0.005677906139081651,0.001452127465138852,-0.002840706939461775,0.004292834404600627,0.0
2071,0.0,-0.002329211182066227,-0.005971804278080802,0.003642593096014575,0.0
2072,0.0,0.00462651589691802,0.00010111815571374992,0.00452539774120427,0.011684161450121109
2073,0.013130520819472951,0.0025577335674402497,-0.008153786009790578,0.010711519577230828,0.0
2074,-0.010011914658284172,0.004527540806351147,0.004723650095696474,-0.00019610928934532708,0.0
2075,-0.01795288246087203,0.0011278195488719778,0.0,0.0011278195488719778,0.0
2076,-0.00496075414950985,-0.0002645091410333,-0.007979679205305696,0.007715170064272396,0.0
2077,-0.0032239423839573005,-0.0035493372085882774,-0.0008786602793590982,-0.002670676929229179,0.0
2078,-0.0011120887467747503,-0.0018954542015366003,-0.007418596472361479,0.005523142270824879,0.0
2079,4.996003610813204e-16,-0.004988451551686673,-0.004476014916518351,-0.0005124366351683222,0.0
2080,0.0006784633658265763,-0.0007503434065933767,-0.0027746137979580265,0.0020242703913646498,0.0
2081,0.0014218737409456511,-0.004047448940381148,-0.007484305008033104,0.0034368560676519555,0.0
2082,0.0010855076296255265,-0.0083894698820314,-0.0082462782459314,-0.0001431916360999999,0.0
2083,-0.0013877791824293,-0.0014804252253509506,0.0,-0.0014804252253509506,0.0
2084,-0.010602167175853975,-0.014393769016852796,-0.015941709933465425,0.001547940916612629,0.0
2085,-0.0019806330294209014,-0.008793611941410973,-0.01602820208159885,0.007234590140187878,0.0
2086,-0.007001626367250055,-0.00044833584818762496,-0.00444152641721998,0.003993190569032355,0.0
2087,0.0004404755783432258,0.00018429487179487565,-0.0022857948187885255,0.002470089690583401,0.0
2088,-0.001751159155189377,-0.02178684828291068,-0.025697212977458424,0.003910364694547745,0.0
2089,-0.0036994182653751996,-0.006045263485593226,-0.009034599066657522,0.0029893355810642966,0.0
2090,0.0015417614857391043,-0.028053771684186674,-0.006539916311302075,-0.0215138553728846,0.0
2091,-0.006423573236424481,-0.002789481731039295,-0.006206987407722823,0.003417505676683528,0.0
2092,-0.0030790879581454964,-7.828718341795077e-05,-0.0017044010170017255,0.0016261138335837747,0.0
2093,0.0,-0.003017532544950803,-0.0085759071829219,0.005558374637971097,0.0
2094,-0.001659416434268177,0.0005832513877120746,-0.007016614020509575,0.00759986540822165,0.0
2095,-0.0009408480634689252,-0.006196342582006924,-0.0053344534913087,-0.0008618890906982243,0.0
2096,0.0033266744133868755,-0.00012639659392322438,-0.0010787027180377239,0.0009523061241144995,0.0
2097,-0.012630724509662596,-0.004186663064666501,0.0011513553403836745,-0.005338018405050176,0.0
2098,-0.011904968902676127,0.0016817697051828163,0.001535986497328154,0.00014578320785466233,0.0
2099,-0.014685694286987006,-0.0027287584636748515,-0.00044833584818762496,-0.0022804226154872266,0.0
2100,-0.003349844890863353,-0.008248610358837201,-0.006301928992830252,-0.0019466813660069492,0.0
2101,0.0006676924254064759,-0.005063469149758601,-0.001583384355714197,-0.0034800847940444036,0.0
2102,0.0009012127578304011,-0.003816800961545126,-0.005530680655694302,0.0017138796941491763,0.0
2103,-0.00223390023097875,0.0027830022252485704,0.00011324951255530132,0.002669752712693269,0.0
2104,0.0,0.004480932302475225,0.016823187484627647,-0.012342255182152422,0.0
2105,-0.0022124241131473528,-0.004683975405673623,-0.006954950539808595,0.002270975134134972,0.0
2106,-0.01707803825856837,-0.0004863803031342987,-0.0025435624844801995,0.002057182181345901,0.0
2107,0.0,-0.020338055228455127,-0.011024085832209101,-0.009313969396246026,0.0
2108,0.003016328405260177,-0.005007972355482524,-0.006496160475997147,0.0014881881205146231,0.0
2109,0.0,-0.0158871157436198,-0.007526316116900711,-0.00836079962671909,0.0
2110,0.0,0.0,0.0,0.0,0.0
2111,3.7470027081099033e-16,-0.0061353167832698535,-0.01112116935143745,0.004985852568167597,0.0
2112,0.0,-0.00507720270328879,-0.009241470511754677,0.004164267808465886,0.0
2113,-0.0032586138312460764,-0.0010051681223509999,-0.0012890827801971534,0.00028391465784615355,0.0
2114,-0.004821969083896126,0.0028314571195608533,0.0020122752870663754,0.0008191818324944779,0.0
2115,-0.003816800961545126,-0.0080106053406932,-0.006529938340579051,-0.0014806670001141489,0.0
2116,0.0,-0.0018057447240500501,-0.003351086722723878,0.0015453419986738277,0.0
2117,-0.005994394430139619,-0.0026591312314994996,-0.0035521573757950732,0.0008930261442955736,0.0
2118,0.00021168083635035063,-0.0037250082697711023,-0.00560062584268635,0.0018756175729152478,0.0
2119,0.00027166038829324994,-0.0007682937568353251,-0.004503436315838924,0.003735142559003599,0.0
2120,-0.00726699245397645,0.0015046284846457517,-1.2985621268474246e-05,0.001517614105914226,0.0
2121,-0.0010215059516445711,-0.00356601391858582,0.0,-0.00356601391858582,0.0
2122,0.0007633021447803739,-0.0001932852993446984,-0.023646149163816747,0.023452863864472047,0.0
2123,-0.004173927277379901,-0.00033585104169409996,-0.001388628820536075,0.0010527777788419753,0.0
2124,-0.008253446670231755,-0.003459674645710351,-0.010149051643727725,0.006689376998017374,0.0
2125,-0.005682326728169872,0.0,0.0,0.0,0.0
2126,-0.0030231954966703726,-0.00501049525478255,-0.01175783326347033,0.006747338008687779,0.0
2127,0.0,-0.005586578777300202,-0.007705727180403254,0.002119148403103052,0.0
2128,-0.006905744545822822,0.0,0.0,0.0,0.0
2129,0.0,-0.005081609558922784,0.0008324585483799893,-0.005914068107302773,0.0
2130,-0.008747357101861572,0.0017739220858136034,0.003422434312232772,-0.0016485122264191686,0.0
2131,-0.0039383621754394745,0.0,-0.004262450606074126,0.004262450606074126,0.0
2132,0.0010306923039119648,-0.01159659426903805,-0.010550628847889425,-0.0010459654211486258,0.0
2133,0.0008730045301512772,0.0,0.0,0.0,0.0
2134,-0.0035061442072640506,-0.00027561245641185,-0.002084654998810076,0.001809042542398226,0.0
2135,-4.669234291677536e-05,-0.002208412975676201,-0.008653348301289502,0.006444935325613301,0.0
2136,-0.0023497761688525513,0.0,-0.003816800961545126,0.003816800961545126,0.0
2137,-0.0033165695964233735,-0.00034153026187074866,-0.004597063983024227,0.004255533721153479,0.0
2138,-0.007679642311064824,-0.014921938066185952,-0.009173943818687975,-0.005747994247497976,0.0
2139,-0.020083828512140627,0.0018630919831746535,0.00036748581707547485,0.0014956061660991787,0.0
2140,-0.007227564967593275,-0.003496074806558702,-0.006611026730897597,0.003114951924338895,0.0
2141,-0.0025243761277891014,-0.005225531612006934,-0.006557717473747951,0.0013321858617410167,0.0
2142,-0.00358060559047385,0.0023994468362967757,0.0,0.0023994468362967757,0.0
2143,0.0,0.006297127751059926,-0.0015425133465674758,0.0078396410976274,0.0
2144,-0.005743461398963476,-0.004205526193625899,-0.008253524455742955,0.004047998262117056,0.0
2145,0.0023870315768056193,-0.004053872097019147,-0.01837941005422984,0.014325537957210695,0.0
2146,-0.004476014916518351,-0.008994360347056432,-0.014701685012895442,0.00570732466583901,0.0
2147,0.0,-0.043585003946801745,-0.019720636031730326,-0.02386436791507142,0.0
2148,-0.003843221479576751,-0.005971243296676261,-0.017248060463777748,0.011276817167101487,0.0
2149,-0.0002215971269093754,-0.0005428184219154475,-0.00022122191443522433,-0.00032159650748022316,0.0
2150,0.0,-0.004902437805376021,-0.010728187462695297,0.005825749657319276,0.0
2151,-0.0018305473866491507,-0.0005877742946707974,-0.00014601299522761345,-0.00044176129944318394,0.0
2152,-0.005301593789526826,-0.010181839349256943,-0.0027905173305858484,-0.007391322018671095,0.0
2153,-0.006441175127585773,-0.0041755635204226,-0.009613105138602942,0.005437541618180342,0.0
2154,-0.014302327519666999,-0.0029951240432464533,-0.00476956768032297,0.001774443637076517,0.0
2155,-0.003622676841789475,-0.0072269719117552,-0.012564624284350848,0.005337652372595648,0.0
2156,-0.005138513671671028,-0.013442730194685303,-0.011431452932954427,-0.0020112772617308754,0.0
2157,-0.004802868956760602,-0.0021367488641249217,-0.0021595843431936514,2.2835479068729694e-05,0.0
2158,-0.0008295341937058474,-0.001018603636155449,-0.02687605803202315,0.0258574543958677,0.0
2159,0.0,-0.0017177965720095003,0.0,-0.0017177965720095003,0.0
2160,-0.002480377074754925,0.002571689673563126,-0.0072145443369489035,0.00978623401051203,0.0
2161,0.0005206633792152495,-0.004617460079216748,-0.010277030277274626,0.005659570198057878,0.0
2162,-0.00021833463053035028,-0.004476080094040651,-0.004133306240900877,-0.00034277385313977345,0.0
2163,-0.004173927277379901,-0.0009214743589743505,-0.00047782314814279886,-0.00044365121083155164,0.0
2164,-0.004476014916518351,0.0,0.0,0.0,0.0
2165,-0.009689916675684479,-0.0013947408655196475,-0.005216964212998777,0.0038222233474791293,0.0
2166,-0.0073376522475051345,0.00010111815571374992,-0.0003849863115978,0.0004861044673115499,0.0
2167,0.0,-0.00249683994878035,-0.0012451451838491265,-0.0012516947649312236,0.0
2168,-0.00014196511519620064,-0.001396438307572977,-0.0019884643440353732,0.0005920260364623963,0.0
2169,0.0,0.0008073791510056494,0.0,0.0008073791510056494,0.0
2170,-0.00411797455222837,-0.0021751210605699955,-0.016083062517166718,0.013907941456596722,0.0
2171,-0.0035638244189676272,-0.008537899261557,-0.007271970105417501,-0.0012659291561394987,0.0
2172,-0.0045097783190740015,-0.004476014916518351,-0.009292080779850888,0.004816065863332537,0.0
2173,-0.0012451451838491265,-0.0017428566681567254,-0.0044987131971082495,0.002755856528951524,0.0
2174,-0.0045932447321271,-0.0004675613582098004,0.0006653349744031242,-0.0011328963326129246,0.0
2175,-0.008446742182884926,-0.019519569775232653,-0.002480377074754925,-0.017039192700477726,0.0
2176,0.002326685660019,-0.005180221161995251,-0.004244914956040553,-0.0009353062059546981,0.0
2177,-0.0018083117484771032,-0.011251172794253876,-0.007562722896394652,-0.0036884498978592244,0.0
2178,-0.002797254412807875,-0.00133928571428575,-0.0018216329715767744,0.00048234725729102436,0.0
2179,-0.013340638094964826,-0.0025243761277891014,-0.0012890827801971534,-0.001235293347591948,0.0
2180,-0.004688056462451473,-0.0041442682751314,-0.0027841349389050507,-0.0013601333362263492,0.0
2181,-0.0009090730276748002,0.005158029969807891,0.009210526315789502,-0.0040524963459816115,0.0
2182,-0.00034057949025217407,0.0,-0.0039541285530773,0.0039541285530773,0.0
2183,-0.007723156526959847,-0.0040253432097556285,-0.006835547336015525,0.002810204126259897,0.0
2184,-0.0176241071528245,0.00016273574551944978,-0.004836597597363348,0.004999333342882798,0.0
2185,-0.006370832977831695,-0.0038523145105403746,0.0018943616787025085,-0.005746676189242883,0.0
2186,-0.004235058922558901,-0.0003849863115978,-0.0013520374097839255,0.0009670510981861255,0.0
2187,-0.01940120409619875,-0.00021833463053035028,-0.005049707460176654,0.004831372829646304,0.0
2188,0.0002854022303844252,-0.004173927277379901,0.0,-0.004173927277379901,0.0
2189,-0.00709706392251086,-0.004476014916518351,0.0003556303225297989,-0.00483164523904815,0.0
2190,-0.012275627740153228,-0.006930549559066102,-0.007334217015822853,0.00040366745675675126,0.0
2191,-0.015172820151612101,-0.0055910814050812805,-0.00817064418365482,0.0025795627785735395,0.0
2192,0.0,0.00027968729172264987,-0.0020065980641477523,0.002286285355870402,0.0
2193,0.0,-0.0093847165081293,-0.00033585104169409996,-0.009048865466435201,0.0
2194,-0.0014760576227202012,-0.006849625429759004,-0.002094934127337079,-0.004754691302421925,0.0
2195,-0.006313234866656048,-0.003507084729565953,-0.015001054415601326,0.011493969686035372,0.0
2196,-0.005849454858597447,-0.003923449887247402,-0.0060714058855434756,0.0021479559982960734,0.0
2197,-0.0008271868264895753,-0.007276475607255477,-0.009567726630497368,0.0022912510232418913,0.0
2198,-0.00416377433840665,-0.00416377433840665,-0.0089242329361814,0.00476045859777475,0.0
2199,-0.0031619396623022997,0.0005832513877120746,0.0014953315297617,-0.0009120801420496253,0.0
2200,-0.01630739402573643,-0.0072429718137024205,-0.00903811797111775,0.00179514615741533,0.0
2201,-0.0017407231061595013,-0.004064579831343274,-0.006488282233155002,0.002423702401811728,0.0
2202,-0.007914866766958288,-0.006667004715340093,-0.0011943610459771502,-0.005472643669362943,0.0
2203,-0.007380005937000049,0.0,-0.002631158894492778,0.002631158894492778,0.0
2204,0.001019546548737251,-0.003743794745092523,-0.011842874934378304,0.00809908018928578,0.0
2205,-0.011160322925976001,0.0029201984641214003,0.0,0.0029201984641214003,0.0
2206,-0.012682525204075678,-0.003816800961545126,-0.004338370044965275,0.0005215690834201488,0.0
2207,0.0014953315297617,-0.01316303594762614,-0.0251536185369844,0.01199058258935826,0.0
2208,-0.0114092004098168,-0.0115231262275703,-0.011667431302523882,0.00014430507495358236,0.0
2209,-0.001383270516957448,-0.0005763219988966014,-0.0010127168735587998,0.00043639487466219846,0.0
2210,0.0008073791510056494,-0.0330754758484174,-0.023486864827002484,-0.009588611021414915,0.0
2211,-0.007576329622236725,-0.003005453237816745,-0.006174683037637459,0.0031692297998207144,0.0
2212,7.746462922969977e-05,-0.01327609487589345,-0.006164598611989426,-0.007111496263904025,0.0
2213,-0.001279230943939975,-0.006358466376339127,-0.011456643106325326,0.005098176729986199,0.0
2214,0.0002854022303844252,-0.004938889903980475,-0.007642593217133075,0.0027037033131526,0.0
2215,-0.01085123738565745,-0.0060597535804303455,-0.01202230447394602,0.005962550893515675,0.0
2216,-0.003195190460678425,-0.012971389545613523,-0.011909588505987532,-0.001061801039625991,0.0
2217,-0.0047382753205194765,-0.00844292590531137,-0.009939180706060351,0.0014962548007489817,0.0
2218,-0.006186066953909945,-0.010100173288916076,0.0,-0.010100173288916076,0.0
2219,-0.005393128181627075,0.002292552907422654,0.0005207516278246247,0.0017718012795980296,0.0
2220,0.0,-0.015174214402814754,-0.0024992054201887445,-0.01267500898262601,0.0
2221,-0.014423571965295,0.001447092730527004,-0.006108051984787017,0.007555144715314021,0.0
2222,-0.001286779695147775,-0.005054919211697347,-0.007773688130748452,0.002718768919051105,0.0
2223,-0.00014196511519620064,-0.003958766076741327,-0.0052586640141794195,0.0012998979374380928,0.0
2224,-0.003850792189150999,-0.005454826406086879,-0.002043880854751977,-0.0034109455513349016,0.0
2225,0.0024769114655264755,0.001443727651925103,-0.0017218164202994746,0.0031655440722245776,0.0
2226,0.0,-0.00044833584818762496,-0.000615029454764375,0.00016669360657675008,0.0
2227,-0.016972907469353926,-0.005487467804895352,-0.00812539716078092,0.0026379293558855673,0.0
2228,0.00044049904517349994,-0.00018250147760417534,-0.0007271024351769503,0.000544600957572775,0.0
2229,-0.007639842144780201,0.00027166038829324994,0.0016191720707368767,-0.0013475116824436268,0.0
2230,0.0025762510802572027,-0.0010034143329337494,-0.0040916099448873,0.0030881956119535505,0.0
2231,-0.0143483592302465,-0.015395757131670032,-0.011973162758668634,-0.003422594373001398,0.0
2232,-0.00857136482988945,0.0,-0.0002645091410333,0.0002645091410333,0.0
2233,0.004021506401239128,-0.006580917765671697,-0.0080493642435348,0.0014684464778631024,0.0
2234,0.002460783879827651,0.0,0.0,0.0,0.0
2235,0.0015388739915336291,-0.006516992224533525,-0.006994632580262131,0.00047764035572860596,0.0
2236,0.0,0.0023994468362972753,0.001942627950191067,0.00045681888610620827,0.003310597264374854
2237,-0.013002825861121423,-0.008908553741905646,-0.004705719716668276,-0.00420283402523737,0.0
2238,0.007395011109901524,0.0,-0.01397761273825861,0.01397761273825861,0.0
2239,-0.005643061407580452,-0.014515628904845708,-0.004922804728213099,-0.00959282417663261,0.0
2240,0.0015948584667686942,-0.004220619620296677,-0.007241583300942997,0.0030209636806463203,0.0
2241,-0.008964324584625228,-0.02583659730979005,-0.014854203474319675,-0.010982393835470375,0.0
2242,-0.015147848682345175,0.0008073791510056494,-0.002284270369820326,0.0030916495208259754,0.0
2243,-0.005059446992949253,-0.002008053830228648,-0.0019695403605026005,-3.851346972604756e-05,0.0
2244,0.0009012127578304011,0.007956783847452326,0.0028754258350395757,0.00508135801241275,0.0
2245,-0.00477037826249186,-0.001954745152449325,-0.013694699488023671,0.011739954335574346,0.0
2246,0.0,-0.00172383271357825,-0.002765857519125961,0.001042024805547711,0.0
2247,-0.004555852120981825,0.0,0.0,0.0,0.0
2248,-0.003581351246792275,0.0,0.0,0.0,0.0
2249,-0.005753434493672077,-0.006163659694703204,-0.00339113137847409,-0.002772528316229114,0.0
2250,3.7470027081099033e-16,0.00013280483818235017,-0.006194729662790848,0.006327534500973198,0.0
2251,-0.007438431161457192,-0.0001673782600137251,-0.0009109137653214982,0.0007435355053077731,0.0
2252,-0.01899885358592403,-0.0005142537011265757,-0.006128483100897052,0.0056142293997704755,0.0
2253,-0.008355847185513774,-0.002789481731039295,0.0,-0.002789481731039295,0.0
2254,-0.004795880095624421,-0.002217031461278525,-0.00928807731328099,0.007071045852002465,0.0
2255,-0.013564308651170528,-0.0049909704570570744,-0.0043918072568463005,-0.000599163200210774,0.0
2256,-0.003500892858492001,-0.010232156076600153,0.0,-0.010232156076600153,0.0
2257,-0.006958960487328224,-0.009722260472992652,-0.0053928376933068,-0.004329422779685852,0.0
2258,-0.0031052794042829247,0.0,-0.0004298822629632002,0.0004298822629632002,0.0
2259,0.00228688895840095,-0.016067197928145226,-0.009757398769667351,-0.0063097991584778745,0.0
2260,0.0005207516278247496,-0.0008966716963752499,-0.0010834993912154246,0.00018682769484017463,0.0
2261,-0.008420428795220201,-0.0009068860077974003,-0.003434796761048447,0.0025279107532510466,0.0
2262,-0.0002867157717903999,-0.004783638189989451,-0.005907855438799526,0.0011242172488100752,0.0
2263,0.0,0.0,0.0,0.0,0.0
2264,-0.004570120576631949,-0.003890020953817051,-0.006480940581238776,0.002590919627421725,0.0
2265,0.0,0.0026083289922230607,0.0,0.0026083289922230607,0.0
2266,-0.008133800793596675,0.0,-1.5097502415599949e-05,1.5097502415599949e-05,0.0
2267,-0.002963189700716726,-0.0035732176427762715,-0.01820264222381452,0.014629424581038249,0.0
2268,-0.011446559172726606,-0.0009219330269551736,-0.008509865238132401,0.007587932211177227,0.0
2269,-0.001085636843830895,-0.005195755510327648,-0.022795726583195897,0.01759997107286825,0.0
2270,-0.0018645311320413492,-0.0006574383649238739,-0.003761814359223127,0.003104375994299253,0.0
2271,-0.0008966716963752499,-0.00183460017303175,-0.010006992349104977,0.008172392176073226,0.0
2272,-0.0018639996657827773,-0.011320903581949177,-0.0037255222586040516,-0.007595381323345125,0.0
2273,-0.00020323712811475033,-0.0007420079986052742,-0.0028207053028822295,0.002078697304276955,0.0
2274,-0.0014450568596183905,-4.669234291677536e-05,-0.005091991584045627,0.005045299241128851,0.0
2275,0.0,-0.0002645091410333,-0.002899299824584701,0.002634790683551401,0.0
2276,-0.0017828847121464765,0.0124627377493571,0.021314733108415654,-0.008851995359058553,0.0
2277,0.0,-0.0017511591551895018,-0.007612515571736469,0.005861356416546967,0.0
2278,-0.003346236844261649,-0.006084169128129754,-0.005257606626006202,-0.0008265625021235514,0.0
2279,-0.00191981639398585,0.0,0.0,0.0,0.0
2280,-0.003669066867098725,-0.0028283365733958524,-0.01707494936074342,0.014246612787347568,0.0
2281,-0.0004675613582098004,-0.011124946405887081,-0.011719386342101156,0.0005944399362140754,0.0
2282,-0.013535572961129004,0.014250088756199628,0.0020857603210992586,0.01216432843510037,0.0
2283,-0.0004863803031342987,-0.0008004104906546503,-0.0037719439120345653,0.002971533421379915,0.0
2284,-0.007087843869181076,-0.02720444336881807,-0.01393698167257346,-0.013267461696244612,0.0
2285,-0.0057891116695741,0.0008987027628228998,-0.0032615968535078498,0.00416029961633075,0.0
2286,-0.0020642331561719234,-0.0028283365733958524,-0.0022077114427860997,-0.0006206251306097527,0.0
2287,-0.005066501032334574,-0.004375998742543774,-0.0067380884385637,0.002362089696019926,0.0
2288,0.0,0.00021168083635035063,-0.002042610054543924,0.0022542908908942745,0.0
2289,-0.00557896346207859,-0.008280540279484227,-0.011019024834814288,0.002738484555330061,0.0
2290,0.0003601558178130005,-0.0034088255185114984,-2.053437247627422e-05,-0.003388291146035224,0.0
2291,-0.0067075470857621495,0.0,0.0,0.0,0.0
2292,-0.006992423570494696,-0.0026591312314994996,-0.00475222525843755,0.00209309402693805,0.0
2293,-0.009509165347228002,-0.009780795143223442,-0.004565032073565001,-0.0052157630696584405,0.0
2294,-0.0031970755807975,-0.008396276649584717,-0.00476045859777475,-0.0036358180518099668,0.0
2295,0.0,-0.0018083117484771032,-0.009217103858626428,0.0074087921101493245,0.0
2296,-0.003401139230104774,-0.005362835661277722,0.00021168083635035063,-0.005574516497628072,0.0
2297,0.0,-0.017128893194304426,-0.013611868297470003,-0.0035170248968344232,0.0
2298,-0.004173927277379901,-0.0017080670413347253,-0.010728149269282498,0.009020082227947774,0.0
2299,0.0,-5.424109412457533e-05,-0.0013291784588539538,0.0012749373647293785,0.0
2300,-0.0004863803031342987,-0.0017656112470742736,-0.005246234593880886,0.0034806233468066125,0.0
2301,-0.003104289730948725,-0.004048826544547621,-0.0028207053028822295,-0.0012281212416653912,0.0
2302,-0.011246262439026777,0.0002854022303844252,0.0,0.0002854022303844252,0.0
2303,-0.00577101982987318,-0.0162818626452348,-0.018328761407970476,0.002046898762735675,0.0
2304,-0.0022764681133748514,-0.003730571139587249,-0.010813368123057342,0.007082796983470093,0.0
2305,-0.0034261819417554986,0.001447092730527004,-0.024642966615343737,0.02609005934587074,0.0
2306,-0.0031903236270979475,-0.007158622673955367,-0.012931583691843093,0.005772961017887726,0.0
2307,-0.032130781745088266,-7.828718341795077e-05,0.0,-7.828718341795077e-05,0.0
2308,7.746462922969977e-05,-0.002774475573576027,-0.005010840998621269,0.0022363654250452418,0.0
2309,-0.0053611814913858205,-0.0026009436540658766,0.0002854022303844252,-0.002886345884450302,0.0
2310,0.0020525680982140756,-0.006182009126186629,-0.018627736499971792,0.012445727373785163,0.0
2311,0.0007278112079976522,-0.0148039067646984,-0.020113095789500574,0.005309189024802173,0.0
2312,-0.006266109765762268,0.0,-0.0008651870103388998,0.0008651870103388998,0.0
2313,0.0023994468362967757,2.6905551372824812e-05,0.0,2.6905551372824812e-05,0.0
2314,0.0,-0.002788270900910603,-0.00910595613785815,0.0063176852369475475,0.0
2315,-0.005378985126875474,0.0014863290782134767,0.0,0.0014863290782134767,0.0
2316,-0.003162782639593904,-0.001085636843830895,0.0028754258350395757,-0.003961062678870471,0.0
2317,-0.005305570158376001,-0.0011868122947693502,-0.000615029454764375,-0.0005717828400049751,0.0
2318,-0.0009214743589743505,-0.009381654679783798,-0.0068643232530919045,-0.002517331426691894,0.0
2319,-0.0008966716963752499,4.996003610813204e-16,0.0,4.996003610813204e-16,0.0
2320,0.003384063763510657,-0.010642677477241973,-0.0076194819805716005,-0.0030231954966703726,0.0
2321,-0.013858564032065228,0.0,-0.006108051984787017,0.006108051984787017,0.0
2322,0.0003639056039988261,-0.015841520969562553,-0.006815785046460301,-0.009025735923102251,0.0
2323,0.001622059564942352,-0.0018943827881558496,-0.005888454559641697,0.0039940717714858475,0.0
