dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap,pair_index,original_pair_index,potency_difference,original_potency_difference,component_median_potency_difference,component_pair_count,same_as_original
CHEMBL244_Ki,121,1608,1613,molformer,xgboost,crem_mean,42,0.2599429388037466,-0.1033578003289596,0.3244688513418398,-0.0071555307267116,0.3292682926829268,-0.096202269602248,-0.0645259125380932,1474,1478,1.1697510810246623,1.5314789170422554,1.1729211700401714,8,False
CHEMBL244_Ki,126,1776,2055,molformer,xgboost,crem_mean,42,0.2459988450961523,0.120331985945511,0.1148953533026113,-0.03262208781362,0.1428571428571428,0.152954073759131,0.131103491793541,1661,1661,1.5854607295085,1.5854607295085,1.3657943825933687,2,True
CHEMBL244_Ki,130,1816,1841,molformer,xgboost,crem_mean,42,0.1837805078171619,-0.0278319531191293,0.2312196653514182,0.0319062452573415,0.2058823529411764,-0.059738198376470805,-0.04743915753425629,1672,1697,1.373580662812591,2.0636690798693778,1.3641477587196755,34,False
CHEMBL244_Ki,141,2360,2396,molformer,xgboost,crem_mean,42,0.3477020451656031,0.0476449859417806,0.4390719249073172,0.1810450103646831,0.3150684931506849,-0.1334000244229025,-0.09136987974171412,2097,2132,1.6283889300503134,3.9268567089496944,1.6283889300503134,193,False
CHEMBL244_Ki,148,2116,2120,molformer,xgboost,crem_mean,42,0.1370354648492175,-0.0547344318509563,0.1683868762816131,-0.0164160401002506,0.1818181818181818,-0.0383183917507057,-0.031351411432395615,1889,1891,2.0,2.589949601325708,1.772034022175137,8,False
CHEMBL244_Ki,149,2193,2201,molformer,xgboost,crem_mean,42,0.3007116793881499,0.1725088206093108,0.4772407170294495,0.3814015151515152,0.1549295774647887,-0.2088926945422044,-0.17652903764129957,1974,1946,1.5015950241028628,2.780874108719118,1.4763902723640627,50,False
CHEMBL244_Ki,153,2149,2153,molformer,xgboost,crem_mean,42,0.4463257335276352,-0.1227283736800731,0.6726251349539021,0.3361565236565236,0.5068493150684932,-0.4588848973365967,-0.22629940142626687,1936,1935,2.590095199298319,3.0487330483239683,2.5808534964513123,4,False
CHEMBL244_Ki,155,2204,2205,molformer,xgboost,crem_mean,42,0.4219203940549697,0.2670776424625509,0.2111183729021843,-0.0001892057847306,0.2112676056338028,0.2672668482472815,0.21080202115278543,1982,1982,1.0239121574054115,1.0239121574054115,1.0239121574054115,1,True
CHEMBL244_Ki,157,2209,2218,molformer,xgboost,crem_mean,42,0.1729113963336756,-0.0721518936415315,0.2284635321519912,-0.0001398657289002,0.2285714285714285,-0.07201202791263131,-0.055552135818315584,1988,1988,1.2662678894047712,1.2662678894047712,1.149226286388087,2,True
CHEMBL244_Ki,159,2217,2223,molformer,xgboost,crem_mean,42,0.46471864342554,0.2664662891387029,0.4681731011299184,0.2712001756224807,0.2702702702702703,-0.004733886483777816,-0.003454457704378411,1990,1990,1.221848749616358,1.221848749616358,1.221848749616358,1,True
CHEMBL244_Ki,162,2257,2258,molformer,xgboost,crem_mean,42,0.1203703703703703,0.0732473544973545,0.1136536994660564,0.0661708619374523,0.0508474576271186,0.007076492559902212,0.006716670904313896,2007,2007,2.6989700043360187,2.6989700043360187,2.6989700043360187,1,True
CHEMBL244_Ki,163,2262,2265,molformer,xgboost,crem_mean,42,0.4342753791763828,0.0382681445998509,0.4065475095456539,-0.0088692337723883,0.4117647058823529,0.047137378372239205,0.02772786963072893,2008,2009,1.4771212547196626,2.014723256820706,1.7459222557701843,2,False
CHEMBL244_Ki,164,2288,2854,molformer,xgboost,crem_mean,42,0.2551790646711516,0.0269274877155367,0.3209810300134902,0.1128945714692372,0.2345679012345679,-0.0859670837537005,-0.06580196534233862,2041,2041,1.1890562362200487,1.1890562362200487,1.1890562362200487,1,True
CHEMBL244_Ki,168,2363,2398,molformer,xgboost,crem_mean,42,0.5873072926469666,0.4650279719497715,0.5258289761313955,0.3853338579481052,0.2285714285714285,0.07969411400166632,0.06147831651557112,2124,2056,1.786120180054919,1.8952646494799872,1.54357508785945,4,False
CHEMBL244_Ki,169,2372,2385,molformer,xgboost,crem_mean,42,0.4240091009812501,0.2281721953148751,0.5572904791299339,0.4067692420341114,0.2537313432835821,-0.17859704671923632,-0.1332813781486838,2153,2153,1.463757293161681,1.463757293161681,1.463757293161681,1,True
CHEMBL244_Ki,171,2438,2446,molformer,xgboost,crem_mean,42,0.147850596262156,0.0009282852728725,0.1639109775898589,0.0197576978639725,0.1470588235294117,-0.0188294125911,-0.016060381327702905,2230,2230,1.500602350569185,1.500602350569185,1.500602350569185,1,True
CHEMBL244_Ki,172,2461,2462,molformer,xgboost,crem_mean,42,0.0712446576046788,0.0036988145213827,0.2070378151260504,0.1493678380443086,0.0677966101694915,-0.14566902352292588,-0.1357931575213716,2231,2231,1.3679767852945943,1.3679767852945943,1.3679767852945943,1,True
CHEMBL244_Ki,173,2475,2476,molformer,xgboost,crem_mean,42,0.0511515858612047,0.0037091651542649,0.0423796560366433,-0.0055013611615245,0.0476190476190476,0.0092105263157894,0.008771929824561396,2234,2234,1.5105450102066147,1.5105450102066147,1.5105450102066147,1,True
CHEMBL244_Ki,175,2479,2499,molformer,xgboost,crem_mean,42,0.4460532141923844,0.2141685131566383,0.6229775300189648,0.4651541704920199,0.2950819672131147,-0.2509856573353816,-0.17692431582658041,2239,2238,1.0543576623225928,1.0815873158135023,1.0543576623225928,3,False
CHEMBL244_Ki,182,2632,2633,molformer,xgboost,crem_mean,42,0.3435908319185059,0.0310150375939849,0.3196658233185748,-0.0043028322440086,0.3225806451612903,0.0353178698379935,0.02392500859993113,2315,2315,1.2218487496163544,1.2218487496163544,1.2218487496163544,2,True
CHEMBL244_Ki,183,2639,2642,molformer,xgboost,crem_mean,42,0.1865763546798029,-0.0352664576802507,0.2184065934065934,0.0052447552447552,0.2142857142857142,-0.040511212925005896,-0.0318302387267905,2317,2317,1.1249387366083,1.1249387366083,1.1249387366083,2,True
CHEMBL244_Ki,189,2710,2712,molformer,xgboost,crem_mean,42,0.2204396910279263,0.0588235294117647,0.2204396910279263,0.0588235294117647,0.1717171717171717,0.0,0.0,2343,2343,1.180704763861045,1.180704763861045,1.180704763861045,1,True
CHEMBL244_Ki,194,2836,2838,molformer,xgboost,crem_mean,42,0.3076923076923077,0.2637362637362637,0.5,0.4682539682539682,0.0597014925373134,-0.2045177045177045,-0.1923076923076923,2395,2395,1.5454822249613125,1.5454822249613125,1.31811198754016,2,True
CHEMBL244_Ki,200,3010,3013,molformer,xgboost,crem_mean,42,0.2986154859840287,0.10905210381755,0.2530668077176982,0.0511929719657247,0.2127659574468085,0.0578591318518253,0.04554867826633052,2445,2450,1.5740312677277188,2.204119982655925,1.56246936830415,16,False
CHEMBL244_Ki,202,3034,3036,molformer,xgboost,crem_mean,42,0.3834256758948409,0.2354478381096028,0.3803050268032494,0.2315782332360293,0.1935483870967742,0.00386960487357349,0.0031206490915914875,2452,2454,1.786120180054919,2.2552725051033056,1.4981152632000154,4,False
CHEMBL244_Ki,2,556,560,molformer,xgboost,crem_lime,42,0.2280530204259017,0.1069632981397687,0.1362760697779834,0.0007899630764906,0.135593220338983,0.1061733350632781,0.0917769506479183,483,18,1.6922366216770506,2.6197887582883936,1.6922366216770506,57,False
CHEMBL244_Ki,3,13,78,molformer,xgboost,crem_lime,42,0.0731202170839997,-0.0111415813629093,0.1466884890156779,0.0691147152898304,0.0833333333333333,-0.0802562966527397,-0.07356827193167821,24,56,1.0910804693473324,1.2257790432447884,1.1584297562960604,2,False
CHEMBL244_Ki,6,2271,2300,molformer,xgboost,crem_lime,42,0.3717390331925647,0.1506842485751337,0.2235487343420497,-0.0496470813524142,0.2602739726027397,0.2003313299275479,0.148190298850515,2013,1495,1.4631105402768476,3.880813592280792,1.4305252744744426,58,False
CHEMBL244_Ki,25,261,264,molformer,xgboost,crem_lime,42,0.2251697201325557,-0.0565867452737876,0.1859146639159908,-0.1101163673872852,0.2666666666666666,0.0535296221134976,0.039255056216564915,282,283,1.6989700043360187,1.848732324669351,1.6989700043360187,8,False
CHEMBL244_Ki,32,287,288,molformer,xgboost,crem_lime,42,0.4202340903159828,-0.0435786374312309,0.3267105107061943,-0.2119210807288501,0.4444444444444444,0.16834244329761922,0.09352357960978852,309,309,2.0,2.0,2.0,1,True
CHEMBL244_Ki,35,312,335,molformer,xgboost,crem_lime,42,0.1449450549450549,0.0974420024420024,0.0345780844068515,-0.0190564664594344,0.0526315789473684,0.11649846890143681,0.11036697053820341,317,318,1.4409090820652182,1.6084001693589816,1.4409090820652182,3,False
CHEMBL244_Ki,36,314,333,molformer,xgboost,crem_lime,42,0.293268141591948,0.1390720997574639,0.6983789129686964,0.6325706757982301,0.1791044776119403,-0.4934985760407662,-0.4051107713767484,319,319,1.154901959985743,1.154901959985743,1.1054266826574466,2,True
CHEMBL244_Ki,37,322,326,molformer,xgboost,crem_lime,42,0.1855935468079609,-0.0858752709227187,0.2066136847209334,-0.0578484203720887,0.25,-0.02802685055063,-0.021020137912972497,321,321,1.3767507096020992,1.3767507096020992,1.3767507096020992,1,True
CHEMBL244_Ki,38,356,374,molformer,xgboost,crem_lime,42,0.6659180035650624,0.6137176916221032,0.469473311503672,0.3865785164261207,0.1351351351351351,0.22713917519598253,0.19644469206139037,334,338,1.1160933293803943,1.1760912590556805,1.1460922942180374,2,False
CHEMBL244_Ki,50,495,508,molformer,xgboost,crem_lime,42,0.3647845501148177,0.1996285331446703,0.154275967832974,-0.0656122805304526,0.2063492063492063,0.26524081367512287,0.2105085822818437,418,419,2.0,2.6020599913279625,1.9784826838873988,6,False
CHEMBL244_Ki,55,553,1094,molformer,xgboost,crem_lime,42,0.1723155929038282,0.1162013958125623,0.1173156553591336,0.0574726489428037,0.0634920634920634,0.0587287468697586,0.054999937544694594,477,477,1.8758877041394824,1.8758877041394824,1.8758877041394824,1,True
CHEMBL244_Ki,67,642,950,molformer,xgboost,crem_lime,42,0.2416474710283951,-0.0291927178900352,0.9408333333333332,0.9197023809523808,0.2631578947368421,-0.948895098842416,-0.6991858623049381,541,542,1.6398485522173625,2.0658172844896434,1.8528329183535028,2,False
CHEMBL244_Ki,68,645,729,molformer,xgboost,crem_lime,42,0.2719577742142972,-0.0617282459374831,0.3696311672595192,0.0807121189201322,0.3142857142857143,-0.1424403648576153,-0.09767339304522205,544,610,1.2013971243204518,1.934498451243568,1.2512135599922165,6,False
CHEMBL244_Ki,73,781,794,molformer,xgboost,crem_lime,42,0.1533983288191685,-0.0693915846494713,0.1814061273771325,-0.0340133127867799,0.2083333333333333,-0.0353782718626914,-0.02800779855796398,654,654,1.117113399096343,1.117113399096343,1.117113399096343,1,True
CHEMBL244_Ki,74,844,865,molformer,xgboost,crem_lime,42,0.4821218259326063,0.3164008102310403,0.1443870185813049,-0.1294091354726775,0.2424242424242424,0.4458099457037178,0.33773480735130135,795,743,1.2842782695698611,2.171838921472558,1.2842782695698611,45,False
CHEMBL244_Ki,77,895,1437,molformer,xgboost,crem_lime,42,0.75,0.7357142857142858,0.0377859858147256,-0.0171976721387185,0.054054054054054,0.7529119578530042,0.7122140141852744,932,708,1.153814864344529,1.419955748489758,1.153814864344529,7,False
CHEMBL244_Ki,87,1033,1246,molformer,xgboost,crem_lime,42,0.3706061239327932,-0.0140234669971664,0.283533928850692,-0.1543064479627738,0.3793103448275862,0.1402829809656074,0.08707219508210118,1077,1077,1.0310342337399687,1.0310342337399687,1.0310342337399687,1,True
CHEMBL244_Ki,90,1128,1138,molformer,xgboost,crem_lime,42,0.131320252244726,-0.0677521899491909,0.1536025165069654,-0.0403635734601883,0.1864406779661017,-0.0273886164890026,-0.02228226426223942,1119,1108,1.3367455479305157,2.57978359661681,1.3367455479305157,3,False
CHEMBL244_Ki,92,1164,1188,molformer,xgboost,crem_lime,42,0.0895951008576147,0.035242569565532,0.1034261715296198,0.0498993758000448,0.056338028169014,-0.0146568062345128,-0.013831070672005105,1128,1128,1.869231719730976,1.869231719730976,1.869231719730976,1,True
CHEMBL244_Ki,93,1207,1211,molformer,xgboost,crem_lime,42,0.3803230801659764,0.160854171058093,0.2470361150011185,-0.0196385942693186,0.2615384615384615,0.1804927653274116,0.13328696516485788,1146,1131,1.1333392786347307,1.2405492482825995,1.089208826684959,6,False
CHEMBL244_Ki,95,1238,1243,molformer,xgboost,crem_lime,42,0.1496425277340007,0.0079162823563342,0.1307690267818736,-0.0141028020878141,0.1428571428571428,0.022019084444148303,0.018873500952127087,1159,1159,1.1760912590556811,1.1760912590556811,1.1760912590556811,1,True
CHEMBL244_Ki,100,1289,2103,molformer,xgboost,crem_lime,42,0.4696390317391306,0.1160650528985509,0.4336789780526395,0.0561316300877325,0.4,0.059933422810818406,0.03596005368649108,1192,1192,1.2678616324113268,1.2678616324113268,1.2678616324113268,1,True
CHEMBL244_Ki,107,1363,1364,molformer,xgboost,crem_lime,42,0.4771011994541406,0.323837757914837,0.174162793977192,-0.0678929388225964,0.2266666666666666,0.3917306967374334,0.3029384054769486,1358,1361,1.3222192947339213,2.4313637641589896,1.3222192947339213,19,False
CHEMBL244_Ki,108,1384,1395,molformer,xgboost,crem_lime,42,0.4473556296448375,0.2062017225807666,0.4281923243413175,0.178676247690256,0.3037974683544304,0.027525474890510604,0.019163305303520006,1377,1380,1.072002661420501,1.2552725051033056,1.062265856348343,6,False
CHEMBL244_Ki,114,1531,1535,molformer,xgboost,crem_lime,42,0.4612476573223524,0.3534971887868229,0.5837777418659772,0.5005332902391727,0.1666666666666666,-0.1470361014523498,-0.1225300845436248,1406,1410,1.6690067809585756,2.146128035678238,1.6690067809585756,5,False
CHEMBL244_Ki,116,1557,1558,molformer,xgboost,crem_lime,42,0.4265900159737356,0.0644363418518844,0.6339858331162519,0.4028189908738847,0.3870967741935484,-0.33838264902200027,-0.20739581714251631,1412,1413,1.0389180660303694,1.845098040014257,1.4420080530223132,2,False
CHEMBL244_Ki,118,1999,2003,molformer,xgboost,crem_lime,42,0.1794706899221327,0.0996970069978956,0.0914454144709984,0.0031137186556788,0.0886075949367088,0.0965832883422168,0.0880252754511343,1795,1796,1.3622996524029034,2.035715552266536,1.3485063806347295,14,False
CHEMBL244_Ki,121,1608,1613,molformer,xgboost,crem_lime,42,0.2604652850072811,-0.1025790296255081,0.3849803728269477,0.0830616467601766,0.3292682926829268,-0.1856406763856847,-0.12451508781966658,1474,1478,1.1697510810246623,1.5314789170422554,1.1729211700401714,8,False
CHEMBL244_Ki,126,1776,2055,molformer,xgboost,crem_lime,42,0.3024241705791628,0.1861615323423566,0.1178767187444018,-0.0291438281315311,0.1428571428571428,0.2153053604738877,0.184547451834761,1661,1661,1.5854607295085,1.5854607295085,1.3657943825933687,2,True
CHEMBL244_Ki,130,1816,1841,molformer,xgboost,crem_lime,42,0.150141781144647,-0.0701918311511851,0.1306694669875659,-0.0947125230526947,0.2058823529411764,0.0245206919015096,0.01947231415708109,1672,1697,1.373580662812591,2.0636690798693778,1.3641477587196755,34,False
CHEMBL244_Ki,141,2360,2396,molformer,xgboost,crem_lime,42,0.2828351087730586,-0.0470607411913343,0.3616770241108706,0.0680484552018711,0.3150684931506849,-0.1151091963932054,-0.07884191533781199,2097,2132,1.6283889300503134,3.9268567089496944,1.6283889300503134,193,False
CHEMBL244_Ki,148,2116,2120,molformer,xgboost,crem_lime,42,0.1191603827817063,-0.0765817543779145,0.1567400312352965,-0.0306510729346376,0.1818181818181818,-0.04593068144327689,-0.0375796484535902,1889,1891,2.0,2.589949601325708,1.772034022175137,8,False
CHEMBL244_Ki,149,2193,2201,molformer,xgboost,crem_lime,42,0.6986244019138755,0.6433722089314193,1.0,1.0,0.1549295774647887,-0.35662779106858067,-0.30137559808612446,1974,1946,1.5015950241028628,2.780874108719118,1.4763902723640627,50,False
CHEMBL244_Ki,153,2149,2153,molformer,xgboost,crem_lime,42,0.4616840408098708,-0.0915851394688731,0.5889881605224294,0.1665593255038151,0.5068493150684932,-0.2581444649726882,-0.12730411971255862,1936,1935,2.590095199298319,3.0487330483239683,2.5808534964513123,4,False
CHEMBL244_Ki,155,2204,2205,molformer,xgboost,crem_lime,42,0.2879410532329954,0.0972109782061191,0.2124543309940829,0.0015045982246408,0.2112676056338028,0.0957063799814783,0.07548672223891251,1982,1982,1.0239121574054115,1.0239121574054115,1.0239121574054115,1,True
CHEMBL244_Ki,157,2209,2218,molformer,xgboost,crem_lime,42,0.1436851049494972,-0.1100378269173184,0.2144273626357259,-0.0183349002870219,0.2285714285714285,-0.0917029266302965,-0.07074225768622869,1988,1988,1.2662678894047712,1.2662678894047712,1.149226286388087,2,True
CHEMBL244_Ki,159,2217,2223,molformer,xgboost,crem_lime,42,0.1825643566290821,-0.1201895853601467,0.17878330144607,-0.1253710313516818,0.2702702702702703,0.005181445991535083,0.003781055183012111,1990,1990,1.221848749616358,1.221848749616358,1.221848749616358,1,True
CHEMBL244_Ki,162,2257,2258,molformer,xgboost,crem_lime,42,0.104324821716126,0.0563422228794899,0.035226593919194,-0.0164576956922777,0.0508474576271186,0.0727999185717676,0.069098227796932,2007,2007,2.6989700043360187,2.6989700043360187,2.6989700043360187,1,True
CHEMBL244_Ki,163,2262,2265,molformer,xgboost,crem_lime,42,0.5433472923556593,0.2236903970046207,0.6728395200223711,0.4438271840380309,0.4117647058823529,-0.2201367870334102,-0.12949222766671187,2008,2009,1.4771212547196626,2.014723256820706,1.7459222557701843,2,False
CHEMBL244_Ki,164,2288,2854,molformer,xgboost,crem_lime,42,0.3561880710549701,0.1588908670234286,0.2753900289442776,0.0533321345884917,0.2345679012345679,0.10555873243493691,0.08079804211069247,2041,2041,1.1890562362200487,1.1890562362200487,1.1890562362200487,1,True
CHEMBL244_Ki,168,2363,2398,molformer,xgboost,crem_lime,42,0.5294587749872677,0.3900391527612729,0.4499599538550533,0.2869851253676617,0.2285714285714285,0.10305402739361119,0.0794988211322144,2124,2056,1.786120180054919,1.8952646494799872,1.54357508785945,4,False
CHEMBL244_Ki,169,2372,2385,molformer,xgboost,crem_lime,42,0.6420205925545405,0.5203075940230842,0.6780838340505143,0.5686323376276892,0.2537313432835821,-0.048324743604604925,-0.03606324149597384,2153,2153,1.463757293161681,1.463757293161681,1.463757293161681,1,True
CHEMBL244_Ki,171,2438,2446,molformer,xgboost,crem_lime,42,0.2447989680381354,0.1145918935619519,0.2040477212845634,0.0668145697819019,0.1470588235294117,0.04777732378005001,0.040751246753572,2230,2230,1.500602350569185,1.500602350569185,1.500602350569185,1,True
CHEMBL244_Ki,172,2461,2462,molformer,xgboost,crem_lime,42,0.1726190476190476,0.1124458874458874,0.7351190476190477,0.7158549783549784,0.0677966101694915,-0.603409090909091,-0.5625000000000001,2231,2231,1.3679767852945943,1.3679767852945943,1.3679767852945943,1,True
CHEMBL244_Ki,173,2475,2476,molformer,xgboost,crem_lime,42,0.0591924402500969,0.0121520622626018,0.0362960994674549,-0.0118890955591722,0.0476190476190476,0.024041157821774,0.022896340782642,2234,2234,1.5105450102066147,1.5105450102066147,1.5105450102066147,1,True
CHEMBL244_Ki,175,2479,2499,molformer,xgboost,crem_lime,42,0.4623304669437474,0.2372594996178743,0.7136690963182959,0.5938096482654895,0.2950819672131147,-0.35655014864761525,-0.2513386293745485,2239,2238,1.0543576623225928,1.0815873158135023,1.0543576623225928,3,False
CHEMBL244_Ki,182,2632,2633,molformer,xgboost,crem_lime,42,0.8670760229544237,0.8037788910279587,0.385600699255885,0.0930296036634493,0.3225806451612903,0.7107492873645095,0.4814753236985386,2315,2315,1.2218487496163544,1.2218487496163544,1.2218487496163544,2,True
CHEMBL244_Ki,183,2639,2642,molformer,xgboost,crem_lime,42,0.1650341655455994,-0.0626837893056006,0.1673183798183798,-0.0597766075038802,0.2142857142857142,-0.002907181801720407,-0.0022842142727803882,2317,2317,1.1249387366083,1.1249387366083,1.1249387366083,2,True
CHEMBL244_Ki,189,2710,2712,molformer,xgboost,crem_lime,42,0.5353535353535354,0.4390243902439024,0.4778669043374925,0.3696197991391678,0.1717171717171717,0.06940459110473457,0.057486631016042844,2343,2343,1.180704763861045,1.180704763861045,1.180704763861045,1,True
CHEMBL244_Ki,194,2836,2838,molformer,xgboost,crem_lime,42,0.0675500961791284,0.0083469276825651,0.1370115629984051,0.0822186463633832,0.0597014925373134,-0.0738717186808181,-0.06946146681927672,2395,2395,1.5454822249613125,1.5454822249613125,1.31811198754016,2,True
CHEMBL244_Ki,200,3010,3013,molformer,xgboost,crem_lime,42,0.2148531153030759,0.0026512545741775,0.147198534434076,-0.0832883481513087,0.2127659574468085,0.0859396027254862,0.06765458086899992,2445,2450,1.5740312677277188,2.204119982655925,1.56246936830415,16,False
CHEMBL244_Ki,202,3034,3036,molformer,xgboost,crem_lime,42,0.8733645983645983,0.8429721019721019,0.3544228647169823,0.1994843522490581,0.1935483870967742,0.6434877497230438,0.5189417336476161,2452,2454,1.786120180054919,2.2552725051033056,1.4981152632000154,4,False
CHEMBL244_Ki,2,556,560,molformer,mlp,crem_mean,42,0.3714432360773824,0.2728460966385404,0.1449280308940552,0.0107990945637109,0.135593220338983,0.2620470020748295,0.22651520518332718,483,18,1.6922366216770506,2.6197887582883936,1.6922366216770506,57,False
CHEMBL244_Ki,3,13,78,molformer,mlp,crem_mean,42,0.1275484958349408,0.0482347227290263,0.280927309498738,0.2155570649077142,0.0833333333333333,-0.1673223421786879,-0.15337881366379721,24,56,1.0910804693473324,1.2257790432447884,1.1584297562960604,2,False
CHEMBL244_Ki,6,2271,2300,molformer,mlp,crem_mean,42,0.4058441343350629,0.1967892927122146,0.3129826990001235,0.0712543893890559,0.2602739726027397,0.1255349033231587,0.0928614353349394,2013,1495,1.4631105402768476,3.880813592280792,1.4305252744744426,58,False
CHEMBL244_Ki,25,261,264,molformer,mlp,crem_mean,42,0.2854166666666666,0.0255681818181818,0.2637820512820513,-0.0039335664335664,0.2666666666666666,0.0295017482517482,0.021634615384615308,282,283,1.6989700043360187,1.848732324669351,1.6989700043360187,8,False
CHEMBL244_Ki,32,287,288,molformer,mlp,crem_mean,42,0.4722222222222221,0.0499999999999999,0.4305555555555555,-0.025,0.4444444444444444,0.0749999999999999,0.041666666666666574,309,309,2.0,2.0,2.0,1,True
CHEMBL244_Ki,35,312,335,molformer,mlp,crem_mean,42,0.0463139791164513,-0.0066685775993013,0.0570647047726843,0.004679410593389,0.0526315789473684,-0.011347988192690301,-0.010750725656233001,317,318,1.4409090820652182,1.6084001693589816,1.4409090820652182,3,False
CHEMBL244_Ki,36,314,333,molformer,mlp,crem_mean,42,0.3281138730824265,0.1815205363004105,0.4925647451963241,0.3818515986937039,0.1791044776119403,-0.20033106239329337,-0.16445087211389758,319,319,1.154901959985743,1.154901959985743,1.1054266826574466,2,True
CHEMBL244_Ki,37,322,326,molformer,mlp,crem_mean,42,0.3761593683096803,0.1682124910795737,0.3727205389485463,0.1636273852647284,0.25,0.004585105814845308,0.003438829361133988,321,321,1.3767507096020992,1.3767507096020992,1.3767507096020992,1,True
CHEMBL244_Ki,38,356,374,molformer,mlp,crem_mean,42,0.1130622974622217,-0.0255217185593061,0.1096838132778426,-0.0294280908974944,0.1351351351351351,0.0039063723381882985,0.0033784841843790964,334,338,1.1160933293803943,1.1760912590556805,1.1460922942180374,2,False
CHEMBL244_Ki,50,495,508,molformer,mlp,crem_mean,42,0.3427112163355048,0.171816132582736,0.2905829283694525,0.1061344897455102,0.2063492063492063,0.06568164283722581,0.05212828796605229,418,419,2.0,2.6020599913279625,1.9784826838873988,6,False
CHEMBL244_Ki,55,553,1094,molformer,mlp,crem_mean,42,0.0654162000746547,0.002054586520394,0.0644409937888198,0.0010132645541635,0.0634920634920634,0.0010413219662305001,0.0009752062858349037,477,477,1.8758877041394824,1.8758877041394824,1.8758877041394824,1,True
CHEMBL244_Ki,67,642,950,molformer,mlp,crem_mean,42,0.8708668730650154,0.8247478991596636,0.4914700149065474,0.3098521630874571,0.2631578947368421,0.5148957360722065,0.379396858158468,541,542,1.6398485522173625,2.0658172844896434,1.8528329183535028,2,False
CHEMBL244_Ki,68,645,729,molformer,mlp,crem_mean,42,0.3030779253230527,-0.0163446922372147,0.4046044864226683,0.1317148760330579,0.3142857142857143,-0.1480595682702726,-0.10152656109961555,544,610,1.2013971243204518,1.934498451243568,1.2512135599922165,6,False
CHEMBL244_Ki,73,781,794,molformer,mlp,crem_mean,42,0.282704678362573,0.0939427516158817,0.3138278388278388,0.1332562174667437,0.2083333333333333,-0.03931346585086201,-0.03112316046526581,654,654,1.117113399096343,1.117113399096343,1.117113399096343,1,True
CHEMBL244_Ki,74,844,865,molformer,mlp,crem_mean,42,0.2318995007951722,-0.0138926589503726,0.4424894102313457,0.2640860215053763,0.2424242424242424,-0.2779786804557489,-0.2105899094361735,795,743,1.2842782695698611,2.171838921472558,1.2842782695698611,45,False
CHEMBL244_Ki,77,895,1437,molformer,mlp,crem_mean,42,0.0649492684361444,0.0115177980610669,0.05013611615245,-0.0041418200674099,0.054054054054054,0.0156596181284768,0.014813152283694404,932,708,1.153814864344529,1.419955748489758,1.153814864344529,7,False
CHEMBL244_Ki,87,1033,1246,molformer,mlp,crem_mean,42,0.4245670276103834,0.0729135444833955,0.4188563962063287,0.063713082776863,0.3793103448275862,0.009200461706532506,0.0057106314040547,1077,1077,1.0310342337399687,1.0310342337399687,1.0310342337399687,1,True
CHEMBL244_Ki,90,1128,1138,molformer,mlp,crem_mean,42,0.3266716909698051,0.172367286817052,0.2868941368249669,0.1234740431806884,0.1864406779661017,0.04889324363636359,0.03977755414483819,1119,1108,1.3367455479305157,2.57978359661681,1.3367455479305157,3,False
CHEMBL244_Ki,92,1164,1188,molformer,mlp,crem_mean,42,0.0589201877934272,0.0027363184079601,0.0630868544600938,0.0071517412935323,0.056338028169014,-0.004415422885572199,-0.004166666666666596,1128,1128,1.869231719730976,1.869231719730976,1.869231719730976,1,True
CHEMBL244_Ki,93,1207,1211,molformer,mlp,crem_mean,42,0.3376207433040693,0.1030280898909271,0.2398916822484934,-0.0293133469551652,0.2615384615384615,0.1323414368460923,0.09772906105557594,1146,1131,1.1333392786347307,1.2405492482825995,1.089208826684959,6,False
CHEMBL244_Ki,95,1238,1243,molformer,mlp,crem_mean,42,0.1995911948373748,0.0661897273102706,0.2577117327117327,0.1339970214970214,0.1428571428571428,-0.06780729418675079,-0.05812053787435789,1159,1159,1.1760912590556811,1.1760912590556811,1.1760912590556811,1,True
CHEMBL244_Ki,100,1289,2103,molformer,mlp,crem_mean,42,0.7955774915049109,0.6592958191748515,0.7878778039510204,0.646463006585034,0.4,0.0128328125898175,0.0076996875538905,1192,1192,1.2678616324113268,1.2678616324113268,1.2678616324113268,1,True
CHEMBL244_Ki,107,1363,1364,molformer,mlp,crem_mean,42,0.2151158645276292,-0.0149363820763415,0.2145588235294117,-0.0156566937119675,0.2266666666666666,0.000720311635626001,0.0005570409982175173,1358,1361,1.3222192947339213,2.4313637641589896,1.3222192947339213,19,False
CHEMBL244_Ki,108,1384,1395,molformer,mlp,crem_mean,42,0.5159954194703248,0.3047934206937392,0.600621711709623,0.4263475495465494,0.3037974683544304,-0.1215541288528102,-0.08462629223929818,1377,1380,1.072002661420501,1.2552725051033056,1.062265856348343,6,False
CHEMBL244_Ki,114,1531,1535,molformer,mlp,crem_mean,42,0.1571969696969696,-0.0113636363636363,0.1770833333333333,0.0124999999999999,0.1666666666666666,-0.023863636363636198,-0.019886363636363674,1406,1410,1.6690067809585756,2.146128035678238,1.6690067809585756,5,False
CHEMBL244_Ki,116,1557,1558,molformer,mlp,crem_mean,42,0.4649417562724014,0.1270102339181286,0.365329562910208,-0.0355149236728183,0.3870967741935484,0.1625251575909469,0.0996121933621934,1412,1413,1.0389180660303694,1.845098040014257,1.4420080530223132,2,False
