draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
222,0.0,-0.006919349291420702,-0.010851366238194798,0.003932016946774097,0.0
223,-0.0090655543632997,-0.008876357560568,-0.0015255231808830975,-0.007350834379684902,0.0
224,-0.0006717020833881999,0.0,-0.0012789642742321498,0.0012789642742321498,0.0
225,-0.00557896346207859,-0.0020663881494627006,-0.0021902266277030995,0.00012383847824039892,0.0
226,-0.0005792124542124029,-0.00021670255618361223,-0.0010765077562339999,0.0008598052000503877,0.0
227,-0.009507761980055297,0.0,0.0,0.0,0.0
228,-0.004233961717294992,0.0,0.0,0.0,0.0
229,-0.002490290367698253,-0.002474487138622356,0.0,-0.002474487138622356,0.0
230,-0.010668030807630104,-0.003752818650516909,-0.007913774338406652,0.004160955687889743,0.0
231,-0.0026434254202518034,0.0,0.0,0.0,0.0
232,-0.00398163277676205,-0.003335113960113739,-0.008311639939487199,0.00497652597937346,0.0
233,0.0,0.0,-0.006880993139296951,0.006880993139296951,0.0
234,-0.002055856474896006,0.0,-0.0008659338812158374,0.0008659338812158374,0.0
235,0.0,-0.0029521152454404023,-0.0042141182869633986,0.0012620030415229962,0.0
236,0.0,-0.004357814162570951,0.0,-0.004357814162570951,0.0
237,-0.0025781584345849484,-0.00887356579423024,-0.009835809255051339,0.0009622434608210981,0.0
238,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0
240,-0.002526759642092251,-0.003335113960113739,-0.000810859743046002,-0.002524254217067737,0.0
241,-0.0042734977282498435,-0.005318262462998999,0.0,-0.005318262462998999,0.0
242,0.0,-0.0005217210331395,0.0,-0.0005217210331395,0.0
243,0.0,-0.008021891786679898,-1.942890293094024e-16,-0.008021891786679704,0.0
244,0.0,-0.0040100652298799,-0.007562598311831651,0.003552533081951751,0.0
245,0.0,-0.0113080823755703,-0.00496075414950985,-0.006347328226060449,0.0
246,-0.0009272159392444135,-0.0035451428429992982,-0.004825652535572355,0.001280509692573057,0.0
247,-0.000246212121212102,-0.0065305177084543035,0.0,-0.0065305177084543035,0.0
248,-0.0001570626176118006,-0.0014758841505876528,-0.0009781107523204012,-0.0004977733982672516,0.0
249,0.0,-0.0023405934761760515,-0.0012201359574168513,-0.0011204575187592001,0.0
250,-0.006981138450691399,-0.002789481731039295,0.0,-0.002789481731039295,0.0
