dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap
CHEMBL236_Ki,89,1072,1073,morgan,mlp,crem_lime,42,0.7287925479724507,0.6135293808607424,0.509368456694406,0.3008500507895286,0.2982456140350877,0.3126793300712138,0.21942409127804474
CHEMBL236_Ki,91,1117,1120,morgan,mlp,crem_lime,42,0.2105892008543818,-0.1376802693569203,0.56432492316113,0.3721153304380991,0.3061224489795918,-0.5097955997950194,-0.3537357223067482
CHEMBL236_Ki,97,1225,1228,morgan,mlp,crem_lime,42,0.3591796760349984,0.2523762887074981,0.4402577846154127,0.3469674153846481,0.1428571428571428,-0.09459112667714997,-0.08107810858041431
CHEMBL236_Ki,99,1262,1415,morgan,mlp,crem_lime,42,0.2389306599832915,-0.0088593576965669,0.2135338345864661,-0.0425249169435215,0.2456140350877192,0.0336655592469546,0.02539682539682539
CHEMBL236_Ki,100,1285,2054,morgan,mlp,crem_lime,42,0.4935586837127634,0.1689168142978681,0.7306167634379344,0.5579352015391743,0.390625,-0.3890183872413062,-0.23705807972517096
CHEMBL236_Ki,107,1444,1447,morgan,mlp,crem_lime,42,0.2352941176470588,0.0,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0
CHEMBL236_Ki,112,1541,1547,morgan,mlp,crem_lime,42,0.7787767878602576,0.7134153842735155,0.9594017094017092,0.9474067599067598,0.2280701754385964,-0.23399137563324435,-0.1806249215414516
CHEMBL236_Ki,120,1729,1786,morgan,mlp,crem_lime,42,0.6040261686660559,0.4334528259375875,0.3056894565000779,0.0066018377616498,0.3010752688172043,0.4268509881759377,0.29833671216597796
CHEMBL236_Ki,122,1746,2584,morgan,mlp,crem_lime,42,0.1951761280185488,0.0386825973554888,0.4146156082025292,0.300790865353021,0.1627906976744186,-0.26210826799753223,-0.21943948018398038
CHEMBL236_Ki,127,1828,1830,morgan,mlp,crem_lime,42,0.1015963203463203,-0.0040982302011713,0.1113054375068105,0.0067531360370235,0.1052631578947368,-0.010851366238194798,-0.009709117160490208
CHEMBL236_Ki,128,1849,2516,morgan,mlp,crem_lime,42,0.1312110804564951,-0.0358637117634096,0.1654109204226513,0.0049130205039304,0.1612903225806451,-0.04077673226734,-0.03419983996615619
CHEMBL236_Ki,129,1853,1859,morgan,mlp,crem_lime,42,0.0967939534837513,-0.0752452934717245,0.7982258064516129,0.7597926267281105,0.16,-0.835037920199835,-0.7014318529678616
