dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap,pair_index,original_pair_index,potency_difference,original_potency_difference,component_median_potency_difference,component_pair_count,same_as_original
CHEMBL264_Ki,25,259,261,morgan,mlp,crem_lime,42,0.6832622532819611,0.5435250120828263,0.2062689554835212,-0.1439065053325723,0.3061224489795918,0.6874315174153987,0.4769932977984399,255,258,1.7741108713136071,2.1524284899464208,1.7741108713136071,7,False
CHEMBL264_Ki,30,316,2249,morgan,mlp,crem_lime,42,0.9066803014008123,0.6578277718029786,0.9032125631615632,0.6451127315923979,0.7272727272727273,0.012715040210580675,0.003467738239249174,307,307,1.0239277833916338,1.0239277833916338,1.0239277833916338,1,True
CHEMBL264_Ki,36,363,2228,morgan,mlp,crem_lime,42,0.9351140002793642,0.4700976689481411,0.9726137722910428,0.7763458070435166,0.8775510204081632,-0.30624813809537554,-0.037499772011678645,370,370,2.079181246047625,2.079181246047625,2.079181246047625,1,True
CHEMBL264_Ki,38,376,380,morgan,mlp,crem_lime,42,0.4696448434446242,-0.0607103131107515,0.7180426716141002,0.4360853432282003,0.5,-0.4967956563389518,-0.24839782816947598,381,384,1.8000293592441343,2.6200006423000675,1.7549999084521732,12,False
CHEMBL264_Ki,49,766,1428,morgan,mlp,crem_lime,42,0.6274195541931986,-0.6145152651628063,0.7683101785426668,-0.0039892263151106,0.7692307692307693,-0.6105260388476957,-0.1408906243494682,616,615,1.4486564611733923,1.607579695092058,1.447406329678234,8,False
CHEMBL264_Ki,52,552,659,morgan,mlp,crem_lime,42,0.447093617474772,-0.0136617012962513,0.3576610320188668,-0.1776214412987442,0.4545454545454545,0.1639597400024929,0.08943258545590521,485,485,1.3710678622717358,1.3710678622717358,1.3710678622717358,1,True
CHEMBL264_Ki,55,575,587,morgan,mlp,crem_lime,42,0.5986178037648626,0.4355562865443381,0.4345037875138209,0.2047709511913107,0.2888888888888888,0.2307853353530274,0.16411401625104172,495,496,2.081304939677481,3.4685210829577446,2.26400326978632,12,False
CHEMBL264_Ki,57,1066,1199,morgan,mlp,crem_lime,42,0.8453671223140868,0.6847868262556386,0.7868206024706175,0.565441997343951,0.5094339622641509,0.11934482891168763,0.05854651984346937,757,531,1.4734869700645683,1.7533276666586115,1.4734869700645683,3,False
CHEMBL264_Ki,59,612,1023,morgan,mlp,crem_lime,42,0.4699038235984048,0.3012368583797155,0.2061396512628039,-0.0464522778808493,0.2413793103448276,0.3476891362605648,0.2637641723356009,547,547,1.129994882175688,1.129994882175688,1.129994882175688,1,True
CHEMBL264_Ki,64,1674,2413,morgan,mlp,crem_lime,42,0.4435569471362464,-0.1360712329301636,0.4413940878699012,-0.1404870705989517,0.5102040816326531,0.004415837668788114,0.002162859266345185,1206,1266,1.5051499783199065,2.798713409298532,1.5051499783199065,97,False
CHEMBL264_Ki,66,666,667,morgan,mlp,crem_lime,42,0.1555208556852693,-0.0133749731776768,0.1120701098611858,-0.0655158681665769,0.1666666666666666,0.052140894988900094,0.043450745824083495,563,562,1.3692948272225085,1.5855807169334666,1.3692948272225085,3,False
CHEMBL264_Ki,80,920,922,morgan,mlp,crem_lime,42,0.1819291819291819,0.0331890331890332,0.2521902782852271,0.1162248743370865,0.1538461538461538,-0.0830358411480533,-0.07026109635604522,667,667,2.010655087550016,2.010655087550016,2.010655087550016,1,True
CHEMBL264_Ki,81,931,934,morgan,mlp,crem_lime,42,0.2268517262460361,-0.0147571093020775,0.8735619935619936,0.8340501165501166,0.238095238095238,-0.8488072258521941,-0.6467102673159575,669,670,1.1800308105251407,1.3798295402150875,1.1800308105251407,5,False
CHEMBL264_Ki,82,940,942,morgan,mlp,crem_lime,42,1.0,1.0,0.0778295778295778,0.0119602619602619,0.0666666666666666,0.9880397380397381,0.9221704221704222,673,673,1.1047353505200128,1.1047353505200128,1.1047353505200128,1,True
CHEMBL264_Ki,91,1052,1053,morgan,mlp,crem_lime,42,0.3991485953698482,0.2417827513000466,0.2930199036054003,0.107858449787767,0.2075471698113207,0.13392430151227958,0.10612869176444789,752,751,1.3679767852945943,1.5440680443502757,1.3679767852945943,5,False
CHEMBL264_Ki,96,1080,1082,morgan,mlp,crem_lime,42,0.2377445509757175,0.0948216542836646,0.4281953082725394,0.3209819285736406,0.1578947368421052,-0.226160274289976,-0.19045075729682187,789,789,1.23825621066341,1.23825621066341,1.165192192824291,2,True
CHEMBL264_Ki,98,1095,1193,morgan,mlp,crem_lime,42,0.3901275538295453,-0.1244523226267757,0.5516771556233155,0.173404755680488,0.4576271186440678,-0.2978570783072637,-0.16154960179377026,797,797,1.2332782113971374,1.2332782113971374,1.1879728574829342,2,True
CHEMBL264_Ki,100,1120,1124,morgan,mlp,crem_lime,42,1.0,1.0,0.1579004329004329,0.084674383587427,0.08,0.915325616412573,0.8420995670995671,802,806,1.539817921331874,2.0500735979974065,1.3498565339840023,6,False
CHEMBL264_Ki,106,1189,1191,morgan,mlp,crem_lime,42,0.2770253736971831,-0.0663875737966548,0.5538888462609597,0.3419860482349156,0.3220338983050847,-0.40837362203157035,-0.2768634725637766,841,839,1.8239087409443189,2.4559319556497243,1.867723404587955,4,False
CHEMBL264_Ki,107,1228,1991,morgan,mlp,crem_lime,42,0.2081893065617322,-0.1644274903503938,0.3439722539220444,0.0352533145912418,0.32,-0.1996808049416356,-0.13578294736031218,870,870,1.326203675725508,1.326203675725508,1.20974658784225,2,True
CHEMBL264_Ki,108,1236,1996,morgan,mlp,crem_lime,42,0.4106196825512843,-0.0150438800505658,0.5627080315814151,0.2468860543902149,0.4193548387096774,-0.2619299344407807,-0.15208834903013085,878,878,1.0601252700901842,1.0601252700901842,1.0601252700901842,1,True
CHEMBL264_Ki,113,1322,1323,morgan,mlp,crem_lime,42,0.5354837306945579,0.2090668928042472,0.4902176424501826,0.1319922020097704,0.4126984126984127,0.07707469079447679,0.04526608824437528,953,951,1.3891660843645326,2.318063334962761,1.4901153456955156,4,False
CHEMBL264_Ki,114,1443,2410,morgan,mlp,crem_lime,42,0.6570542360746101,-0.5146771240038057,0.9804251231993132,0.9135442941302994,0.7735849056603774,-1.428221418134105,-0.3233708871247031,1063,990,1.6172999578847014,2.544068044350276,1.5850709632712423,66,False
CHEMBL264_Ki,115,1329,1440,morgan,mlp,crem_lime,42,0.7114871292815034,0.3896843119416418,0.5335708337319605,0.0133229175099164,0.5272727272727272,0.37636139443172545,0.1779162955495429,960,961,2.090176630349088,2.903089986991944,2.0536049848239344,6,False
CHEMBL264_Ki,131,1554,1555,morgan,mlp,crem_lime,42,0.2222034097451489,0.0362085729450758,0.2079026824560006,0.018488106521566,0.1929824561403508,0.017720466423509797,0.014300727289148302,1124,1124,1.221848749616358,1.221848749616358,1.221848749616358,1,True
CHEMBL264_Ki,132,1556,1559,morgan,mlp,crem_lime,42,0.3211580894280304,-0.1180925585891263,0.6281205463083896,0.3874926645079358,0.3928571428571428,-0.5055852230970621,-0.3069624568803592,1125,1125,2.1760912590556813,2.1760912590556813,2.1760912590556813,1,True
CHEMBL264_Ki,133,1560,1562,morgan,mlp,crem_lime,42,0.0488934399034288,-0.0257031530453218,0.0929824561403508,0.0218438252493979,0.0727272727272727,-0.0475469782947197,-0.044089016236922005,1126,1126,1.8169038393756605,1.8169038393756605,1.8169038393756605,1,True
CHEMBL264_Ki,134,1561,1563,morgan,mlp,crem_lime,42,0.0453414433290594,-0.0267082590612002,0.0649108550039401,-0.0056619106561398,0.0701754385964912,-0.0210463484050604,-0.019569411674880702,1127,1127,1.539912084579118,1.539912084579118,1.539912084579118,1,True
CHEMBL264_Ki,136,1675,1683,morgan,mlp,crem_lime,42,0.2658000721287334,-0.0768265608778575,0.4506821770543575,0.1943338596797243,0.3181818181818182,-0.2711604205575818,-0.18488210492562407,1207,1208,1.907997321486687,2.0174128015176818,1.5123973775701405,4,False
CHEMBL264_Ki,144,1848,1851,morgan,mlp,crem_lime,42,0.189699743771865,-0.1201209424330101,0.2127194634165209,-0.0882995652771621,0.2765957446808511,-0.031821377155848,-0.023019719644655906,1383,1383,1.41971978299528,1.41971978299528,1.41971978299528,1,True
CHEMBL264_Ki,145,1849,1852,morgan,mlp,crem_lime,42,0.1860181488880794,-0.1079197417912252,0.2677072361165798,0.0032681824920113,0.2653061224489796,-0.1111879242832365,-0.0816890872285004,1384,1385,1.9030899869919429,2.066946789630613,1.8345033904792876,4,False
CHEMBL264_Ki,149,1992,2050,morgan,mlp,crem_lime,42,0.5394185949386329,-0.1933245494771785,0.7014484755226309,0.2264801411268164,0.6140350877192983,-0.4198046906039949,-0.16202988058399803,1409,1409,1.0969100130080562,1.0969100130080562,1.0969100130080562,1,True
CHEMBL264_Ki,155,2173,2491,morgan,mlp,crem_lime,42,0.5480442668287642,-0.2654760528794604,0.6616202820243823,0.0525367896682702,0.6428571428571429,-0.3180128425477306,-0.11357601519561811,1434,1434,1.8985475294444016,1.8985475294444016,1.7285734985972263,2,True
CHEMBL264_Ki,158,2217,2767,morgan,mlp,crem_lime,42,0.8483194181476509,0.5904624289986573,0.5621234681046933,-0.1822666361173282,0.6296296296296297,0.7727290651159855,0.2861959500429576,1443,1443,1.456680094477118,1.456680094477118,1.2882088186998049,2,True
CHEMBL264_Ki,163,2330,2332,morgan,mlp,crem_lime,42,0.2604917481742491,-0.2571640281037764,0.8949752838198219,0.8214579824936973,0.4117647058823529,-1.0786220105974738,-0.6344835356455729,1486,1486,1.1000257301078626,1.1000257301078626,1.1000257301078626,1,True
CHEMBL264_Ki,170,2441,2450,morgan,mlp,crem_lime,42,0.3947433427665986,0.2979022776092544,0.1148809523809523,-0.0267380952380952,0.1379310344827586,0.3246403728473496,0.2798623903856463,1520,1520,1.7213475243438916,1.7213475243438916,1.7213475243438916,1,True
CHEMBL264_Ki,176,2631,2633,morgan,mlp,crem_lime,42,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,1624,1625,1.2487903775753857,1.3037358890399062,1.276263133307646,2,False
CHEMBL264_Ki,183,2747,2757,morgan,mlp,crem_lime,42,0.5383797958789928,0.0412503452871388,0.5069389882526765,-0.0240497936290565,0.5185185185185185,0.0653001389161953,0.03144080762631629,1666,1663,1.250176845893404,2.1462096623079123,1.250176845893404,7,False
CHEMBL264_Ki,184,2742,2750,morgan,mlp,crem_lime,42,0.2695669904150837,0.058865160727127,0.1721829374168507,-0.0666104460205962,0.2238805970149253,0.12547560674772318,0.097384052998233,1665,1665,1.6728433296002034,1.6728433296002034,1.6728433296002034,1,True
CHEMBL264_Ki,186,2804,2805,morgan,mlp,crem_lime,42,0.0411588376484834,-0.0217159926696487,0.0446271063284247,-0.018020296535285,0.0615384615384615,-0.0036956961343637025,-0.0034682686799412943,1739,1739,1.1760912590556811,1.1760912590556811,1.1760912590556811,1,True
CHEMBL264_Ki,187,2807,2816,morgan,mlp,crem_lime,42,0.6658959140510772,0.4197139559834498,0.4943224552258395,0.1217179485501423,0.4242424242424242,0.2979960074333075,0.17157345882523767,1741,1743,1.4149733479708182,1.460730838531493,1.4149733479708178,4,False
CHEMBL2835_Ki,2,10,17,morgan,xgboost,crem_mean,42,0.4055555555555555,0.347560975609756,0.1436507936507936,0.0601045296167247,0.0888888888888888,0.28745644599303133,0.26190476190476186,3,4,1.500602350569185,1.920818753952375,1.71071055226078,2,False
CHEMBL2835_Ki,7,52,56,morgan,xgboost,crem_mean,42,0.3973374210330732,0.1137315015192252,0.4537154585180901,0.1966403801736619,0.32,-0.08290887865443669,-0.05637803748501691,14,13,1.1249387366083,1.6690067809585756,1.1249387366083,3,False
CHEMBL2835_Ki,8,70,76,morgan,xgboost,crem_mean,42,0.3783360566448802,0.2007177871148459,0.669585346215781,0.5751811594202899,0.2222222222222222,-0.374463372305444,-0.29124928957090085,16,16,1.1710704576806306,1.1710704576806306,1.1710704576806306,1,True
CHEMBL2835_Ki,13,145,156,morgan,xgboost,crem_mean,42,0.7695078031212486,0.6470588235294118,0.4606842737094838,0.1741727941176471,0.3469387755102041,0.4728860294117647,0.3088235294117648,32,30,2.278753600952829,2.3424226808222066,1.8334668861678547,4,False
CHEMBL2835_Ki,18,404,445,morgan,xgboost,crem_mean,42,0.1740174261894314,0.0488685513696483,0.3973937449879711,0.3060897669558455,0.131578947368421,-0.2572212155861972,-0.2233763187985397,38,39,1.0142404391146125,1.0619548440731157,1.038097641593864,2,False
CHEMBL2835_Ki,2,10,17,morgan,xgboost,crem_lime,42,0.5833333333333333,0.5426829268292682,0.1104425465838509,0.0236564535676412,0.0888888888888888,0.519026473261627,0.4728907867494824,3,4,1.500602350569185,1.920818753952375,1.71071055226078,2,False
CHEMBL2835_Ki,7,52,56,morgan,xgboost,crem_lime,42,0.336475995050385,0.0242294044858603,0.2901960681026898,-0.0438293116136914,0.32,0.06805871609955169,0.04627992694769523,14,13,1.1249387366083,1.6690067809585756,1.1249387366083,3,False
CHEMBL2835_Ki,8,70,76,morgan,xgboost,crem_lime,42,0.1901452816142809,-0.0412417807816388,0.196638057379094,-0.032893926226879,0.2222222222222222,-0.008347854554759802,-0.006492775764813108,16,16,1.1710704576806306,1.1710704576806306,1.1710704576806306,1,True
CHEMBL2835_Ki,13,145,156,morgan,xgboost,crem_lime,42,0.727031848057341,0.5820175173378034,0.2738139923508056,-0.1119723242128288,0.3469387755102041,0.6939898415506321,0.4532178557065354,32,30,2.278753600952829,2.3424226808222066,1.8334668861678547,4,False
CHEMBL2835_Ki,18,404,445,morgan,xgboost,crem_lime,42,0.077997608045914,-0.0616997240683413,0.161990842865847,0.0350197584515815,0.131578947368421,-0.0967194825199228,-0.083993234819933,38,39,1.0142404391146125,1.0619548440731157,1.038097641593864,2,False
CHEMBL2835_Ki,2,10,17,morgan,mlp,crem_mean,42,0.2246031746031746,0.1489547038327526,0.1491452991452991,0.0661350844277673,0.0888888888888888,0.0828196194049853,0.07545787545787552,3,4,1.500602350569185,1.920818753952375,1.71071055226078,2,False
CHEMBL2835_Ki,7,52,56,morgan,mlp,crem_mean,42,0.7098484848484847,0.5733065953654187,0.4570285799726589,0.2015126176068514,0.32,0.3717939777585673,0.25281990487582584,14,13,1.1249387366083,1.6690067809585756,1.1249387366083,3,False
CHEMBL2835_Ki,8,70,76,morgan,mlp,crem_mean,42,0.7453703703703705,0.6726190476190478,0.8287037037037037,0.7797619047619048,0.2222222222222222,-0.10714285714285698,-0.08333333333333326,16,16,1.1710704576806306,1.1710704576806306,1.1710704576806306,1,True
CHEMBL2835_Ki,13,145,156,morgan,mlp,crem_mean,42,0.5245251041593108,0.2719290657439445,0.42044510111737,0.1125565610859728,0.3469387755102041,0.1593725046579717,0.10408000304194076,32,30,2.278753600952829,2.3424226808222066,1.8334668861678547,4,False
CHEMBL2835_Ki,18,404,445,morgan,mlp,crem_mean,42,0.3796527268280753,0.28566071574142,0.6821428571428572,0.633982683982684,0.131578947368421,-0.348321968241264,-0.30249013031478184,38,39,1.0142404391146125,1.0619548440731157,1.038097641593864,2,False
CHEMBL2835_Ki,2,10,17,morgan,mlp,crem_lime,42,1.0,1.0,0.3200757575757575,0.2537416851441241,0.0888888888888888,0.7462583148558759,0.6799242424242424,3,4,1.500602350569185,1.920818753952375,1.71071055226078,2,False
CHEMBL2835_Ki,7,52,56,morgan,mlp,crem_lime,42,0.6079471643729956,0.4234517123132288,0.3326351367615034,0.0185810834727992,0.32,0.4048706288404296,0.27531202761149215,14,13,1.1249387366083,1.6690067809585756,1.1249387366083,3,False
CHEMBL2835_Ki,8,70,76,morgan,mlp,crem_lime,42,0.7914361872695206,0.7318465264893836,0.7517063492063492,0.6807653061224489,0.2222222222222222,0.05108122036693474,0.03972983806317143,16,16,1.1710704576806306,1.1710704576806306,1.1710704576806306,1,True
CHEMBL2835_Ki,13,145,156,morgan,mlp,crem_lime,42,0.3212399203623576,-0.0393513719451399,0.3670100018316914,0.0307340653047774,0.3469387755102041,-0.0700854372499173,-0.04577008146933381,32,30,2.278753600952829,2.3424226808222066,1.8334668861678547,4,False
CHEMBL2835_Ki,18,404,445,morgan,mlp,crem_lime,42,0.2061369087312483,0.0858546221753768,0.5497740367049829,0.4815579816602834,0.131578947368421,-0.3957033594849066,-0.34363712797373464,38,39,1.0142404391146125,1.0619548440731157,1.038097641593864,2,False
CHEMBL287_Ki,2,4,735,morgan,xgboost,crem_mean,42,0.4011257763975155,-0.0595467032967033,0.4163768115942028,-0.0325641025641025,0.4347826086956521,-0.026982600732600802,-0.015251035196687301,2,261,1.4328779912079632,2.0084411634584294,1.4328779912079632,7,False
CHEMBL287_Ki,9,66,68,morgan,xgboost,crem_mean,42,0.1851851851851851,0.0,0.1851851851851851,0.0,0.1851851851851851,0.0,0.0,54,55,1.124259620782813,1.1919870945745794,1.1581233576786962,2,False
CHEMBL287_Ki,12,109,767,morgan,xgboost,crem_mean,42,0.7753892821031345,0.5170869565217393,0.6562184024266935,0.2608695652173911,0.5348837209302325,0.25621739130434823,0.11917087967644102,95,95,1.0042062748360223,1.0042062748360223,1.0042062748360223,1,True
CHEMBL287_Ki,18,591,596,morgan,xgboost,crem_mean,42,0.348051948051948,0.0492424242424242,0.3632034632034632,0.0713383838383838,0.3142857142857143,-0.0220959595959596,-0.015151515151515194,298,101,1.351247545776289,2.362602296653412,1.351247545776289,5,False
CHEMBL287_Ki,19,139,156,morgan,xgboost,crem_mean,42,0.6394230769230769,0.5982142857142857,0.3269230769230769,0.25,0.1025641025641025,0.3482142857142857,0.31249999999999994,103,103,1.0352133213459336,1.0352133213459336,1.0352133213459336,1,True
CHEMBL287_Ki,22,312,661,morgan,xgboost,crem_mean,42,0.8624338624338624,0.3809523809523809,0.7777777777777778,0.0,0.7777777777777778,0.3809523809523809,0.08465608465608465,188,107,1.5304028032228736,3.256185150257377,1.5304028032228736,3,False
CHEMBL287_Ki,26,230,447,morgan,xgboost,crem_mean,42,0.5126226261157373,0.0030917352367354,0.5605079010537783,0.1010388885190921,0.5111111111111111,-0.0979471532823567,-0.04788527493804107,152,237,2.410174465089052,2.455931955649726,2.410174465089052,3,False
CHEMBL287_Ki,27,212,232,morgan,xgboost,crem_mean,42,0.5151540710751236,-0.1151456365272156,0.5143422753716871,-0.1170127666451195,0.5652173913043478,0.0018671301179039035,0.0008117957034364798,140,141,1.0628647334556351,1.9486258421908784,1.0813595635552362,4,False
CHEMBL287_Ki,28,264,272,morgan,xgboost,crem_mean,42,0.2185776942355889,0.0765009113693324,0.2757867132867133,0.1441115702479338,0.1538461538461538,-0.0676106588786014,-0.05720901905112438,162,164,1.2415034376128258,1.5614919362670152,1.2415034376128258,3,False
CHEMBL287_Ki,32,309,649,morgan,xgboost,crem_mean,42,0.5704365079365079,0.4532828282828282,0.5421626984126984,0.4172979797979797,0.2142857142857142,0.03598484848484845,0.028273809523809534,184,186,1.47993223205349,1.485609364945181,1.4757427662671052,4,False
CHEMBL287_Ki,35,346,350,morgan,xgboost,crem_mean,42,0.6291887125220459,0.4580450413783747,0.402046783625731,0.126068376068376,0.3157894736842105,0.3319766653099987,0.2271419288963149,204,205,1.0234810958495224,1.1600638136215302,1.0917724547355263,2,False
CHEMBL287_Ki,40,389,505,morgan,xgboost,crem_mean,42,0.3611111111111111,0.2786738351254481,0.1142857142857142,0.0,0.1142857142857142,0.2786738351254481,0.2468253968253969,215,215,1.594661269254931,1.594661269254931,1.594661269254931,1,True
CHEMBL287_Ki,43,402,702,morgan,xgboost,crem_mean,42,0.6438003663003663,0.5324879807692308,0.6172871572871572,0.4976893939393939,0.238095238095238,0.034798586829836886,0.026513209013209083,223,223,1.0662162688832568,1.0662162688832568,1.0662162688832568,1,True
CHEMBL287_Ki,51,622,630,morgan,xgboost,crem_mean,42,0.3172835051073776,-0.0240747423389336,0.2884643561566638,-0.0673034657650042,0.3333333333333333,0.043228723426070606,0.028819148950713747,329,245,1.5351132016973494,2.6886291709978,1.5351132016973494,33,False
CHEMBL287_Ki,66,612,628,morgan,xgboost,crem_mean,42,0.5283596611721612,-0.1004941239316239,0.9151785714285714,0.8020833333333333,0.5714285714285714,-0.9025774572649572,-0.38681891025641024,314,314,1.653212513775343,1.653212513775343,1.6295001888112743,2,True
CHEMBL287_Ki,68,685,739,morgan,xgboost,crem_mean,42,0.2578754578754578,-0.0101139601139601,0.2500261643118786,-0.0207977207977207,0.2653061224489796,0.0106837606837606,0.007849293563579218,363,348,1.6534826632562505,1.9474591265223504,1.6563828364620514,10,False
CHEMBL287_Ki,74,837,849,morgan,xgboost,crem_mean,42,0.5289220316607097,0.2933830474910646,0.8360593512767426,0.7540890269151137,0.3333333333333333,-0.4607059794240491,-0.30713731961603286,387,389,1.6549960665157617,2.215454527054206,1.6549960665157617,17,False
CHEMBL287_Ki,82,1025,1072,morgan,xgboost,crem_mean,42,0.4828089920831856,0.3319616147741147,0.1997087104636576,-0.0337095823177755,0.2258064516129032,0.36567119709189017,0.28310028161952805,444,444,1.0278245898799616,1.0278245898799616,1.0278245898799616,1,True
CHEMBL287_Ki,83,1047,1061,morgan,xgboost,crem_mean,42,0.4475253424757678,0.022544836687897,0.5422285514996513,0.1900966680378446,0.4347826086956521,-0.1675518313499476,-0.09470320902388352,446,449,1.1497623203333325,1.48902047801937,1.1497623203333325,5,False
CHEMBL287_Ki,84,1054,1055,morgan,xgboost,crem_mean,42,0.1328082434346736,-0.0497584421580266,0.368902995981001,0.2360404688191065,0.1739130434782608,-0.2857989109771331,-0.23609475254632742,448,448,1.3203351508593677,1.3203351508593677,1.3203351508593677,1,True
CHEMBL287_Ki,85,1069,1070,morgan,xgboost,crem_mean,42,0.5317586580086581,0.2916348928848929,0.7226439170072986,0.5804100282930927,0.3389830508474576,-0.2887751354081998,-0.1908852589986405,451,451,1.36246116020763,1.36246116020763,1.36246116020763,1,True
CHEMBL287_Ki,89,1089,1096,morgan,xgboost,crem_mean,42,0.660721510826553,0.5210186035198395,0.5423950466856645,0.3539694776738793,0.2916666666666667,0.1670491258459602,0.11832646414088843,483,477,1.1891626679034395,1.7242758696007892,1.1480692898097646,6,False
CHEMBL287_Ki,93,1106,1118,morgan,xgboost,crem_mean,42,0.5494505494505495,0.4368131868131868,0.5277777777777778,0.4097222222222222,0.2,0.027090964590964606,0.021672771672771707,493,493,1.3105753135702116,1.3105753135702116,1.3105753135702116,1,True
CHEMBL287_Ki,96,1233,1244,morgan,xgboost,crem_mean,42,0.8086515418927188,0.6510704587455461,0.6912887832574857,0.4370560165283562,0.4516129032258064,0.21401444221718996,0.11736275863523316,575,575,1.1125491473152307,1.1125491473152307,1.0869728860915404,2,True
CHEMBL287_Ki,97,1258,1281,morgan,xgboost,crem_mean,42,0.7132523148148149,0.5925164473684211,0.6746858465608465,0.5377114661654134,0.2962962962962963,0.0548049812030077,0.03856646825396837,583,581,1.3442752605388382,1.4614585324503755,1.3442752605388382,3,False
CHEMBL287_Ki,101,1309,1311,morgan,xgboost,crem_mean,42,0.3248179529359074,0.0097329976393309,0.3732843971050373,0.0808171157540547,0.3181818181818182,-0.0710841181147238,-0.04846644416912993,591,591,1.284497689819875,1.284497689819875,1.284497689819875,1,True
CHEMBL287_Ki,2,4,735,morgan,xgboost,crem_lime,42,0.3313953088203769,-0.1829159920870254,0.3284467630030815,-0.188132650071471,0.4347826086956521,0.005216657984445622,0.002948545817295367,2,261,1.4328779912079632,2.0084411634584294,1.4328779912079632,7,False
CHEMBL287_Ki,9,66,68,morgan,xgboost,crem_lime,42,0.1297933991563528,-0.0679808283081123,0.3822895622895623,0.241900826446281,0.1851851851851851,-0.30988165475439333,-0.2524961631332095,54,55,1.124259620782813,1.1919870945745794,1.1581233576786962,2,False
CHEMBL287_Ki,12,109,767,morgan,xgboost,crem_lime,42,0.4243328394710285,-0.2376843951372884,0.5805563411198096,0.0981961334075907,0.5348837209302325,-0.3358805285448791,-0.15622350164878107,95,95,1.0042062748360223,1.0042062748360223,1.0042062748360223,1,True
CHEMBL287_Ki,18,591,596,morgan,xgboost,crem_lime,42,0.2794669315215333,-0.0507773915310972,0.4373737373737373,0.179503367003367,0.3142857142857143,-0.2302807585344642,-0.157906805852204,298,101,1.351247545776289,2.362602296653412,1.351247545776289,5,False
CHEMBL287_Ki,19,139,156,morgan,xgboost,crem_lime,42,0.3192401960784313,0.241439075630252,0.5060876623376623,0.4496405380333952,0.1025641025641025,-0.20820146240314322,-0.18684746625923104,103,103,1.0352133213459336,1.0352133213459336,1.0352133213459336,1,True
CHEMBL287_Ki,22,312,661,morgan,xgboost,crem_lime,42,0.9142857142857144,0.6142857142857147,0.8077028791314506,0.1346629560915274,0.7777777777777778,0.47962275819418726,0.10658283515426381,188,107,1.5304028032228736,3.256185150257377,1.5304028032228736,3,False
CHEMBL287_Ki,26,230,447,morgan,xgboost,crem_lime,42,0.4114593299316463,-0.2038331887761778,0.7001478906009915,0.3866661398656644,0.5111111111111111,-0.5904993286418422,-0.2886885606693452,152,237,2.410174465089052,2.455931955649726,2.410174465089052,3,False
CHEMBL287_Ki,27,212,232,morgan,xgboost,crem_lime,42,0.567124871518158,0.0043872044917636,0.389221605233063,-0.4047903079639549,0.5652173913043478,0.4091775124557185,0.17790326628509506,140,141,1.0628647334556351,1.9486258421908784,1.0813595635552362,4,False
CHEMBL287_Ki,28,264,272,morgan,xgboost,crem_lime,42,0.1828313275244221,0.0342552052561352,0.1862244596420128,0.0382652704860151,0.1538461538461538,-0.0040100652298799,-0.003393132117590708,162,164,1.2415034376128258,1.5614919362670152,1.2415034376128258,3,False
CHEMBL287_Ki,32,309,649,morgan,xgboost,crem_lime,42,0.5523972059686345,0.430323716687353,0.247381339680502,0.0421217050479117,0.2142857142857142,0.3882020116394413,0.3050158662881325,184,186,1.47993223205349,1.485609364945181,1.4757427662671052,4,False
CHEMBL287_Ki,35,346,350,morgan,xgboost,crem_lime,42,0.264409326583188,-0.0750940611476482,0.3191294488935142,0.0048815022289823,0.3157894736842105,-0.0799755633766305,-0.05472012231032619,204,205,1.0234810958495224,1.1600638136215302,1.0917724547355263,2,False
CHEMBL287_Ki,40,389,505,morgan,xgboost,crem_lime,42,0.5941176470588235,0.5417457305502846,0.0900012025012025,-0.0274179971760616,0.1142857142857142,0.5691637277263463,0.5041164445576211,215,215,1.594661269254931,1.594661269254931,1.594661269254931,1,True
CHEMBL287_Ki,43,402,702,morgan,xgboost,crem_lime,42,0.348007606428659,0.1442599834376149,0.5535696329813977,0.4140601432880845,0.238095238095238,-0.26980015985046957,-0.2055620265527387,223,223,1.0662162688832568,1.0662162688832568,1.0662162688832568,1,True
CHEMBL287_Ki,51,622,630,morgan,xgboost,crem_lime,42,0.6072060809709267,0.41080912145639,0.3460442253053589,0.0190663379580384,0.3333333333333333,0.39174278349835157,0.26116185566556777,329,245,1.5351132016973494,2.6886291709978,1.5351132016973494,33,False
CHEMBL287_Ki,66,612,628,morgan,xgboost,crem_lime,42,0.3917095306261916,-0.4193444285388861,0.8822668650793651,0.7252893518518521,0.5714285714285714,-1.144633780390738,-0.4905573344531735,314,314,1.653212513775343,1.653212513775343,1.6295001888112743,2,True
CHEMBL287_Ki,68,685,739,morgan,xgboost,crem_lime,42,0.5932357072383609,0.4463486015188802,0.33785327482413,0.098744735177288,0.2653061224489796,0.3476038663415922,0.2553824324142309,363,348,1.6534826632562505,1.9474591265223504,1.6563828364620514,10,False
CHEMBL287_Ki,74,837,849,morgan,xgboost,crem_lime,42,0.2679752237649327,-0.0980371643526008,0.5948683261183261,0.3923024891774891,0.3333333333333333,-0.4903396535300899,-0.32689310235339336,387,389,1.6549960665157617,2.215454527054206,1.6549960665157617,17,False
