draw,target_balanced_median_delta_nap
442,-0.007227184540090088
443,-0.013262666484354473
444,-0.0006419003348827994
445,-0.011815402762366528
446,-0.02108871281894107
447,0.0001104946181395769
448,-0.005075967739098377
449,-0.0081107747233541
450,-0.0016961920751057
451,0.003267032700932501
452,0.00045305007248799996
453,-0.001309113211304851
454,0.0029532371450303003
455,0.0
456,-0.004428579889376075
457,0.0
458,-0.023578820566106343
459,0.0004788961608399745
460,-0.01806353444206696
461,-0.022551362265662154
462,-0.010824313105889324
463,-0.0023940406284769303
464,-0.011533876007332227
465,0.0
466,-0.0018786128938271989
467,-0.01097472011593555
468,-0.0005286282368671489
469,-0.0017080528862660504
470,-0.0015758795709611495
471,-0.013481608707299225
472,-0.0038481524828032493
473,0.0
474,0.0030182366920328257
475,-0.01159115159330225
476,-5.416326562910018e-05
477,-5.4700734048574937e-05
478,-0.0007011766569470996
479,-0.0034310280014490033
480,-0.010489794772569502
481,-0.018522504813321752
482,-0.0025009326617766283
483,0.00015167111745467742
484,-0.001942700357264772
485,-0.012655520416089775
486,0.0024257035704474995
487,-0.004393037570483746
488,-0.007145040701424049
489,-0.0019442451535229
490,0.0011905061478925
491,-0.0066706075514250465
492,-0.011483198954091074
493,-0.01211429552506025
494,0.0
495,-0.00038667224042598924
496,-0.017690822001761426
497,-0.0024304429680298994
498,-0.016512461568711306
499,-0.009955136986218726
500,-0.007198729181767302
501,-0.016446014685469065
502,-0.014501863484921601
503,0.0003039468658700521
504,-0.004525684753866149
505,0.0
506,-0.0235681539587978
507,-0.0038014381432202567
508,-0.00516486404983299
509,-0.0010461493464749023
510,-0.001078649425210249
511,-0.006931448953427552
512,-0.0009547987957013023
513,-0.00787267142231675
514,-0.0249818986728078
515,-0.01756335789529865
516,-0.007330329534788424
517,-0.004522553791205199
518,0.00038499695243007434
519,-0.0037807131168498993
520,-0.0029937849431339713
521,-0.00654567238627435
522,-0.02593544711078294
523,-0.00717487848911157
524,-0.0032658263924506027
525,-0.013764700784870295
526,-0.002539832530798755
527,0.0
528,-0.012330723631455725
529,-0.0170637889747951
530,0.003340550070867601
531,-0.0019937665287772
532,-0.004025315721740552
533,-0.007680022186444896
534,-0.010625269248681422
535,-0.002809880738077499
536,-0.011656894869216223
537,0.0
538,-0.0066716574612371
539,-0.039409964887972014
540,-0.014477149391533026
541,-0.007741890500660948
542,-0.01030189190134022
543,-0.0019937665287772
544,-0.009166779262626042
545,-0.0005857214090503448
546,-0.003061621524760079
547,-0.004071344388609746
548,-0.008738110628866903
549,0.0012792986703350506
550,-0.006490797339108375
551,0.005242372630853531
552,-0.002454506522312945
553,-0.006072039028125972
554,-0.0008075416431394759
555,-0.0041640780055652825
556,-0.004810061556436849
557,-0.0066960715779718835
558,-0.0012872671857404728
559,-0.0016651093355975512
560,-0.013876250007322899
561,-0.0016961920751057
562,-0.01027852240600605
563,-0.003651304603131879
564,-0.0178682167079775
565,0.0
566,-0.016180436817529432
567,-0.004829092414943403
568,-0.004264785851704174
569,-0.003896218933232375
570,0.0
571,-0.00871723129524275
572,-0.009192128895665296
573,-0.0015146815200318513
574,-0.0021399310254042753
575,-0.007574356549481225
576,-0.01851573773450527
577,-0.00480045774077643
578,-0.0019095940692921993
579,-0.02162960212429247
580,-0.018108525817726054
581,-0.008356536413792175
582,-0.000976478502987526
583,0.0036091991524845784
584,-0.016446014685469065
585,-0.0028366386869109507
586,-0.010197692196315325
587,-0.003561286219066525
588,0.001677355673269404
589,-0.0077174501990646
590,-0.0040535981361139485
591,-0.012316329281234922
592,-0.0018464726064812004
593,-0.0009961731889795988
594,-0.005779793447622326
595,4.9250311831377375e-05
596,-0.0018043040297044
597,-0.002494755760299475
598,-0.00561471647546005
599,0.0002621657355942543
600,-0.011135642768547751
601,-0.01008947837503435
602,-0.00097212257676145
603,-0.008201958446263041
604,-0.0007580678995799768
605,0.0025223583481816508
606,-0.006785807633340178
607,-0.0029024216174493543
608,-0.0050456343811045214
609,-0.006378555023092975
610,-0.007202432582614552
611,-0.0022369502174775756
612,-0.00097212257676145
613,-0.0008075416431394759
614,-0.0019560494652406508
615,-0.00051413269523885
616,-0.0005325651157095986
617,-0.01926301917780925
618,-0.0013997090702960752
619,-0.0014384295805066252
620,-0.0005460843095006504
621,-0.01741730579028395
622,-0.005594395566235796
623,-0.010601320492402172
624,-0.0007591093117408996
625,-0.00010832653125820036
626,-0.0031939300547676013
627,-0.0035844181492386993
628,-0.0127351238465555
629,0.0037489458902142015
630,-0.00022301037162897634
631,0.0
632,0.003959626890909248
633,-0.0171396422769775
634,-0.007081176835778925
635,-0.01267091219104125
636,-0.010151265123573856
637,-0.012969402880617369
638,-3.86683719904384e-05
639,-0.0025158185803966495
640,-0.004974772257362949
641,-0.02614180426168358
642,0.0058662372699423
643,-0.0244092446243189
644,-0.016383279278124753
645,0.0
646,-0.012594130323240653
647,-0.008573071896073751
648,-0.014388743460697727
649,9.651507998839973e-05
650,-0.0017056558847988491
651,-0.004932009762583449
652,-0.008543669355768576
653,-0.0059133140147464005
654,0.003267032700932501
655,0.0
656,-0.01535990119042443
657,-0.001167232597623108
658,-0.020193148210921524
659,-0.0037937496987730055
660,-0.006662747811146848
661,-0.007465013890290376
662,-0.005359972769521798
663,-0.005418153668859025
664,0.0004422325090713752
665,-0.0038073192816262752
666,-0.01008947837503435
