draw,target_balanced_median_delta_nap
1178,-0.0073902058508230895
1179,-0.0021969954417824502
1180,-0.00348655926459246
1181,-0.0048462429324861965
1182,-0.00934085430877147
1183,-0.0018229250127852503
1184,-0.004107195382605577
1185,0.0015156590135449268
1186,-0.0008161172809361748
1187,-0.0008351496458190513
1188,0.0
1189,-0.012883721112523394
1190,-0.004236851124179623
1191,0.0011505087387660247
1192,-0.0024684614947689926
1193,-0.001956607154094051
1194,-0.014961785641865628
1195,-0.0076904250893794265
1196,-0.008915760698899527
1197,-0.014421000231242879
1198,-0.011960340220437527
1199,-0.012216103969574035
1200,-0.004196024749524801
1201,-0.00780587054909775
1202,-0.0004863803031342987
1203,-0.011032828913168712
1204,-0.0059033169666477
1205,-0.00044244382887044867
1206,-0.00312999124516995
1207,-0.0013520374097839255
1208,-0.00312999124516995
1209,-0.004707164233014425
1210,-0.0016301314954469265
1211,-0.0027632203850194476
1212,-0.009670129885963219
1213,-0.010087956244950251
1214,-0.00645090410506168
1215,-0.0007703350698888001
1216,-0.01659535429929962
1217,-0.0045490291760338815
1218,-0.0010051681223509999
1219,-0.016157595629993644
1220,0.0
1221,-0.011361108872911377
1222,-0.0025855395425212245
1223,-0.006961063264707076
1224,-0.00044244382887044867
1225,-0.003831898463960726
1226,-0.011270040946959652
1227,-0.0004684699364510495
1228,0.0003591236244184998
1229,-0.00375531233998975
1230,-0.006779527963962479
1231,-0.01312383616650855
1232,-0.001577492122522651
1233,-0.0017979741169605531
1234,-0.003846013009458425
1235,-0.025823489484615752
1236,0.0
1237,-0.018496998604782995
1238,-0.005394985593429807
1239,-0.0149932147475395
1240,-0.0336863272576794
1241,-0.007142489695764891
1242,0.0
1243,-0.00016654736770388767
1244,-0.007055680881383003
1245,0.0
1246,0.003418773410050721
1247,0.0008645651223776196
1248,-0.002042610054543924
1249,0.0001722428372663504
1250,-0.0093307539267395
1251,0.0
1252,-0.0047741999833642995
1253,-0.014001198281396973
1254,-0.004230768573332674
1255,-0.0009037015615963005
1256,-0.0087907565647882
1257,-0.019514385962807253
1258,-0.018205655240456656
1259,-0.00225574712643675
1260,-0.004134487209363825
1261,-0.00416377433840665
1262,0.00184609540721395
1263,0.0
1264,-0.0014266603718936502
1265,0.0
1266,-0.007869985111351625
1267,-0.023858913604143397
1268,-0.006741352421558049
1269,-0.00044244382887044867
1270,-0.00400954665889745
1271,-0.004876771578380402
1272,-0.007473689176322447
1273,-0.0012714829943448504
1274,-0.03479646264010565
1275,-0.001746401846980248
1276,-0.017292936212875143
1277,-0.0026118343010357796
1278,-0.003450322675130041
1279,-0.0014977743384464756
1280,-0.007334991277333799
1281,-0.0022012408942154002
1282,-0.022142004721958923
1283,-0.007503817103987226
1284,-0.0063832013420525606
1285,0.0003280478179914746
1286,-0.0037121704935796007
1287,-0.023779364358223427
1288,-0.012316520598560005
1289,-0.002765857519125961
1290,0.0006028757716421253
1291,0.0
1292,0.00013280483818235017
1293,-0.0030478465655475995
1294,-0.020766823028247297
1295,-0.0029322144768803545
1296,0.0
1297,-0.028888507280947242
1298,-0.003816800961545126
1299,0.0
1300,-0.025327857376144555
1301,-0.004246683224508326
1302,-0.006927202980594224
1303,-0.009627444564822623
1304,-0.0004684699364510495
1305,-0.0006574383649238739
1306,-0.007605173200738997
1307,-0.009337067113787184
1308,-0.004753417150067973
1309,-0.02510499109548158
1310,-2.674404597943769e-05
1311,-0.00044244382887044867
1312,-0.0035314524388256755
1313,-0.015074930916893398
1314,-0.015644479868174053
1315,-0.005209188355158648
1316,-0.001757552716648203
1317,-0.0030026779072464013
1318,0.0
1319,-0.0033197003942126036
1320,-0.005563996682162322
1321,-0.012870728630825928
1322,-0.004005249085982604
1323,-2.597124253694849e-05
1324,-0.0059763853047387775
1325,-0.012549107796996002
1326,0.0
1327,-0.00577298971575335
1328,-0.007008204820158425
1329,-0.007356248662348394
1330,-0.00022122191443522433
1331,-0.01671174991324617
1332,-0.007980575299951775
1333,-0.007225626480056624
1334,-0.006108051984787017
1335,-0.006242675177951374
1336,-0.0023605791778029774
1337,-0.0017756244429684512
1338,0.0046930467664762915
1339,-0.002310198514335928
1340,-0.0034088255185114984
1341,-0.032133648327536
1342,0.0
1343,-0.014550848558441213
1344,-0.0021595843431936514
1345,0.0
1346,-0.0022758730596436506
1347,0.0
1348,-0.005828583144143029
1349,0.0
1350,-0.0036301988021794503
1351,-0.006515857519125963
1352,-0.004917904627525669
1353,-0.0011515051885006566
1354,-0.022901679008002947
1355,-0.01757635853524955
1356,-0.022346946692790602
1357,-0.00865756931461745
1358,-0.025473766704717724
1359,-0.007633601923090252
1360,-0.012183839760669918
1361,-0.003812361555243694
1362,-0.001728323873151652
1363,-0.00312999124516995
1364,-0.002366943241888908
1365,-0.0046049298899526
1366,-0.004512624214293021
1367,-0.002702696356865449
1368,-0.0028641335934826533
1369,-0.013335881927222803
1370,-0.004115492870514856
1371,-0.0075082019871726
1372,-0.004777075142149677
1373,-0.001665380658436199
1374,-0.0008303470857257503
1375,-0.013014830029995414
1376,-0.0040637955076828335
1377,-0.004355403667747825
1378,-0.001807403123192601
1379,-0.0011107878768144
1380,-0.007559736750240152
1381,-0.011667998518088352
1382,0.0
1383,-0.007790693655695498
1384,0.0
1385,0.0
1386,0.00042926037500192
1387,-0.008914621533800588
1388,-0.006297178036300051
1389,-0.00872930014905072
1390,-0.009934195211273198
1391,-0.00022122191443522433
1392,-0.012007862337218001
1393,-0.0004684699364510495
1394,0.0057558046297474
1395,-0.00424348040492915
1396,0.005568507882356614
1397,0.0005206609831152501
1398,-0.003573128223792318
1399,-0.0036383477730462456
1400,-0.0139517326627542
1401,-0.008261144972193478
1402,-0.0036983585506624485
1403,-0.006670100947384201
1404,0.0
1405,-0.007627120456680771
1406,-0.0021338505948872485
1407,-0.012124861854513773
1408,-0.008874791796728995
1409,-0.02135962415710675
1410,-0.001807403123192601
1411,-0.004917904627525669
1412,-0.008292815878063478
1413,-0.0027632203850194476
1414,-0.002877123958943527
1415,-0.0027242170628877997
1416,-0.0011868122947693502
1417,-0.0158193982689293
1418,0.0
1419,-0.020425605049340698
1420,0.01226683315966439
1421,0.0
1422,-0.0010034143329337494
1423,-0.0004298822629632002
1424,0.0
1425,-0.014705326190317537
1426,-0.005179095399730901
1427,-0.013507690449671723
1428,0.0
1429,-0.0041739654707927
1430,-0.003212131171567674
1431,-0.0177480929717158
1432,-0.006112609491213902
1433,-0.003728877821454527
1434,-0.002097283079351379
1435,-0.01709192717191415
1436,-0.0027632203850194476
1437,-0.0019689380080128637
1438,-0.004329313932780399
1439,-0.002480377074754925
1440,-0.010197586115235878
1441,-0.004988191406152611
1442,-0.011286774093072618
1443,-0.022019325396848366
1444,-0.0027092158291551014
1445,-0.001790721945384051
1446,-0.007174688550412828
1447,-0.015720385794723023
1448,-0.0029942154179619512
1449,-0.0030233850127828234
1450,0.00013280483818235017
1451,-0.001148800085791875
1452,-0.014450011974834837
1453,0.0
1454,-0.009174753204998425
1455,-0.009623220765795994
1456,0.0016344232039553247
1457,-0.010157415697337652
1458,-0.0033706351427520505
1459,-0.010891412375881293
1460,-0.0009201588840850256
1461,-0.0072145443369489035
1462,-0.0058371773119725995
1463,-0.0039541285530773
1464,-0.012226805661501292
1465,-0.004911914275396676
1466,-0.004770245834013474
1467,-0.011611276591121877
1468,-0.0033275371913249214
1469,-0.0002867157717903999
1470,-0.0012890827801971534
1471,-0.0018538778214545262
1472,0.0
1473,9.723213726497981e-06
1474,-0.00032474772631555003
1475,-0.004336985048245451
1476,-0.013525508635207927
1477,-0.0061135816312413264
1478,-0.0033402584412334526
1479,0.0
1480,-0.0009393038118388035
1481,0.00162813636794405
1482,-0.004325809924474326
1483,-0.005056500879766248
1484,-0.008014459343344701
1485,-0.0007355628654970997
1486,-0.0011868122947693502
1487,-0.0041171481305300505
1488,-0.0011515051885006566
1489,0.000412648472552974
1490,-0.006377462756647677
1491,0.0003556303225297989
1492,-0.0022317292846114247
1493,-0.0019459375226334513
1494,-0.0013520374097839255
1495,-0.004578775650654075
1496,-0.015037213242702173
1497,-0.005501843694847429
1498,-0.006487179837648467
1499,-2.597124253694849e-05
1500,-0.008455185685180451
1501,-0.006337415964953876
1502,0.0
1503,-0.0060241441169234
1504,0.0
1505,-0.005329620765526882
1506,-0.008998187995399878
1507,0.0014737124617521802
1508,-0.0041171481305300505
1509,-0.00022122191443522433
1510,-0.005811766156105599
1511,-0.00952077221064377
1512,-0.005716113020679595
1513,-0.0021595843431936514
1514,9.850431958075261e-06
1515,0.0
1516,-0.00416377433840665
1517,-0.007796659693955802
1518,-0.014523022585640652
1519,-0.02120431412373211
1520,-0.026306691519971635
1521,0.0
1522,-0.00932440460990757
1523,0.009962540068816857
1524,0.0
1525,0.0014737124617521802
1526,-0.006297178036300051
1527,-0.00375
1528,-0.0017665346432650317
1529,0.00036748581707547485
1530,-0.0037787375145698753
1531,-0.0039191041918021936
1532,0.0
1533,-0.01339520419340782
1534,-0.00048573105546852435
1535,-0.0033218152736747032
1536,-0.0005877742946707974
1537,-0.024114198041324177
1538,-0.011517321106926524
1539,0.017034635466860647
1540,-0.00044955352023202466
1541,-0.011881596072287177
1542,-0.02147616005808855
1543,-0.012122399150085039
1544,-0.01558993703029056
1545,-0.008337701615786551
1546,-0.004441423046970079
1547,-0.0013656359347035
1548,0.0
1549,-0.0028920684340397497
1550,-0.00886855391050733
1551,-0.01789979956758063
1552,-0.00530989148525385
1553,-0.025181599575910152
1554,-0.0021595843431936514
1555,-0.0007355628654970997
1556,-0.0021633543784946446
1557,-0.020791186730197926
1558,-0.0004875657292094998
1559,-0.003705604858358576
1560,-0.006042131387253222
1561,0.0
1562,-0.0017235963117733632
1563,-0.0036824074983304003
1564,-0.01461767681271868
1565,-0.0017672424296001489
1566,-0.012655402094126144
1567,-0.004171740878220715
1568,-0.00022122191443522433
1569,-0.016172776369783398
1570,0.006054486171283341
1571,-0.005893211630189398
1572,-0.013051973271396506
1573,-0.0031474627932798985
1574,-0.01237994057834635
1575,-0.0032691641889689505
1576,-0.005999411692590245
1577,-0.002296300113479377
1578,-0.006912993232157803
1579,-0.013964006537938722
1580,0.0
1581,-0.009757398769667351
1582,-0.0012451451838491265
1583,-0.0060153323518456776
1584,-0.0012714829943448504
1585,-0.002284270369820326
1586,-0.0010772751946911889
1587,0.00019854307148504903
1588,-0.010169478216749708
1589,-0.003864152599607401
1590,-0.0007355628654970997
1591,-0.006733783131478649
1592,-0.014867364381983562
1593,-0.008796874889870151
1594,-0.0022602525279950005
1595,-0.0029488470112059746
1596,-0.0024591610033767755
1597,-0.005653739434997251
1598,-0.009023741843655462
1599,0.00441141233236773
1600,-0.004840864411445673
1601,0.0
1602,-0.0083465317071429
1603,-0.016734959991724578
1604,-0.0060486460091127995
1605,0.016761201996348285
1606,-0.0033104783746927247
1607,-0.0071355488389689
1608,-0.0013554636314607252
1609,-0.00944275225301315
1610,-0.0027092158291551014
1611,-0.012063079207476526
1612,-0.005364074634641249
1613,0.0024073569169307443
1614,-0.0022491041387182782
1615,-0.013430687301802427
1616,-0.008276764936323202
1617,-0.006594432287921316
1618,-0.001215914247122325
1619,-0.006857418021114128
1620,0.017088856033363936
1621,-0.004405357290271018
1622,-0.00670023498713021
1623,-0.002915689858868444
1624,0.00020624874956454652
1625,-0.01284327175795788
1626,-0.03538201833207175
1627,-0.0193050115051697
1628,-0.005242034653799341
1629,-0.003782056385969188
1630,-0.0013520374097839255
1631,-0.006782247069557745
1632,-0.002081887169203325
1633,-0.00475222525843755
1634,-0.009756860410203193
1635,0.0
1636,-0.006725119055236629
1637,0.0
1638,-0.001728323873151652
1639,0.0
1640,-0.005568804532930882
1641,0.0015923763303752718
1642,-0.0008706094947513992
1643,-0.0014501791005834264
1644,-0.034559593423536275
1645,-0.0031712439316972235
1646,-0.004578775650654075
1647,0.0
1648,-0.004917904627525669
1649,-1.8544909732875028e-05
1650,-0.007882624326956151
1651,-0.0012451451838491265
1652,-0.0036011415485022037
1653,-0.0027467069350314045
1654,-0.004100359467600682
1655,-0.0008795385957976751
1656,-0.006405455209549925
1657,-0.002031720203901822
1658,-0.020309777280139198
1659,-0.0007166482979484748
1660,-0.031847293597844877
1661,0.0
1662,-0.009230768482164729
1663,-0.015472526026815692
1664,-0.00344100510140465
1665,-0.01699632818534795
1666,-0.008370372390116551
1667,-0.03869524437115547
1668,-0.007151458630738122
1669,0.0
1670,0.0
1671,-0.005572167192988101
1672,-0.013693192230706728
1673,0.014103304007838543
1674,-0.0009201588840850256
1675,-0.0015300850746117023
1676,-0.007633601923090252
1677,-0.012655367992474227
1678,-0.006235296255335849
1679,0.0
1680,-0.005940051720465276
1681,-0.0022317292846114247
1682,0.0
1683,0.0
1684,-0.0018229250127852503
1685,-0.001807403123192601
1686,-0.013552715009862706
1687,-0.002015318227785675
1688,-0.005186519072761646
1689,-0.004357301237356401
1690,-0.007429124515209924
1691,-0.0035491964793589017
1692,-0.000615029454764375
1693,-0.002539325566164931
1694,-0.0004138443351754252
1695,-0.008420176082021228
1696,0.0
1697,-0.0012874524087209951
1698,-0.007773688130748452
1699,0.0
1700,0.0017742265256797747
1701,-0.003816800961545126
1702,-0.0014899722174557001
1703,-0.006348877415141475
1704,0.002807404857468397
1705,-0.0027783838332590197
1706,-0.0013929521465681745
1707,0.0
1708,-0.006297178036300051
1709,-0.008488446698109903
1710,-0.00795051711622045
1711,-0.003166823416286332
1712,-0.0048058304395633715
1713,-0.0013034780729289028
1714,-0.004212321870804645
1715,-0.009239059686653249
1716,-0.001665380658436199
1717,-0.004189880756913098
1718,-0.008928757287669247
1719,-0.0132252402825688
1720,0.0
1721,-0.01296740191651495
1722,-0.028428436543322992
1723,-0.004010945893339949
1724,-0.01552611821365778
1725,-0.008914927381879637
1726,-0.017316858667735097
1727,-0.0005560443733873752
1728,0.001669320442938175
1729,-0.012145143940522973
1730,0.003993563713045852
1731,0.000573849875657474
1732,0.00013280483818235017
1733,-0.005640463121174354
1734,-0.0015460205151649246
1735,0.027829647949651884
1736,-0.023403118973446005
1737,-0.0013250149604287498
1738,-0.004917904627525669
1739,-0.0029271296314691076
1740,-0.009917052703570324
1741,-0.0013840431771649534
1742,0.00044120721110954943
1743,-0.012593259557994424
1744,-0.004063150249629352
1745,-0.0012790317455526504
1746,-0.009679929152793976
1747,0.0002589787256515007
1748,-0.0014925188165084754
1749,-0.03879230486996478
1750,-0.0014342091231014501
1751,-0.005482181619981325
1752,-0.006245661496024101
1753,-0.0059920260127293784
1754,-0.004909490142877001
1755,-0.010786941170624306
1756,-0.004485139902188674
1757,-0.005386638273543003
1758,-0.00611694324188891
1759,-0.0007811260404980008
1760,-0.009381334292331185
1761,0.0
1762,-0.006297178036300051
1763,0.0
1764,-0.003844130265887198
1765,-0.005884227087894999
1766,-0.0036018313433802303
1767,-0.002334709824588402
1768,-0.006958715736050076
1769,-0.003370631427719806
1770,-0.008674452365294452
1771,-0.002042610054543924
1772,-0.01714136738730765
1773,-0.03868023591266138
1774,-0.0034288011075190284
1775,-0.005957711442786101
1776,-0.010362912518733575
1777,0.00021168083635035063
1778,-0.005241649628200952
1779,-0.013563367040303038
1780,-0.011845036149035044
1781,0.0015097899003360758
1782,-0.006295522121554678
1783,-0.004970931827805548
1784,-0.02295233289285227
1785,-0.010048663345650174
1786,0.0
1787,-0.010879777358325625
1788,-0.0011515051885006566
1789,0.01967766198076113
1790,-0.0034088255185114984
1791,-0.004173927277379901
1792,-0.004329313932780399
1793,-0.00225574712643675
1794,-0.0046111798342110075
1795,-0.026367608658901424
1796,-0.01897930953636045
1797,-0.006297178036300051
1798,-0.0015460205151649246
1799,-0.009343929237749724
1800,-0.0032789390856116027
1801,-0.004034018520666676
1802,-0.00047609287540632556
1803,-0.0037777497997763493
1804,-0.007848226293732925
1805,0.0
1806,0.0
1807,-0.012816398822563349
1808,-1.5097502415599949e-05
1809,-0.0012890827801971534
1810,-0.002875553086638498
1811,-0.013481353513411974
1812,-0.0007271024351769503
1813,-0.007106981929585
1814,-0.0043958184742704
1815,-0.008425102362690885
1816,-0.009951965367306375
1817,-0.007265683962147522
1818,-0.003728877821454527
1819,-0.009959184379180168
1820,0.0
1821,-0.007990728238925028
1822,0.0
1823,-0.004034584343193652
1824,-0.005784136868079499
1825,-0.007089873447889802
1826,-0.002153968208142875
1827,0.0
1828,-0.004506491329320748
1829,-0.002187523439535576
1830,-0.0018502168395434992
1831,-0.008047105370386552
1832,-0.00608581787626834
1833,-0.0076611427693687156
1834,0.0
1835,-0.012662273976689615
1836,-0.0033150036413488113
1837,-0.0038223690639801002
1838,-0.022471148205837524
1839,-0.011000976438657047
1840,-0.0029986356889333795
1841,-0.021717147386048047
1842,-0.001985450788020378
1843,-0.001738977198430849
1844,-0.0035736429561377785
1845,0.0
1846,-0.000615029454764375
1847,-0.0008161172809361748
1848,-0.0004863803031342987
1849,-0.024047613655020325
1850,-0.003936035315937752
1851,-0.016299387296909454
1852,-0.00027609301092127456
1853,0.0
1854,-0.012891637956856473
1855,-0.000993327417159854
1856,-0.005962412074214054
1857,-0.006730174718914085
1858,-0.0018502168395434992
1859,-0.0035295939647877455
1860,-0.002015318227785675
1861,-0.0070698463657533255
1862,-0.00671633244742372
1863,-0.013555946390139597
1864,-0.01436724231163351
1865,-0.02062117609486608
1866,-0.0008161172809361748
1867,-0.006900522795266927
1868,-0.021463689010046375
1869,-0.0015460205151649246
1870,-0.000615029454764375
1871,-0.008927451286423119
1872,0.0
1873,-0.002765857519125961
1874,-0.008117902891483949
1875,-0.002098527646785299
1876,-0.0008161172809361748
1877,0.005495319931568025
1878,-0.013320964891580878
1879,-0.01815532526409097
1880,-0.0007166482979484748
1881,-0.002480377074754925
1882,-0.006523204520504574
1883,-0.007986620910460105
1884,-0.008360616835539132
1885,-0.0031619396623022997
1886,0.0
1887,-0.006134823855533553
1888,-0.0027248547391442047
1889,0.0
1890,-0.003849918400817425
1891,-0.010322339572631279
1892,-0.007358734243465363
1893,-0.00541240067155732
1894,0.0
1895,-0.011515826296084547
1896,-0.004940578514066901
1897,-0.0007355628654970997
1898,-0.006883143106535003
1899,-0.0022602525279950005
1900,-0.0020951511397528247
1901,-0.009546863728575368
1902,0.0
1903,-0.005484076623633977
1904,-0.0039940265142942724
1905,-0.0004298822629632002
1906,-0.004124446533591488
1907,-0.0006114130434782504
1908,-0.0025376499460606503
1909,0.0021380684665781003
1910,-0.0059763853047387775
1911,0.0
1912,-7.008447803401319e-06
1913,-0.001148800085791875
1914,-0.030587463773401824
1915,-0.007882986625547999
1916,-0.005321524005495951
1917,-0.003212131171567674
1918,-0.0006574383649238739
1919,-0.013212726953176223
1920,0.0
1921,-0.003231690321470497
1922,-0.0009765572485255247
1923,-0.0046212072895345895
1924,-0.048727289393104806
1925,0.0
1926,0.0
1927,-0.002480377074754925
1928,-0.017825200123457525
1929,-0.0023127936132039013
1930,-0.0013034780729289028
1931,-0.009600937829624626
1932,-0.003866213311854827
1933,-0.0034167070169603495
1934,-0.0036417458391328978
1935,-0.002875553086638498
1936,-0.005375332626022794
1937,0.0
1938,-0.020935541363174846
1939,-0.01013347397045888
1940,-0.017136962932406803
1941,-0.004813321604189707
1942,-0.012102482372966617
1943,-0.0010806264219694749
1944,-0.008271997264971576
1945,-0.0044001592277454
1946,-0.014446684725193351
1947,-0.0013034780729289028
1948,-0.0048695593110811754
1949,-0.0012040328019481492
1950,-0.0004863803031342987
1951,-0.0043892206305054995
1952,0.0
1953,-0.006209416252108601
1954,-0.010778087944954277
1955,-0.004647268173501525
1956,0.0
1957,0.0
1958,-0.0011868122947693502
1959,-0.0047587266729234995
1960,-0.004109237950913173
1961,-0.000625509287991276
1962,0.0
1963,0.009728952304438224
1964,-0.015238855814098229
1965,-0.008802042203524001
1966,-0.008890340256823778
1967,-0.007633601923090252
1968,-0.00027561245641185
1969,-0.01801998089422355
1970,-0.01342805787910245
1971,-0.009753101125029378
1972,-0.006899266077507877
1973,-0.002961004716357899
1974,-0.010139109769037525
1975,-0.005484836637807729
1976,0.00044120721110954943
1977,-0.011918296626543846
1978,0.0009006295587805518
1979,-0.007396207891193506
1980,-0.00014601299522761345
1981,-0.00424348040492915
1982,-0.009578035949749101
1983,-0.004847320316643833
1984,-0.0031482066966172476
1985,-0.008332344872596282
1986,-0.004365992554828861
1987,-0.02372383267833452
1988,-0.005686029229971946
1989,-0.002915689858868444
1990,-0.0017441528356107246
1991,-0.0049900445583160764
1992,-0.005294628178161875
1993,-0.008336130278520076
1994,-0.0022352282922080266
1995,-0.003166912785781904
1996,-0.0030980428280376
1997,0.0
1998,-0.015142927900160502
1999,-0.013904240881324354
2000,0.0024610446203700617
2001,0.0
2002,-0.0076599922819596
2003,-0.0033130305461249775
2004,-0.010271826323193668
2005,-0.0015460205151649246
2006,-0.012246307744782069
2007,-0.00709706392251086
2008,-0.005131452654672476
2009,-0.0016740690917949534
2010,-0.002042610054543924
2011,-0.017456169888114135
2012,-0.006880364496285698
2013,-0.0018210016481121755
2014,0.0
2015,-0.006410864411559226
2016,-0.00935199736526393
2017,-0.0010424246765216739
2018,-0.006350814320886354
2019,-0.0004863803031342987
2020,-0.0002867157717903999
2021,-0.0106277649771731
2022,-0.009198060589710826
2023,-0.00414992485530933
2024,-0.005079044237363089
2025,-0.00027960664344889996
2026,-0.020660520356700848
2027,-0.015423583423131451
2028,-0.0009201588840850256
2029,-0.0011107878768144
2030,0.0
2031,-0.005896360525754603
2032,-0.00471210635936635
2033,-0.0081706321264089
2034,-0.008548597404101976
2035,-0.00496075414950985
2036,-0.00183460017303175
2037,-0.010368987599998287
2038,-0.009991195910451837
2039,-0.004666872446162875
2040,-0.006615825947673401
2041,0.0
2042,-0.013287923778459826
2043,-0.008896519140167702
2044,-0.00771814328352575
2045,-0.017658414845248244
2046,-0.00017226621766674088
2047,-0.011115118265718024
2048,-0.02353386356636209
2049,0.0017739220858136034
2050,-0.0060535559478838725
2051,-0.001215914247122325
2052,-0.014328095010414526
2053,-0.0005877742946707974
2054,-0.003083721833721801
2055,-0.0027983150976889667
2056,-0.008395576612199201
2057,-0.006149881617315504
2058,-0.005312625923731048
2059,-0.009279268923714166
2060,0.0
2061,-0.0027746137979580265
2062,-0.0025664003805074345
2063,-0.005651594013682074
2064,0.0
2065,-0.00535714285714285
2066,-0.011334913047103448
2067,-0.00044244382887044867
2068,-0.010270713692331228
2069,-0.005070598973755151
2070,-0.002840706939461775
2071,-0.005971804278080802
2072,0.00010111815571374992
2073,-0.008153786009790578
2074,0.004723650095696474
2075,0.0
2076,-0.007979679205305696
2077,-0.0008786602793590982
2078,-0.007418596472361479
2079,-0.004476014916518351
2080,-0.0027746137979580265
2081,-0.007484305008033104
2082,-0.0082462782459314
2083,0.0
2084,-0.015941709933465425
2085,-0.01602820208159885
2086,-0.00444152641721998
2087,-0.0022857948187885255
2088,-0.025697212977458424
2089,-0.009034599066657522
2090,-0.006539916311302075
2091,-0.006206987407722823
2092,-0.0017044010170017255
2093,-0.0085759071829219
2094,-0.007016614020509575
2095,-0.0053344534913087
2096,-0.0010787027180377239
2097,0.0011513553403836745
2098,0.001535986497328154
2099,-0.00044833584818762496
2100,-0.006301928992830252
2101,-0.001583384355714197
2102,-0.005530680655694302
2103,0.00011324951255530132
2104,0.016823187484627647
2105,-0.006954950539808595
2106,-0.0025435624844801995
2107,-0.011024085832209101
2108,-0.006496160475997147
2109,-0.007526316116900711
2110,0.0
2111,-0.01112116935143745
2112,-0.009241470511754677
2113,-0.0012890827801971534
2114,0.0020122752870663754
2115,-0.006529938340579051
2116,-0.003351086722723878
2117,-0.0035521573757950732
2118,-0.00560062584268635
2119,-0.004503436315838924
2120,-1.2985621268474246e-05
2121,0.0
2122,-0.023646149163816747
2123,-0.001388628820536075
2124,-0.010149051643727725
2125,0.0
2126,-0.01175783326347033
2127,-0.007705727180403254
2128,0.0
2129,0.0008324585483799893
2130,0.003422434312232772
2131,-0.004262450606074126
2132,-0.010550628847889425
2133,0.0
2134,-0.002084654998810076
2135,-0.008653348301289502
2136,-0.003816800961545126
2137,-0.004597063983024227
2138,-0.009173943818687975
2139,0.00036748581707547485
2140,-0.006611026730897597
2141,-0.006557717473747951
2142,0.0
2143,-0.0015425133465674758
2144,-0.008253524455742955
2145,-0.01837941005422984
2146,-0.014701685012895442
2147,-0.019720636031730326
2148,-0.017248060463777748
2149,-0.00022122191443522433
2150,-0.010728187462695297
2151,-0.00014601299522761345
2152,-0.0027905173305858484
2153,-0.009613105138602942
2154,-0.00476956768032297
2155,-0.012564624284350848
2156,-0.011431452932954427
2157,-0.0021595843431936514
2158,-0.02687605803202315
2159,0.0
2160,-0.0072145443369489035
2161,-0.010277030277274626
2162,-0.004133306240900877
2163,-0.00047782314814279886
2164,0.0
2165,-0.005216964212998777
2166,-0.0003849863115978
2167,-0.0012451451838491265
2168,-0.0019884643440353732
2169,0.0
2170,-0.016083062517166718
2171,-0.007271970105417501
2172,-0.009292080779850888
2173,-0.0044987131971082495
2174,0.0006653349744031242
2175,-0.002480377074754925
2176,-0.004244914956040553
2177,-0.007562722896394652
2178,-0.0018216329715767744
2179,-0.0012890827801971534
2180,-0.0027841349389050507
2181,0.009210526315789502
2182,-0.0039541285530773
2183,-0.006835547336015525
2184,-0.004836597597363348
2185,0.0018943616787025085
2186,-0.0013520374097839255
2187,-0.005049707460176654
2188,0.0
2189,0.0003556303225297989
2190,-0.007334217015822853
2191,-0.00817064418365482
2192,-0.0020065980641477523
2193,-0.00033585104169409996
2194,-0.002094934127337079
2195,-0.015001054415601326
2196,-0.0060714058855434756
2197,-0.009567726630497368
2198,-0.0089242329361814
2199,0.0014953315297617
2200,-0.00903811797111775
2201,-0.006488282233155002
2202,-0.0011943610459771502
2203,-0.002631158894492778
2204,-0.011842874934378304
2205,0.0
2206,-0.004338370044965275
2207,-0.0251536185369844
2208,-0.011667431302523882
2209,-0.0010127168735587998
2210,-0.023486864827002484
2211,-0.006174683037637459
2212,-0.006164598611989426
2213,-0.011456643106325326
2214,-0.007642593217133075
2215,-0.01202230447394602
2216,-0.011909588505987532
2217,-0.009939180706060351
2218,0.0
2219,0.0005207516278246247
2220,-0.0024992054201887445
2221,-0.006108051984787017
2222,-0.007773688130748452
2223,-0.0052586640141794195
2224,-0.002043880854751977
2225,-0.0017218164202994746
2226,-0.000615029454764375
2227,-0.00812539716078092
2228,-0.0007271024351769503
2229,0.0016191720707368767
2230,-0.0040916099448873
2231,-0.011973162758668634
2232,-0.0002645091410333
2233,-0.0080493642435348
2234,0.0
2235,-0.006994632580262131
2236,0.001942627950191067
2237,-0.004705719716668276
2238,-0.01397761273825861
2239,-0.004922804728213099
2240,-0.007241583300942997
2241,-0.014854203474319675
2242,-0.002284270369820326
2243,-0.0019695403605026005
2244,0.0028754258350395757
2245,-0.013694699488023671
2246,-0.002765857519125961
2247,0.0
2248,0.0
2249,-0.00339113137847409
2250,-0.006194729662790848
2251,-0.0009109137653214982
2252,-0.006128483100897052
2253,0.0
2254,-0.00928807731328099
2255,-0.0043918072568463005
2256,0.0
2257,-0.0053928376933068
2258,-0.0004298822629632002
2259,-0.009757398769667351
2260,-0.0010834993912154246
2261,-0.003434796761048447
2262,-0.005907855438799526
2263,0.0
2264,-0.006480940581238776
2265,0.0
2266,-1.5097502415599949e-05
2267,-0.01820264222381452
2268,-0.008509865238132401
2269,-0.022795726583195897
2270,-0.003761814359223127
2271,-0.010006992349104977
2272,-0.0037255222586040516
2273,-0.0028207053028822295
2274,-0.005091991584045627
2275,-0.002899299824584701
2276,0.021314733108415654
2277,-0.007612515571736469
2278,-0.005257606626006202
2279,0.0
2280,-0.01707494936074342
2281,-0.011719386342101156
2282,0.0020857603210992586
